,period_open,period_close,capital_used,positions,starting_exposure,pnl,short_exposure,transactions,long_value,ending_value,starting_cash,starting_value,ending_exposure,ending_cash,portfolio_value,long_exposure,orders,returns,longs_count,shorts_count,short_value,gross_leverage,net_leverage,max_drawdown,max_leverage,algo_volatility,period_label,excess_return,treasury_period_return,algorithm_period_return,alpha,beta,benchmark_period_return,benchmark_volatility,sortino,trading_days,sharpe,weights
2018-01-02 21:00:00+00:00,2018-01-02 14:31:00+00:00,2018-01-02 21:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 33275, 'cost_basis': 45.21360527197596, 'last_sale_price': 46.7}, {'sid': Equity(2 [SPY]), 'amount': 5744, 'cost_basis': 267.45366, 'last_sale_price': 268.77}, {'sid': Equity(3 [VNQ]), 'amount': 24314, 'cost_basis': 83.86191000000001, 'last_sale_price': 82.67}, {'sid': Equity(1 [LQD]), 'amount': 32658, 'cost_basis': 120.870405, 'last_sale_price': 120.75}, {'sid': Equity(0 [DBC]), 'amount': 55451, 'cost_basis': 16.48824, 'last_sale_price': 16.69}]",9969022.4,7704.049999998882,0.0,[],9976726.45,9976726.45,17853.17925999919,9969022.4,9976726.45,17853.17925999919,9994579.629259998,9976726.45,"[{'id': 'f3ecf414ea3543b0a3e2e11af91f40fc', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -30068, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b18d387850e34da7af0593c103b7dae5', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 2545, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8d2e3034708a427996f678c8643d2247', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 56442, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b0ebfbff84fe4305912a45648f02bbc1', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -21829, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0545ca5ccbdb4c029d2ea762a496c2dc', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -77423, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0007714174407056351,5,0,0.0,0.998213713840677,0.998213713840677,-0.013783939355999877,1.555364921734514,0.05682346106897812,2018-01,0.0,0.0,-0.0005420370740003566,,,0.0,0.0,-0.24651885189674846,11,-0.1927012243167679,"[0.0149801941588521, 0.2229132205247879, 0.6679765582084656, 0.13082242012023926, -0.03669247403740883]"
2018-01-03 21:00:00+00:00,2018-01-03 14:31:00+00:00,2018-01-03 21:00:00+00:00,12082.713644998148,"[{'sid': Equity(4 [VWO]), 'amount': 3207, 'cost_basis': 45.21360527197596, 'last_sale_price': 47.15}, {'sid': Equity(2 [SPY]), 'amount': 8289, 'cost_basis': 268.42129884364823, 'last_sale_price': 270.47}, {'sid': Equity(3 [VNQ]), 'amount': 80756, 'cost_basis': 82.88992516679876, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 10829, 'cost_basis': 120.870405, 'last_sale_price': 120.97}, {'sid': Equity(0 [DBC]), 'amount': -21972, 'cost_basis': 16.781605, 'last_sale_price': 16.79}]",9976726.45,26283.473644999787,-368909.88,"[{'amount': -30068, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 47.126425, 'order_id': 'f3ecf414ea3543b0a3e2e11af91f40fc', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 2545, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 270.60523500000005, 'order_id': 'b18d387850e34da7af0593c103b7dae5', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 56442, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 82.471215, 'order_id': '8d2e3034708a427996f678c8643d2247', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -21829, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 120.909515, 'order_id': 'b0ebfbff84fe4305912a45648f02bbc1', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -77423, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 16.781605, 'order_id': '0545ca5ccbdb4c029d2ea762a496c2dc', 'sid': Equity(0 [DBC]), 'commission': None}]",10359837.09,9990927.209999999,17853.17925999919,9976726.45,9990927.209999999,29935.892904998735,10020863.102904998,10359837.09,"[{'id': 'f3ecf414ea3543b0a3e2e11af91f40fc', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -30068, 'filled': -30068, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b18d387850e34da7af0593c103b7dae5', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 2545, 'filled': 2545, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8d2e3034708a427996f678c8643d2247', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 56442, 'filled': 56442, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b0ebfbff84fe4305912a45648f02bbc1', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -21829, 'filled': -21829, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0545ca5ccbdb4c029d2ea762a496c2dc', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -77423, 'filled': -77423, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",0.002629772798853125,4,1,-368909.88,1.0706410076483124,0.9970126432626027,-0.013783939355999877,1.555364921734514,0.05554671557852647,2018-01,0.0,0.0,0.002086310290499549,,,0.0,0.0,1.06255938021407,12,0.8135093796971251,"[0.0149801941588521, 0.2229132205247879, 0.6679765582084656, 0.13082242012023926, -0.03669247403740883]"
2018-01-04 21:00:00+00:00,2018-01-04 14:31:00+00:00,2018-01-04 21:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 3207, 'cost_basis': 45.21360527197596, 'last_sale_price': 47.44}, {'sid': Equity(2 [SPY]), 'amount': 8289, 'cost_basis': 268.42129884364823, 'last_sale_price': 271.61}, {'sid': Equity(3 [VNQ]), 'amount': 80756, 'cost_basis': 82.88992516679876, 'last_sale_price': 81.01}, {'sid': Equity(1 [LQD]), 'amount': 10829, 'cost_basis': 120.870405, 'last_sale_price': 120.93}, {'sid': Equity(0 [DBC]), 'amount': -21972, 'cost_basis': 16.781605, 'last_sale_price': 16.77}]",9990927.209999999,-104287.74999999814,-368470.44,[],10255109.9,9886639.46,29935.892904998735,9990927.209999999,9886639.46,29935.892904998735,9916575.352905,10255109.9,[],-0.010407062638124076,4,1,-368470.44,1.0712952770421784,0.9969812266997771,-0.013783939355999877,1.555364921734514,0.0707161881912634,2018-01,0.0,0.0,-0.008342464709500286,,,0.0,0.0,-2.6066254132265154,13,-2.262920543483667,"[0.0149801941588521, 0.2229132205247879, 0.6679765582084656, 0.13082242012023926, -0.03669247403740883]"
2018-01-05 21:00:00+00:00,2018-01-05 14:31:00+00:00,2018-01-05 21:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 3207, 'cost_basis': 45.21360527197596, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 8289, 'cost_basis': 268.42129884364823, 'last_sale_price': 273.42}, {'sid': Equity(3 [VNQ]), 'amount': 80756, 'cost_basis': 82.88992516679876, 'last_sale_price': 81.05}, {'sid': Equity(1 [LQD]), 'amount': 10829, 'cost_basis': 120.870405, 'last_sale_price': 120.89}, {'sid': Equity(0 [DBC]), 'amount': -21972, 'cost_basis': 16.781605, 'last_sale_price': 16.71}]",9886639.46,20465.429999999702,-367152.12,[],10274257.01,9907104.89,29935.892904998735,9886639.46,9907104.89,29935.892904998735,9937040.782905,10274257.01,[],0.002063759843664581,4,1,-367152.12,1.0708831092156477,0.9969874438920993,-0.013783939355999877,1.555364921734514,0.06889996661963667,2018-01,0.0,0.0,-0.0062959217095003295,,,0.0,0.0,-1.883872400322436,14,-1.617519977708335,"[0.0149801941588521, 0.2229132205247879, 0.6679765582084656, 0.13082242012023926, -0.03669247403740883]"
2018-01-08 21:00:00+00:00,2018-01-08 14:31:00+00:00,2018-01-08 21:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 3207, 'cost_basis': 45.21360527197596, 'last_sale_price': 47.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 8289, 'cost_basis': 268.42129884364823, 'last_sale_price': 273.92}, {'sid': Equity(3 [VNQ]), 'amount': 80756, 'cost_basis': 82.88992516679876, 'last_sale_price': 81.47}, {'sid': Equity(1 [LQD]), 'amount': 10829, 'cost_basis': 120.870405, 'last_sale_price': 120.88}, {'sid': Equity(0 [DBC]), 'amount': -21972, 'cost_basis': 16.781605, 'last_sale_price': 16.7}]",9907104.89,38205.51999999955,-366932.39999999997,[],10312242.81,9945310.41,29935.892904998735,9907104.89,9945310.41,29935.892904998735,9975246.302904999,10312242.81,"[{'id': '409e7922ebc043239c9ac265f4a03042', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -944, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '498725155afa4f7db92a4bef873db018', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -2152, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cc9aab3d0dde4d82aafc7764addea719', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -15398, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e71f0c0692eb4b0cbe7d5b542670c1dc', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 1030, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '814ce446e65c437aa6725718cee4197a', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 107468, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0038447582972311878,4,1,-366932.39999999997,1.0705675715385596,0.9969989820806449,-0.013783939355999877,1.555364921734514,0.06867952486701484,2018-01,0.0,0.0,-0.0024753697095004634,,,0.0,0.0,-0.6898263003827647,15,-0.5740477722024963,"[0.010856245644390583, 0.16850946843624115, 0.5337857007980347, 0.14371584355831146, 0.1431327760219574]"
2018-01-09 21:00:00+00:00,2018-01-09 14:31:00+00:00,2018-01-09 21:00:00+00:00,-58195.643679998815,"[{'sid': Equity(4 [VWO]), 'amount': 2263, 'cost_basis': 45.21360527197596, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 6137, 'cost_basis': 268.42129884364823, 'last_sale_price': 274.54}, {'sid': Equity(3 [VNQ]), 'amount': 65358, 'cost_basis': 82.88992516679876, 'last_sale_price': 80.42}, {'sid': Equity(1 [LQD]), 'amount': 11859, 'cost_basis': 120.83825300151784, 'last_sale_price': 120.44}, {'sid': Equity(0 [DBC]), 'amount': 85496, 'cost_basis': 16.818405, 'last_sale_price': 16.81}]",9945310.41,-88770.81367999874,0.0,"[{'amount': -944, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 47.83607, 'order_id': '409e7922ebc043239c9ac265f4a03042', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -2152, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 274.40273, 'order_id': '498725155afa4f7db92a4bef873db018', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -15398, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 80.37979, 'order_id': 'cc9aab3d0dde4d82aafc7764addea719', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1030, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 120.50022, 'order_id': 'e71f0c0692eb4b0cbe7d5b542670c1dc', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 107468, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 16.818405, 'order_id': '814ce446e65c437aa6725718cee4197a', 'sid': Equity(0 [DBC]), 'commission': None}]",9914735.24,9914735.24,29935.892904998735,9945310.41,9914735.24,-28259.75077500101,9886475.489225,9914735.24,"[{'id': '409e7922ebc043239c9ac265f4a03042', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -944, 'filled': -944, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '498725155afa4f7db92a4bef873db018', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -2152, 'filled': -2152, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cc9aab3d0dde4d82aafc7764addea719', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -15398, 'filled': -15398, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e71f0c0692eb4b0cbe7d5b542670c1dc', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 1030, 'filled': 1030, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '814ce446e65c437aa6725718cee4197a', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 107468, 'filled': 107468, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-0.008899109955224582,5,0,0.0,1.0028584252098536,1.0028584252098536,-0.013783939355999877,1.555364921734514,0.07487493480700619,2018-01,0.0,0.0,-0.01135245107750038,,,0.0,0.0,-2.698087749507842,16,-2.365574373878247,"[0.010856245644390583, 0.16850946843624115, 0.5337857007980347, 0.14371584355831146, 0.1431327760219574]"
2018-01-10 21:00:00+00:00,2018-01-10 14:31:00+00:00,2018-01-10 21:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 2263, 'cost_basis': 45.21360527197596, 'last_sale_price': 47.65}, {'sid': Equity(2 [SPY]), 'amount': 6137, 'cost_basis': 268.42129884364823, 'last_sale_price': 274.12}, {'sid': Equity(3 [VNQ]), 'amount': 65358, 'cost_basis': 82.88992516679876, 'last_sale_price': 79.52}, {'sid': Equity(1 [LQD]), 'amount': 11859, 'cost_basis': 120.83825300151784, 'last_sale_price': 120.52}, {'sid': Equity(0 [DBC]), 'amount': 85496, 'cost_basis': 16.818405, 'last_sale_price': 16.87}]",9914735.24,-55796.490000002086,0.0,[],9858938.75,9858938.75,-28259.75077500101,9914735.24,9858938.75,-28259.75077500101,9830678.999224998,9858938.75,[],-0.005643719044346351,5,0,0.0,1.0028746489207134,1.0028746489207134,-0.01897881467164927,1.555364921734514,0.07495156636690162,2018-01,0.0,0.0,-0.016932100077500678,,,0.0,0.0,-3.720545543749667,17,-3.340331895325473,"[0.010856245644390583, 0.16850946843624115, 0.5337857007980347, 0.14371584355831146, 0.1431327760219574]"
2018-01-11 21:00:00+00:00,2018-01-11 14:31:00+00:00,2018-01-11 21:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 2263, 'cost_basis': 45.21360527197596, 'last_sale_price': 47.96}, {'sid': Equity(2 [SPY]), 'amount': 6137, 'cost_basis': 268.42129884364823, 'last_sale_price': 276.12}, {'sid': Equity(3 [VNQ]), 'amount': 65358, 'cost_basis': 82.88992516679876, 'last_sale_price': 79.25}, {'sid': Equity(1 [LQD]), 'amount': 11859, 'cost_basis': 120.83825300151784, 'last_sale_price': 120.81}, {'sid': Equity(0 [DBC]), 'amount': 85496, 'cost_basis': 16.818405, 'last_sale_price': 16.86}]",9858938.75,-2086.9799999967217,0.0,[],9856851.770000001,9856851.770000001,-28259.75077500101,9858938.75,9856851.770000001,-28259.75077500101,9828592.019225001,9856851.770000001,[],-0.000212292558851912,5,0,0.0,1.002875259316871,1.002875259316871,-0.019187078169370556,1.555364921734514,0.07277242783215568,2018-01,0.0,0.0,-0.017140798077500352,,,0.0,0.0,-3.6608978969121457,18,-3.2900667073386924,"[0.010856245644390583, 0.16850946843624115, 0.5337857007980347, 0.14371584355831146, 0.1431327760219574]"
2018-01-12 21:00:00+00:00,2018-01-12 14:31:00+00:00,2018-01-12 21:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 2263, 'cost_basis': 45.21360527197596, 'last_sale_price': 48.47}, {'sid': Equity(2 [SPY]), 'amount': 6137, 'cost_basis': 268.42129884364823, 'last_sale_price': 277.92}, {'sid': Equity(3 [VNQ]), 'amount': 65358, 'cost_basis': 82.88992516679876, 'last_sale_price': 78.61}, {'sid': Equity(1 [LQD]), 'amount': 11859, 'cost_basis': 120.83825300151784, 'last_sale_price': 120.83}, {'sid': Equity(0 [DBC]), 'amount': 85496, 'cost_basis': 16.818405, 'last_sale_price': 16.97}]",9856851.770000001,-19986.650000002235,0.0,[],9836865.12,9836865.12,-28259.75077500101,9856851.770000001,9836865.12,-28259.75077500101,9808605.369225,9836865.12,[],-0.0020335211758619742,5,0,0.0,1.0028811181316017,1.0028811181316017,-0.021181582015472124,1.555364921734514,0.07083206822802017,2018-01,0.0,0.0,-0.019139463077500585,,,0.0,0.0,-3.9602394835350814,19,-3.583061809625338,"[0.010856245644390583, 0.16850946843624115, 0.5337857007980347, 0.14371584355831146, 0.1431327760219574]"
2018-01-16 21:00:00+00:00,2018-01-16 14:31:00+00:00,2018-01-16 21:00:00+00:00,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 2263, 'cost_basis': 45.21360527197596, 'last_sale_price': 48.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 6137, 'cost_basis': 268.42129884364823, 'last_sale_price': 276.97}, {'sid': Equity(3 [VNQ]), 'amount': 65358, 'cost_basis': 82.88992516679876, 'last_sale_price': 78.76}, {'sid': Equity(1 [LQD]), 'amount': 11859, 'cost_basis': 120.83825300151784, 'last_sale_price': 120.94}, {'sid': Equity(0 [DBC]), 'amount': 85496, 'cost_basis': 16.818405, 'last_sale_price': 16.89}]",9836865.12,-2104.760000001639,0.0,[],9834760.36,9834760.36,-28259.75077500101,9836865.12,9834760.36,-28259.75077500101,9806500.609224997,9834760.36,"[{'id': '763f66578b7542ae996766eb65174035', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 7737, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '553979323da243dc9380174324dc5ed9', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 7821, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '22642551ad9b4044b459bc9e4728472e', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -39519, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f1646254822e4319aea3ebd200beb3bf', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 10812, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e4f1072129264394a94088ffb5752d92', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -45172, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-0.00021458300347221293,5,0,0.0,1.002881736503276,1.002881736503276,-0.021391619811457277,1.555364921734514,0.06900024671251127,2018-01,0.0,0.0,-0.019349939077500822,,,0.0,0.0,-3.9029591906688887,20,-3.533460416394531,"[0.04918527230620384, 0.39424923062324524, 0.20752012729644775, 0.27959537506103516, 0.0694499984383583]"
