,period_open,period_close,short_exposure,long_value,long_exposure,ending_exposure,starting_exposure,short_value,gross_leverage,orders,ending_value,shorts_count,starting_value,starting_cash,net_leverage,positions,capital_used,pnl,ending_cash,returns,transactions,portfolio_value,longs_count,benchmark_period_return,benchmark_volatility,trading_days,alpha,beta,algo_volatility,algorithm_period_return,treasury_period_return,max_drawdown,sortino,period_label,excess_return,sharpe,max_leverage,weights
2018-05-16 20:00:00+00:00,2018-05-16 13:31:00+00:00,2018-05-16 20:00:00+00:00,-1155443.32,10686973.58,10686973.58,9531530.26,9861538.060000002,-1155443.32,1.2306764935957233,"[{'id': '56e1b4d2b4054d69b9e5084e548ea9e0', 'dt': Timestamp('2018-05-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-14 20:00:00+0000', tz='UTC'), 'amount': -223674, 'filled': -223674, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9531530.26,2,9861538.060000002,-220059.86218000017,0.990526709035073,"[{'sid': Equity(4 [VWO]), 'amount': 1693, 'cost_basis': 45.392685, 'last_sale_price': 46.01}, {'sid': Equity(2 [SPY]), 'amount': -2108, 'cost_basis': 270.96445, 'last_sale_price': 272.24}, {'sid': Equity(3 [VNQ]), 'amount': 14379, 'cost_basis': 76.74583896411434, 'last_sale_price': 76.12}, {'sid': Equity(1 [LQD]), 'amount': 83439, 'cost_basis': 114.97628222848859, 'last_sale_price': 114.03}, {'sid': Equity(0 [DBC]), 'amount': -32095, 'cost_basis': 18.064504279482783, 'last_sale_price': 18.12}]",311218.3929600008,-18789.407040001824,91158.5307799998,-0.0019488097835713702,"[{'amount': -17184, 'dt': Timestamp('2018-05-16 20:00:00+0000', tz='UTC'), 'price': 18.11094, 'order_id': '56e1b4d2b4054d69b9e5084e548ea9e0', 'sid': Equity(0 [DBC]), 'commission': None}]",9622688.79078,3,0.0,0.0,104,,,0.08784419084934408,-0.037731120921999595,0.0,-0.08442221870378648,-1.2436785154627619,2018-05,0.0,-1.0170460581369627,1.9654718760968322,"[0.008122429251670837, -0.05971604585647583, 0.1157570630311966, 0.9957608580589294, -0.059924617409706116]"
2018-05-17 20:00:00+00:00,2018-05-17 13:31:00+00:00,2018-05-17 20:00:00+00:00,-1155600.38,10662069.459999999,10662069.459999999,9506469.079999998,9531530.26,-1155600.38,1.2313115614869723,[],9506469.079999998,2,9531530.26,91158.5307799998,0.9905019725210413,"[{'sid': Equity(4 [VWO]), 'amount': 1693, 'cost_basis': 45.392685, 'last_sale_price': 45.37}, {'sid': Equity(2 [SPY]), 'amount': -2108, 'cost_basis': 270.96445, 'last_sale_price': 272.01}, {'sid': Equity(3 [VNQ]), 'amount': 14379, 'cost_basis': 76.74583896411434, 'last_sale_price': 75.74}, {'sid': Equity(1 [LQD]), 'amount': 83439, 'cost_basis': 114.97628222848859, 'last_sale_price': 113.81}, {'sid': Equity(0 [DBC]), 'amount': -32095, 'cost_basis': 18.064504279482783, 'last_sale_price': 18.14}]",0.0,-25061.180000001565,91158.5307799998,-0.00260438434047805,[],9597627.610779999,3,0.0,0.0,105,,,0.08749029772973432,-0.04023723892199971,0.0,-0.08442221870378648,-1.323064516726877,2018-05,0.0,-1.0828770805693453,1.9654718760968322,"[0.008122429251670837, -0.05971604585647583, 0.1157570630311966, 0.9957608580589294, -0.059924617409706116]"
2018-05-18 20:00:00+00:00,2018-05-18 13:31:00+00:00,2018-05-18 20:00:00+00:00,-1154487.8900000001,10702012.63,10702012.63,9547524.74,9506469.079999998,-1154487.8900000001,1.2300954587794568,[],9547524.74,2,9506469.079999998,91158.5307799998,0.9905424290622402,"[{'sid': Equity(4 [VWO]), 'amount': 1693, 'cost_basis': 45.392685, 'last_sale_price': 44.95}, {'sid': Equity(2 [SPY]), 'amount': -2108, 'cost_basis': 270.96445, 'last_sale_price': 271.33}, {'sid': Equity(3 [VNQ]), 'amount': 14379, 'cost_basis': 76.74583896411434, 'last_sale_price': 75.84}, {'sid': Equity(1 [LQD]), 'amount': 83439, 'cost_basis': 114.97628222848859, 'last_sale_price': 114.28}, {'sid': Equity(0 [DBC]), 'amount': -32095, 'cost_basis': 18.064504279482783, 'last_sale_price': 18.150000000000002}]",0.0,41055.66000000201,91158.5307799998,0.004277688368934829,[],9638683.27078,3,0.0,0.0,106,,,0.08736782456280184,-0.03613167292199959,0.0,-0.08442221870378648,-1.174115397911939,2018-05,0.0,-0.9577651105848604,1.9654718760968322,"[0.008122429251670837, -0.05971604585647583, 0.1157570630311966, 0.9957608580589294, -0.059924617409706116]"
2018-05-21 20:00:00+00:00,2018-05-21 13:31:00+00:00,2018-05-21 20:00:00+00:00,-1163281.5099999998,10721285.43,10721285.43,9558003.92,9547524.74,-1163281.5099999998,1.2316682407019997,"[{'id': '77d4291378874cebb98003f095dcb8ea', 'dt': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': -52509, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd82cbcb00b9046818aa835489a7c7a2f', 'dt': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': 23257, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b894ecd9d70b4abd968f626388713206', 'dt': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': -24298, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ef963faebf734a4da64d2a706e737300', 'dt': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': -39632, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2a45cbd07bf0466da0b24072a2bb7c66', 'dt': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': 136988, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9558003.92,2,9547524.74,91158.5307799998,0.9905527001700928,"[{'sid': Equity(4 [VWO]), 'amount': 1693, 'cost_basis': 45.392685, 'last_sale_price': 45.24}, {'sid': Equity(2 [SPY]), 'amount': -2108, 'cost_basis': 270.96445, 'last_sale_price': 273.37}, {'sid': Equity(3 [VNQ]), 'amount': 14379, 'cost_basis': 76.74583896411434, 'last_sale_price': 76.74}, {'sid': Equity(1 [LQD]), 'amount': 83439, 'cost_basis': 114.97628222848859, 'last_sale_price': 114.35000000000001}, {'sid': Equity(0 [DBC]), 'amount': -32095, 'cost_basis': 18.064504279482783, 'last_sale_price': 18.29}]",0.0,10479.179999999702,91158.5307799998,0.001087200368100838,[],9649162.45078,3,0.0,0.0,107,,,0.08698200946105103,-0.035083754921999666,0.0,-0.08442221870378648,-1.1325194594521715,2018-05,0.0,-0.9235853408473953,1.9654718760968322,"[-0.23825155198574066, 0.5991747379302979, -0.07888749986886978, 0.5191383957862854, 0.198825865983963]"
2018-05-22 20:00:00+00:00,2018-05-22 13:31:00+00:00,2018-05-22 20:00:00+00:00,-3070337.87,12690093.33,12690093.33,9619755.46,9558003.92,-3070337.87,1.6360565371201905,"[{'id': '77d4291378874cebb98003f095dcb8ea', 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': -52509, 'filled': -52509, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd82cbcb00b9046818aa835489a7c7a2f', 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': 23257, 'filled': 23257, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b894ecd9d70b4abd968f626388713206', 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': -24298, 'filled': -24298, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ef963faebf734a4da64d2a706e737300', 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': -39632, 'filled': -39632, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2a45cbd07bf0466da0b24072a2bb7c66', 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-21 20:00:00+0000', tz='UTC'), 'amount': 136988, 'filled': 136988, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9619755.46,2,9558003.92,91158.5307799998,0.9986061679474003,"[{'sid': Equity(4 [VWO]), 'amount': -50816, 'cost_basis': 45.397290000000005, 'last_sale_price': 45.42}, {'sid': Equity(2 [SPY]), 'amount': 21149, 'cost_basis': 272.746305, 'last_sale_price': 272.61}, {'sid': Equity(3 [VNQ]), 'amount': -9919, 'cost_basis': 76.811575, 'last_sale_price': 76.85000000000001}, {'sid': Equity(1 [LQD]), 'amount': 43807, 'cost_basis': 114.97628222848859, 'last_sale_price': 114.23}, {'sid': Equity(0 [DBC]), 'amount': 104893, 'cost_basis': 18.319155, 'last_sale_price': 18.31}]",-77731.49224499986,-15979.952244998887,13427.038535000756,-0.001656097337619955,"[{'amount': -52509, 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'price': 45.397290000000005, 'order_id': '77d4291378874cebb98003f095dcb8ea', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 23257, 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'price': 272.746305, 'order_id': 'd82cbcb00b9046818aa835489a7c7a2f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -24298, 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'price': 76.811575, 'order_id': 'b894ecd9d70b4abd968f626388713206', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -39632, 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'price': 114.17288500000001, 'order_id': 'ef963faebf734a4da64d2a706e737300', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 136988, 'dt': Timestamp('2018-05-22 20:00:00+0000', tz='UTC'), 'price': 18.319155, 'order_id': '2a45cbd07bf0466da0b24072a2bb7c66', 'sid': Equity(0 [DBC]), 'commission': None}]",9633182.498535002,3,0.0,0.0,108,,,0.08659869405026424,-0.03668175014649955,0.0,-0.08442221870378648,-1.1812357266528053,2018-05,0.0,-0.9637061094244918,1.9654718760968322,"[-0.23825155198574066, 0.5991747379302979, -0.07888749986886978, 0.5191383957862854, 0.198825865983963]"
2018-05-23 20:00:00+00:00,2018-05-23 13:31:00+00:00,2018-05-23 20:00:00+00:00,-3067812.3,12737909.81,12737909.81,9670097.510000002,9619755.46,-3067812.3,1.6322282275198248,[],9670097.510000002,2,9619755.46,13427.038535000756,0.9986134141068469,"[{'sid': Equity(4 [VWO]), 'amount': -50816, 'cost_basis': 45.397290000000005, 'last_sale_price': 45.22}, {'sid': Equity(2 [SPY]), 'amount': 21149, 'cost_basis': 272.746305, 'last_sale_price': 273.36}, {'sid': Equity(3 [VNQ]), 'amount': -9919, 'cost_basis': 76.811575, 'last_sale_price': 77.62}, {'sid': Equity(1 [LQD]), 'amount': 43807, 'cost_basis': 114.97628222848859, 'last_sale_price': 114.72}, {'sid': Equity(0 [DBC]), 'amount': 104893, 'cost_basis': 18.319155, 'last_sale_price': 18.41}]",0.0,50342.050000000745,13427.038535000756,0.0052259001641106195,[],9683524.548535002,3,0.0,0.0,109,,,0.08660998957402934,-0.03164754514649937,0.0,-0.08442221870378648,-1.0040071095781258,2018-05,0.0,-0.8152424992503983,1.9654718760968322,"[-0.23825155198574066, 0.5991747379302979, -0.07888749986886978, 0.5191383957862854, 0.198825865983963]"
2018-05-24 20:00:00+00:00,2018-05-24 13:31:00+00:00,2018-05-24 20:00:00+00:00,-3058094.7,12727497.450000001,12727497.450000001,9669402.75,9670097.510000002,-3058094.7,1.630266409174207,[],9669402.75,2,9670097.510000002,13427.038535000756,0.99861331461688,"[{'sid': Equity(4 [VWO]), 'amount': -50816, 'cost_basis': 45.397290000000005, 'last_sale_price': 45.06}, {'sid': Equity(2 [SPY]), 'amount': 21149, 'cost_basis': 272.746305, 'last_sale_price': 272.8}, {'sid': Equity(3 [VNQ]), 'amount': -9919, 'cost_basis': 76.811575, 'last_sale_price': 77.46000000000001}, {'sid': Equity(1 [LQD]), 'amount': 43807, 'cost_basis': 114.97628222848859, 'last_sale_price': 115.04}, {'sid': Equity(0 [DBC]), 'amount': 104893, 'cost_basis': 18.319155, 'last_sale_price': 18.29}]",0.0,-694.7600000016391,13427.038535000756,-7.174660388575838e-05,[],9682829.788535,3,0.0,0.0,110,,,0.08621235790135848,-0.03171702114649955,0.0,-0.08442221870378648,-1.0017796875483351,2018-05,0.0,-0.8134636239302214,1.9654718760968322,"[-0.23825155198574066, 0.5991747379302979, -0.07888749986886978, 0.5191383957862854, 0.198825865983963]"
2018-05-25 20:00:00+00:00,2018-05-25 13:31:00+00:00,2018-05-25 20:00:00+00:00,-3066362.5900000003,12700323.87,12700323.87,9633961.28,9669402.75,-3066362.5900000003,1.6342958259188474,[],9633961.28,2,9669402.75,13427.038535000756,0.9986082203709781,"[{'sid': Equity(4 [VWO]), 'amount': -50816, 'cost_basis': 45.397290000000005, 'last_sale_price': 45.17}, {'sid': Equity(2 [SPY]), 'amount': 21149, 'cost_basis': 272.746305, 'last_sale_price': 272.15}, {'sid': Equity(3 [VNQ]), 'amount': -9919, 'cost_basis': 76.811575, 'last_sale_price': 77.73}, {'sid': Equity(1 [LQD]), 'amount': 43807, 'cost_basis': 114.97628222848859, 'last_sale_price': 115.38}, {'sid': Equity(0 [DBC]), 'amount': 104893, 'cost_basis': 18.319155, 'last_sale_price': 18.02}]",0.0,-35441.47000000067,13427.038535000756,-0.003660238873760324,[],9647388.318535,3,0.0,0.0,111,,,0.08597073996906876,-0.0352611681464996,0.0,-0.08442221870378648,-1.1130157546612616,2018-05,0.0,-0.905058409989879,1.9654718760968322,"[-0.23825155198574066, 0.5991747379302979, -0.07888749986886978, 0.5191383957862854, 0.198825865983963]"
2018-05-29 20:00:00+00:00,2018-05-29 13:31:00+00:00,2018-05-29 20:00:00+00:00,-3019216.62,12643017.96,12643017.96,9623801.34,9633961.28,-3019216.62,1.6251803905451174,"[{'id': '40ccf9699b244c529f379a1983407335', 'dt': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': -21708, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '561cc31acf80437d9a62c7db11269e07', 'dt': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': -8963, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '342533553113434ba6493201556c103c', 'dt': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': 29863, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e8127761ce244b459977a029b1ebf4ab', 'dt': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': -25954, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c5689d7d42594f669636a56250756cc6', 'dt': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': 227548, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9623801.34,2,9633961.28,13427.038535000756,0.9986067531029038,"[{'sid': Equity(4 [VWO]), 'amount': -50816, 'cost_basis': 45.397290000000005, 'last_sale_price': 44.17}, {'sid': Equity(2 [SPY]), 'amount': 21149, 'cost_basis': 272.746305, 'last_sale_price': 269.02}, {'sid': Equity(3 [VNQ]), 'amount': -9919, 'cost_basis': 76.811575, 'last_sale_price': 78.10000000000001}, {'sid': Equity(1 [LQD]), 'amount': 43807, 'cost_basis': 114.97628222848859, 'last_sale_price': 115.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 104893, 'cost_basis': 18.319155, 'last_sale_price': 17.85}]",0.0,-10159.939999999478,13427.038535000756,-0.0010531285426211845,[],9637228.378535,3,0.0,0.0,112,,,0.08558989139475089,-0.036277162146499564,0.0,-0.08442221870378648,-1.1417892162100038,2018-05,0.0,-0.9286536065142957,1.9654718760968322,"[-0.3323991000652313, 0.34016069769859314, 0.16163219511508942, 0.2148602306842804, 0.6157459616661072]"
2018-05-30 20:00:00+00:00,2018-05-30 13:31:00+00:00,2018-05-30 20:00:00+00:00,-3231669.44,12974061.4,12974061.4,9742391.96,9623801.34,-3231669.44,1.6740092299667078,"[{'id': '40ccf9699b244c529f379a1983407335', 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': -21708, 'filled': -21708, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '561cc31acf80437d9a62c7db11269e07', 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': -8963, 'filled': -8963, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '342533553113434ba6493201556c103c', 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': 29863, 'filled': 29863, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e8127761ce244b459977a029b1ebf4ab', 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': -25954, 'filled': -25954, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c5689d7d42594f669636a56250756cc6', 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-05-29 20:00:00+0000', tz='UTC'), 'amount': 227548, 'filled': 227548, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9742391.96,1,9623801.34,13427.038535000756,1.0063633799679623,"[{'sid': Equity(4 [VWO]), 'amount': -72524, 'cost_basis': 45.14000212895042, 'last_sale_price': 44.56}, {'sid': Equity(2 [SPY]), 'amount': 12186, 'cost_basis': 272.746305, 'last_sale_price': 272.61}, {'sid': Equity(3 [VNQ]), 'amount': 19944, 'cost_basis': 79.19958, 'last_sale_price': 79.16}, {'sid': Equity(1 [LQD]), 'amount': 17853, 'cost_basis': 114.97628222848859, 'last_sale_price': 115.54}, {'sid': Equity(0 [DBC]), 'amount': 332441, 'cost_basis': 18.161646726291284, 'last_sale_price': 18.080000000000002}]",-75029.57999499887,43561.04000500031,-61602.54145999905,0.004520079663362875,"[{'amount': -21708, 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'price': 44.53772, 'order_id': '40ccf9699b244c529f379a1983407335', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -8963, 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'price': 272.473695, 'order_id': '561cc31acf80437d9a62c7db11269e07', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 29863, 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'price': 79.19958, 'order_id': '342533553113434ba6493201556c103c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -25954, 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'price': 115.48223, 'order_id': 'e8127761ce244b459977a029b1ebf4ab', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 227548, 'dt': Timestamp('2018-05-30 20:00:00+0000', tz='UTC'), 'price': 18.08904, 'order_id': 'c5689d7d42594f669636a56250756cc6', 'sid': Equity(0 [DBC]), 'commission': None}]",9680789.41854,4,0.0,0.0,113,,,0.08551237306265323,-0.03192105814599955,0.0,-0.08442221870378648,-0.9912777056020676,2018-05,0.0,-0.8033900666061711,1.9654718760968322,"[-0.3323991000652313, 0.34016069769859314, 0.16163219511508942, 0.2148602306842804, 0.6157459616661072]"
2018-05-31 20:00:00+00:00,2018-05-31 13:31:00+00:00,2018-05-31 20:00:00+00:00,-3235295.64,12930811.200000001,12930811.200000001,9695515.56,9742391.96,-3235295.64,1.6780416025024418,[],9695515.56,1,9742391.96,-61602.54145999905,1.0063943427080406,"[{'sid': Equity(4 [VWO]), 'amount': -72524, 'cost_basis': 45.14000212895042, 'last_sale_price': 44.61}, {'sid': Equity(2 [SPY]), 'amount': 12186, 'cost_basis': 272.746305, 'last_sale_price': 270.94}, {'sid': Equity(3 [VNQ]), 'amount': 19944, 'cost_basis': 79.19958, 'last_sale_price': 78.89}, {'sid': Equity(1 [LQD]), 'amount': 17853, 'cost_basis': 114.97628222848859, 'last_sale_price': 115.49000000000001}, {'sid': Equity(0 [DBC]), 'amount': 332441, 'cost_basis': 18.161646726291284, 'last_sale_price': 18.03}]",0.0,-46876.39999999851,-61602.54145999905,-0.00484220841641525,[],9633913.018540002,4,0.0,0.0,114,,,0.0854038235995982,-0.03660869814599932,0.0,-0.08442221870378648,-1.1358830027845832,2018-05,0.0,-0.9226869143999676,1.9654718760968322,"[-0.3323991000652313, 0.34016069769859314, 0.16163219511508942, 0.2148602306842804, 0.6157459616661072]"
