,period_open,period_close,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,returns,long_exposure,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,weights
2019-12-18 21:00:00+00:00,2019-12-18 14:31:00+00:00,2019-12-18 21:00:00+00:00,-25425.19000000134,-3924717.5700000003,0.0,[],[],1.7301238706946622,"[{'sid': Equity(4 [VWO]), 'amount': -87939, 'cost_basis': 43.551254905730104, 'last_sale_price': 44.63}, {'sid': Equity(2 [SPY]), 'amount': 3400, 'cost_basis': 310.8249230835286, 'last_sale_price': 319.59000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 19426, 'cost_basis': 90.18507, 'last_sale_price': 90.27}, {'sid': Equity(1 [LQD]), 'amount': 83913, 'cost_basis': 127.92272424904694, 'last_sale_price': 127.91}, {'sid': Equity(0 [DBC]), 'amount': 63896, 'cost_basis': 15.94598923046826, 'last_sale_price': 16.06}]",0.9970095832486018,10700380.23,10674955.04,10700380.23,10674955.04,32018.312470000703,32018.312470000703,10706973.35247,4,1,14599672.61,-3924717.5700000003,-0.002369012844555596,14599672.61,0.0,0.0,,,0.4378029415221283,0.5972996938351576,-0.12300010457977407,3.359825437967357,0.0,0.0,505,2019-12,0.07069733524700084,0.08638849692376191,"[-0.36044153571128845, 0.10103589296340942, 0.1644534468650818, 0.9999666810035706, 0.0949854850769043]"
2019-12-19 21:00:00+00:00,2019-12-19 14:31:00+00:00,2019-12-19 21:00:00+00:00,4207.620000001043,-3927355.74,0.0,[],[],1.7303296609062975,"[{'sid': Equity(4 [VWO]), 'amount': -87939, 'cost_basis': 43.551254905730104, 'last_sale_price': 44.660000000000004}, {'sid': Equity(2 [SPY]), 'amount': 3400, 'cost_basis': 310.8249230835286, 'last_sale_price': 320.90000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 19426, 'cost_basis': 90.18507, 'last_sale_price': 91.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 83913, 'cost_basis': 127.92272424904694, 'last_sale_price': 127.7}, {'sid': Equity(0 [DBC]), 'amount': 63896, 'cost_basis': 15.94598923046826, 'last_sale_price': 16.13}]",0.9970107579591556,10674955.04,10679162.66,10674955.04,10679162.66,32018.312470000703,32018.312470000703,10711180.97247,4,1,14606518.4,-3927355.74,0.0003929794033745715,14606518.4,0.0,0.0,,,0.43963785181868187,0.5998030906117535,-0.12300010457977407,3.359825437967357,0.0,0.0,506,2019-12,0.07111809724700091,0.0863030916021962,"[-0.36044153571128845, 0.10103589296340942, 0.1644534468650818, 0.9999666810035706, 0.0949854850769043]"
2019-12-20 21:00:00+00:00,2019-12-20 14:31:00+00:00,2019-12-20 21:00:00+00:00,983.0,-3930873.3000000003,0.0,[],[],1.7309193835766714,"[{'sid': Equity(4 [VWO]), 'amount': -87939, 'cost_basis': 43.551254905730104, 'last_sale_price': 44.7}, {'sid': Equity(2 [SPY]), 'amount': 3400, 'cost_basis': 310.8249230835286, 'last_sale_price': 320.73}, {'sid': Equity(3 [VNQ]), 'amount': 19426, 'cost_basis': 90.18507, 'last_sale_price': 91.57000000000001}, {'sid': Equity(1 [LQD]), 'amount': 83913, 'cost_basis': 127.92272424904694, 'last_sale_price': 127.66}, {'sid': Equity(0 [DBC]), 'amount': 63896, 'cost_basis': 15.94598923046826, 'last_sale_price': 16.11}]",0.9970110322664696,10679162.66,10680145.66,10679162.66,10680145.66,32018.312470000703,32018.312470000703,10712163.97247,4,1,14611018.96,-3930873.3000000003,9.177326034603972e-05,14611018.96,0.0,0.0,,,0.4397339453693408,0.5999330899146996,-0.12300010457977407,3.359825437967357,0.0,0.0,507,2019-12,0.07121639724700102,0.08621777965428985,"[-0.36044153571128845, 0.10103589296340942, 0.1644534468650818, 0.9999666810035706, 0.0949854850769043]"
2019-12-23 21:00:00+00:00,2019-12-23 14:31:00+00:00,2019-12-23 21:00:00+00:00,24001.539999999106,-3888662.58,0.0,"[{'id': 'd45b4512d7174ad2a5626fd87ee6cc3e', 'dt': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'amount': 138977, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3af8640cb6374d2a9353560fef83cf85', 'dt': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'amount': 23897, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7b8cfe3666314f8d8d7e09a9919ae0e5', 'dt': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'amount': -63783, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4bc8d2c78d504c39ba0b6573c69d777d', 'dt': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'amount': -62907, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '20cb4b698c6b4ece9869e4da02e01185', 'dt': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'amount': 3537, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.7214220792827633,"[{'sid': Equity(4 [VWO]), 'amount': -87939, 'cost_basis': 43.551254905730104, 'last_sale_price': 44.22}, {'sid': Equity(2 [SPY]), 'amount': 3400, 'cost_basis': 310.8249230835286, 'last_sale_price': 321.22}, {'sid': Equity(3 [VNQ]), 'amount': 19426, 'cost_basis': 90.18507, 'last_sale_price': 91.11}, {'sid': Equity(1 [LQD]), 'amount': 83913, 'cost_basis': 127.92272424904694, 'last_sale_price': 127.72}, {'sid': Equity(0 [DBC]), 'amount': 63896, 'cost_basis': 15.94598923046826, 'last_sale_price': 15.860000000000001}]",0.9970177143382513,10680145.66,10704147.2,10680145.66,10704147.2,32018.312470000703,32018.312470000703,10736165.51247,4,1,14592809.78,-3888662.58,0.002240587435151431,14592809.78,0.0,0.0,,,0.45213993039756073,0.6169475796977635,-0.12300010457977407,3.359825437967357,0.0,0.0,508,2019-12,0.07361655124700084,0.0861452896210633,"[0.21021771430969238, 0.8167129158973694, -0.3764311969280243, 0.2498845010995865, 0.09961612522602081]"
2019-12-24 18:00:00+00:00,2019-12-24 14:31:00+00:00,2019-12-24 18:00:00+00:00,9724.200709998608,-4052011.95,-17415.589289996773,"[{'id': 'd45b4512d7174ad2a5626fd87ee6cc3e', 'dt': Timestamp('2019-12-24 18:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'amount': 138977, 'filled': 138977, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3af8640cb6374d2a9353560fef83cf85', 'dt': Timestamp('2019-12-24 18:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'amount': 23897, 'filled': 23897, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7b8cfe3666314f8d8d7e09a9919ae0e5', 'dt': Timestamp('2019-12-24 18:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'amount': -63783, 'filled': -63783, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4bc8d2c78d504c39ba0b6573c69d777d', 'dt': Timestamp('2019-12-24 18:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'amount': -62907, 'filled': -62907, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '20cb4b698c6b4ece9869e4da02e01185', 'dt': Timestamp('2019-12-24 18:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-23 21:00:00+0000', tz='UTC'), 'amount': 3537, 'filled': 3537, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 138977, 'dt': Timestamp('2019-12-24 18:00:00+0000', tz='UTC'), 'price': 44.20209, 'order_id': 'd45b4512d7174ad2a5626fd87ee6cc3e', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 23897, 'dt': Timestamp('2019-12-24 18:00:00+0000', tz='UTC'), 'price': 321.390615, 'order_id': '3af8640cb6374d2a9353560fef83cf85', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -63783, 'dt': Timestamp('2019-12-24 18:00:00+0000', tz='UTC'), 'price': 91.304325, 'order_id': '7b8cfe3666314f8d8d7e09a9919ae0e5', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -62907, 'dt': Timestamp('2019-12-24 18:00:00+0000', tz='UTC'), 'price': 127.78607500000001, 'order_id': '4bc8d2c78d504c39ba0b6573c69d777d', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 3537, 'dt': Timestamp('2019-12-24 18:00:00+0000', tz='UTC'), 'price': 15.937965, 'order_id': '20cb4b698c6b4ece9869e4da02e01185', 'sid': Equity(0 [DBC]), 'commission': None}]",1.7527921272910705,"[{'sid': Equity(4 [VWO]), 'amount': 51038, 'cost_basis': 44.20209, 'last_sale_price': 44.18}, {'sid': Equity(2 [SPY]), 'amount': 27297, 'cost_basis': 320.0745966640656, 'last_sale_price': 321.23}, {'sid': Equity(3 [VNQ]), 'amount': -44357, 'cost_basis': 91.304325, 'last_sale_price': 91.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 21006, 'cost_basis': 127.92272424904694, 'last_sale_price': 127.85000000000001}, {'sid': Equity(0 [DBC]), 'amount': 67433, 'cost_basis': 15.945568343021964, 'last_sale_price': 15.93}]",0.9986410875628019,10704147.2,10731286.989999998,10704147.2,10731286.989999998,32018.312470000703,14602.723180000074,10745889.713179998,4,1,14783298.94,-4052011.95,0.0009057424365062072,14783298.94,0.0,0.0,,,0.456898378000607,0.6234510590989438,-0.12300010457977407,3.359825437967357,0.0,0.0,509,2019-12,0.0745889713180008,0.08606208223676748,"[0.21021771430969238, 0.8167129158973694, -0.3764311969280243, 0.2498845010995865, 0.09961612522602081]"
2019-12-26 21:00:00+00:00,2019-12-26 14:31:00+00:00,2019-12-26 21:00:00+00:00,60742.47000000253,-4069754.75,0.0,[],[],1.7518444820825885,"[{'sid': Equity(4 [VWO]), 'amount': 51038, 'cost_basis': 44.20209, 'last_sale_price': 44.550000000000004}, {'sid': Equity(2 [SPY]), 'amount': 27297, 'cost_basis': 320.0745966640656, 'last_sale_price': 322.94}, {'sid': Equity(3 [VNQ]), 'amount': -44357, 'cost_basis': 91.304325, 'last_sale_price': 91.75}, {'sid': Equity(1 [LQD]), 'amount': 21006, 'cost_basis': 127.92272424904694, 'last_sale_price': 128.08}, {'sid': Equity(0 [DBC]), 'amount': 67433, 'cost_basis': 15.945568343021964, 'last_sale_price': 16.05}]",0.9986487258072198,10731286.989999998,10792029.46,10731286.989999998,10792029.46,14602.723180000074,14602.723180000074,10806632.18318,4,1,14861784.21,-4069754.75,0.005652623619010422,14861784.21,0.0,0.0,,,0.4884440921940908,0.6671674708571819,-0.12300010457977407,3.359825437967357,0.0,0.0,510,2019-12,0.08066321831800094,0.08606427287883331,"[0.21021771430969238, 0.8167129158973694, -0.3764311969280243, 0.2498845010995865, 0.09961612522602081]"
2019-12-27 21:00:00+00:00,2019-12-27 14:31:00+00:00,2019-12-27 21:00:00+00:00,-6180.940000001341,-4082618.2800000003,0.0,[],[],1.7546567873232854,"[{'sid': Equity(4 [VWO]), 'amount': 51038, 'cost_basis': 44.20209, 'last_sale_price': 44.61}, {'sid': Equity(2 [SPY]), 'amount': 27297, 'cost_basis': 320.0745966640656, 'last_sale_price': 322.86}, {'sid': Equity(3 [VNQ]), 'amount': -44357, 'cost_basis': 91.304325, 'last_sale_price': 92.04}, {'sid': Equity(1 [LQD]), 'amount': 21006, 'cost_basis': 127.92272424904694, 'last_sale_price': 128.26}, {'sid': Equity(0 [DBC]), 'amount': 67433, 'cost_basis': 15.945568343021964, 'last_sale_price': 16.080000000000002}]",0.9986479524927978,10792029.46,10785848.52,10792029.46,10785848.52,14602.723180000074,14602.723180000074,10800451.24318,4,1,14868466.8,-4082618.2800000003,-0.0005719580249637923,14868466.8,0.0,0.0,,,0.48467749005256616,0.6620199581501879,-0.12300010457977407,3.359825437967357,0.0,0.0,511,2019-12,0.0800451243180007,0.08598141994677051,"[0.21021771430969238, 0.8167129158973694, -0.3764311969280243, 0.2498845010995865, 0.09961612522602081]"
2019-12-30 21:00:00+00:00,2019-12-30 14:31:00+00:00,2019-12-30 21:00:00+00:00,-62531.90000000037,-4086610.4099999997,0.0,"[{'id': 'f552985aeeed4402a786ff92021bdd6c', 'dt': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'amount': -30524, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1a1e6b29d6b4401fa6707b683bf6572f', 'dt': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'amount': 6145, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cd61461bec9243db98a5ecd743c0e94e', 'dt': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'amount': 12445, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7dc94d8ec67f49f9a26f572c454e77f0', 'dt': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'amount': 3655, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '94e2cc823da841d2a26cdec444961907', 'dt': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'amount': -138377, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.759795062346208,"[{'sid': Equity(4 [VWO]), 'amount': 51038, 'cost_basis': 44.20209, 'last_sale_price': 44.36}, {'sid': Equity(2 [SPY]), 'amount': 27297, 'cost_basis': 320.0745966640656, 'last_sale_price': 321.08}, {'sid': Equity(3 [VNQ]), 'amount': -44357, 'cost_basis': 91.304325, 'last_sale_price': 92.13}, {'sid': Equity(1 [LQD]), 'amount': 21006, 'cost_basis': 127.92272424904694, 'last_sale_price': 128.49}, {'sid': Equity(0 [DBC]), 'amount': 67433, 'cost_basis': 15.945568343021964, 'last_sale_price': 16.05}]",0.9986400788911425,10785848.52,10723316.62,10785848.52,10723316.62,14602.723180000074,14602.723180000074,10737919.343179999,4,1,14809927.03,-4086610.4099999997,-0.005789748834752251,14809927.03,0.0,0.0,,,0.45049731102513,0.6147785098882577,-0.12300010457977407,3.359825437967357,0.0,0.0,512,2019-12,0.07379193431800068,0.0859987901694167,"[0.08474637567996979, 0.9999856948852539, -0.27379512786865234, 0.29510360956192017, -0.10604055970907211]"
2019-12-31 21:00:00+00:00,2019-12-31 14:31:00+00:00,2019-12-31 21:00:00+00:00,-23367.97341499664,-3171287.63,-960284.9834150001,"[{'id': 'f552985aeeed4402a786ff92021bdd6c', 'dt': Timestamp('2019-12-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'amount': -30524, 'filled': -30524, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1a1e6b29d6b4401fa6707b683bf6572f', 'dt': Timestamp('2019-12-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'amount': 6145, 'filled': 6145, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cd61461bec9243db98a5ecd743c0e94e', 'dt': Timestamp('2019-12-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'amount': 12445, 'filled': 12445, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7dc94d8ec67f49f9a26f572c454e77f0', 'dt': Timestamp('2019-12-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'amount': 3655, 'filled': 3655, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '94e2cc823da841d2a26cdec444961907', 'dt': Timestamp('2019-12-31 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'amount': -138377, 'filled': -80610, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': -30524, 'dt': Timestamp('2019-12-31 21:00:00+0000', tz='UTC'), 'price': 44.447765, 'order_id': 'f552985aeeed4402a786ff92021bdd6c', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 6145, 'dt': Timestamp('2019-12-31 21:00:00+0000', tz='UTC'), 'price': 322.02093, 'order_id': '1a1e6b29d6b4401fa6707b683bf6572f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 12445, 'dt': Timestamp('2019-12-31 21:00:00+0000', tz='UTC'), 'price': 92.83639500000001, 'order_id': 'cd61461bec9243db98a5ecd743c0e94e', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 3655, 'dt': Timestamp('2019-12-31 21:00:00+0000', tz='UTC'), 'price': 128.02398, 'order_id': '7dc94d8ec67f49f9a26f572c454e77f0', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -80610, 'dt': Timestamp('2019-12-31 21:00:00+0000', tz='UTC'), 'price': 15.942025000000001, 'order_id': '94e2cc823da841d2a26cdec444961907', 'sid': Equity(0 [DBC]), 'commission': None}]",1.6802205028202546,"[{'sid': Equity(4 [VWO]), 'amount': 20514, 'cost_basis': 44.20209, 'last_sale_price': 44.47}, {'sid': Equity(2 [SPY]), 'amount': 33442, 'cost_basis': 320.43223730605223, 'last_sale_price': 321.86}, {'sid': Equity(3 [VNQ]), 'amount': -31912, 'cost_basis': 91.304325, 'last_sale_price': 92.79}, {'sid': Equity(1 [LQD]), 'amount': 24661, 'cost_basis': 127.93773133593449, 'last_sale_price': 127.96000000000001}, {'sid': Equity(0 [DBC]), 'amount': -13177, 'cost_basis': 15.942025000000001, 'last_sale_price': 15.950000000000001}]",1.0882614892214326,10723316.62,11660233.630000003,10723316.62,11660233.630000003,14602.723180000074,-945682.2602350002,10714551.369765002,3,2,14831521.260000002,-3171287.63,-0.002176210555151714,14831521.260000002,0.0,0.0,,,0.43753709792435097,0.5970236669482295,-0.12300010457977407,3.359825437967357,0.0,0.0,513,2019-12,0.07145513697650108,0.08593028405100313,"[0.08474637567996979, 0.9999856948852539, -0.27379512786865234, 0.29510360956192017, -0.10604055970907211]"
2020-01-02 21:00:00+00:00,2020-01-02 14:31:00+00:00,2020-01-02 21:00:00+00:00,163123.0005049985,-4059306.08,922077.720505001,"[{'id': '94e2cc823da841d2a26cdec444961907', 'dt': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2019-12-30 21:00:00+0000', tz='UTC'), 'amount': -138377, 'filled': -138377, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -57767, 'dt': Timestamp('2020-01-02 21:00:00+0000', tz='UTC'), 'price': 15.962015000000001, 'order_id': '94e2cc823da841d2a26cdec444961907', 'sid': Equity(0 [DBC]), 'commission': None}]",1.7485255048619273,"[{'sid': Equity(4 [VWO]), 'amount': 20514, 'cost_basis': 44.20209, 'last_sale_price': 45.53}, {'sid': Equity(2 [SPY]), 'amount': 33442, 'cost_basis': 320.43223730605223, 'last_sale_price': 324.87}, {'sid': Equity(3 [VNQ]), 'amount': -31912, 'cost_basis': 91.304325, 'last_sale_price': 91.7}, {'sid': Equity(1 [LQD]), 'amount': 24661, 'cost_basis': 127.93773133593449, 'last_sale_price': 128.23}, {'sid': Equity(0 [DBC]), 'amount': -70944, 'cost_basis': 15.958302096442267, 'last_sale_price': 15.97}]",1.0021699987448156,11660233.630000003,10901278.91,11660233.630000003,10901278.91,-945682.2602350002,-23604.539730000077,10877674.37027,3,2,14960584.99,-4059306.08,0.015224435898017141,14960584.99,0.0,0.0,,,0.520142155795166,0.7150828373980058,-0.12300010457977407,3.359825437967357,0.0,0.0,514,2020-01,0.08776743702700096,0.08649300903341385,"[0.08474637567996979, 0.9999856948852539, -0.27379512786865234, 0.29510360956192017, -0.10604055970907211]"
2020-01-03 21:00:00+00:00,2020-01-03 14:31:00+00:00,2020-01-03 21:00:00+00:00,-119702.01999999769,-4090975.28,0.0,[],[],1.7627417911632814,"[{'sid': Equity(4 [VWO]), 'amount': 20514, 'cost_basis': 44.20209, 'last_sale_price': 44.72}, {'sid': Equity(2 [SPY]), 'amount': 33442, 'cost_basis': 320.43223730605223, 'last_sale_price': 322.41}, {'sid': Equity(3 [VNQ]), 'amount': -31912, 'cost_basis': 91.304325, 'last_sale_price': 92.27}, {'sid': Equity(1 [LQD]), 'amount': 24661, 'cost_basis': 127.93773133593449, 'last_sale_price': 128.67000000000002}, {'sid': Equity(0 [DBC]), 'amount': -70944, 'cost_basis': 15.958302096442267, 'last_sale_price': 16.16}]",1.002194143929865,10901278.91,10781576.890000002,10901278.91,10781576.890000002,-23604.539730000077,-23604.539730000077,10757972.350270003,3,2,14872552.170000002,-4090975.28,-0.011004376112522363,14872552.170000002,0.0,0.0,,,0.4554591572086881,0.6240543839377851,-0.12300010457977407,3.359825437967357,0.0,0.0,515,2020-01,0.07579723502700131,0.08676219884873758,"[0.08474637567996979, 0.9999856948852539, -0.27379512786865234, 0.29510360956192017, -0.10604055970907211]"
