,period_open,period_close,starting_exposure,long_value,portfolio_value,longs_count,long_exposure,capital_used,gross_leverage,orders,short_value,starting_value,ending_value,starting_cash,ending_cash,short_exposure,positions,returns,shorts_count,ending_exposure,net_leverage,transactions,pnl,sharpe,sortino,alpha,beta,max_drawdown,max_leverage,benchmark_period_return,benchmark_volatility,algo_volatility,trading_days,period_label,excess_return,algorithm_period_return,treasury_period_return,weights
2018-01-02 21:00:00+00:00,2018-01-02 14:31:00+00:00,2018-01-02 21:00:00+00:00,10014991.200000001,10833877.459999999,9985906.802179998,4,10833877.459999999,0.0,1.169909102040648,"[{'id': '732827e0a21c43fdbed7511c302ff4b8', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 4580, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fece2bc7b2494d1483031aa492ef13f4', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 1145, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '871c02e3b5cc432385a9e760ab4361b1', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -1622, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8e06a76fdeb24a01b9ed6cf5b7d3f7da', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -3413, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0224a49dd5e1424196decd6eca8ef2cf', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 1515, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-848725.8,10014991.200000001,9985151.659999998,755.1421800000244,755.1421800000244,-848725.8,"[{'sid': Equity(4 [VWO]), 'amount': -18174, 'cost_basis': 44.747615, 'last_sale_price': 46.7}, {'sid': Equity(2 [SPY]), 'amount': 12178, 'cost_basis': 267.32508942396123, 'last_sale_price': 268.77}, {'sid': Equity(3 [VNQ]), 'amount': 611, 'cost_basis': 83.86191000000001, 'last_sale_price': 82.67}, {'sid': Equity(1 [LQD]), 'amount': 53681, 'cost_basis': 120.8793209887111, 'last_sale_price': 120.75}, {'sid': Equity(0 [DBC]), 'amount': 61612, 'cost_basis': 16.18786834147569, 'last_sale_price': 16.69}]",-0.002979262750928302,1,9985151.659999998,0.9999243792081222,[],-29839.54000000283,-0.9927953513805,-1.4943134491953658,,,-0.00495063253349997,1.192445347587622,0.0,0.0,0.03207072239258618,11,2018-01,0.0,-0.0014093197820004288,0.0,[-0.06357329  0.3586071  -0.00837512  0.60783307  0.10550824]
2018-01-03 21:00:00+00:00,2018-01-03 14:31:00+00:00,2018-01-03 21:00:00+00:00,9985151.659999998,10744294.1,10015706.660145,3,10744294.1,-5048.75203499943,1.1450602857246586,"[{'id': '732827e0a21c43fdbed7511c302ff4b8', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 4580, 'filled': 4580, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fece2bc7b2494d1483031aa492ef13f4', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 1145, 'filled': 1145, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '871c02e3b5cc432385a9e760ab4361b1', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -1622, 'filled': -1622, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8e06a76fdeb24a01b9ed6cf5b7d3f7da', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -3413, 'filled': -3413, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0224a49dd5e1424196decd6eca8ef2cf', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 1515, 'filled': 1515, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-724293.83,9985151.659999998,10020000.27,755.1421800000244,-4293.609855000039,-724293.83,"[{'sid': Equity(4 [VWO]), 'amount': -13594, 'cost_basis': 44.747615, 'last_sale_price': 47.15}, {'sid': Equity(2 [SPY]), 'amount': 13323, 'cost_basis': 267.6069903985589, 'last_sale_price': 270.47}, {'sid': Equity(3 [VNQ]), 'amount': -1011, 'cost_basis': 82.38878500000001, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 50268, 'cost_basis': 120.8793209887111, 'last_sale_price': 120.97}, {'sid': Equity(0 [DBC]), 'amount': 63127, 'cost_basis': 16.202520517052925, 'last_sale_price': 16.79}]",0.002984191476581355,2,10020000.27,1.000428687660361,"[{'amount': 4580, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 47.173575, 'order_id': '732827e0a21c43fdbed7511c302ff4b8', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1145, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 270.60523500000005, 'order_id': 'fece2bc7b2494d1483031aa492ef13f4', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -1622, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 82.38878500000001, 'order_id': '871c02e3b5cc432385a9e760ab4361b1', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -3413, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 120.909515, 'order_id': '8e06a76fdeb24a01b9ed6cf5b7d3f7da', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 1515, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 16.798395, 'order_id': '0224a49dd5e1424196decd6eca8ef2cf', 'sid': Equity(0 [DBC]), 'commission': None}]",29799.857965001836,0.9924194095425122,1.6412491689529416,,,-0.00495063253349997,1.192445347587622,0.0,0.0,0.03373741174520157,12,2018-01,0.0,0.001570666014499622,0.0,[-0.06357329  0.3586071  -0.00837512  0.60783307  0.10550824]
2018-01-04 21:00:00+00:00,2018-01-04 14:31:00+00:00,2018-01-04 21:00:00+00:00,10020000.27,10756209.059999999,10025114.980144998,3,10756209.059999999,0.0,1.1454242223398334,[],-726800.47,10020000.27,10029408.589999998,-4293.609855000039,-4293.609855000039,-726800.47,"[{'sid': Equity(4 [VWO]), 'amount': -13594, 'cost_basis': 44.747615, 'last_sale_price': 47.44}, {'sid': Equity(2 [SPY]), 'amount': 13323, 'cost_basis': 267.6069903985589, 'last_sale_price': 271.61}, {'sid': Equity(3 [VNQ]), 'amount': -1011, 'cost_basis': 82.38878500000001, 'last_sale_price': 81.01}, {'sid': Equity(1 [LQD]), 'amount': 50268, 'cost_basis': 120.8793209887111, 'last_sale_price': 120.93}, {'sid': Equity(0 [DBC]), 'amount': 63127, 'cost_basis': 16.202520517052925, 'last_sale_price': 16.77}]",0.0009393565845370322,2,10029408.589999998,1.0004282853476996,[],9408.319999998435,1.5114375987860056,2.5059050910227287,,,-0.00495063253349997,1.192445347587622,0.0,0.0,0.032495695424733045,13,2018-01,0.0,0.002511498014499569,0.0,[-0.06357329  0.3586071  -0.00837512  0.60783307  0.10550824]
2018-01-05 21:00:00+00:00,2018-01-05 14:31:00+00:00,2018-01-05 21:00:00+00:00,10029408.589999998,10774525.35,10037681.350145,3,10774525.35,0.0,1.14638782987804,[],-732550.39,10029408.589999998,10041974.959999999,-4293.609855000039,-4293.609855000039,-732550.39,"[{'sid': Equity(4 [VWO]), 'amount': -13594, 'cost_basis': 44.747615, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 13323, 'cost_basis': 267.6069903985589, 'last_sale_price': 273.42}, {'sid': Equity(3 [VNQ]), 'amount': -1011, 'cost_basis': 82.38878500000001, 'last_sale_price': 81.05}, {'sid': Equity(1 [LQD]), 'amount': 50268, 'cost_basis': 120.8793209887111, 'last_sale_price': 120.89}, {'sid': Equity(0 [DBC]), 'amount': 63127, 'cost_basis': 16.202520517052925, 'last_sale_price': 16.71}]",0.0012534888652040443,2,10041974.959999999,1.0004277491688793,[],12566.370000001043,2.1612223441345106,3.6093818651504623,,,-0.00495063253349997,1.192445347587622,0.0,0.0,0.0315422362339431,14,2018-01,0.0,0.003768135014499796,0.0,[-0.06357329  0.3586071  -0.00837512  0.60783307  0.10550824]
2018-01-08 21:00:00+00:00,2018-01-08 14:31:00+00:00,2018-01-08 21:00:00+00:00,10041974.959999999,10780052.9,10042648.340145001,3,10780052.9,0.0,1.146427063862894,"[{'id': '372c59bc87fb43d286387e46c8894503', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -1128, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8468a1940f58469f940a22974b863939', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -110, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '77f51f4d94c5457cb4e9a66154bc2bc9', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 1769, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9e5cb19011d04178b4e3d403dc692a15', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -17, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '609f8bbd03fd4697a9a2e5cc2eac78ab', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -3715, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-733110.9500000001,10041974.959999999,10046941.950000001,-4293.609855000039,-4293.609855000039,-733110.9500000001,"[{'sid': Equity(4 [VWO]), 'amount': -13594, 'cost_basis': 44.747615, 'last_sale_price': 47.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 13323, 'cost_basis': 267.6069903985589, 'last_sale_price': 273.92}, {'sid': Equity(3 [VNQ]), 'amount': -1011, 'cost_basis': 82.38878500000001, 'last_sale_price': 81.47}, {'sid': Equity(1 [LQD]), 'amount': 50268, 'cost_basis': 120.8793209887111, 'last_sale_price': 120.88}, {'sid': Equity(0 [DBC]), 'amount': 63127, 'cost_basis': 16.202520517052925, 'last_sale_price': 16.7}]",0.000494834397181787,2,10046941.950000001,1.0004275376085645,[],4966.990000002086,2.3657112373320572,3.942602514499632,,,-0.00495063253349997,1.192445347587622,0.0,0.0,0.030408762526894617,15,2018-01,0.0,0.004264834014499952,0.0,[-0.07017817  0.36037302  0.00615497  0.60485389  0.09879629]
2018-01-09 21:00:00+00:00,2018-01-09 14:31:00+00:00,2018-01-09 21:00:00+00:00,10046941.950000001,10739401.540000001,10036786.6676,4,10739401.540000001,6273.657455001026,1.1402052109907497,"[{'id': '372c59bc87fb43d286387e46c8894503', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -1128, 'filled': -1128, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8468a1940f58469f940a22974b863939', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -110, 'filled': -110, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '77f51f4d94c5457cb4e9a66154bc2bc9', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 1769, 'filled': 1769, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9e5cb19011d04178b4e3d403dc692a15', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -17, 'filled': -17, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '609f8bbd03fd4697a9a2e5cc2eac78ab', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -3715, 'filled': -3715, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-704594.92,10046941.950000001,10034806.620000001,-4293.609855000039,1980.0475999999544,-704594.92,"[{'sid': Equity(4 [VWO]), 'amount': -14722, 'cost_basis': 44.984252497622606, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 13213, 'cost_basis': 267.6069903985589, 'last_sale_price': 274.54}, {'sid': Equity(3 [VNQ]), 'amount': 758, 'cost_basis': 80.46021, 'last_sale_price': 80.42}, {'sid': Equity(1 [LQD]), 'amount': 50251, 'cost_basis': 120.8793209887111, 'last_sale_price': 120.44}, {'sid': Equity(0 [DBC]), 'amount': 59412, 'cost_basis': 16.202520517052925, 'last_sale_price': 16.81}]",-0.0005836779648619173,1,10034806.620000001,0.9998027209638328,"[{'amount': -1128, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 47.83607, 'order_id': '372c59bc87fb43d286387e46c8894503', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -110, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 274.40273, 'order_id': '8468a1940f58469f940a22974b863939', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 1769, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 80.46021, 'order_id': '77f51f4d94c5457cb4e9a66154bc2bc9', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -17, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 120.37978, 'order_id': '9e5cb19011d04178b4e3d403dc692a15', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -3715, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 16.801595, 'order_id': '609f8bbd03fd4697a9a2e5cc2eac78ab', 'sid': Equity(0 [DBC]), 'commission': None}]",-5861.672545000911,1.9692474301683731,3.2690845880172335,,,-0.00495063253349997,1.192445347587622,0.0,0.0,0.029579460372955106,16,2018-01,0.0,0.003678666759999949,0.0,[-0.07017817  0.36037302  0.00615497  0.60485389  0.09879629]
2018-01-10 21:00:00+00:00,2018-01-10 14:31:00+00:00,2018-01-10 21:00:00+00:00,10034806.620000001,10740754.68,10041231.427599998,4,10740754.68,0.0,1.1395273639993047,[],-701503.2999999999,10034806.620000001,10039251.379999999,1980.0475999999544,1980.0475999999544,-701503.2999999999,"[{'sid': Equity(4 [VWO]), 'amount': -14722, 'cost_basis': 44.984252497622606, 'last_sale_price': 47.65}, {'sid': Equity(2 [SPY]), 'amount': 13213, 'cost_basis': 267.6069903985589, 'last_sale_price': 274.12}, {'sid': Equity(3 [VNQ]), 'amount': 758, 'cost_basis': 80.46021, 'last_sale_price': 79.52}, {'sid': Equity(1 [LQD]), 'amount': 50251, 'cost_basis': 120.8793209887111, 'last_sale_price': 120.52}, {'sid': Equity(0 [DBC]), 'amount': 59412, 'cost_basis': 16.202520517052925, 'last_sale_price': 16.87}]",0.000442846913778272,1,10039251.379999999,0.9998028082895732,[],4444.759999997914,2.142533267365423,3.551234499530917,,,-0.00495063253349997,1.192445347587622,0.0,0.0,0.02865178501189198,17,2018-01,0.0,0.004123142759999698,0.0,[-0.07017817  0.36037302  0.00615497  0.60485389  0.09879629]
2018-01-11 21:00:00+00:00,2018-01-11 14:31:00+00:00,2018-01-11 21:00:00+00:00,10039251.379999999,10780954.690000001,10076867.617600001,4,10780954.690000001,0.0,1.139939735829918,[],-706067.12,10039251.379999999,10074887.570000002,1980.0475999999544,1980.0475999999544,-706067.12,"[{'sid': Equity(4 [VWO]), 'amount': -14722, 'cost_basis': 44.984252497622606, 'last_sale_price': 47.96}, {'sid': Equity(2 [SPY]), 'amount': 13213, 'cost_basis': 267.6069903985589, 'last_sale_price': 276.12}, {'sid': Equity(3 [VNQ]), 'amount': 758, 'cost_basis': 80.46021, 'last_sale_price': 79.25}, {'sid': Equity(1 [LQD]), 'amount': 50251, 'cost_basis': 120.8793209887111, 'last_sale_price': 120.81}, {'sid': Equity(0 [DBC]), 'amount': 59412, 'cost_basis': 16.202520517052925, 'last_sale_price': 16.86}]",0.0035489860239703575,1,10074887.570000002,0.9998035056452919,[],35636.190000003204,3.5387965936839114,6.408812089930589,,,-0.00495063253349997,1.192445347587622,0.0,0.0,0.0304235614536127,18,2018-01,0.0,0.007686761760000049,0.0,[-0.07017817  0.36037302  0.00615497  0.60485389  0.09879629]
2018-01-12 21:00:00+00:00,2018-01-12 14:31:00+00:00,2018-01-12 21:00:00+00:00,10074887.570000002,10811793.31,10100198.0176,4,10811793.31,0.0,1.1411032367797724,[],-713575.34,10074887.570000002,10098217.97,1980.0475999999544,1980.0475999999544,-713575.34,"[{'sid': Equity(4 [VWO]), 'amount': -14722, 'cost_basis': 44.984252497622606, 'last_sale_price': 48.47}, {'sid': Equity(2 [SPY]), 'amount': 13213, 'cost_basis': 267.6069903985589, 'last_sale_price': 277.92}, {'sid': Equity(3 [VNQ]), 'amount': 758, 'cost_basis': 80.46021, 'last_sale_price': 78.61}, {'sid': Equity(1 [LQD]), 'amount': 50251, 'cost_basis': 120.8793209887111, 'last_sale_price': 120.83}, {'sid': Equity(0 [DBC]), 'amount': 59412, 'cost_basis': 16.202520517052925, 'last_sale_price': 16.97}]",0.0023152432765167763,1,10098217.97,0.9998039595266797,[],23330.39999999851,4.371672719568131,8.115881431940712,,,-0.00495063253349997,1.192445347587622,0.0,0.0,0.030355376160374564,19,2018-01,0.0,0.010019801759999947,0.0,[-0.07017817  0.36037302  0.00615497  0.60485389  0.09879629]
2018-01-16 21:00:00+00:00,2018-01-16 14:31:00+00:00,2018-01-16 21:00:00+00:00,10098217.97,10800129.309999999,10092067.297599997,4,10800129.309999999,0.0,1.1405167078837497,"[{'id': '0fcc2e97c0e041f6a363090915a3fdd6', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -1286, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '252c97c3d862467e90860f1eb2d5cc5f', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -617, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4e6db18ded3e467f9dac61e6f693aad3', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 1536, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ba68009e4f9a46b5b7f97d022faad37c', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 451, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '03d38603edb742d59f34ca722892195d', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 3517, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-710042.06,10098217.97,10090087.249999998,1980.0475999999544,1980.0475999999544,-710042.06,"[{'sid': Equity(4 [VWO]), 'amount': -14722, 'cost_basis': 44.984252497622606, 'last_sale_price': 48.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 13213, 'cost_basis': 267.6069903985589, 'last_sale_price': 276.97}, {'sid': Equity(3 [VNQ]), 'amount': 758, 'cost_basis': 80.46021, 'last_sale_price': 78.76}, {'sid': Equity(1 [LQD]), 'amount': 50251, 'cost_basis': 120.8793209887111, 'last_sale_price': 120.94}, {'sid': Equity(0 [DBC]), 'amount': 59412, 'cost_basis': 16.202520517052925, 'last_sale_price': 16.89}]",-0.0008050059994700876,1,10090087.249999998,0.9998038015857792,[],-8130.720000002533,3.8743268156138764,7.159763931607501,,,-0.00495063253349997,1.192445347587622,0.0,0.0,0.02992145765798547,20,2018-01,0.0,0.009206729759999588,0.0,[-0.07650488  0.34567601  0.01790693  0.60760379  0.10531815]
