,period_open,period_close,long_exposure,starting_cash,net_leverage,returns,ending_cash,longs_count,shorts_count,long_value,short_value,portfolio_value,starting_exposure,positions,orders,gross_leverage,pnl,ending_exposure,starting_value,ending_value,short_exposure,capital_used,transactions,algorithm_period_return,benchmark_period_return,benchmark_volatility,max_drawdown,treasury_period_return,excess_return,sharpe,algo_volatility,max_leverage,trading_days,period_label,alpha,beta,sortino,weights
2021-06-09 20:00:00+00:00,2021-06-09 13:31:00+00:00,2021-06-09 20:00:00+00:00,14607255.22,4777184.269010002,0.9119010400069343,-0.002053165361211806,926728.6033100015,3,2,14607255.22,-5014806.26,10519177.563310003,5763635.340000002,"[{'sid': Equity(4 [VWO]), 'amount': -46688, 'cost_basis': 54.532720000000005, 'last_sale_price': 54.52}, {'sid': Equity(2 [SPY]), 'amount': 8144, 'cost_basis': 414.85735950166304, 'last_sale_price': 421.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -23574, 'cost_basis': 101.70087303835062, 'last_sale_price': 104.75}, {'sid': Equity(1 [LQD]), 'amount': 19188, 'cost_basis': 131.31632475408964, 'last_sale_price': 132.96}, {'sid': Equity(0 [DBC]), 'amount': 448834, 'cost_basis': 19.202248492771176, 'last_sale_price': 19.21}]","[{'id': '802208065f614aa39b94e3bdb3611125', 'dt': Timestamp('2021-06-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-07 20:00:00+0000', tz='UTC'), 'amount': 467225, 'filled': 415400, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1.865360800490723,-21642.0457000006,9592448.96,5763635.340000002,9592448.96,-5014806.26,-3850455.6657000007,"[{'amount': 200340, 'dt': Timestamp('2021-06-09 20:00:00+0000', tz='UTC'), 'price': 19.219605, 'order_id': '802208065f614aa39b94e3bdb3611125', 'sid': Equity(0 [DBC]), 'commission': None}]",0.05191775633099982,0.0,0.0,-0.03785054375138926,0.0,0.0,1.2199949963836212,0.0896973791588563,1.9953326881381694,121,2021-06,,,1.7734846590271511,"[-0.24283632636070251, 0.3263632357120514, -0.23218117654323578, 0.24039769172668457, 0.9082565903663635]"
2021-06-10 20:00:00+00:00,2021-06-10 13:31:00+00:00,2021-06-10 20:00:00+00:00,15665334.640000002,926728.6033100015,1.0069205042134792,0.002183810175438561,-72956.98968999856,3,2,15665334.640000002,-5050228.199999999,10542149.450310005,9592448.96,"[{'sid': Equity(4 [VWO]), 'amount': -46688, 'cost_basis': 54.532720000000005, 'last_sale_price': 54.9}, {'sid': Equity(2 [SPY]), 'amount': 8144, 'cost_basis': 414.85735950166304, 'last_sale_price': 423.61}, {'sid': Equity(3 [VNQ]), 'amount': -23574, 'cost_basis': 101.70087303835062, 'last_sale_price': 105.5}, {'sid': Equity(1 [LQD]), 'amount': 19188, 'cost_basis': 131.31632475408964, 'last_sale_price': 133.56}, {'sid': Equity(0 [DBC]), 'amount': 500659, 'cost_basis': 19.21129469959485, 'last_sale_price': 19.28}]","[{'id': '802208065f614aa39b94e3bdb3611125', 'dt': Timestamp('2021-06-10 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-07 20:00:00+0000', tz='UTC'), 'amount': 467225, 'filled': 467225, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1.9650226870375886,22971.887000001967,10615106.440000003,9592448.96,10615106.440000003,-5050228.199999999,-999685.5930000003,"[{'amount': 51825, 'dt': Timestamp('2021-06-10 20:00:00+0000', tz='UTC'), 'price': 19.289640000000002, 'order_id': '802208065f614aa39b94e3bdb3611125', 'sid': Equity(0 [DBC]), 'commission': None}]",0.054214945030999884,0.0,0.0,-0.03785054375138926,0.0,0.0,1.26502355374547,0.08936134377351342,1.9953326881381694,122,2021-06,,,1.8396074756621386,"[-0.24283632636070251, 0.3263632357120514, -0.23218117654323578, 0.24039769172668457, 0.9082565903663635]"
2021-06-11 20:00:00+00:00,2021-06-11 13:31:00+00:00,2021-06-11 20:00:00+00:00,15643106.579999998,-72956.98968999856,1.0069212407485837,-0.00010641662834431909,-72956.98968999856,3,2,15643106.579999998,-5029122.0,10541027.59031,10615106.440000003,"[{'sid': Equity(4 [VWO]), 'amount': -46688, 'cost_basis': 54.532720000000005, 'last_sale_price': 54.660000000000004}, {'sid': Equity(2 [SPY]), 'amount': 8144, 'cost_basis': 414.85735950166304, 'last_sale_price': 424.31}, {'sid': Equity(3 [VNQ]), 'amount': -23574, 'cost_basis': 101.70087303835062, 'last_sale_price': 105.08}, {'sid': Equity(1 [LQD]), 'amount': 19188, 'cost_basis': 131.31632475408964, 'last_sale_price': 133.67000000000002}, {'sid': Equity(0 [DBC]), 'amount': 500659, 'cost_basis': 19.21129469959485, 'last_sale_price': 19.22}]",[],1.9611208113147582,-1121.860000004992,10613984.579999998,10615106.440000003,10613984.579999998,-5029122.0,0.0,[],0.05410275903099948,0.0,0.0,-0.03785054375138926,0.0,0.0,1.2574130492461504,0.08899790076830082,1.9953326881381694,123,2021-06,,,1.8285459751479662,"[-0.24283632636070251, 0.3263632357120514, -0.23218117654323578, 0.24039769172668457, 0.9082565903663635]"
2021-06-14 20:00:00+00:00,2021-06-14 13:31:00+00:00,2021-06-14 20:00:00+00:00,15586368.77,-72956.98968999856,1.0069719541313333,-0.007273912276871686,-72956.98968999856,3,2,15586368.77,-5049058.7,10464353.080310002,10613984.579999998,"[{'sid': Equity(4 [VWO]), 'amount': -46688, 'cost_basis': 54.532720000000005, 'last_sale_price': 54.88}, {'sid': Equity(2 [SPY]), 'amount': 8144, 'cost_basis': 414.85735950166304, 'last_sale_price': 425.26}, {'sid': Equity(3 [VNQ]), 'amount': -23574, 'cost_basis': 101.70087303835062, 'last_sale_price': 105.49000000000001}, {'sid': Equity(1 [LQD]), 'amount': 19188, 'cost_basis': 131.31632475408964, 'last_sale_price': 133.18}, {'sid': Equity(0 [DBC]), 'amount': 500659, 'cost_basis': 19.21129469959485, 'last_sale_price': 19.11}]","[{'id': '18b65928bc40447fa13fc304325a3b44', 'dt': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'amount': 86193, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1fa797e44f2f4c7b937045a291dd345f', 'dt': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'amount': 16462, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '742bf892754049fe9c91d671d6da34f5', 'dt': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'amount': -30250, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '242c357db6fa417fb3fdb0dc8bbf0e53', 'dt': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'amount': -5727, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0d89fcabe11b4e1280816ccec45f2768', 'dt': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'amount': -410799, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1.9719735478754203,-76674.50999999791,10537310.07,10613984.579999998,10537310.07,-5049058.7,0.0,[],0.0464353080309996,0.0,0.0,-0.03785054375138926,0.0,0.0,1.077327061624268,0.08931566052252175,1.9953326881381694,124,2021-06,,,1.5562744614076982,"[0.20718804001808167, 0.9999982714653015, -0.5425952672958374, 0.17130787670612335, 0.16410110890865326]"
2021-06-15 20:00:00+00:00,2021-06-15 13:31:00+00:00,2021-06-15 20:00:00+00:00,19379998.48,-72956.98968999856,1.316559371046363,-0.0010173716132565458,-3309218.8954649987,4,1,19379998.48,-5617072.64,10453706.944535002,10537310.07,"[{'sid': Equity(4 [VWO]), 'amount': 39505, 'cost_basis': 54.537254999999995, 'last_sale_price': 54.51}, {'sid': Equity(2 [SPY]), 'amount': 24606, 'cost_basis': 421.4371287759711, 'last_sale_price': 424.48}, {'sid': Equity(3 [VNQ]), 'amount': -53824, 'cost_basis': 103.16602140320445, 'last_sale_price': 104.36}, {'sid': Equity(1 [LQD]), 'amount': 13461, 'cost_basis': 131.31632475408964, 'last_sale_price': 133.28}, {'sid': Equity(0 [DBC]), 'amount': 262099, 'cost_basis': 19.21129469959485, 'last_sale_price': 19.03}]","[{'id': '18b65928bc40447fa13fc304325a3b44', 'dt': Timestamp('2021-06-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'amount': 86193, 'filled': 86193, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1fa797e44f2f4c7b937045a291dd345f', 'dt': Timestamp('2021-06-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'amount': 16462, 'filled': 16462, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '742bf892754049fe9c91d671d6da34f5', 'dt': Timestamp('2021-06-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'amount': -30250, 'filled': -30250, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '242c357db6fa417fb3fdb0dc8bbf0e53', 'dt': Timestamp('2021-06-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'amount': -5727, 'filled': -5727, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0d89fcabe11b4e1280816ccec45f2768', 'dt': Timestamp('2021-06-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'amount': -410799, 'filled': -238560, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",2.391215982294969,-10646.135774999857,13762925.84,10537310.07,13762925.84,-5617072.64,-3236261.9057750013,"[{'amount': 86193, 'dt': Timestamp('2021-06-15 20:00:00+0000', tz='UTC'), 'price': 54.537254999999995, 'order_id': '18b65928bc40447fa13fc304325a3b44', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 16462, 'dt': Timestamp('2021-06-15 20:00:00+0000', tz='UTC'), 'price': 424.69224, 'order_id': '1fa797e44f2f4c7b937045a291dd345f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -30250, 'dt': Timestamp('2021-06-15 20:00:00+0000', tz='UTC'), 'price': 104.30781999999999, 'order_id': '742bf892754049fe9c91d671d6da34f5', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -5727, 'dt': Timestamp('2021-06-15 20:00:00+0000', tz='UTC'), 'price': 133.21336, 'order_id': '242c357db6fa417fb3fdb0dc8bbf0e53', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -238560, 'dt': Timestamp('2021-06-15 20:00:00+0000', tz='UTC'), 'price': 19.020485, 'order_id': '0d89fcabe11b4e1280816ccec45f2768', 'sid': Equity(0 [DBC]), 'commission': None}]",0.045370694453499505,0.0,0.0,-0.03785054375138926,0.0,0.0,1.0497253375085456,0.08897696966356343,2.391215982294969,125,2021-06,,,1.5163135273114368,"[0.20718804001808167, 0.9999982714653015, -0.5425952672958374, 0.17130787670612335, 0.16410110890865326]"
2021-06-16 20:00:00+00:00,2021-06-16 13:31:00+00:00,2021-06-16 20:00:00+00:00,15999740.61,-3309218.8954649987,1.0050241615262079,-0.008276973077500971,-52086.39640499838,4,1,15999740.61,-5580472.32,10367181.893595,13762925.84,"[{'sid': Equity(4 [VWO]), 'amount': 39505, 'cost_basis': 54.537254999999995, 'last_sale_price': 53.77}, {'sid': Equity(2 [SPY]), 'amount': 24606, 'cost_basis': 421.4371287759711, 'last_sale_price': 422.11}, {'sid': Equity(3 [VNQ]), 'amount': -53824, 'cost_basis': 103.16602140320445, 'last_sale_price': 103.68}, {'sid': Equity(1 [LQD]), 'amount': 13461, 'cost_basis': 131.31632475408964, 'last_sale_price': 132.9}, {'sid': Equity(0 [DBC]), 'amount': 89860, 'cost_basis': 19.21129469959485, 'last_sale_price': 18.92}]","[{'id': '0d89fcabe11b4e1280816ccec45f2768', 'dt': Timestamp('2021-06-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-14 20:00:00+0000', tz='UTC'), 'amount': -410799, 'filled': -410799, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",2.0815891098942303,-86525.05094000138,10419268.29,13762925.84,10419268.29,-5580472.32,3257132.499060001,"[{'amount': -172239, 'dt': Timestamp('2021-06-16 20:00:00+0000', tz='UTC'), 'price': 18.91054, 'order_id': '0d89fcabe11b4e1280816ccec45f2768', 'sid': Equity(0 [DBC]), 'commission': None}]",0.03671818935949944,0.0,0.0,-0.03785054375138926,0.0,0.0,0.8507263333871092,0.08946020544913878,2.391215982294969,126,2021-06,,,1.2184900456974046,"[0.20718804001808167, 0.9999982714653015, -0.5425952672958374, 0.17130787670612335, 0.16410110890865326]"
2021-06-17 20:00:00+00:00,2021-06-17 13:31:00+00:00,2021-06-17 20:00:00+00:00,15974472.060000002,-52086.39640499838,1.0050330318914464,-0.001762429769972984,-52086.39640499838,4,1,15974472.060000002,-5573475.2,10348910.463595005,10419268.29,"[{'sid': Equity(4 [VWO]), 'amount': 39505, 'cost_basis': 54.537254999999995, 'last_sale_price': 54.08}, {'sid': Equity(2 [SPY]), 'amount': 24606, 'cost_basis': 421.4371287759711, 'last_sale_price': 421.97}, {'sid': Equity(3 [VNQ]), 'amount': -53824, 'cost_basis': 103.16602140320445, 'last_sale_price': 103.55}, {'sid': Equity(1 [LQD]), 'amount': 13461, 'cost_basis': 131.31632475408964, 'last_sale_price': 133.64000000000001}, {'sid': Equity(0 [DBC]), 'amount': 89860, 'cost_basis': 19.21129469959485, 'last_sale_price': 18.43}]",[],2.082146457426657,-18271.429999995977,10400996.860000003,10419268.29,10400996.860000003,-5573475.2,0.0,[],0.0348910463594998,0.0,0.0,-0.03785054375138926,0.0,0.0,0.8077198083075078,0.08915193863135318,2.391215982294969,127,2021-06,,,1.15655107393614,"[0.20718804001808167, 0.9999982714653015, -0.5425952672958374, 0.17130787670612335, 0.16410110890865326]"
2021-06-18 20:00:00+00:00,2021-06-18 13:31:00+00:00,2021-06-18 20:00:00+00:00,15810903.760000002,-52086.39640499838,1.0050667343925306,-0.006651720511271053,-52086.39640499838,4,1,15810903.760000002,-5478744.96,10280072.403595002,10400996.860000003,"[{'sid': Equity(4 [VWO]), 'amount': 39505, 'cost_basis': 54.537254999999995, 'last_sale_price': 53.660000000000004}, {'sid': Equity(2 [SPY]), 'amount': 24606, 'cost_basis': 421.4371287759711, 'last_sale_price': 414.92}, {'sid': Equity(3 [VNQ]), 'amount': -53824, 'cost_basis': 103.16602140320445, 'last_sale_price': 101.79}, {'sid': Equity(1 [LQD]), 'amount': 13461, 'cost_basis': 131.31632475408964, 'last_sale_price': 134.34}, {'sid': Equity(0 [DBC]), 'amount': 89860, 'cost_basis': 19.21129469959485, 'last_sale_price': 18.62}]",[],2.0709629158404455,-68838.06000000238,10332158.8,10400996.860000003,10332158.8,-5478744.96,0.0,[],0.02800724035949953,0.0,0.0,-0.03785054375138926,0.0,0.0,0.6531983986610695,0.08933217791925553,2.391215982294969,128,2021-06,,,0.9303932844273473,"[0.20718804001808167, 0.9999982714653015, -0.5425952672958374, 0.17130787670612335, 0.16410110890865326]"
2021-06-21 20:00:00+00:00,2021-06-21 13:31:00+00:00,2021-06-21 20:00:00+00:00,15966441.52,-52086.39640499838,1.0050458700826603,0.004134928075519628,-52086.39640499838,4,1,15966441.52,-5591775.36,10322579.763595002,10332158.8,"[{'sid': Equity(4 [VWO]), 'amount': 39505, 'cost_basis': 54.537254999999995, 'last_sale_price': 53.64}, {'sid': Equity(2 [SPY]), 'amount': 24606, 'cost_basis': 421.4371287759711, 'last_sale_price': 420.86}, {'sid': Equity(3 [VNQ]), 'amount': -53824, 'cost_basis': 103.16602140320445, 'last_sale_price': 103.89}, {'sid': Equity(1 [LQD]), 'amount': 13461, 'cost_basis': 131.31632475408964, 'last_sale_price': 133.56}, {'sid': Equity(0 [DBC]), 'amount': 89860, 'cost_basis': 19.21129469959485, 'last_sale_price': 18.85}]","[{'id': '73a7983f41fe4b6295ccb954df3f6b60', 'dt': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': -30009, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f298cf9be1ac4706a16f9991f2f2b730', 'dt': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': -10620, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6c5a6dbe4144412e874c1a02a734fe9b', 'dt': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': 61174, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2651ca0c86af43429e80c9f89d1e3b9e', 'dt': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': 23092, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0d652e3847394083a87f876eeead8006', 'dt': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': -181026, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",2.08845243860746,42507.359999999404,10374666.16,10332158.8,10374666.16,-5591775.36,0.0,[],0.03225797635949945,0.0,0.0,-0.03785054375138926,0.0,0.0,0.7400684869642604,0.08914962923386643,2.391215982294969,129,2021-06,,,1.0560752309307193,"[0.049341268837451935, 0.5702119469642639, 0.07397680729627609, 0.472949355840683, -0.16647939383983612]"
2021-06-22 20:00:00+00:00,2021-06-22 13:31:00+00:00,2021-06-22 20:00:00+00:00,12074480.66,-52086.39640499838,0.9960698984538592,0.006930123227266494,40849.93338000169,4,1,12074480.66,-1721214.0799999998,10394116.513380002,10374666.16,"[{'sid': Equity(4 [VWO]), 'amount': 9496, 'cost_basis': 54.537254999999995, 'last_sale_price': 53.410000000000004}, {'sid': Equity(2 [SPY]), 'amount': 13986, 'cost_basis': 421.4371287759711, 'last_sale_price': 423.11}, {'sid': Equity(3 [VNQ]), 'amount': 7350, 'cost_basis': 103.40167500000001, 'last_sale_price': 103.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 36553, 'cost_basis': 132.91498458115066, 'last_sale_price': 133.78}, {'sid': Equity(0 [DBC]), 'amount': -91166, 'cost_basis': 18.870559999999998, 'last_sale_price': 18.88}]","[{'id': '73a7983f41fe4b6295ccb954df3f6b60', 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': -30009, 'filled': -30009, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f298cf9be1ac4706a16f9991f2f2b730', 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': -10620, 'filled': -10620, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6c5a6dbe4144412e874c1a02a734fe9b', 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': 61174, 'filled': 61174, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2651ca0c86af43429e80c9f89d1e3b9e', 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': 23092, 'filled': 23092, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0d652e3847394083a87f876eeead8006', 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': -181026, 'filled': -181026, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1.327259966947769,71536.74978500046,10353266.58,10374666.16,10353266.58,-1721214.0799999998,92936.32978499867,"[{'amount': -30009, 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'price': 53.383295000000004, 'order_id': '73a7983f41fe4b6295ccb954df3f6b60', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -10620, 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'price': 422.89844500000004, 'order_id': 'f298cf9be1ac4706a16f9991f2f2b730', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 61174, 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'price': 103.40167500000001, 'order_id': '6c5a6dbe4144412e874c1a02a734fe9b', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 23092, 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'price': 133.84689, 'order_id': '2651ca0c86af43429e80c9f89d1e3b9e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -181026, 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'price': 18.870559999999998, 'order_id': '0d652e3847394083a87f876eeead8006', 'sid': Equity(0 [DBC]), 'commission': None}]",0.03941165133799962,0.0,0.0,-0.03785054375138926,0.0,0.0,0.8836977970125989,0.08928741786367797,2.391215982294969,130,2021-06,,,1.2678686421367025,"[0.049341268837451935, 0.5702119469642639, 0.07397680729627609, 0.472949355840683, -0.16647939383983612]"
