,period_open,period_close,ending_cash,portfolio_value,longs_count,starting_cash,orders,shorts_count,long_value,short_value,long_exposure,returns,short_exposure,pnl,gross_leverage,capital_used,transactions,positions,net_leverage,ending_exposure,starting_exposure,starting_value,ending_value,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,weights
2022-11-16 21:00:00+00:00,2022-11-16 14:31:00+00:00,2022-11-16 21:00:00+00:00,1485.5364249983104,7913327.316424998,4,1485.5364249983104,[],1,9900650.73,-1988808.9500000002,9900650.73,0.007637646194917025,-1988808.9500000002,59981.07999999821,1.5024602426493963,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 16374, 'cost_basis': 40.10513497405143, 'last_sale_price': 39.04}, {'sid': Equity(2 [SPY]), 'amount': 234, 'cost_basis': 382.191, 'last_sale_price': 395.45}, {'sid': Equity(3 [VNQ]), 'amount': -23395, 'cost_basis': 82.91108238704851, 'last_sale_price': 85.01}, {'sid': Equity(1 [LQD]), 'amount': 74355, 'cost_basis': 116.21037209690282, 'last_sale_price': 106.39}, {'sid': Equity(0 [DBC]), 'amount': 48826, 'cost_basis': 25.7794750293774, 'last_sale_price': 25.77}]",0.9998122741085264,7911841.78,7851860.700000002,7851860.700000002,7911841.78,486,2022-11,-0.20866726835750116,0.09280881100227005,0.0,0.0,,,-1.2608589587286847,-1.6356393296166136,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.08214344  0.01194026 -0.25667207  1.          0.16258837]
2022-11-17 21:00:00+00:00,2022-11-17 14:31:00+00:00,2022-11-17 21:00:00+00:00,1485.5364249983104,7866674.286424998,4,1485.5364249983104,[],1,9840428.6,-1975239.85,9840428.6,-0.0058955011128083434,-1975239.85,-46653.03000000026,1.5019902972707946,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 16374, 'cost_basis': 40.10513497405143, 'last_sale_price': 39.25}, {'sid': Equity(2 [SPY]), 'amount': 234, 'cost_basis': 382.191, 'last_sale_price': 394.24}, {'sid': Equity(3 [VNQ]), 'amount': -23395, 'cost_basis': 82.91108238704851, 'last_sale_price': 84.43}, {'sid': Equity(1 [LQD]), 'amount': 74355, 'cost_basis': 116.21037209690282, 'last_sale_price': 105.82000000000001}, {'sid': Equity(0 [DBC]), 'amount': 48826, 'cost_basis': 25.7794750293774, 'last_sale_price': 25.34}]",0.9998111608068531,7865188.75,7911841.78,7911841.78,7865188.75,487,2022-11,-0.21333257135750117,0.09279555853444459,0.0,0.0,,,-1.2913245750891624,-1.6736997111293896,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.08214344  0.01194026 -0.25667207  1.          0.16258837]
2022-11-18 21:00:00+00:00,2022-11-18 14:31:00+00:00,2022-11-18 21:00:00+00:00,1485.5364249983104,7827943.546424998,4,1485.5364249983104,[],1,9826730.51,-2000272.5,9826730.51,-0.004923394383676949,-2000272.5,-38730.74000000022,1.5108697373528406,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 16374, 'cost_basis': 40.10513497405143, 'last_sale_price': 38.97}, {'sid': Equity(2 [SPY]), 'amount': 234, 'cost_basis': 382.191, 'last_sale_price': 396.03000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -23395, 'cost_basis': 82.91108238704851, 'last_sale_price': 85.5}, {'sid': Equity(1 [LQD]), 'amount': 74355, 'cost_basis': 116.21037209690282, 'last_sale_price': 105.81}, {'sid': Equity(0 [DBC]), 'amount': 48826, 'cost_basis': 25.7794750293774, 'last_sale_price': 25.16}]",0.9998102264769555,7826458.01,7865188.75,7865188.75,7826458.01,488,2022-11,-0.2172056453575012,0.09275532370078403,0.0,0.0,,,-1.316647253097699,-1.7054458785941344,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.08214344  0.01194026 -0.25667207  1.          0.16258837]
2022-11-21 21:00:00+00:00,2022-11-21 14:31:00+00:00,2022-11-21 21:00:00+00:00,1485.5364249983104,7794893.056424998,4,1485.5364249983104,"[{'id': 'aababd064d3f494f85320c9d1b9353cc', 'dt': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': 1957, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f80e94c22d2c4ba79ae94d61b5a27c99', 'dt': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': 1195, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '83fd6224025f44a0a5cf76b9b05aa124', 'dt': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': -3850, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '79e63ed4342a4090a85e7dc929a00cf5', 'dt': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': -574, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bd8ff3f3d2c9416a98338912368a9f8e', 'dt': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': -6145, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1,9804207.77,-2010800.25,9804207.77,-0.004222116550022137,-2010800.25,-33050.49000000022,1.515737026085482,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 16374, 'cost_basis': 40.10513497405143, 'last_sale_price': 38.61}, {'sid': Equity(2 [SPY]), 'amount': 234, 'cost_basis': 382.191, 'last_sale_price': 394.59000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -23395, 'cost_basis': 82.91108238704851, 'last_sale_price': 85.95}, {'sid': Equity(1 [LQD]), 'amount': 74355, 'cost_basis': 116.21037209690282, 'last_sale_price': 105.65}, {'sid': Equity(0 [DBC]), 'amount': 48826, 'cost_basis': 25.7794750293774, 'last_sale_price': 25.07}]",0.9998094218337257,7793407.52,7826458.01,7826458.01,7793407.52,489,2022-11,-0.22051069435750115,0.09269907501474475,0.0,0.0,,,-1.338223820436419,-1.7325623482884667,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.09079833  0.07235503 -0.30042164  1.          0.13726828]
2022-11-22 21:00:00+00:00,2022-11-22 14:31:00+00:00,2022-11-22 21:00:00+00:00,-3149.5178150016873,7868814.212184999,4,1485.5364249983104,"[{'id': 'aababd064d3f494f85320c9d1b9353cc', 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': 1957, 'filled': 1957, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f80e94c22d2c4ba79ae94d61b5a27c99', 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': 1195, 'filled': 1195, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '83fd6224025f44a0a5cf76b9b05aa124', 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': -3850, 'filled': -3850, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '79e63ed4342a4090a85e7dc929a00cf5', 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': -574, 'filled': -574, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bd8ff3f3d2c9416a98338912368a9f8e', 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-21 21:00:00+0000', tz='UTC'), 'amount': -6145, 'filled': -6145, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1,10226476.63,-2354512.9,10226476.63,0.009483280299666275,-2354512.9,73921.15576000139,1.5988418573306908,-4635.054239999503,"[{'amount': 1957, 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'price': 38.729355, 'order_id': 'aababd064d3f494f85320c9d1b9353cc', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 1195, 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'price': 400.09995000000004, 'order_id': 'f80e94c22d2c4ba79ae94d61b5a27c99', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -3850, 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'price': 86.37679, 'order_id': '83fd6224025f44a0a5cf76b9b05aa124', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -574, 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'price': 106.536705, 'order_id': '79e63ed4342a4090a85e7dc929a00cf5', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -6145, 'dt': Timestamp('2022-11-22 21:00:00+0000', tz='UTC'), 'price': 25.317335000000003, 'order_id': 'bd8ff3f3d2c9416a98338912368a9f8e', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': 18331, 'cost_basis': 39.95825802193651, 'last_sale_price': 38.71}, {'sid': Equity(2 [SPY]), 'amount': 1429, 'cost_basis': 397.16734377186845, 'last_sale_price': 399.90000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -27245, 'cost_basis': 83.40082268104238, 'last_sale_price': 86.42}, {'sid': Equity(1 [LQD]), 'amount': 73781, 'cost_basis': 116.21037209690282, 'last_sale_price': 106.59}, {'sid': Equity(0 [DBC]), 'amount': 42681, 'cost_basis': 25.7794750293774, 'last_sale_price': 25.330000000000002}]",1.0004002531677676,7871963.73,7793407.52,7793407.52,7871963.73,490,2022-11,-0.2131185787815011,0.09288015432909659,0.0,0.0,,,-1.2803793019230365,-1.6626081275221676,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.09079833  0.07235503 -0.30042164  1.          0.13726828]
2022-11-23 21:00:00+00:00,2022-11-23 14:31:00+00:00,2022-11-23 21:00:00+00:00,-3149.5178150016873,7938364.972185,4,-3149.5178150016873,[],1,10297934.540000001,-2356420.05,10297934.540000001,0.008838785377890845,-2356420.05,69550.76000000071,1.5940756861569372,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 18331, 'cost_basis': 39.95825802193651, 'last_sale_price': 38.92}, {'sid': Equity(2 [SPY]), 'amount': 1429, 'cost_basis': 397.16734377186845, 'last_sale_price': 402.42}, {'sid': Equity(3 [VNQ]), 'amount': -27245, 'cost_basis': 83.40082268104238, 'last_sale_price': 86.49}, {'sid': Equity(1 [LQD]), 'amount': 73781, 'cost_basis': 116.21037209690282, 'last_sale_price': 107.66}, {'sid': Equity(0 [DBC]), 'amount': 42681, 'cost_basis': 25.7794750293774, 'last_sale_price': 24.98}]",1.0003967464113879,7941514.490000001,7871963.73,7871963.73,7941514.490000001,491,2022-11,-0.20616350278150108,0.09302477986565198,0.0,0.0,,,-1.2270195202531926,-1.5974274932476928,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.09079833  0.07235503 -0.30042164  1.          0.13726828]
2022-11-25 18:00:00+00:00,2022-11-25 14:31:00+00:00,2022-11-25 18:00:00+00:00,-3149.5178150016873,7919411.3621849995,4,-3149.5178150016873,[],1,10293965.680000002,-2371404.8000000003,10293965.680000002,-0.002387596194734276,-2371404.8000000003,-18953.610000000335,1.5992818027456996,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 18331, 'cost_basis': 39.95825802193651, 'last_sale_price': 38.78}, {'sid': Equity(2 [SPY]), 'amount': 1429, 'cost_basis': 397.16734377186845, 'last_sale_price': 402.33}, {'sid': Equity(3 [VNQ]), 'amount': -27245, 'cost_basis': 83.40082268104238, 'last_sale_price': 87.04}, {'sid': Equity(1 [LQD]), 'amount': 73781, 'cost_basis': 116.21037209690282, 'last_sale_price': 107.77}, {'sid': Equity(0 [DBC]), 'amount': 42681, 'cost_basis': 25.7794750293774, 'last_sale_price': 24.76}]",1.0003976959487217,7922560.880000001,7941514.490000001,7941514.490000001,7922560.880000001,492,2022-11,-0.20805886378150118,0.092940315705215,0.0,0.0,,,-1.2387964964046196,-1.6124733709887553,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.09079833  0.07235503 -0.30042164  1.          0.13726828]
2022-11-28 21:00:00+00:00,2022-11-28 14:31:00+00:00,2022-11-28 21:00:00+00:00,-3149.5178150016873,7908116.912184999,4,-3149.5178150016873,"[{'id': '370f85652a02459aaba725d0ccf1e952', 'dt': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': 1372, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8852ffd4d85b473ba5e58175cf54a46e', 'dt': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': -72, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '845af0d02fc84a0a920f60198ecfb8b8', 'dt': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': -1670, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7d9d6a78ab294594b18b6c41caab4750', 'dt': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': 133, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd9b030001a2e411ca21d23f4ecaeb8d7', 'dt': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': 4049, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",1,10219190.38,-2307923.95,10219190.38,-0.0014261729165795378,-2307923.95,-11294.450000000186,1.5840830970389361,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 18331, 'cost_basis': 39.95825802193651, 'last_sale_price': 38.69}, {'sid': Equity(2 [SPY]), 'amount': 1429, 'cost_basis': 397.16734377186845, 'last_sale_price': 395.91}, {'sid': Equity(3 [VNQ]), 'amount': -27245, 'cost_basis': 83.40082268104238, 'last_sale_price': 84.71000000000001}, {'sid': Equity(1 [LQD]), 'amount': 73781, 'cost_basis': 116.21037209690282, 'last_sale_price': 106.99000000000001}, {'sid': Equity(0 [DBC]), 'amount': 42681, 'cost_basis': 25.7794750293774, 'last_sale_price': 24.61}]",1.0003982639419693,7911266.430000001,7922560.880000001,7922560.880000001,7911266.430000001,493,2022-11,-0.2091883087815012,0.09284840233348043,0.0,0.0,,,-1.2453590354774884,-1.6208916732288121,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.09639833  0.06791359 -0.30973736  1.          0.14542544]
2022-11-29 21:00:00+00:00,2022-11-29 14:31:00+00:00,2022-11-29 21:00:00+00:00,-286.1510200016637,7857316.998979999,4,-3149.5178150016873,"[{'id': '370f85652a02459aaba725d0ccf1e952', 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': 1372, 'filled': 1372, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8852ffd4d85b473ba5e58175cf54a46e', 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': -72, 'filled': -72, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '845af0d02fc84a0a920f60198ecfb8b8', 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': -1670, 'filled': -1670, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7d9d6a78ab294594b18b6c41caab4750', 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': 133, 'filled': 133, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd9b030001a2e411ca21d23f4ecaeb8d7', 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-11-28 21:00:00+0000', tz='UTC'), 'amount': 4049, 'filled': 4049, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1,10347473.8,-2489870.65,10347473.8,-0.006423768612566549,-2489870.65,-50799.91320500057,1.6338076281848481,2863.366794999689,"[{'amount': 1372, 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'price': 39.469725000000004, 'order_id': '370f85652a02459aaba725d0ccf1e952', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -72, 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'price': 395.03238500000003, 'order_id': '8852ffd4d85b473ba5e58175cf54a46e', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -1670, 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'price': 86.066945, 'order_id': '845af0d02fc84a0a920f60198ecfb8b8', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 133, 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'price': 106.51323000000001, 'order_id': '7d9d6a78ab294594b18b6c41caab4750', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 4049, 'dt': Timestamp('2022-11-29 21:00:00+0000', tz='UTC'), 'price': 24.942465, 'order_id': 'd9b030001a2e411ca21d23f4ecaeb8d7', 'sid': Equity(0 [DBC]), 'commission': None}]","[{'sid': Equity(4 [VWO]), 'amount': 19703, 'cost_basis': 39.92423948130326, 'last_sale_price': 39.45}, {'sid': Equity(2 [SPY]), 'amount': 1357, 'cost_basis': 397.16734377186845, 'last_sale_price': 395.23}, {'sid': Equity(3 [VNQ]), 'amount': -28915, 'cost_basis': 83.55480588258689, 'last_sale_price': 86.11}, {'sid': Equity(1 [LQD]), 'amount': 73914, 'cost_basis': 116.19292317113924, 'last_sale_price': 106.46000000000001}, {'sid': Equity(0 [DBC]), 'amount': 46730, 'cost_basis': 25.706950877677226, 'last_sale_price': 24.93}]",1.0000364184135677,7857603.15,7911266.430000001,7911266.430000001,7857603.15,494,2022-11,-0.21426830010200126,0.09285197692780908,0.0,0.0,,,-1.2780818987350993,-1.661791994221496,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.09639833  0.06791359 -0.30973736  1.          0.14542544]
2022-11-30 21:00:00+00:00,2022-11-30 14:31:00+00:00,2022-11-30 21:00:00+00:00,-286.1510200016637,7960588.308979999,4,-286.1510200016637,[],1,10507707.66,-2546833.1999999997,10507707.66,0.013143329970447537,-2546833.1999999997,103271.31000000052,1.639896494241981,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 19703, 'cost_basis': 39.92423948130326, 'last_sale_price': 40.52}, {'sid': Equity(2 [SPY]), 'amount': 1357, 'cost_basis': 397.16734377186845, 'last_sale_price': 407.68}, {'sid': Equity(3 [VNQ]), 'amount': -28915, 'cost_basis': 83.55480588258689, 'last_sale_price': 88.08}, {'sid': Equity(1 [LQD]), 'amount': 73914, 'cost_basis': 116.19292317113924, 'last_sale_price': 107.76}, {'sid': Equity(0 [DBC]), 'amount': 46730, 'cost_basis': 25.706950877677226, 'last_sale_price': 25.490000000000002}]",1.000035945963903,7960874.460000001,7857603.15,7857603.15,7960874.460000001,495,2022-11,-0.20394116910200122,0.0932651924617277,0.0,0.0,,,-1.1981054875442931,-1.5663203724071764,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.09639833  0.06791359 -0.30973736  1.          0.14542544]
2022-12-01 21:00:00+00:00,2022-12-01 14:31:00+00:00,2022-12-01 21:00:00+00:00,-286.1510200016637,8031543.85898,4,-286.1510200016637,[],1,10573169.360000001,-2541339.35,10573169.360000001,0.008913355049394944,-2541339.35,70955.55000000075,1.632875190656748,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 19703, 'cost_basis': 39.92423948130326, 'last_sale_price': 40.42}, {'sid': Equity(2 [SPY]), 'amount': 1357, 'cost_basis': 397.16734377186845, 'last_sale_price': 407.38}, {'sid': Equity(3 [VNQ]), 'amount': -28915, 'cost_basis': 83.55480588258689, 'last_sale_price': 87.89}, {'sid': Equity(1 [LQD]), 'amount': 73914, 'cost_basis': 116.19292317113924, 'last_sale_price': 108.76}, {'sid': Equity(0 [DBC]), 'amount': 46730, 'cost_basis': 25.706950877677226, 'last_sale_price': 25.36}]",1.0000356283953653,8031830.010000002,7960874.460000001,7960874.460000001,8031830.010000002,496,2022-12,-0.19684561410200108,0.09340933710316861,0.0,0.0,,,-1.1453640227228257,-1.5011981295795616,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.09639833  0.06791359 -0.30973736  1.          0.14542544]
2022-12-02 21:00:00+00:00,2022-12-02 14:31:00+00:00,2022-12-02 21:00:00+00:00,-286.1510200016637,8079515.858979998,4,-286.1510200016637,[],1,10613623.459999999,-2533821.4499999997,10613623.459999999,0.0059729487682944615,-2533821.4499999997,47971.99999999814,1.6272565261923755,0.0,[],"[{'sid': Equity(4 [VWO]), 'amount': 19703, 'cost_basis': 39.92423948130326, 'last_sale_price': 40.67}, {'sid': Equity(2 [SPY]), 'amount': 1357, 'cost_basis': 397.16734377186845, 'last_sale_price': 406.91}, {'sid': Equity(3 [VNQ]), 'amount': -28915, 'cost_basis': 83.55480588258689, 'last_sale_price': 87.63}, {'sid': Equity(1 [LQD]), 'amount': 73914, 'cost_basis': 116.19292317113924, 'last_sale_price': 109.42}, {'sid': Equity(0 [DBC]), 'amount': 46730, 'cost_basis': 25.706950877677226, 'last_sale_price': 25.09}]",1.000035416852321,8079802.01,8031830.010000002,8031830.010000002,8079802.01,497,2022-12,-0.19204841410200135,0.09342625523652803,0.0,0.0,,,-1.1104361343384312,-1.457149362311883,-0.2807437908200571,1.9507069372028216,0.0,0.0,[ 0.09639833  0.06791359 -0.30973736  1.          0.14542544]
