,period_open,period_close,ending_value,ending_exposure,starting_cash,long_value,orders,capital_used,long_exposure,net_leverage,short_exposure,longs_count,starting_value,gross_leverage,positions,returns,ending_cash,pnl,transactions,portfolio_value,short_value,starting_exposure,shorts_count,max_leverage,excess_return,max_drawdown,sharpe,algo_volatility,algorithm_period_return,benchmark_period_return,benchmark_volatility,alpha,beta,period_label,sortino,trading_days,treasury_period_return,weights
2020-12-30 21:00:00+00:00,2020-12-30 14:31:00+00:00,2020-12-30 21:00:00+00:00,10009683.959999999,10009683.959999999,-1318704.66338,11953145.28,"[{'id': '1ace8f93fd344cb4aa614d078aad61e9', 'dt': Timestamp('2020-12-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-12-28 21:00:00+0000', tz='UTC'), 'amount': -222504, 'filled': -222504, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1331632.41072,11953145.28,0.9987101418554875,-1943461.32,3,11327132.620000001,1.3865254891420074,"[{'sid': Equity(4 [VWO]), 'amount': -34794, 'cost_basis': 49.38724292478589, 'last_sale_price': 50.24}, {'sid': Equity(2 [SPY]), 'amount': 1836, 'cost_basis': 367.42362, 'last_sale_price': 371.99}, {'sid': Equity(3 [VNQ]), 'amount': -2323, 'cost_basis': 83.61816999999999, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 57582, 'cost_basis': 137.8513664903095, 'last_sale_price': 138.1}, {'sid': Equity(0 [DBC]), 'amount': 226646, 'cost_basis': 14.516198031837916, 'last_sale_price': 14.64}]",0.001417180678271901,12927.747340000002,14183.750719998032,"[{'amount': -91004, 'dt': Timestamp('2020-12-30 21:00:00+0000', tz='UTC'), 'price': 14.63268, 'order_id': '1ace8f93fd344cb4aa614d078aad61e9', 'sid': Equity(0 [DBC]), 'commission': None}]",10022611.707339998,-1943461.32,11327132.620000001,2,1.515113307077357,0.0,-0.0024533115991296844,2.749258817163803,0.018881556566157077,0.0022611707339996734,0.0,0.0,,,2020-12,4.403663196194756,11,0.0,"[-0.17041772603988647, 0.06826633960008621, -0.019590791314840317, 0.7931594848632812, 0.32858264446258545]"
2020-12-31 21:00:00+00:00,2020-12-31 14:31:00+00:00,2020-12-31 21:00:00+00:00,10031121.809999999,10031121.809999999,12927.747340000002,11971941.54,[],0.0,11971941.54,0.9987128949069599,-1940819.73,3,10009683.959999999,1.3851744946671258,"[{'sid': Equity(4 [VWO]), 'amount': -34794, 'cost_basis': 49.38724292478589, 'last_sale_price': 50.11}, {'sid': Equity(2 [SPY]), 'amount': 1836, 'cost_basis': 367.42362, 'last_sale_price': 373.88}, {'sid': Equity(3 [VNQ]), 'amount': -2323, 'cost_basis': 83.61816999999999, 'last_sale_price': 84.93}, {'sid': Equity(1 [LQD]), 'amount': 57582, 'cost_basis': 137.8513664903095, 'last_sale_price': 138.13}, {'sid': Equity(0 [DBC]), 'amount': 226646, 'cost_basis': 14.516198031837916, 'last_sale_price': 14.700000000000001}]",0.002138948472312885,12927.747340000002,21437.849999999627,[],10044049.557339998,-1940819.73,10009683.959999999,2,1.515113307077357,0.0,-0.0024533115991296844,4.610355970008131,0.020064035670059446,0.0044049557339997936,0.0,0.0,,,2020-12,8.196108627150442,12,0.0,"[-0.17041772603988647, 0.06826633960008621, -0.019590791314840317, 0.7931594848632812, 0.32858264446258545]"
2021-01-04 21:00:00+00:00,2021-01-04 14:31:00+00:00,2021-01-04 21:00:00+00:00,9961746.350000001,9961746.350000001,12927.747340000002,11904157.22,"[{'id': 'c64f56941da24f87be21240085d096da', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 59597, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '08a8f34a67b94c98b18b59860bef427f', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 16600, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7ef3cfa5f3aa4e6a96459b9ca4ef7f00', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 1006, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c7778e0bb9464026ab41b001f8865129', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -43356, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7dd0ec296cd846fa80d6d8f8a43fc063', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -221152, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0,11904157.22,0.9987039428843648,-1942410.87,3,10031121.809999999,1.3881724811131961,"[{'sid': Equity(4 [VWO]), 'amount': -34794, 'cost_basis': 49.38724292478589, 'last_sale_price': 50.34}, {'sid': Equity(2 [SPY]), 'amount': 1836, 'cost_basis': 367.42362, 'last_sale_price': 368.79}, {'sid': Equity(3 [VNQ]), 'amount': -2323, 'cost_basis': 83.61816999999999, 'last_sale_price': 82.17}, {'sid': Equity(1 [LQD]), 'amount': 57582, 'cost_basis': 137.8513664903095, 'last_sale_price': 137.43}, {'sid': Equity(0 [DBC]), 'amount': 226646, 'cost_basis': 14.516198031837916, 'last_sale_price': 14.620000000000001}]",-0.006907120440211134,12927.747340000002,-69375.45999999717,[],9974674.09734,-1942410.87,10031121.809999999,2,1.515113307077357,0.0,-0.0069071204402110925,-1.298798186572959,0.03734613440481155,-0.0025325902659998345,0.0,0.0,,,2021-01,-1.5023567882992117,13,0.0,"[0.12517575919628143, 0.6816295385360718, -0.010848146863281727, 0.19599100947380066, 0.008051877841353416]"
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,10046461.040000001,10046461.040000001,12927.747340000002,10154836.97,"[{'id': 'c64f56941da24f87be21240085d096da', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 59597, 'filled': 59597, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '08a8f34a67b94c98b18b59860bef427f', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 16600, 'filled': 16600, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7ef3cfa5f3aa4e6a96459b9ca4ef7f00', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 1006, 'filled': 1006, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c7778e0bb9464026ab41b001f8865129', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -43356, 'filled': -43356, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7dd0ec296cd846fa80d6d8f8a43fc063', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -221152, 'filled': -221152, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-62740.18810499832,10154836.97,1.004982914050696,-108375.93000000001,4,9961746.350000001,1.0266653667095387,"[{'sid': Equity(4 [VWO]), 'amount': 24803, 'cost_basis': 51.535754999999995, 'last_sale_price': 51.51}, {'sid': Equity(2 [SPY]), 'amount': 18436, 'cost_basis': 371.108147392059, 'last_sale_price': 371.33}, {'sid': Equity(3 [VNQ]), 'amount': -1317, 'cost_basis': 83.61816999999999, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 14226, 'cost_basis': 137.8513664903095, 'last_sale_price': 136.99}, {'sid': Equity(0 [DBC]), 'amount': 5494, 'cost_basis': 14.516198031837916, 'last_sale_price': 15.030000000000001}]",0.0022030295607213812,-49812.44076499948,21974.501895001158,"[{'amount': 59597, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 51.535754999999995, 'order_id': 'c64f56941da24f87be21240085d096da', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 16600, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 371.51566499999996, 'order_id': '08a8f34a67b94c98b18b59860bef427f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 1006, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 82.331145, 'order_id': '7ef3cfa5f3aa4e6a96459b9ca4ef7f00', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -43356, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 136.921505, 'order_id': 'c7778e0bb9464026ab41b001f8865129', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -221152, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 15.022485000000001, 'order_id': '7dd0ec296cd846fa80d6d8f8a43fc063', 'sid': Equity(0 [DBC]), 'commission': None}]",9996648.599235002,-108375.93000000001,9961746.350000001,1,1.515113307077357,0.0,-0.0069071204402110925,-0.14442297617113295,0.03729261290267967,-0.000335140076499596,0.0,0.0,,,2021-01,-0.17311599631315372,14,0.0,"[0.12517575919628143, 0.6816295385360718, -0.010848146863281727, 0.19599100947380066, 0.008051877841353416]"
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,10059370.129999997,10059370.129999997,-49812.44076499948,10167930.439999998,[],0.0,10167930.439999998,1.004976487704204,-108560.31000000001,4,10046461.040000001,1.0266678178049844,"[{'sid': Equity(4 [VWO]), 'amount': 24803, 'cost_basis': 51.535754999999995, 'last_sale_price': 51.02}, {'sid': Equity(2 [SPY]), 'amount': 18436, 'cost_basis': 371.108147392059, 'last_sale_price': 373.55}, {'sid': Equity(3 [VNQ]), 'amount': -1317, 'cost_basis': 83.61816999999999, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 14226, 'cost_basis': 137.8513664903095, 'last_sale_price': 135.88}, {'sid': Equity(0 [DBC]), 'amount': 5494, 'cost_basis': 14.516198031837916, 'last_sale_price': 15.05}]",0.0012913417803825933,-49812.44076499948,12909.089999996126,[],10009557.689234998,-108560.31000000001,10046461.040000001,1,1.515113307077357,0.0,-0.0069071204402110925,0.458702229396875,0.03633662837010183,0.0009557689235000222,0.0,0.0,,,2021-01,0.5545429465632472,15,0.0,"[0.12517575919628143, 0.6816295385360718, -0.010848146863281727, 0.19599100947380066, 0.008051877841353416]"
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,10171921.91,10171921.91,-49812.44076499948,10280271.5,[],0.0,10280271.5,1.0049211521488084,-108349.59,4,10059370.129999997,1.0263296520922867,"[{'sid': Equity(4 [VWO]), 'amount': 24803, 'cost_basis': 51.535754999999995, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': 18436, 'cost_basis': 371.108147392059, 'last_sale_price': 379.1}, {'sid': Equity(3 [VNQ]), 'amount': -1317, 'cost_basis': 83.61816999999999, 'last_sale_price': 82.27}, {'sid': Equity(1 [LQD]), 'amount': 14226, 'cost_basis': 137.8513664903095, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': 5494, 'cost_basis': 14.516198031837916, 'last_sale_price': 15.120000000000001}]",0.01124443092236227,-49812.44076499948,112551.78000000305,[],10122109.469235001,-108349.59,10059370.129999997,1,1.515113307077357,0.0,-0.0069071204402110925,3.4067530925398093,0.056571680851699974,0.012210946923500332,0.0,0.0,,,2021-01,6.6223756299237,16,0.0,"[0.12517575919628143, 0.6816295385360718, -0.010848146863281727, 0.19599100947380066, 0.008051877841353416]"
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,10235721.870000001,10235721.870000001,-49812.44076499948,10345125.06,[],0.0,10345125.06,1.0048903282628874,-109403.19000000002,4,10171921.91,1.0263716089988022,"[{'sid': Equity(4 [VWO]), 'amount': 24803, 'cost_basis': 51.535754999999995, 'last_sale_price': 52.46}, {'sid': Equity(2 [SPY]), 'amount': 18436, 'cost_basis': 371.108147392059, 'last_sale_price': 381.26}, {'sid': Equity(3 [VNQ]), 'amount': -1317, 'cost_basis': 83.61816999999999, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 14226, 'cost_basis': 137.8513664903095, 'last_sale_price': 135.76}, {'sid': Equity(0 [DBC]), 'amount': 5494, 'cost_basis': 14.516198031837916, 'last_sale_price': 15.24}]",0.00630303003478816,-49812.44076499948,63799.960000000894,[],10185909.429235002,-109403.19000000002,10171921.91,1,1.515113307077357,0.0,-0.0069071204402110925,4.675493446560852,0.05877926986534488,0.018590942923500497,0.0,0.0,,,2021-01,9.733973923829147,17,0.0,"[0.12517575919628143, 0.6816295385360718, -0.010848146863281727, 0.19599100947380066, 0.008051877841353416]"
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,10165804.8,10165804.8,-49812.44076499948,10273759.290000001,"[{'id': '24ce06bd7c21434bb3341c0c97f8be7c', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -38957, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '659de275f331423c9ffc83f7283f055f', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 4894, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '121bf17d3f2a46c38dd0ca7fdee3849b', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 1898, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ecc2252ca14d47259a03b6924d8166a6', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 28509, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '701c5bdf9374467fb8ca0bede2b5e3ea', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -257294, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",0.0,10273759.290000001,1.0049241279546366,-107954.49,4,10235721.870000001,1.026267459615311,"[{'sid': Equity(4 [VWO]), 'amount': 24803, 'cost_basis': 51.535754999999995, 'last_sale_price': 51.85}, {'sid': Equity(2 [SPY]), 'amount': 18436, 'cost_basis': 371.108147392059, 'last_sale_price': 378.69}, {'sid': Equity(3 [VNQ]), 'amount': -1317, 'cost_basis': 83.61816999999999, 'last_sale_price': 81.97}, {'sid': Equity(1 [LQD]), 'amount': 14226, 'cost_basis': 137.8513664903095, 'last_sale_price': 135.18}, {'sid': Equity(0 [DBC]), 'amount': 5494, 'cost_basis': 14.516198031837916, 'last_sale_price': 15.13}]",-0.006864096965100486,-49812.44076499948,-69917.0700000003,[],10115992.359235002,-107954.49,10235721.870000001,1,1.515113307077357,0.0,-0.0069071204402110925,2.5411292243423755,0.06432448929580777,0.011599235923500428,0.0,0.0,,,2021-01,4.34926297676263,18,0.0,"[-0.0725492537021637, 0.8733691573143005, 0.004710958804935217, 0.571074366569519, -0.3766053020954132]"
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,11494881.71,11494881.71,-49812.44076499948,14673749.510000002,"[{'id': '24ce06bd7c21434bb3341c0c97f8be7c', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -38957, 'filled': -38957, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '659de275f331423c9ffc83f7283f055f', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 4894, 'filled': 4894, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '121bf17d3f2a46c38dd0ca7fdee3849b', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 1898, 'filled': 1898, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ecc2252ca14d47259a03b6924d8166a6', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 28509, 'filled': 28509, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '701c5bdf9374467fb8ca0bede2b5e3ea', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -257294, 'filled': -163530, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1313213.5064149983,14673749.510000002,1.1345287555495784,-3178867.8000000003,3,10165804.8,1.7620283714965834,"[{'sid': Equity(4 [VWO]), 'amount': -14154, 'cost_basis': 52.39379, 'last_sale_price': 52.42}, {'sid': Equity(2 [SPY]), 'amount': 23330, 'cost_basis': 372.7551236823832, 'last_sale_price': 378.77}, {'sid': Equity(3 [VNQ]), 'amount': 581, 'cost_basis': 82.20107999999999, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 42735, 'cost_basis': 136.3079168551806, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': -158036, 'cost_basis': 15.41229, 'last_sale_price': 15.42}]",0.0015681510050289393,-1363025.9471799992,15863.403584999964,"[{'amount': -38957, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 52.39379, 'order_id': '24ce06bd7c21434bb3341c0c97f8be7c', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4894, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 378.959385, 'order_id': '659de275f331423c9ffc83f7283f055f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 1898, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 82.20107999999999, 'order_id': '121bf17d3f2a46c38dd0ca7fdee3849b', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 28509, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 135.537735, 'order_id': 'ecc2252ca14d47259a03b6924d8166a6', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -163530, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 15.41229, 'order_id': '701c5bdf9374467fb8ca0bede2b5e3ea', 'sid': Equity(0 [DBC]), 'commission': None}]",10131855.762820002,-3178867.8000000003,10165804.8,2,1.7620283714965834,0.0,-0.0069071204402110925,2.8058696170341095,0.06260179779887318,0.013185576282000344,0.0,0.0,,,2021-01,4.801836959761297,19,0.0,"[-0.0725492537021637, 0.8733691573143005, 0.004710958804935217, 0.571074366569519, -0.3766053020954132]"
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,10125956.000000004,10125956.000000004,-1363025.9471799992,14742998.860000003,"[{'id': '701c5bdf9374467fb8ca0bede2b5e3ea', 'dt': Timestamp('2021-01-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -257294, 'filled': -257294, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1441369.274840001,14742998.860000003,0.9923225176815773,-4617042.86,3,11494881.71,1.897243612554782,"[{'sid': Equity(4 [VWO]), 'amount': -14154, 'cost_basis': 52.39379, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 23330, 'cost_basis': 372.7551236823832, 'last_sale_price': 379.79}, {'sid': Equity(3 [VNQ]), 'amount': 581, 'cost_basis': 82.20107999999999, 'last_sale_price': 83.16}, {'sid': Equity(1 [LQD]), 'amount': 42735, 'cost_basis': 136.3079168551806, 'last_sale_price': 136.52}, {'sid': Equity(0 [DBC]), 'amount': -251800, 'cost_basis': 15.397402451469421, 'last_sale_price': 15.38}]",0.007150078577494501,78343.32766000088,72443.56484000385,"[{'amount': -93764, 'dt': Timestamp('2021-01-13 21:00:00+0000', tz='UTC'), 'price': 15.37231, 'order_id': '701c5bdf9374467fb8ca0bede2b5e3ea', 'sid': Equity(0 [DBC]), 'commission': None}]",10204299.327660006,-4617042.86,11494881.71,2,1.897243612554782,0.0,-0.0069071204402110925,3.94745104002185,0.06509538579857875,0.02042993276600069,0.0,0.0,,,2021-01,7.207062246234263,20,0.0,"[-0.0725492537021637, 0.8733691573143005, 0.004710958804935217, 0.571074366569519, -0.3766053020954132]"
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,10027386.06,10027386.06,78343.32766000088,14687041.0,[],0.0,14687041.0,0.9922476325404415,-4659654.9399999995,3,10125956.000000004,1.9144284591297334,"[{'sid': Equity(4 [VWO]), 'amount': -14154, 'cost_basis': 52.39379, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 23330, 'cost_basis': 372.7551236823832, 'last_sale_price': 378.46}, {'sid': Equity(3 [VNQ]), 'amount': 581, 'cost_basis': 82.20107999999999, 'last_sale_price': 83.65}, {'sid': Equity(1 [LQD]), 'amount': 42735, 'cost_basis': 136.3079168551806, 'last_sale_price': 135.93}, {'sid': Equity(0 [DBC]), 'amount': -251800, 'cost_basis': 15.397402451469421, 'last_sale_price': 15.52}]",-0.00965964804000019,78343.32766000088,-98569.94000000507,[],10105729.38766,-4659654.9399999995,10125956.000000004,2,1.9144284591297334,0.0,-0.009659648040000149,1.7538219316252603,0.07344465175950565,0.010572938766000073,0.0,0.0,,,2021-01,2.668284390163658,21,0.0,"[-0.0725492537021637, 0.8733691573143005, 0.004710958804935217, 0.571074366569519, -0.3766053020954132]"
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,10036557.31,10036557.31,78343.32766000088,14632182.31,[],0.0,14632182.31,0.9922546616653544,-4595625.0,3,10027386.06,1.900938822711777,"[{'sid': Equity(4 [VWO]), 'amount': -14154, 'cost_basis': 52.39379, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 23330, 'cost_basis': 372.7551236823832, 'last_sale_price': 375.7}, {'sid': Equity(3 [VNQ]), 'amount': 581, 'cost_basis': 82.20107999999999, 'last_sale_price': 84.61}, {'sid': Equity(1 [LQD]), 'amount': 42735, 'cost_basis': 136.3079168551806, 'last_sale_price': 136.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': -251800, 'cost_basis': 15.397402451469421, 'last_sale_price': 15.3}]",0.000907529743592761,78343.32766000088,9171.25,[],10114900.63766,-4595625.0,10027386.06,2,1.9144284591297334,0.0,-0.009659648040000149,1.8601541702408642,0.07168719481974006,0.011490063766000258,0.0,0.0,,,2021-01,2.827344069812254,22,0.0,"[-0.0725492537021637, 0.8733691573143005, 0.004710958804935217, 0.571074366569519, -0.3766053020954132]"
