,period_open,period_close,ending_exposure,returns,starting_value,starting_cash,ending_cash,short_value,net_leverage,short_exposure,gross_leverage,positions,longs_count,ending_value,shorts_count,starting_exposure,portfolio_value,pnl,transactions,long_exposure,orders,long_value,capital_used,algorithm_period_return,treasury_period_return,sortino,alpha,beta,benchmark_period_return,benchmark_volatility,max_drawdown,max_leverage,period_label,sharpe,trading_days,algo_volatility,excess_return,weights
2020-12-30 21:00:00+00:00,2020-12-30 14:31:00+00:00,2020-12-30 21:00:00+00:00,10118106.690000001,0.0007223308545194485,13008066.279999997,-2886596.382570002,10674.257429997902,-3841166.0,0.9989461458900731,-3841166.0,1.7574117539304224,"[{'sid': Equity(4 [VWO]), 'amount': -16441, 'cost_basis': 48.675650000000005, 'last_sale_price': 50.24}, {'sid': Equity(2 [SPY]), 'amount': 23351, 'cost_basis': 367.71888382724507, 'last_sale_price': 371.99}, {'sid': Equity(3 [VNQ]), 'amount': -27512, 'cost_basis': 84.99748000000001, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 38182, 'cost_basis': 137.4720996351684, 'last_sale_price': 138.1}, {'sid': Equity(0 [DBC]), 'amount': -47873, 'cost_basis': 14.63268, 'last_sale_price': 14.64}]",2,10118106.690000001,3,13008066.279999997,10128780.94743,7311.05000000447,"[{'amount': -198000, 'dt': Timestamp('2020-12-30 21:00:00+0000', tz='UTC'), 'price': 14.63268, 'order_id': '1e48b1aafc134b7f9e10502572a9b6c3', 'sid': Equity(0 [DBC]), 'commission': None}]",13959272.690000001,"[{'id': '1e48b1aafc134b7f9e10502572a9b6c3', 'dt': Timestamp('2020-12-30 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-12-28 21:00:00+0000', tz='UTC'), 'amount': -329500, 'filled': -329500, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",13959272.690000001,2897270.6400000006,0.012878094743000057,0.0,40.90938265090722,,,0.0,0.0,-0.0010957022672092923,2.2465841553716746,2020-12,6.107985136777994,11,0.048193058000948134,0.0,"[-0.07953649759292603, 0.8577050566673279, -0.2291043996810913, 0.51949143409729, -0.06855572760105133]"
2020-12-31 21:00:00+00:00,2020-12-31 14:31:00+00:00,2020-12-31 21:00:00+00:00,10140365.770000001,0.0021976070087337263,10118106.690000001,10674.257429997902,10674.257429997902,-3864185.77,0.9989484567688479,-3864185.77,1.760286360975363,"[{'sid': Equity(4 [VWO]), 'amount': -16441, 'cost_basis': 48.675650000000005, 'last_sale_price': 50.11}, {'sid': Equity(2 [SPY]), 'amount': 23351, 'cost_basis': 367.71888382724507, 'last_sale_price': 373.88}, {'sid': Equity(3 [VNQ]), 'amount': -27512, 'cost_basis': 84.99748000000001, 'last_sale_price': 84.93}, {'sid': Equity(1 [LQD]), 'amount': 38182, 'cost_basis': 137.4720996351684, 'last_sale_price': 138.13}, {'sid': Equity(0 [DBC]), 'amount': -47873, 'cost_basis': 14.63268, 'last_sale_price': 14.700000000000001}]",2,10140365.770000001,3,10118106.690000001,10151040.02743,22259.080000000075,[],14004551.540000001,[],14004551.540000001,0.0,0.015104002743000056,0.0,45.86666088215597,,,0.0,0.0,-0.0010957022672092923,2.2465841553716746,2020-12,6.840647033948286,12,0.046191832548949416,0.0,"[-0.07953649759292603, 0.8577050566673279, -0.2291043996810913, 0.51949143409729, -0.06855572760105133]"
2021-01-04 21:00:00+00:00,2021-01-04 14:31:00+00:00,2021-01-04 21:00:00+00:00,10070763.31,-0.0068566826464996344,10140365.770000001,10674.257429997902,10674.257429997902,-3788204.24,0.9989411968919508,-3788204.24,1.7504618435581591,"[{'sid': Equity(4 [VWO]), 'amount': -16441, 'cost_basis': 48.675650000000005, 'last_sale_price': 50.34}, {'sid': Equity(2 [SPY]), 'amount': 23351, 'cost_basis': 367.71888382724507, 'last_sale_price': 368.79}, {'sid': Equity(3 [VNQ]), 'amount': -27512, 'cost_basis': 84.99748000000001, 'last_sale_price': 82.17}, {'sid': Equity(1 [LQD]), 'amount': 38182, 'cost_basis': 137.4720996351684, 'last_sale_price': 137.43}, {'sid': Equity(0 [DBC]), 'amount': -47873, 'cost_basis': 14.63268, 'last_sale_price': 14.620000000000001}]",2,10070763.31,3,10140365.770000001,10081437.567429999,-69602.4600000009,[],13858967.55,"[{'id': 'e273ee52d58c47249274eb5fafba3a6c', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 34397, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'af93535113f0487bb3f8209e3ec3cc89', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -1990, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '707e84f9f9c44d138333753cfeb1009f', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -820, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5ed1eda1f34e4e87982afcfd7d4b54dd', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -2178, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b8ff758f9f164bf1b90257bcb9030bbf', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -42404, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",13858967.55,0.0,0.00814375674299983,0.0,5.1369738517297705,,,0.0,0.0,-0.006856682646499684,2.2465841553716746,2021-01,2.7930263369850357,13,0.05684212672484065,0.0,"[0.08966444432735443, 0.7813877463340759, -0.23092836141586304, 0.4907950162887573, -0.13091886043548584]"
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,10100778.059999999,-0.00013994384685378503,10070763.31,10674.257429997902,-20751.32772500196,-3688303.5900000003,1.0020586580051976,-3688303.5900000003,1.7338629851089162,"[{'sid': Equity(4 [VWO]), 'amount': 17956, 'cost_basis': 51.535754999999995, 'last_sale_price': 51.51}, {'sid': Equity(2 [SPY]), 'amount': 21361, 'cost_basis': 367.71888382724507, 'last_sale_price': 371.33}, {'sid': Equity(3 [VNQ]), 'amount': -28332, 'cost_basis': 84.91792781519132, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 36004, 'cost_basis': 137.4720996351684, 'last_sale_price': 136.99}, {'sid': Equity(0 [DBC]), 'amount': -90277, 'cost_basis': 14.815775264796127, 'last_sale_price': 15.030000000000001}]",3,10100778.059999999,2,10070763.31,10080026.732274996,-1410.8351550027728,"[{'amount': 34397, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 51.535754999999995, 'order_id': 'e273ee52d58c47249274eb5fafba3a6c', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1990, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 371.144335, 'order_id': 'af93535113f0487bb3f8209e3ec3cc89', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -820, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 82.248855, 'order_id': '707e84f9f9c44d138333753cfeb1009f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -2178, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 136.921505, 'order_id': '5ed1eda1f34e4e87982afcfd7d4b54dd', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -42404, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 15.022485000000001, 'order_id': 'b8ff758f9f164bf1b90257bcb9030bbf', 'sid': Equity(0 [DBC]), 'commission': None}]",13789081.649999999,"[{'id': 'e273ee52d58c47249274eb5fafba3a6c', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 34397, 'filled': 34397, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'af93535113f0487bb3f8209e3ec3cc89', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -1990, 'filled': -1990, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '707e84f9f9c44d138333753cfeb1009f', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -820, 'filled': -820, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5ed1eda1f34e4e87982afcfd7d4b54dd', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -2178, 'filled': -2178, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b8ff758f9f164bf1b90257bcb9030bbf', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -42404, 'filled': -42404, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",13789081.649999999,-31425.585154999048,0.00800267322749959,0.0,4.864562708421461,,,0.0,0.0,-0.0069956669428072335,2.2465841553716746,2021-01,2.6485669445819005,14,0.05470975798139062,0.0,"[0.08966444432735443, 0.7813877463340759, -0.23092836141586304, 0.4907950162887573, -0.13091886043548584]"
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,10093664.579999998,-0.0007057005094266433,10100778.059999999,-20751.32772500196,-20751.32772500196,-3694075.6100000003,1.0020601118271635,-3694075.6100000003,1.7355272861157305,"[{'sid': Equity(4 [VWO]), 'amount': 17956, 'cost_basis': 51.535754999999995, 'last_sale_price': 51.02}, {'sid': Equity(2 [SPY]), 'amount': 21361, 'cost_basis': 367.71888382724507, 'last_sale_price': 373.55}, {'sid': Equity(3 [VNQ]), 'amount': -28332, 'cost_basis': 84.91792781519132, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 36004, 'cost_basis': 137.4720996351684, 'last_sale_price': 135.88}, {'sid': Equity(0 [DBC]), 'amount': -90277, 'cost_basis': 14.815775264796127, 'last_sale_price': 15.05}]",3,10093664.579999998,2,10100778.059999999,10072913.252274996,-7113.480000000447,[],13787740.19,[],13787740.19,0.0,0.007291325227499534,0.0,4.266134799316399,,,0.0,0.0,-0.007696430606508594,2.2465841553716746,2021-01,2.328911564744213,15,0.0529803390030106,0.0,"[0.08966444432735443, 0.7813877463340759, -0.23092836141586304, 0.4907950162887573, -0.13091886043548584]"
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,10216894.180000003,0.012233759679422862,10093664.579999998,-20751.32772500196,-20751.32772500196,-3695861.88,1.002035213514135,-3695861.88,1.7269881557290168,"[{'sid': Equity(4 [VWO]), 'amount': 17956, 'cost_basis': 51.535754999999995, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': 21361, 'cost_basis': 367.71888382724507, 'last_sale_price': 379.1}, {'sid': Equity(3 [VNQ]), 'amount': -28332, 'cost_basis': 84.91792781519132, 'last_sale_price': 82.27}, {'sid': Equity(1 [LQD]), 'amount': 36004, 'cost_basis': 137.4720996351684, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': -90277, 'cost_basis': 14.815775264796127, 'last_sale_price': 15.120000000000001}]",3,10216894.180000003,2,10093664.579999998,10196142.852275,123229.60000000522,[],13912756.060000002,[],13912756.060000002,0.0,0.019614285227500083,0.0,11.011194337917754,,,0.0,0.0,-0.007696430606508594,2.2465841553716746,2021-01,4.454410499572028,16,0.06922500326939007,0.0,"[0.08966444432735443, 0.7813877463340759, -0.23092836141586304, 0.4907950162887573, -0.13091886043548584]"
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,10244608.94,0.0027181612107183284,10216894.180000003,-20751.32772500196,-20751.32772500196,-3729360.72,1.0020296964719158,-3729360.72,1.7315705139266588,"[{'sid': Equity(4 [VWO]), 'amount': 17956, 'cost_basis': 51.535754999999995, 'last_sale_price': 52.46}, {'sid': Equity(2 [SPY]), 'amount': 21361, 'cost_basis': 367.71888382724507, 'last_sale_price': 381.26}, {'sid': Equity(3 [VNQ]), 'amount': -28332, 'cost_basis': 84.91792781519132, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 36004, 'cost_basis': 137.4720996351684, 'last_sale_price': 135.76}, {'sid': Equity(0 [DBC]), 'amount': -90277, 'cost_basis': 14.815775264796127, 'last_sale_price': 15.24}]",3,10244608.94,2,10216894.180000003,10223857.612274997,27714.75999999605,[],13973969.66,[],13973969.66,0.0,0.0223857612274998,0.0,12.165534673210367,,,0.0,0.0,-0.007696430606508594,2.2465841553716746,2021-01,4.91295089290159,17,0.06727335746252838,0.0,"[0.08966444432735443, 0.7813877463340759, -0.23092836141586304, 0.4907950162887573, -0.13091886043548584]"
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,10198971.36,-0.0044638317287601925,10244608.94,-20751.32772500196,-20751.32772500196,-3688265.05,1.0020387973200815,-3688265.05,1.7267755466347088,"[{'sid': Equity(4 [VWO]), 'amount': 17956, 'cost_basis': 51.535754999999995, 'last_sale_price': 51.85}, {'sid': Equity(2 [SPY]), 'amount': 21361, 'cost_basis': 367.71888382724507, 'last_sale_price': 378.69}, {'sid': Equity(3 [VNQ]), 'amount': -28332, 'cost_basis': 84.91792781519132, 'last_sale_price': 81.97}, {'sid': Equity(1 [LQD]), 'amount': 36004, 'cost_basis': 137.4720996351684, 'last_sale_price': 135.18}, {'sid': Equity(0 [DBC]), 'amount': -90277, 'cost_basis': 14.815775264796127, 'last_sale_price': 15.13}]",3,10198971.36,2,10244608.94,10178220.032274997,-45637.580000000075,[],13887236.41,"[{'id': '069da9ad123a47f99d613e297112b3b0', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -7262, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd67b45a4f8014cd49cca407122b47b65', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -11203, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '93f4cebe2e084ff0a3c6fc8ede2d0ee7', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 27233, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9121d4c054924502a35316f44378e86f', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 15906, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7fb286f44a7542d6b9a61425d58a16ec', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 14263, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",13887236.41,0.0,0.017822003227499827,0.0,7.991088712715351,,,0.0,0.0,-0.007696430606508594,2.2465841553716746,2021-01,3.6313910036273738,18,0.06874923452659647,0.0,"[0.054474443197250366, 0.3779333531856537, -0.008846716023981571, 0.6894333958625793, -0.11299456655979156]"
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,10177943.12,-0.0013554982512905545,10198971.36,-20751.32772500196,-13519.6471800016,-1262429.72,1.001330094836776,-1262429.72,1.2497317328393207,"[{'sid': Equity(4 [VWO]), 'amount': 10694, 'cost_basis': 51.535754999999995, 'last_sale_price': 52.42}, {'sid': Equity(2 [SPY]), 'amount': 10158, 'cost_basis': 367.71888382724507, 'last_sale_price': 378.77}, {'sid': Equity(3 [VNQ]), 'amount': -1099, 'cost_basis': 84.91792781519132, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 51910, 'cost_basis': 136.87938139423238, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': -76014, 'cost_basis': 14.815775264796127, 'last_sale_price': 15.42}]",3,10177943.12,2,10198971.36,10164423.472819997,-13796.559454999864,"[{'amount': -7262, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 52.39379, 'order_id': '069da9ad123a47f99d613e297112b3b0', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -11203, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 378.58061499999997, 'order_id': 'd67b45a4f8014cd49cca407122b47b65', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 27233, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 82.20107999999999, 'order_id': '93f4cebe2e084ff0a3c6fc8ede2d0ee7', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 15906, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 135.537735, 'order_id': '9121d4c054924502a35316f44378e86f', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 14263, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 15.42771, 'order_id': '7fb286f44a7542d6b9a61425d58a16ec', 'sid': Equity(0 [DBC]), 'commission': None}]",11440372.84,"[{'id': '069da9ad123a47f99d613e297112b3b0', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -7262, 'filled': -7262, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd67b45a4f8014cd49cca407122b47b65', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -11203, 'filled': -11203, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '93f4cebe2e084ff0a3c6fc8ede2d0ee7', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 27233, 'filled': 27233, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9121d4c054924502a35316f44378e86f', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 15906, 'filled': 15906, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7fb286f44a7542d6b9a61425d58a16ec', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 14263, 'filled': 14263, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",11440372.84,7231.680545000359,0.01644234728199989,0.0,7.093861370359034,,,0.0,0.0,-0.007696430606508594,2.2465841553716746,2021-01,3.244493461541012,19,0.06735640298480809,0.0,"[0.054474443197250366, 0.3779333531856537, -0.008846716023981571, 0.6894333958625793, -0.11299456655979156]"
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,10246569.32,0.006751607721137365,10177943.12,-13519.6471800016,-13519.6471800016,-1260488.1600000001,1.0013211747829107,-1260488.1600000001,1.2476774811239193,"[{'sid': Equity(4 [VWO]), 'amount': 10694, 'cost_basis': 51.535754999999995, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 10158, 'cost_basis': 367.71888382724507, 'last_sale_price': 379.79}, {'sid': Equity(3 [VNQ]), 'amount': -1099, 'cost_basis': 84.91792781519132, 'last_sale_price': 83.16}, {'sid': Equity(1 [LQD]), 'amount': 51910, 'cost_basis': 136.87938139423238, 'last_sale_price': 136.52}, {'sid': Equity(0 [DBC]), 'amount': -76014, 'cost_basis': 14.815775264796127, 'last_sale_price': 15.38}]",3,10246569.32,2,10177943.12,10233049.672819998,68626.20000000112,[],11507057.48,[],11507057.48,0.0,0.023304967282000044,0.0,9.747412200655912,,,0.0,0.0,-0.007696430606508594,2.2465841553716746,2021-01,4.253654219170042,20,0.06880690832615738,0.0,"[0.054474443197250366, 0.3779333531856537, -0.008846716023981571, 0.6894333958625793, -0.11299456655979156]"
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,10196812.69,-0.0048623461813305235,10246569.32,-13519.6471800016,-13519.6471800016,-1271668.6300000001,1.0013276301804488,-1271668.6300000001,1.2510835047590803,"[{'sid': Equity(4 [VWO]), 'amount': 10694, 'cost_basis': 51.535754999999995, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 10158, 'cost_basis': 367.71888382724507, 'last_sale_price': 378.46}, {'sid': Equity(3 [VNQ]), 'amount': -1099, 'cost_basis': 84.91792781519132, 'last_sale_price': 83.65}, {'sid': Equity(1 [LQD]), 'amount': 51910, 'cost_basis': 136.87938139423238, 'last_sale_price': 135.93}, {'sid': Equity(0 [DBC]), 'amount': -76014, 'cost_basis': 14.815775264796127, 'last_sale_price': 15.52}]",3,10196812.69,2,10246569.32,10183293.042819997,-49756.63000000082,[],11468481.32,[],11468481.32,0.0,0.01832930428199986,0.0,6.520782790402231,,,0.0,0.0,-0.007696430606508594,2.2465841553716746,2021-01,3.1379253127055082,21,0.07023604420527615,0.0,"[0.054474443197250366, 0.3779333531856537, -0.008846716023981571, 0.6894333958625793, -0.11299456655979156]"
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,10188822.41,-0.0007846459849873977,10196812.69,-13519.6471800016,-13519.6471800016,-1256000.5899999999,1.0013286727181625,-1256000.5899999999,1.2482010497425313,"[{'sid': Equity(4 [VWO]), 'amount': 10694, 'cost_basis': 51.535754999999995, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 10158, 'cost_basis': 367.71888382724507, 'last_sale_price': 375.7}, {'sid': Equity(3 [VNQ]), 'amount': -1099, 'cost_basis': 84.91792781519132, 'last_sale_price': 84.61}, {'sid': Equity(1 [LQD]), 'amount': 51910, 'cost_basis': 136.87938139423238, 'last_sale_price': 136.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': -76014, 'cost_basis': 14.815775264796127, 'last_sale_price': 15.3}]",3,10188822.41,2,10196812.69,10175302.762819998,-7990.279999999329,[],11444823.0,[],11444823.0,0.0,0.01753027628199999,0.0,6.079057479118248,,,0.0,0.0,-0.007696430606508594,2.2465841553716746,2021-01,2.92832487611266,22,0.06877301218152662,0.0,"[0.054474443197250366, 0.3779333531856537, -0.008846716023981571, 0.6894333958625793, -0.11299456655979156]"
