,period_open,period_close,gross_leverage,capital_used,starting_cash,short_exposure,returns,shorts_count,transactions,long_exposure,longs_count,starting_exposure,positions,ending_exposure,ending_value,short_value,portfolio_value,net_leverage,starting_value,orders,pnl,ending_cash,long_value,excess_return,period_label,treasury_period_return,alpha,beta,algorithm_period_return,algo_volatility,max_leverage,sortino,trading_days,benchmark_period_return,benchmark_volatility,max_drawdown,sharpe,weights
2020-02-10 21:00:00+00:00,2020-02-10 14:31:00+00:00,2020-02-10 21:00:00+00:00,1.6218103793560832,0.0,2874.452819993021,-3415837.44,-0.0030562192440398706,1,[],14395089.78,4,11012919.020000001,"[{'sid': Equity(4 [VWO]), 'amount': 80279, 'cost_basis': 43.29916289664794, 'last_sale_price': 43.22}, {'sid': Equity(2 [SPY]), 'amount': 2525, 'cost_basis': 322.28024476038536, 'last_sale_price': 334.68}, {'sid': Equity(3 [VNQ]), 'amount': -35346, 'cost_basis': 95.1112404247934, 'last_sale_price': 96.64}, {'sid': Equity(1 [LQD]), 'amount': 45034, 'cost_basis': 129.29684089902258, 'last_sale_price': 131.0}, {'sid': Equity(0 [DBC]), 'amount': 290341, 'cost_basis': 14.515460966070371, 'last_sale_price': 14.4}]",10979252.34,10979252.34,-3415837.44,10982126.792819994,0.9997382608237712,11012919.020000001,"[{'id': '6fe648e138b343ff87e18e617c10cc8a', 'dt': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': -99793, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '96cb723a15f1413bacbfc173467fb12d', 'dt': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': 13060, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b2a86a8337ed4d208b07aa5254e15a85', 'dt': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': 35758, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cbbbcb378c1d4d9e9726b0b7d953ec21', 'dt': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': -25767, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '06080d8718ee47dd82f9ab3833f40f22', 'dt': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': -9387, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-33666.680000001565,2874.452819993021,14395089.78,0.0,2020-02,0.0,,,0.09821267928199862,0.09131202448148382,2.6225923540245892,0.7176232352068325,540,0.0,0.0,-0.09296425224933123,0.52446859681555,"[-0.07679858803749084, 0.474956750869751, 0.003625948214903474, 0.22982384264469147, 0.3683919310569763]"
2020-02-11 21:00:00+00:00,2020-02-11 14:31:00+00:00,2020-02-11 21:00:00+00:00,1.1544847139566696,6043.762455001473,2874.452819993021,-854127.78,0.0016307180560608536,1,"[{'amount': -99793, 'dt': Timestamp('2020-02-11 21:00:00+0000', tz='UTC'), 'price': 43.748115000000006, 'order_id': '6fe648e138b343ff87e18e617c10cc8a', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 13060, 'dt': Timestamp('2020-02-11 21:00:00+0000', tz='UTC'), 'price': 335.42762999999997, 'order_id': '96cb723a15f1413bacbfc173467fb12d', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 35758, 'dt': Timestamp('2020-02-11 21:00:00+0000', tz='UTC'), 'price': 97.41868500000001, 'order_id': 'b2a86a8337ed4d208b07aa5254e15a85', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -25767, 'dt': Timestamp('2020-02-11 21:00:00+0000', tz='UTC'), 'price': 130.744595, 'order_id': 'cbbbcb378c1d4d9e9726b0b7d953ec21', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -9387, 'dt': Timestamp('2020-02-11 21:00:00+0000', tz='UTC'), 'price': 14.442775000000001, 'order_id': '06080d8718ee47dd82f9ab3833f40f22', 'sid': Equity(0 [DBC]), 'commission': None}]",11845245.110000001,4,10979252.34,"[{'sid': Equity(4 [VWO]), 'amount': -19514, 'cost_basis': 43.748115000000006, 'last_sale_price': 43.77}, {'sid': Equity(2 [SPY]), 'amount': 15585, 'cost_basis': 333.29755956496456, 'last_sale_price': 335.26}, {'sid': Equity(3 [VNQ]), 'amount': 412, 'cost_basis': 97.41868500000001, 'last_sale_price': 97.37}, {'sid': Equity(1 [LQD]), 'amount': 19267, 'cost_basis': 129.29684089902258, 'last_sale_price': 130.81}, {'sid': Equity(0 [DBC]), 'amount': 280954, 'cost_basis': 14.515460966070371, 'last_sale_price': 14.450000000000001}]",10991117.330000002,10991117.330000002,-854127.78,11000035.545274995,0.9991892557766484,10979252.34,"[{'id': '6fe648e138b343ff87e18e617c10cc8a', 'dt': Timestamp('2020-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': -99793, 'filled': -99793, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '96cb723a15f1413bacbfc173467fb12d', 'dt': Timestamp('2020-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': 13060, 'filled': 13060, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b2a86a8337ed4d208b07aa5254e15a85', 'dt': Timestamp('2020-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': 35758, 'filled': 35758, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cbbbcb378c1d4d9e9726b0b7d953ec21', 'dt': Timestamp('2020-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': -25767, 'filled': -25767, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '06080d8718ee47dd82f9ab3833f40f22', 'dt': Timestamp('2020-02-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-10 21:00:00+0000', tz='UTC'), 'amount': -9387, 'filled': -9387, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",17908.752455001697,8918.215274993767,11845245.110000001,0.0,2020-02,0.0,,,0.10000355452749865,0.09123273582248109,2.6225923540245892,0.7283525553764643,541,0.0,0.0,-0.09296425224933123,0.5322800223463773,"[-0.07679858803749084, 0.474956750869751, 0.003625948214903474, 0.22982384264469147, 0.3683919310569763]"
2020-02-12 21:00:00+00:00,2020-02-12 14:31:00+00:00,2020-02-12 21:00:00+00:00,1.1553697441823572,0.0,8918.215274993767,-865055.62,0.007091749811072967,1,[],11934182.450000001,4,10991117.330000002,"[{'sid': Equity(4 [VWO]), 'amount': -19514, 'cost_basis': 43.748115000000006, 'last_sale_price': 44.33}, {'sid': Equity(2 [SPY]), 'amount': 15585, 'cost_basis': 333.29755956496456, 'last_sale_price': 337.42}, {'sid': Equity(3 [VNQ]), 'amount': 412, 'cost_basis': 97.41868500000001, 'last_sale_price': 97.95}, {'sid': Equity(1 [LQD]), 'amount': 19267, 'cost_basis': 129.29684089902258, 'last_sale_price': 130.75}, {'sid': Equity(0 [DBC]), 'amount': 280954, 'cost_basis': 14.515460966070371, 'last_sale_price': 14.65}]",11069126.830000002,11069126.830000002,-865055.62,11078045.045274995,0.9991949648842783,10991117.330000002,[],78009.5,8918.215274993767,11934182.450000001,0.0,2020-02,0.0,,,0.10780450452749868,0.09126969236708311,2.6225923540245892,0.7771804762872823,542,0.0,0.0,-0.09296425224933123,0.5672095066771107,"[-0.07679858803749084, 0.474956750869751, 0.003625948214903474, 0.22982384264469147, 0.3683919310569763]"
2020-02-13 21:00:00+00:00,2020-02-13 14:31:00+00:00,2020-02-13 21:00:00+00:00,1.153646255283381,0.0,8918.215274993767,-855884.04,0.00044047212121389734,1,[],11929890.44,4,11069126.830000002,"[{'sid': Equity(4 [VWO]), 'amount': -19514, 'cost_basis': 43.748115000000006, 'last_sale_price': 43.86}, {'sid': Equity(2 [SPY]), 'amount': 15585, 'cost_basis': 333.29755956496456, 'last_sale_price': 337.06}, {'sid': Equity(3 [VNQ]), 'amount': 412, 'cost_basis': 97.41868500000001, 'last_sale_price': 98.54}, {'sid': Equity(1 [LQD]), 'amount': 19267, 'cost_basis': 129.29684089902258, 'last_sale_price': 130.66}, {'sid': Equity(0 [DBC]), 'amount': 280954, 'cost_basis': 14.515460966070371, 'last_sale_price': 14.66}]",11074006.399999999,11074006.399999999,-855884.04,11082924.615274992,0.9991953193236827,11069126.830000002,[],4879.569999996573,8918.215274993767,11929890.44,0.0,2020-02,0.0,,,0.10829246152749827,0.09118559694260298,2.6225923540245892,0.7795361569855622,543,0.0,0.0,-0.09296425224933123,0.5689288439828332,"[-0.07679858803749084, 0.474956750869751, 0.003625948214903474, 0.22982384264469147, 0.3683919310569763]"
2020-02-14 21:00:00+00:00,2020-02-14 14:31:00+00:00,2020-02-14 21:00:00+00:00,1.1531365960211948,0.0,8918.215274993767,-854127.78,0.0012585396440192298,1,[],11942082.479999999,4,11074006.399999999,"[{'sid': Equity(4 [VWO]), 'amount': -19514, 'cost_basis': 43.748115000000006, 'last_sale_price': 43.77}, {'sid': Equity(2 [SPY]), 'amount': 15585, 'cost_basis': 333.29755956496456, 'last_sale_price': 337.6}, {'sid': Equity(3 [VNQ]), 'amount': 412, 'cost_basis': 97.41868500000001, 'last_sale_price': 99.56}, {'sid': Equity(1 [LQD]), 'amount': 19267, 'cost_basis': 129.29684089902258, 'last_sale_price': 130.98}, {'sid': Equity(0 [DBC]), 'amount': 280954, 'cost_basis': 14.515460966070371, 'last_sale_price': 14.65}]",11087954.7,11087954.7,-854127.78,11096872.915274993,0.9991963307732652,11074006.399999999,[],13948.300000000745,8918.215274993767,11942082.479999999,0.0,2020-02,0.0,,,0.10968729152749823,0.09110441087053016,2.6225923540245892,0.7875877377131137,544,0.0,0.0,-0.09296425224933123,0.5747883286213055,"[-0.07679858803749084, 0.474956750869751, 0.003625948214903474, 0.22982384264469147, 0.3683919310569763]"
2020-02-18 21:00:00+00:00,2020-02-18 14:31:00+00:00,2020-02-18 21:00:00+00:00,1.1522653943962797,0.0,8918.215274993767,-851200.6799999999,0.0022568988751352492,1,[],11964199.900000002,4,11087954.7,"[{'sid': Equity(4 [VWO]), 'amount': -19514, 'cost_basis': 43.748115000000006, 'last_sale_price': 43.62}, {'sid': Equity(2 [SPY]), 'amount': 15585, 'cost_basis': 333.29755956496456, 'last_sale_price': 336.73}, {'sid': Equity(3 [VNQ]), 'amount': 412, 'cost_basis': 97.41868500000001, 'last_sale_price': 99.45}, {'sid': Equity(1 [LQD]), 'amount': 19267, 'cost_basis': 129.29684089902258, 'last_sale_price': 131.23}, {'sid': Equity(0 [DBC]), 'amount': 280954, 'cost_basis': 14.515460966070371, 'last_sale_price': 14.76}]",11112999.220000003,11112999.220000003,-851200.6799999999,11121917.435274996,0.9991981404890934,11087954.7,"[{'id': 'ffd9dea4e97840d19d93ffdf272cf815', 'dt': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': 14539, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8f46c74c4f7647e6936db313ffa57b89', 'dt': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -1190, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f0a4c417f22e4f138e3d4dc780d28b1f', 'dt': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -13886, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '41132eb1c5ab4f8bb23d42f687c420f8', 'dt': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': 30358, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f5817f0f3a3d43b7a27ec92632c4e441', 'dt': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -191552, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",25044.52000000328,8918.215274993767,11964199.900000002,0.0,2020-02,0.0,,,0.11219174352749861,0.09103130102985289,2.6225923540245892,0.8025744995329294,545,0.0,0.0,-0.09296425224933123,0.5856581682729697,"[-0.019511856138706207, 0.435804158449173, -0.12048274278640747, 0.5855453014373779, 0.1186450868844986]"
2020-02-19 21:00:00+00:00,2020-02-19 14:31:00+00:00,2020-02-19 21:00:00+00:00,1.4566159992063616,-2028622.3925900012,8918.215274993767,-1540734.64,0.004475388142347603,2,"[{'amount': 14539, 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'price': 44.001990000000006, 'order_id': 'ffd9dea4e97840d19d93ffdf272cf815', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1190, 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'price': 338.17083, 'order_id': '8f46c74c4f7647e6936db313ffa57b89', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -13886, 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'price': 98.060945, 'order_id': 'f0a4c417f22e4f138e3d4dc780d28b1f', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 30358, 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'price': 131.11552500000002, 'order_id': '41132eb1c5ab4f8bb23d42f687c420f8', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -55560, 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'price': 14.89255, 'order_id': 'f5817f0f3a3d43b7a27ec92632c4e441', 'sid': Equity(0 [DBC]), 'commission': None}]",14732131.15,3,11112999.220000003,"[{'sid': Equity(4 [VWO]), 'amount': -4975, 'cost_basis': 43.748115000000006, 'last_sale_price': 43.980000000000004}, {'sid': Equity(2 [SPY]), 'amount': 14395, 'cost_basis': 333.29755956496456, 'last_sale_price': 338.34000000000003}, {'sid': Equity(3 [VNQ]), 'amount': -13474, 'cost_basis': 98.060945, 'last_sale_price': 98.11}, {'sid': Equity(1 [LQD]), 'amount': 49625, 'cost_basis': 130.40941746199434, 'last_sale_price': 131.05}, {'sid': Equity(0 [DBC]), 'amount': 225394, 'cost_basis': 14.515460966070371, 'last_sale_price': 14.9}]",13191396.51,13191396.51,-1540734.64,11171692.332684994,1.1807876655720246,11112999.220000003,"[{'id': 'ffd9dea4e97840d19d93ffdf272cf815', 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': 14539, 'filled': 14539, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8f46c74c4f7647e6936db313ffa57b89', 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -1190, 'filled': -1190, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f0a4c417f22e4f138e3d4dc780d28b1f', 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -13886, 'filled': -13886, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '41132eb1c5ab4f8bb23d42f687c420f8', 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': 30358, 'filled': 30358, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f5817f0f3a3d43b7a27ec92632c4e441', 'dt': Timestamp('2020-02-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -191552, 'filled': -55560, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",49774.89740999788,-2019704.1773150067,14732131.15,0.0,2020-02,0.0,,,0.11716923326849837,0.09099386622788308,2.6225923540245892,0.8329626074415821,546,0.0,0.0,-0.09296425224933123,0.6075260651849802,"[-0.019511856138706207, 0.435804158449173, -0.12048274278640747, 0.5855453014373779, 0.1186450868844986]"
2020-02-20 21:00:00+00:00,2020-02-20 14:31:00+00:00,2020-02-20 21:00:00+00:00,1.332021362001777,1425855.9154000003,-2019704.1773150067,-1553514.22,-0.0022548557416230963,2,"[{'amount': -96130, 'dt': Timestamp('2020-02-20 21:00:00+0000', tz='UTC'), 'price': 14.83258, 'order_id': 'f5817f0f3a3d43b7a27ec92632c4e441', 'sid': Equity(0 [DBC]), 'commission': None}]",13293864.26,3,13191396.51,"[{'sid': Equity(4 [VWO]), 'amount': -4975, 'cost_basis': 43.748115000000006, 'last_sale_price': 43.38}, {'sid': Equity(2 [SPY]), 'amount': 14395, 'cost_basis': 333.29755956496456, 'last_sale_price': 336.95}, {'sid': Equity(3 [VNQ]), 'amount': -13474, 'cost_basis': 98.060945, 'last_sale_price': 99.28}, {'sid': Equity(1 [LQD]), 'amount': 49625, 'cost_basis': 130.40941746199434, 'last_sale_price': 131.49}, {'sid': Equity(0 [DBC]), 'amount': 129264, 'cost_basis': 14.515460966070371, 'last_sale_price': 14.84}]",11740350.04,11740350.04,-1553514.22,11146501.778084993,1.053276648919804,13191396.51,"[{'id': 'f5817f0f3a3d43b7a27ec92632c4e441', 'dt': Timestamp('2020-02-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -191552, 'filled': -151690, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-25190.55460000038,-593848.2619150067,13293864.26,0.0,2020-02,0.0,,,0.11465017780849829,0.09092601028136632,2.6225923540245892,0.816316730967511,547,0.0,0.0,-0.09296425224933123,0.595443293166706,"[-0.019511856138706207, 0.435804158449173, -0.12048274278640747, 0.5855453014373779, 0.1186450868844986]"
2020-02-21 21:00:00+00:00,2020-02-21 14:31:00+00:00,2020-02-21 21:00:00+00:00,1.2809652073422588,588865.7798200008,-593848.2619150067,-1556625.6800000002,-0.004325126496169673,2,"[{'amount': -39862, 'dt': Timestamp('2020-02-21 21:00:00+0000', tz='UTC'), 'price': 14.772610000000002, 'order_id': 'f5817f0f3a3d43b7a27ec92632c4e441', 'sid': Equity(0 [DBC]), 'commission': None}]",12659899.910000002,3,11740350.04,"[{'sid': Equity(4 [VWO]), 'amount': -4975, 'cost_basis': 43.748115000000006, 'last_sale_price': 43.22}, {'sid': Equity(2 [SPY]), 'amount': 14395, 'cost_basis': 333.29755956496456, 'last_sale_price': 333.48}, {'sid': Equity(3 [VNQ]), 'amount': -13474, 'cost_basis': 98.060945, 'last_sale_price': 99.57000000000001}, {'sid': Equity(1 [LQD]), 'amount': 49625, 'cost_basis': 130.40941746199434, 'last_sale_price': 131.75}, {'sid': Equity(0 [DBC]), 'amount': 89402, 'cost_basis': 14.515460966070371, 'last_sale_price': 14.780000000000001}]",11103274.230000002,11103274.230000002,-1556625.6800000002,11098291.747904995,1.0004489413513524,11740350.04,"[{'id': 'f5817f0f3a3d43b7a27ec92632c4e441', 'dt': Timestamp('2020-02-21 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-18 21:00:00+0000', tz='UTC'), 'amount': -191552, 'filled': -191552, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-48210.030179997906,-4982.4820950066205,12659899.910000002,0.0,2020-02,0.0,,,0.10982917479049847,0.09089501211746008,2.6225923540245892,0.7847876890433626,548,0.0,0.0,-0.09296425224933123,0.5726778295006689,"[-0.019511856138706207, 0.435804158449173, -0.12048274278640747, 0.5855453014373779, 0.1186450868844986]"
2020-02-24 21:00:00+00:00,2020-02-24 14:31:00+00:00,2020-02-24 21:00:00+00:00,1.2802742240726925,0.0,-4982.4820950066205,-1530739.04,-0.01417894965950095,2,[],12476651.150000002,3,11103274.230000002,"[{'sid': Equity(4 [VWO]), 'amount': -4975, 'cost_basis': 43.748115000000006, 'last_sale_price': 41.7}, {'sid': Equity(2 [SPY]), 'amount': 14395, 'cost_basis': 333.29755956496456, 'last_sale_price': 322.42}, {'sid': Equity(3 [VNQ]), 'amount': -13474, 'cost_basis': 98.060945, 'last_sale_price': 98.21000000000001}, {'sid': Equity(1 [LQD]), 'amount': 49625, 'cost_basis': 130.40941746199434, 'last_sale_price': 131.77}, {'sid': Equity(0 [DBC]), 'amount': 89402, 'cost_basis': 14.515460966070371, 'last_sale_price': 14.5}]",10945912.110000003,10945912.110000003,-1530739.04,10940929.627904996,1.0004553984226623,11103274.230000002,"[{'id': '384adb2e9f504adabb2b690ba8c3020d', 'dt': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': -72652, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1a9ac993d2cf440783be4b05b9c7b342', 'dt': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': 3921, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6ba8f87153df4bb3a46f3a46e26d5b0c', 'dt': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': 48278, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '87e3a33fd37c47af9cc4adb7c9d37d22', 'dt': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': -24057, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '026bedb708c54fc687cb983a86d03f4c', 'dt': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2020-02-24 21:00:00+0000', tz='UTC'), 'amount': 13010, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-157362.11999999918,-4982.4820950066205,12476651.150000002,0.0,2020-02,0.0,,,0.0940929627904985,0.09133354785197811,2.6225923540245892,0.6787646604654216,549,0.0,0.0,-0.09296425224933123,0.4976306489868667,"[-0.2958657145500183, 0.5397861003875732, 0.31241756677627563, 0.30793461203575134, 0.13572736084461212]"
