,period_open,period_close,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,returns,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,weights,cumulative_returns
2022-04-25 20:00:00+00:00,2022-04-25 13:31:00+00:00,2022-04-25 20:00:00+00:00,11682412.35,11690144.870000001,11682412.35,-3413.0734250004607,-3413.0734250004607,-0.000701292269909584,11678999.276575,5,0,11682412.35,0.0,11682412.35,-7732.520000001416,0.0,0.0,"[{'id': 'a6bcad39d9bf4fd292feeecde1e18cf0', 'dt': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': -52, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7cfb89331aa94ce7bf1c83d5b176caf4', 'dt': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': 61, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3bb433b016744851b48d5ef67a33c45d', 'dt': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': -59, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bba2b26ea3764ab58f77db47671fcf30', 'dt': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': -391, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cd734514e74744a0b60704f36254a572', 'dt': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': 889, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0002922402291647,"[{'sid': Equity(4 [VWO]), 'amount': 54188, 'cost_basis': 49.760858069148156, 'last_sale_price': 43.13}, {'sid': Equity(2 [SPY]), 'amount': 5326, 'cost_basis': 407.5422282223244, 'last_sale_price': 428.51}, {'sid': Equity(3 [VNQ]), 'amount': 21951, 'cost_basis': 95.64814100466845, 'last_sale_price': 109.48}, {'sid': Equity(1 [LQD]), 'amount': 20949, 'cost_basis': 131.43694064881777, 'last_sale_price': 114.68}, {'sid': Equity(0 [DBC]), 'amount': 83763, 'cost_basis': 17.382325244763173, 'last_sale_price': 26.95}]",1.0002922402291647,11690144.870000001,,,1.1506099280785478,1.6639538791922655,-0.05961262266261595,1.0515748067084119,0.0,0.0,342,2022-04,0.1678999276574995,0.10411686978107298,0.0,0.0,"[0.19992049038410187, 0.19767095148563385, 0.20521163940429688, 0.2018570601940155, 0.1953398734331131]",0.1678999276574995
2022-04-26 20:00:00+00:00,2022-04-26 13:31:00+00:00,2022-04-26 20:00:00+00:00,11555699.220000003,11682412.35,11555699.220000003,-3413.0734250004607,232.88825499953964,-0.010415811581963986,11555932.108255003,5,0,11555699.220000003,0.0,11555699.220000003,-123067.16831999645,0.0,3645.9616799987853,"[{'id': 'a6bcad39d9bf4fd292feeecde1e18cf0', 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': -52, 'filled': -52, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7cfb89331aa94ce7bf1c83d5b176caf4', 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': 61, 'filled': 61, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3bb433b016744851b48d5ef67a33c45d', 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': -59, 'filled': -59, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bba2b26ea3764ab58f77db47671fcf30', 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': -391, 'filled': -391, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cd734514e74744a0b60704f36254a572', 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': 889, 'filled': 889, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -52, 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'price': 42.23887, 'order_id': 'a6bcad39d9bf4fd292feeecde1e18cf0', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 61, 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'price': 416.30805000000004, 'order_id': '7cfb89331aa94ce7bf1c83d5b176caf4', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -59, 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'price': 107.62616000000001, 'order_id': '3bb433b016744851b48d5ef67a33c45d', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -391, 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'price': 114.56269, 'order_id': 'bba2b26ea3764ab58f77db47671fcf30', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 889, 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'price': 27.333660000000002, 'order_id': 'cd734514e74744a0b60704f36254a572', 'sid': Equity(0 [DBC]), 'commission': None}]",0.9999798468654179,"[{'sid': Equity(4 [VWO]), 'amount': 54136, 'cost_basis': 49.760858069148156, 'last_sale_price': 42.26}, {'sid': Equity(2 [SPY]), 'amount': 5387, 'cost_basis': 407.641488502339, 'last_sale_price': 416.1}, {'sid': Equity(3 [VNQ]), 'amount': 21892, 'cost_basis': 95.64814100466845, 'last_sale_price': 107.68}, {'sid': Equity(1 [LQD]), 'amount': 20558, 'cost_basis': 131.43694064881777, 'last_sale_price': 114.62}, {'sid': Equity(0 [DBC]), 'amount': 84652, 'cost_basis': 17.486832363288496, 'last_sale_price': 27.32}]",0.9999798468654179,11682412.35,,,1.0700686329252427,1.5417180747064176,-0.05961262266261595,1.0515748067084119,0.0,0.0,343,2022-04,0.15559321082549982,0.10439220147087391,0.0,0.0,"[0.19992049038410187, 0.19767095148563385, 0.20521163940429688, 0.2018570601940155, 0.1953398734331131]",0.15559321082549982
2022-04-27 20:00:00+00:00,2022-04-27 13:31:00+00:00,2022-04-27 20:00:00+00:00,11571869.01,11555699.220000003,11571869.01,232.88825499953964,232.88825499953964,0.0015170624209740282,11572101.898255,5,0,11571869.01,0.0,11571869.01,16169.789999997243,0.0,0.0,[],[],0.9999798750255531,"[{'sid': Equity(4 [VWO]), 'amount': 54136, 'cost_basis': 49.760858069148156, 'last_sale_price': 42.85}, {'sid': Equity(2 [SPY]), 'amount': 5387, 'cost_basis': 407.641488502339, 'last_sale_price': 417.27}, {'sid': Equity(3 [VNQ]), 'amount': 21892, 'cost_basis': 95.64814100466845, 'last_sale_price': 106.97}, {'sid': Equity(1 [LQD]), 'amount': 20558, 'cost_basis': 131.43694064881777, 'last_sale_price': 113.52}, {'sid': Equity(0 [DBC]), 'amount': 84652, 'cost_basis': 17.486832363288496, 'last_sale_price': 27.51}]",0.9999798750255531,11555699.220000003,,,1.0783169757272304,1.5536432607792243,-0.05961262266261595,1.0515748067084119,0.0,0.0,344,2022-04,0.1572101898254996,0.1042431263994434,0.0,0.0,"[0.19992049038410187, 0.19767095148563385, 0.20521163940429688, 0.2018570601940155, 0.1953398734331131]",0.1572101898254996
2022-04-28 20:00:00+00:00,2022-04-28 13:31:00+00:00,2022-04-28 20:00:00+00:00,11728551.07,11571869.01,11728551.07,232.88825499953964,232.88825499953964,0.01339795376768288,11728783.958255,5,0,11728551.07,0.0,11728551.07,156682.06000000052,0.0,0.0,[],[],0.9999801438703425,"[{'sid': Equity(4 [VWO]), 'amount': 54136, 'cost_basis': 49.760858069148156, 'last_sale_price': 43.410000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5387, 'cost_basis': 407.641488502339, 'last_sale_price': 427.81}, {'sid': Equity(3 [VNQ]), 'amount': 21892, 'cost_basis': 95.64814100466845, 'last_sale_price': 108.94}, {'sid': Equity(1 [LQD]), 'amount': 20558, 'cost_basis': 131.43694064881777, 'last_sale_price': 113.86}, {'sid': Equity(0 [DBC]), 'amount': 84652, 'cost_basis': 17.486832363288496, 'last_sale_price': 27.740000000000002}]",0.9999801438703425,11571869.01,,,1.1650551855765896,1.6882813906238763,-0.05961262266261595,1.0515748067084119,0.0,0.0,345,2022-04,0.1728783958254998,0.10469129565975578,0.0,0.0,"[0.19992049038410187, 0.19767095148563385, 0.20521163940429688, 0.2018570601940155, 0.1953398734331131]",0.1728783958254998
2022-04-29 20:00:00+00:00,2022-04-29 13:31:00+00:00,2022-04-29 20:00:00+00:00,11491866.680000002,11728551.07,11491866.680000002,232.88825499953964,232.88825499953964,-0.020210129999363665,11492099.568255002,5,0,11491866.680000002,0.0,11491866.680000002,-236684.38999999873,0.0,0.0,[],[],0.9999797349254054,"[{'sid': Equity(4 [VWO]), 'amount': 54136, 'cost_basis': 49.760858069148156, 'last_sale_price': 43.44}, {'sid': Equity(2 [SPY]), 'amount': 5387, 'cost_basis': 407.641488502339, 'last_sale_price': 412.0}, {'sid': Equity(3 [VNQ]), 'amount': 21892, 'cost_basis': 95.64814100466845, 'last_sale_price': 103.94}, {'sid': Equity(1 [LQD]), 'amount': 20558, 'cost_basis': 131.43694064881777, 'last_sale_price': 112.60000000000001}, {'sid': Equity(0 [DBC]), 'amount': 84652, 'cost_basis': 17.486832363288496, 'last_sale_price': 27.53}]",0.9999797349254054,11728551.07,,,1.0085340677856596,1.4416003426708761,-0.05961262266261595,1.0515748067084119,0.0,0.0,346,2022-04,0.14920995682549987,0.10601644873929625,0.0,0.0,"[0.19992049038410187, 0.19767095148563385, 0.20521163940429688, 0.2018570601940155, 0.1953398734331131]",0.14920995682549987
2022-05-02 20:00:00+00:00,2022-05-02 13:31:00+00:00,2022-05-02 20:00:00+00:00,11462045.76,11491866.680000002,11462045.76,232.88825499953964,232.88825499953964,-0.0028074748315338213,11462278.648255,5,0,11462045.76,0.0,11462045.76,-29820.920000001788,0.0,0.0,"[{'id': '78759ce01f8b437cb0067bf40fb9aa00', 'dt': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'amount': -1916, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9c73b01941674d5c96f3bc33d281e86c', 'dt': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'amount': 28, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '623be58ec5bd44e0aa67ae62a0d74c77', 'dt': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'amount': 1026, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9b429dca20874e40b438441852750a72', 'dt': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'amount': 242, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd17ea520c1274677918d66df0381972a', 'dt': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'amount': -2140, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.9999796822026277,"[{'sid': Equity(4 [VWO]), 'amount': 54136, 'cost_basis': 49.760858069148156, 'last_sale_price': 43.35}, {'sid': Equity(2 [SPY]), 'amount': 5387, 'cost_basis': 407.641488502339, 'last_sale_price': 414.48}, {'sid': Equity(3 [VNQ]), 'amount': 21892, 'cost_basis': 95.64814100466845, 'last_sale_price': 101.43}, {'sid': Equity(1 [LQD]), 'amount': 20558, 'cost_basis': 131.43694064881777, 'last_sale_price': 111.68}, {'sid': Equity(0 [DBC]), 'amount': 84652, 'cost_basis': 17.486832363288496, 'last_sale_price': 27.95}]",0.9999796822026277,11491866.680000002,,,0.9889908063135368,1.4134468108462164,-0.060953149210480506,1.0515748067084119,0.0,0.0,347,2022-05,0.14622786482549976,0.10589439679599018,0.0,0.0,"[0.19749155640602112, 0.19583439826965332, 0.20280994474887848, 0.2026657909154892, 0.20119830965995789]",0.14622786482549976
2022-05-03 20:00:00+00:00,2022-05-03 13:31:00+00:00,2022-05-03 20:00:00+00:00,11501067.440000001,11462045.76,11501067.440000001,232.88825499953964,-1460.6560750004646,0.003292404836978181,11499606.783925,5,0,11501067.440000001,0.0,11501067.440000001,37328.13567000069,0.0,-1693.544329997152,"[{'id': '78759ce01f8b437cb0067bf40fb9aa00', 'dt': Timestamp('2022-05-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'amount': -1916, 'filled': -1916, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9c73b01941674d5c96f3bc33d281e86c', 'dt': Timestamp('2022-05-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'amount': 28, 'filled': 28, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '623be58ec5bd44e0aa67ae62a0d74c77', 'dt': Timestamp('2022-05-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'amount': 1026, 'filled': 1026, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9b429dca20874e40b438441852750a72', 'dt': Timestamp('2022-05-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'amount': 242, 'filled': 242, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd17ea520c1274677918d66df0381972a', 'dt': Timestamp('2022-05-03 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-02 20:00:00+0000', tz='UTC'), 'amount': -2140, 'filled': -2140, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -1916, 'dt': Timestamp('2022-05-03 20:00:00+0000', tz='UTC'), 'price': 43.65816, 'order_id': '78759ce01f8b437cb0067bf40fb9aa00', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 28, 'dt': Timestamp('2022-05-03 20:00:00+0000', tz='UTC'), 'price': 416.58819, 'order_id': '9c73b01941674d5c96f3bc33d281e86c', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 1026, 'dt': Timestamp('2022-05-03 20:00:00+0000', tz='UTC'), 'price': 102.741345, 'order_id': '623be58ec5bd44e0aa67ae62a0d74c77', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 242, 'dt': Timestamp('2022-05-03 20:00:00+0000', tz='UTC'), 'price': 112.45620000000001, 'order_id': '9b429dca20874e40b438441852750a72', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -2140, 'dt': Timestamp('2022-05-03 20:00:00+0000', tz='UTC'), 'price': 27.54622, 'order_id': 'd17ea520c1274677918d66df0381972a', 'sid': Equity(0 [DBC]), 'commission': None}]",1.000127017914825,"[{'sid': Equity(4 [VWO]), 'amount': 52220, 'cost_basis': 49.760858069148156, 'last_sale_price': 43.68}, {'sid': Equity(2 [SPY]), 'amount': 5415, 'cost_basis': 407.6877503014035, 'last_sale_price': 416.38}, {'sid': Equity(3 [VNQ]), 'amount': 22918, 'cost_basis': 95.9656917202287, 'last_sale_price': 102.69}, {'sid': Equity(1 [LQD]), 'amount': 20800, 'cost_basis': 131.21610703165365, 'last_sale_price': 112.4}, {'sid': Equity(0 [DBC]), 'amount': 82512, 'cost_basis': 17.486832363288496, 'last_sale_price': 27.560000000000002}]",1.000127017914825,11462045.76,,,1.0096109010943846,1.443287741794043,-0.060953149210480506,1.0515748067084119,0.0,0.0,348,2022-05,0.14996067839249982,0.10576933462664836,0.0,0.0,"[0.19749155640602112, 0.19583439826965332, 0.20280994474887848, 0.2026657909154892, 0.20119830965995789]",0.14996067839249982
2022-05-04 20:00:00+00:00,2022-05-04 13:31:00+00:00,2022-05-04 20:00:00+00:00,11713067.8,11501067.440000001,11713067.8,-1460.6560750004646,-1460.6560750004646,0.018292279196406698,11711607.143925,5,0,11713067.8,0.0,11713067.8,212000.3599999994,0.0,0.0,[],[],1.0001247186707214,"[{'sid': Equity(4 [VWO]), 'amount': 52220, 'cost_basis': 49.760858069148156, 'last_sale_price': 44.11}, {'sid': Equity(2 [SPY]), 'amount': 5415, 'cost_basis': 407.6877503014035, 'last_sale_price': 429.06}, {'sid': Equity(3 [VNQ]), 'amount': 22918, 'cost_basis': 95.9656917202287, 'last_sale_price': 103.87}, {'sid': Equity(1 [LQD]), 'amount': 20800, 'cost_basis': 131.21610703165365, 'last_sale_price': 113.5}, {'sid': Equity(0 [DBC]), 'amount': 82512, 'cost_basis': 17.486832363288496, 'last_sale_price': 28.42}]",1.0001247186707214,11501067.440000001,,,1.122478709236156,1.6213920183972104,-0.060953149210480506,1.0515748067084119,0.0,0.0,349,2022-05,0.1711607143924998,0.10672046465011897,0.0,0.0,"[0.19749155640602112, 0.19583439826965332, 0.20280994474887848, 0.2026657909154892, 0.20119830965995789]",0.1711607143924998
2022-05-05 20:00:00+00:00,2022-05-05 13:31:00+00:00,2022-05-05 20:00:00+00:00,11434885.39,11713067.8,11434885.39,-1460.6560750004646,-1460.6560750004646,-0.023595956473517424,11433424.733925,5,0,11434885.39,0.0,11434885.39,-278182.41000000015,0.0,0.0,[],[],1.000127753154369,"[{'sid': Equity(4 [VWO]), 'amount': 52220, 'cost_basis': 49.760858069148156, 'last_sale_price': 42.51}, {'sid': Equity(2 [SPY]), 'amount': 5415, 'cost_basis': 407.6877503014035, 'last_sale_price': 413.81}, {'sid': Equity(3 [VNQ]), 'amount': 22918, 'cost_basis': 95.9656917202287, 'last_sale_price': 101.10000000000001}, {'sid': Equity(1 [LQD]), 'amount': 20800, 'cost_basis': 131.21610703165365, 'last_sale_price': 111.76}, {'sid': Equity(0 [DBC]), 'amount': 82512, 'cost_basis': 17.486832363288496, 'last_sale_price': 28.27}]",1.000127753154369,11713067.8,,,0.9430116498509253,1.338226821092166,-0.06331700531763089,1.0515748067084119,0.0,0.0,350,2022-05,0.14334247339249973,0.10853231434239738,0.0,0.0,"[0.19749155640602112, 0.19583439826965332, 0.20280994474887848, 0.2026657909154892, 0.20119830965995789]",0.14334247339249973
2022-05-06 20:00:00+00:00,2022-05-06 13:31:00+00:00,2022-05-06 20:00:00+00:00,11346436.5,11434885.39,11346436.5,-1460.6560750004646,-1460.6560750004646,-0.007687250177189016,11344975.843925,5,0,11346436.5,0.0,11346436.5,-88448.8900000006,0.0,0.0,[],[],1.000128749156904,"[{'sid': Equity(4 [VWO]), 'amount': 52220, 'cost_basis': 49.760858069148156, 'last_sale_price': 41.93}, {'sid': Equity(2 [SPY]), 'amount': 5415, 'cost_basis': 407.6877503014035, 'last_sale_price': 411.34000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 22918, 'cost_basis': 95.9656917202287, 'last_sale_price': 99.9}, {'sid': Equity(1 [LQD]), 'amount': 20800, 'cost_basis': 131.21610703165365, 'last_sale_price': 110.81}, {'sid': Equity(0 [DBC]), 'amount': 82512, 'cost_basis': 17.486832363288496, 'last_sale_price': 28.3}]",1.000128749156904,11434885.39,,,0.888625190524951,1.2589656518047971,-0.070563178103962,1.0515748067084119,0.0,0.0,351,2022-05,0.1344975843924996,0.10859651993469188,0.0,0.0,"[0.19749155640602112, 0.19583439826965332, 0.20280994474887848, 0.2026657909154892, 0.20119830965995789]",0.1344975843924996
2022-05-09 20:00:00+00:00,2022-05-09 13:31:00+00:00,2022-05-09 20:00:00+00:00,11017769.790000001,11346436.5,11017769.790000001,-1460.6560750004646,-1460.6560750004646,-0.029033918453154322,11016309.133925,5,0,11017769.790000001,0.0,11017769.790000001,-328666.70999999903,0.0,0.0,"[{'id': 'e12c15aed790407884e0df9205941aed', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 1940, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2a49d983adfa47caba9e725e8f49e3a2', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 1, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fcf9f984aab444dbb98a9a1195b2c697', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 273, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1768b2cbd21a4ec4a82f28b98a3081a0', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': -1165, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd386063b8aab4e5380874a267a45e0cc', 'dt': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-05-09 20:00:00+0000', tz='UTC'), 'amount': 820, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0001325903310485,"[{'sid': Equity(4 [VWO]), 'amount': 52220, 'cost_basis': 49.760858069148156, 'last_sale_price': 40.800000000000004}, {'sid': Equity(2 [SPY]), 'amount': 5415, 'cost_basis': 407.6877503014035, 'last_sale_price': 398.17}, {'sid': Equity(3 [VNQ]), 'amount': 22918, 'cost_basis': 95.9656917202287, 'last_sale_price': 95.5}, {'sid': Equity(1 [LQD]), 'amount': 20800, 'cost_basis': 131.21610703165365, 'last_sale_price': 111.2}, {'sid': Equity(0 [DBC]), 'amount': 82512, 'cost_basis': 17.486832363288496, 'last_sale_price': 27.02}]",1.0001325903310485,11346436.5,,,0.6785417161475419,0.9392288557572727,-0.09748918893094857,1.0515748067084119,0.0,0.0,352,2022-05,0.10163091339249974,0.11124944660280645,0.0,0.0,"[0.20058833062648773, 0.1957823783159256, 0.20104746520519257, 0.19819043576717377, 0.20439139008522034]",0.10163091339249974
