,period_open,period_close,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,returns,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,algorithm_period_return,weights
2020-12-30 21:00:00+00:00,2020-12-30 14:31:00+00:00,2020-12-30 21:00:00+00:00,10109055.719999999,57173.14999999851,0.0,0.0,[],[],1.0000223175963419,"[{'sid': Equity(4 [VWO]), 'amount': 40981, 'cost_basis': 48.73381161330861, 'last_sale_price': 50.24}, {'sid': Equity(2 [SPY]), 'amount': 5398, 'cost_basis': 367.4286551982216, 'last_sale_price': 371.99}, {'sid': Equity(3 [VNQ]), 'amount': 23808, 'cost_basis': 85.08021292086694, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 14573, 'cost_basis': 137.3436476947094, 'last_sale_price': 138.1}, {'sid': Equity(0 [DBC]), 'amount': 138450, 'cost_basis': 14.393294416143013, 'last_sale_price': 14.64}]",1.0000223175963419,10051882.57,10109055.719999999,10051882.57,10109055.719999999,-225.60478999994228,-225.60478999994228,10108830.115209999,5,0,10109055.719999999,0.0,0.005687932864987477,0.0315536606101241,0.0,0.0,,,7.876941198522973,62.18987274167105,-0.0006099743099998989,1.0000224445373316,0.0,0.0,11,2020-12,0.010883011520999908,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2020-12-31 21:00:00+00:00,2020-12-31 14:31:00+00:00,2020-12-31 21:00:00+00:00,10141959.08,32903.36000000127,0.0,0.0,[],[],1.0000222451901888,"[{'sid': Equity(4 [VWO]), 'amount': 40981, 'cost_basis': 48.73381161330861, 'last_sale_price': 50.11}, {'sid': Equity(2 [SPY]), 'amount': 5398, 'cost_basis': 367.4286551982216, 'last_sale_price': 373.88}, {'sid': Equity(3 [VNQ]), 'amount': 23808, 'cost_basis': 85.08021292086694, 'last_sale_price': 84.93}, {'sid': Equity(1 [LQD]), 'amount': 14573, 'cost_basis': 137.3436476947094, 'last_sale_price': 138.13}, {'sid': Equity(0 [DBC]), 'amount': 138450, 'cost_basis': 14.393294416143013, 'last_sale_price': 14.700000000000001}]",1.0000222451901888,10109055.719999999,10141959.08,10109055.719999999,10141959.08,-225.60478999994228,-225.60478999994228,10141733.47521,5,0,10141959.08,0.0,0.0032549127470737904,0.03183081089023294,0.0,0.0,,,9.305050500662002,77.40571597116191,-0.0006099743099998989,1.0000224445373316,0.0,0.0,12,2020-12,0.014173347520999968,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2021-01-04 21:00:00+00:00,2021-01-04 14:31:00+00:00,2021-01-04 21:00:00+00:00,10036921.71,-105037.36999999918,0.0,0.0,"[{'id': 'aa5b2d45d37c41a8b6a0611947dbd2c7', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -1105, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fe38026c86fc48f291213dbc6505c9ed', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 45, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '10a883bd3d7548f7b239091298cb2a09', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 621, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0dca439d88994e85bfce5ca62a55ff13', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 33, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '34edc82329b046079adcc2e2d778df56', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -1149, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0000224779935185,"[{'sid': Equity(4 [VWO]), 'amount': 40981, 'cost_basis': 48.73381161330861, 'last_sale_price': 50.34}, {'sid': Equity(2 [SPY]), 'amount': 5398, 'cost_basis': 367.4286551982216, 'last_sale_price': 368.79}, {'sid': Equity(3 [VNQ]), 'amount': 23808, 'cost_basis': 85.08021292086694, 'last_sale_price': 82.17}, {'sid': Equity(1 [LQD]), 'amount': 14573, 'cost_basis': 137.3436476947094, 'last_sale_price': 137.43}, {'sid': Equity(0 [DBC]), 'amount': 138450, 'cost_basis': 14.393294416143013, 'last_sale_price': 14.620000000000001}]",1.0000224779935185,10141959.08,10036921.71,10141959.08,10036921.71,-225.60478999994228,-225.60478999994228,10036696.10521,5,0,10036921.71,0.0,-0.010356944427375003,0.05921823621958717,0.0,0.0,,,1.2266201171383735,1.5878097001396132,-0.010356944427375073,1.0000224779935185,0.0,0.0,13,2021-01,0.0036696105210001218,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,10149934.330000002,114780.00468500145,0.0,1767.384684998542,"[{'id': 'aa5b2d45d37c41a8b6a0611947dbd2c7', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -1105, 'filled': -1105, 'commission': 5.525, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fe38026c86fc48f291213dbc6505c9ed', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 45, 'filled': 45, 'commission': 0.225, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '10a883bd3d7548f7b239091298cb2a09', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 621, 'filled': 621, 'commission': 3.105, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0dca439d88994e85bfce5ca62a55ff13', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 33, 'filled': 33, 'commission': 0.165, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '34edc82329b046079adcc2e2d778df56', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -1149, 'filled': -1149, 'commission': 5.745, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -1105, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 51.484245, 'order_id': 'aa5b2d45d37c41a8b6a0611947dbd2c7', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 45, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 371.51566499999996, 'order_id': 'fe38026c86fc48f291213dbc6505c9ed', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 621, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 82.331145, 'order_id': '10a883bd3d7548f7b239091298cb2a09', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 33, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 137.05849500000002, 'order_id': '0dca439d88994e85bfce5ca62a55ff13', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -1149, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 15.022485000000001, 'order_id': '34edc82329b046079adcc2e2d778df56', 'sid': Equity(0 [DBC]), 'commission': None}]",0.9998481225904184,"[{'sid': Equity(4 [VWO]), 'amount': 39876, 'cost_basis': 48.73395016782762, 'last_sale_price': 51.51}, {'sid': Equity(2 [SPY]), 'amount': 5443, 'cost_basis': 367.46248588737836, 'last_sale_price': 371.33}, {'sid': Equity(3 [VNQ]), 'amount': 24429, 'cost_basis': 85.01045704961317, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 14606, 'cost_basis': 137.34301473298643, 'last_sale_price': 136.99}, {'sid': Equity(0 [DBC]), 'amount': 137301, 'cost_basis': 14.393336258518525, 'last_sale_price': 15.030000000000001}]",0.9998481225904184,10036921.71,10149934.330000002,10036921.71,10149934.330000002,-225.60478999994228,1541.779895000061,10151476.109895002,5,0,10149934.330000002,0.0,0.011436034675337048,0.07398623315916181,0.0,0.0,,,3.6939095798529924,6.199582142686661,-0.010356944427375073,1.0000224779935185,0.0,0.0,14,2021-01,0.015147610989500349,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,10132431.97,-17502.360000001267,0.0,0.0,[],[],0.9998478602833349,"[{'sid': Equity(4 [VWO]), 'amount': 39876, 'cost_basis': 48.73395016782762, 'last_sale_price': 51.02}, {'sid': Equity(2 [SPY]), 'amount': 5443, 'cost_basis': 367.46248588737836, 'last_sale_price': 373.55}, {'sid': Equity(3 [VNQ]), 'amount': 24429, 'cost_basis': 85.01045704961317, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 14606, 'cost_basis': 137.34301473298643, 'last_sale_price': 135.88}, {'sid': Equity(0 [DBC]), 'amount': 137301, 'cost_basis': 14.393336258518525, 'last_sale_price': 15.05}]",0.9998478602833349,10149934.330000002,10132431.97,10149934.330000002,10132431.97,1541.779895000061,1541.779895000061,10133973.749895,5,0,10132431.97,0.0,-0.0017241197054033153,0.07221835791667187,0.0,0.0,,,3.130967719099843,5.2376335007414525,-0.010356944427375073,1.0000224779935185,0.0,0.0,15,2021-01,0.013397374989500221,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,10184001.33,51569.359999999404,0.0,0.0,[],[],0.9998486305660518,"[{'sid': Equity(4 [VWO]), 'amount': 39876, 'cost_basis': 48.73395016782762, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': 5443, 'cost_basis': 367.46248588737836, 'last_sale_price': 379.1}, {'sid': Equity(3 [VNQ]), 'amount': 24429, 'cost_basis': 85.01045704961317, 'last_sale_price': 82.27}, {'sid': Equity(1 [LQD]), 'amount': 14606, 'cost_basis': 137.34301473298643, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': 137301, 'cost_basis': 14.393336258518525, 'last_sale_price': 15.120000000000001}]",0.9998486305660518,10132431.97,10184001.33,10132431.97,10184001.33,1541.779895000061,1541.779895000061,10185543.109895,5,0,10184001.33,0.0,0.005088759974391399,0.07172514471761311,0.0,0.0,,,4.072898477933746,6.988730384383166,-0.010356944427375073,1.0000224779935185,0.0,0.0,16,2021-01,0.01855431098950011,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,10271787.969999999,87786.63999999873,0.0,0.0,[],[],0.9998499240331484,"[{'sid': Equity(4 [VWO]), 'amount': 39876, 'cost_basis': 48.73395016782762, 'last_sale_price': 52.46}, {'sid': Equity(2 [SPY]), 'amount': 5443, 'cost_basis': 367.46248588737836, 'last_sale_price': 381.26}, {'sid': Equity(3 [VNQ]), 'amount': 24429, 'cost_basis': 85.01045704961317, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 14606, 'cost_basis': 137.34301473298643, 'last_sale_price': 135.76}, {'sid': Equity(0 [DBC]), 'amount': 137301, 'cost_basis': 14.393336258518525, 'last_sale_price': 15.24}]",0.9998499240331484,10184001.33,10271787.969999999,10184001.33,10271787.969999999,1541.779895000061,1541.779895000061,10273329.749894999,5,0,10271787.969999999,0.0,0.008618749049789542,0.07515190783393563,0.0,0.0,,,5.358552455611381,9.930594173759886,-0.010356944427375073,1.0000224779935185,0.0,0.0,17,2021-01,0.027332974989499936,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,10183028.610000001,-88759.35999999754,0.0,0.0,"[{'id': 'd9851c8eca144cac894be730e7739405', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -591, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f37713ad88b9485db31af0bfdd394210', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -64, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c1a920b7386348229d26db5fa40d0652', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 420, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ab9b990ac33749d6b55fab190ec93ee4', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 462, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '42b1cf76fa7b4ba7bdd3055d200466f0', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -2673, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.9998486161088808,"[{'sid': Equity(4 [VWO]), 'amount': 39876, 'cost_basis': 48.73395016782762, 'last_sale_price': 51.85}, {'sid': Equity(2 [SPY]), 'amount': 5443, 'cost_basis': 367.46248588737836, 'last_sale_price': 378.69}, {'sid': Equity(3 [VNQ]), 'amount': 24429, 'cost_basis': 85.01045704961317, 'last_sale_price': 81.97}, {'sid': Equity(1 [LQD]), 'amount': 14606, 'cost_basis': 137.34301473298643, 'last_sale_price': 135.18}, {'sid': Equity(0 [DBC]), 'amount': 137301, 'cost_basis': 14.393336258518525, 'last_sale_price': 15.13}]",0.9998486161088808,10271787.969999999,10183028.610000001,10271787.969999999,10183028.610000001,1541.779895000061,1541.779895000061,10184570.389895001,5,0,10183028.610000001,0.0,-0.008639784973406894,0.08235877179981599,0.0,0.0,,,3.1493418431599047,5.088593238129191,-0.010356944427375073,1.0000224779935185,0.0,0.0,18,2021-01,0.01845703898950024,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,10255543.09,71741.48324999772,0.0,-772.9967499990016,"[{'id': 'd9851c8eca144cac894be730e7739405', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -591, 'filled': -591, 'commission': 2.955, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f37713ad88b9485db31af0bfdd394210', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -64, 'filled': -64, 'commission': 0.32, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c1a920b7386348229d26db5fa40d0652', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 420, 'filled': 420, 'commission': 2.1, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ab9b990ac33749d6b55fab190ec93ee4', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 462, 'filled': 462, 'commission': 2.31, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '42b1cf76fa7b4ba7bdd3055d200466f0', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -2673, 'filled': -2673, 'commission': 13.365, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -591, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 52.39379, 'order_id': 'd9851c8eca144cac894be730e7739405', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -64, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 378.58061499999997, 'order_id': 'f37713ad88b9485db31af0bfdd394210', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 420, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 82.20107999999999, 'order_id': 'c1a920b7386348229d26db5fa40d0652', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 462, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 135.537735, 'order_id': 'ab9b990ac33749d6b55fab190ec93ee4', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -2673, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 15.41229, 'order_id': '42b1cf76fa7b4ba7bdd3055d200466f0', 'sid': Equity(0 [DBC]), 'commission': None}]",0.9999250429243467,"[{'sid': Equity(4 [VWO]), 'amount': 39285, 'cost_basis': 48.73402538737707, 'last_sale_price': 52.42}, {'sid': Equity(2 [SPY]), 'amount': 5379, 'cost_basis': 367.46254537799, 'last_sale_price': 378.77}, {'sid': Equity(3 [VNQ]), 'amount': 24849, 'cost_basis': 84.96305722021008, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 15068, 'cost_basis': 137.28781634988053, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': 134628, 'cost_basis': 14.393435532072319, 'last_sale_price': 15.42}]",0.9999250429243467,10183028.610000001,10255543.09,10183028.610000001,10255543.09,1541.779895000061,768.7831450000696,10256311.873145,5,0,10255543.09,0.0,0.007044134460612916,0.08298179474551723,0.0,0.0,,,4.087065485478602,6.836015511044844,-0.010356944427375073,1.0000224779935185,0.0,0.0,19,2021-01,0.02563118731449987,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,10302993.4,47450.31000000052,0.0,0.0,[],[],0.9999253881124841,"[{'sid': Equity(4 [VWO]), 'amount': 39285, 'cost_basis': 48.73402538737707, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 5379, 'cost_basis': 367.46254537799, 'last_sale_price': 379.79}, {'sid': Equity(3 [VNQ]), 'amount': 24849, 'cost_basis': 84.96305722021008, 'last_sale_price': 83.16}, {'sid': Equity(1 [LQD]), 'amount': 15068, 'cost_basis': 137.28781634988053, 'last_sale_price': 136.52}, {'sid': Equity(0 [DBC]), 'amount': 134628, 'cost_basis': 14.393435532072319, 'last_sale_price': 15.38}]",0.9999253881124841,10255543.09,10302993.4,10255543.09,10302993.4,768.7831450000696,768.7831450000696,10303762.183145,5,0,10302993.4,0.0,0.0046264496036088065,0.08160370376593984,0.0,0.0,,,4.662627738845112,7.868418133839426,-0.010356944427375073,1.0000224779935185,0.0,0.0,20,2021-01,0.03037621831449977,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,10338401.34,35407.93999999948,0.0,0.0,[],[],0.9999256436313705,"[{'sid': Equity(4 [VWO]), 'amount': 39285, 'cost_basis': 48.73402538737707, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 5379, 'cost_basis': 367.46254537799, 'last_sale_price': 378.46}, {'sid': Equity(3 [VNQ]), 'amount': 24849, 'cost_basis': 84.96305722021008, 'last_sale_price': 83.65}, {'sid': Equity(1 [LQD]), 'amount': 15068, 'cost_basis': 137.28781634988053, 'last_sale_price': 135.93}, {'sid': Equity(0 [DBC]), 'amount': 134628, 'cost_basis': 14.393435532072319, 'last_sale_price': 15.52}]",0.9999256436313705,10302993.4,10338401.34,10302993.4,10338401.34,768.7831450000696,768.7831450000696,10339170.123145,5,0,10338401.34,0.0,0.0034364088932410386,0.07981694548850453,0.0,0.0,,,5.056647250276452,8.552621030291878,-0.010356944427375073,1.0000224779935185,0.0,0.0,21,2021-01,0.03391701231449984,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,10296992.61,-41408.73000000045,0.0,0.0,[],[],0.9999253446340763,"[{'sid': Equity(4 [VWO]), 'amount': 39285, 'cost_basis': 48.73402538737707, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 5379, 'cost_basis': 367.46254537799, 'last_sale_price': 375.7}, {'sid': Equity(3 [VNQ]), 'amount': 24849, 'cost_basis': 84.96305722021008, 'last_sale_price': 84.61}, {'sid': Equity(1 [LQD]), 'amount': 15068, 'cost_basis': 137.28781634988053, 'last_sale_price': 136.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 134628, 'cost_basis': 14.393435532072319, 'last_sale_price': 15.3}]",0.9999253446340763,10338401.34,10296992.61,10338401.34,10296992.61,768.7831450000696,768.7831450000696,10297761.393144999,5,0,10296992.61,0.0,-0.0040050342055308885,0.08017133928676642,0.0,0.0,,,4.233240470380931,7.062100286717218,-0.010356944427375073,1.0000224779935185,0.0,0.0,22,2021-01,0.02977613931449996,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2021-01-19 21:00:00+00:00,2021-01-19 14:31:00+00:00,2021-01-19 21:00:00+00:00,10354565.370000001,57572.76000000164,0.0,0.0,"[{'id': '53a438fb91b142aa9b146fcf0c57d361', 'dt': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': -537, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2f9e9302e14345858ae7bc2a9dbf8f97', 'dt': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': 90, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '322afbf745b040fdbd1c74caade82398', 'dt': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': -301, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a3057bb9cc684eacaa20035f214de8ff', 'dt': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': 118, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd85b1a54ab0c42788ceaa6975eaac678', 'dt': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': 294, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],0.999925759697019,"[{'sid': Equity(4 [VWO]), 'amount': 39285, 'cost_basis': 48.73402538737707, 'last_sale_price': 53.45}, {'sid': Equity(2 [SPY]), 'amount': 5379, 'cost_basis': 367.46254537799, 'last_sale_price': 378.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 24849, 'cost_basis': 84.96305722021008, 'last_sale_price': 84.37}, {'sid': Equity(1 [LQD]), 'amount': 15068, 'cost_basis': 137.28781634988053, 'last_sale_price': 136.38}, {'sid': Equity(0 [DBC]), 'amount': 134628, 'cost_basis': 14.393435532072319, 'last_sale_price': 15.35}]",0.999925759697019,10296992.61,10354565.370000001,10296992.61,10354565.370000001,768.7831450000696,768.7831450000696,10355334.153145,5,0,10354565.370000001,0.0,0.0055908034573735055,0.07957785218245107,0.0,0.0,,,4.8491440359472096,8.21016107649256,-0.010356944427375073,1.0000224779935185,0.0,0.0,23,2021-01,0.03553341531450016,"[0.2, 0.2, 0.2, 0.2, 0.2]"
