,period_open,period_close,long_exposure,returns,capital_used,short_exposure,pnl,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,short_value,benchmark_period_return,benchmark_volatility,algorithm_period_return,alpha,beta,sharpe,algo_volatility,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,weights,cumulative_returns
2021-04-12 20:00:00+00:00,2021-04-12 13:31:00+00:00,2021-04-12 20:00:00+00:00,11182992.129999999,5.922088885057519e-05,0.0,-916095.98,605.7499999981374,"[{'id': '136c55e76a8d40d7b0b17640664bdb6d', 'dt': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': 11906, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd280938e520c4604bd2e322a8d7be9ab', 'dt': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': 2479, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '360d28ea60ed43d88daae079fbc3a72a', 'dt': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': 4189, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a7e612bb0b044739845d05839e890e3d', 'dt': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': -29168, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3934d8c4bacf4390a55f1f548d39da1b', 'dt': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': 103831, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.1827921119153157,"[{'sid': Equity(4 [VWO]), 'amount': 2423, 'cost_basis': 52.90644, 'last_sale_price': 51.86}, {'sid': Equity(2 [SPY]), 'amount': 2269, 'cost_basis': 385.34867914250606, 'last_sale_price': 411.64}, {'sid': Equity(3 [VNQ]), 'amount': 6923, 'cost_basis': 91.66099280144336, 'last_sale_price': 94.29}, {'sid': Equity(1 [LQD]), 'amount': 72427, 'cost_basis': 130.870921821109, 'last_sale_price': 130.76}, {'sid': Equity(0 [DBC]), 'amount': -54562, 'cost_basis': 16.741625, 'last_sale_price': 16.79}]",1.0036792582770706,10266290.4,10266896.149999999,10266290.4,10266896.149999999,-37636.08974500047,-37636.08974500047,10229260.060254999,4,1,11182992.129999999,-916095.98,0.0,0.0,0.022926006025499657,,,0.8271443266146948,0.09132006654450155,1.1703372257855376,-0.03473556017264374,1.553587869829526,0.0,0.0,80,2021-04,"[0.07264836132526398, 0.19108465313911438, 0.10242860019207001, 0.5529689192771912, 0.08086945861577988]",0.022926006025499657
2021-04-13 20:00:00+00:00,2021-04-13 13:31:00+00:00,2021-04-13 20:00:00+00:00,10274209.620000001,0.00336458886588753,27103.784504998475,0.0,34417.25450500101,"[{'id': '136c55e76a8d40d7b0b17640664bdb6d', 'dt': Timestamp('2021-04-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': 11906, 'filled': 11906, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd280938e520c4604bd2e322a8d7be9ab', 'dt': Timestamp('2021-04-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': 2479, 'filled': 2479, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '360d28ea60ed43d88daae079fbc3a72a', 'dt': Timestamp('2021-04-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': 4189, 'filled': 4189, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a7e612bb0b044739845d05839e890e3d', 'dt': Timestamp('2021-04-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': -29168, 'filled': -29168, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3934d8c4bacf4390a55f1f548d39da1b', 'dt': Timestamp('2021-04-13 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-12 20:00:00+0000', tz='UTC'), 'amount': 103831, 'filled': 103831, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 11906, 'dt': Timestamp('2021-04-13 20:00:00+0000', tz='UTC'), 'price': 51.895935, 'order_id': '136c55e76a8d40d7b0b17640664bdb6d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 2479, 'dt': Timestamp('2021-04-13 20:00:00+0000', tz='UTC'), 'price': 413.06643, 'order_id': 'd280938e520c4604bd2e322a8d7be9ab', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 4189, 'dt': Timestamp('2021-04-13 20:00:00+0000', tz='UTC'), 'price': 94.80738000000001, 'order_id': '360d28ea60ed43d88daae079fbc3a72a', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -29168, 'dt': Timestamp('2021-04-13 20:00:00+0000', tz='UTC'), 'price': 131.27433, 'order_id': 'a7e612bb0b044739845d05839e890e3d', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 103831, 'dt': Timestamp('2021-04-13 20:00:00+0000', tz='UTC'), 'price': 16.978485, 'order_id': '3934d8c4bacf4390a55f1f548d39da1b', 'sid': Equity(0 [DBC]), 'commission': None}]",1.001026172678369,"[{'sid': Equity(4 [VWO]), 'amount': 14329, 'cost_basis': 52.06680900481541, 'last_sale_price': 51.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 4748, 'cost_basis': 399.82052083916307, 'last_sale_price': 412.86}, {'sid': Equity(3 [VNQ]), 'amount': 11112, 'cost_basis': 92.84711734920738, 'last_sale_price': 94.76}, {'sid': Equity(1 [LQD]), 'amount': 43259, 'cost_basis': 130.870921821109, 'last_sale_price': 131.34}, {'sid': Equity(0 [DBC]), 'amount': 49269, 'cost_basis': 16.978485, 'last_sale_price': 16.97}]",1.001026172678369,10266896.149999999,10274209.620000001,10266896.149999999,10274209.620000001,-37636.08974500047,-10532.305240000831,10263677.31476,5,0,10274209.620000001,0.0,0.0,0.0,0.0263677314759998,,,0.9357766784574433,0.09090839448277926,1.3262861237664247,-0.03473556017264374,1.553587869829526,0.0,0.0,81,2021-04,"[0.07264836132526398, 0.19108465313911438, 0.10242860019207001, 0.5529689192771912, 0.08086945861577988]",0.0263677314759998
2021-04-14 20:00:00+00:00,2021-04-14 13:31:00+00:00,2021-04-14 20:00:00+00:00,10277399.35,0.0003107784765807864,0.0,0.0,3189.7299999985844,[],[],1.0010258538650676,"[{'sid': Equity(4 [VWO]), 'amount': 14329, 'cost_basis': 52.06680900481541, 'last_sale_price': 52.15}, {'sid': Equity(2 [SPY]), 'amount': 4748, 'cost_basis': 399.82052083916307, 'last_sale_price': 411.45}, {'sid': Equity(3 [VNQ]), 'amount': 11112, 'cost_basis': 92.84711734920738, 'last_sale_price': 94.26}, {'sid': Equity(1 [LQD]), 'amount': 43259, 'cost_basis': 130.870921821109, 'last_sale_price': 131.16}, {'sid': Equity(0 [DBC]), 'amount': 49269, 'cost_basis': 16.978485, 'last_sale_price': 17.36}]",1.0010258538650676,10274209.620000001,10277399.35,10274209.620000001,10277399.35,-10532.305240000831,-10532.305240000831,10266867.044759998,5,0,10277399.35,0.0,0.0,0.0,0.026686704475999523,,,0.9406953453013315,0.09034550101143819,1.3331559736472578,-0.03473556017264374,1.553587869829526,0.0,0.0,82,2021-04,"[0.07264836132526398, 0.19108465313911438, 0.10242860019207001, 0.5529689192771912, 0.08086945861577988]",0.026686704475999523
2021-04-15 20:00:00+00:00,2021-04-15 13:31:00+00:00,2021-04-15 20:00:00+00:00,10363771.03,0.008412661781188824,0.0,0.0,86371.6799999997,[],[],1.0010172957004086,"[{'sid': Equity(4 [VWO]), 'amount': 14329, 'cost_basis': 52.06680900481541, 'last_sale_price': 52.61}, {'sid': Equity(2 [SPY]), 'amount': 4748, 'cost_basis': 399.82052083916307, 'last_sale_price': 415.87}, {'sid': Equity(3 [VNQ]), 'amount': 11112, 'cost_basis': 92.84711734920738, 'last_sale_price': 95.91}, {'sid': Equity(1 [LQD]), 'amount': 43259, 'cost_basis': 130.870921821109, 'last_sale_price': 131.97}, {'sid': Equity(0 [DBC]), 'amount': 49269, 'cost_basis': 16.978485, 'last_sale_price': 17.47}]",1.0010172957004086,10277399.35,10363771.03,10277399.35,10363771.03,-10532.305240000831,-10532.305240000831,10353238.724759998,5,0,10363771.03,0.0,0.0,0.0,0.03532387247599944,,,1.2048324511330735,0.09088873953279458,1.7282011677277822,-0.03473556017264374,1.553587869829526,0.0,0.0,83,2021-04,"[0.07264836132526398, 0.19108465313911438, 0.10242860019207001, 0.5529689192771912, 0.08086945861577988]",0.03532387247599944
2021-04-16 20:00:00+00:00,2021-04-16 13:31:00+00:00,2021-04-16 20:00:00+00:00,10334729.03,-0.002805112561593326,0.0,0.0,-29042.0,[],[],1.0010201573566244,"[{'sid': Equity(4 [VWO]), 'amount': 14329, 'cost_basis': 52.06680900481541, 'last_sale_price': 52.78}, {'sid': Equity(2 [SPY]), 'amount': 4748, 'cost_basis': 399.82052083916307, 'last_sale_price': 417.26}, {'sid': Equity(3 [VNQ]), 'amount': 11112, 'cost_basis': 92.84711734920738, 'last_sale_price': 96.12}, {'sid': Equity(1 [LQD]), 'amount': 43259, 'cost_basis': 130.870921821109, 'last_sale_price': 131.07}, {'sid': Equity(0 [DBC]), 'amount': 49269, 'cost_basis': 16.978485, 'last_sale_price': 17.44}]",1.0010201573566244,10363771.03,10334729.03,10363771.03,10334729.03,-10532.305240000831,-10532.305240000831,10324196.724759998,5,0,10334729.03,0.0,0.0,0.0,0.03241967247599953,,,1.1024494036952983,0.09051365576779538,1.5795837851762873,-0.03473556017264374,1.553587869829526,0.0,0.0,84,2021-04,"[0.07264836132526398, 0.19108465313911438, 0.10242860019207001, 0.5529689192771912, 0.08086945861577988]",0.03241967247599953
2021-04-19 20:00:00+00:00,2021-04-19 13:31:00+00:00,2021-04-19 20:00:00+00:00,10311808.040000001,-0.0022201233288229316,0.0,0.0,-22920.98999999836,"[{'id': '93850e418e3b4bc78033b2fdbfbd22f9', 'dt': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'amount': -20215, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f303864b133543b893c4207a1cb5d39d', 'dt': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'amount': 2004, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '765fa5ff481b47449858b45f59bed9fe', 'dt': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'amount': 23882, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3ed9356b21ed447595634b799e936ebf', 'dt': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'amount': -12751, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'df1e692ab0bc4348a1015d3d62f7906e', 'dt': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'amount': -23559, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0010224272712613,"[{'sid': Equity(4 [VWO]), 'amount': 14329, 'cost_basis': 52.06680900481541, 'last_sale_price': 52.67}, {'sid': Equity(2 [SPY]), 'amount': 4748, 'cost_basis': 399.82052083916307, 'last_sale_price': 415.21000000000004}, {'sid': Equity(3 [VNQ]), 'amount': 11112, 'cost_basis': 92.84711734920738, 'last_sale_price': 96.31}, {'sid': Equity(1 [LQD]), 'amount': 43259, 'cost_basis': 130.870921821109, 'last_sale_price': 130.73}, {'sid': Equity(0 [DBC]), 'amount': 49269, 'cost_basis': 16.978485, 'last_sale_price': 17.46}]",1.0010224272712613,10334729.03,10311808.040000001,10334729.03,10311808.040000001,-10532.305240000831,-10532.305240000831,10301275.73476,5,0,10311808.040000001,0.0,0.0,0.0,0.030127573475999814,,,1.0215881952678731,0.09008595839395163,1.4627482569517776,-0.03473556017264374,1.553587869829526,0.0,0.0,85,2021-04,"[-0.030096208676695824, 0.27217918634414673, 0.3271743059158325, 0.3871666193008423, 0.04357610270380974]",0.030127573475999814
2021-04-20 20:00:00+00:00,2021-04-20 13:31:00+00:00,2021-04-20 20:00:00+00:00,10624952.38,-0.0005039690494336169,-10674.644139999524,-307661.22000000003,-5191.524140000343,"[{'id': '93850e418e3b4bc78033b2fdbfbd22f9', 'dt': Timestamp('2021-04-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'amount': -20215, 'filled': -20215, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f303864b133543b893c4207a1cb5d39d', 'dt': Timestamp('2021-04-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'amount': 2004, 'filled': 2004, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '765fa5ff481b47449858b45f59bed9fe', 'dt': Timestamp('2021-04-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'amount': 23882, 'filled': 23882, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3ed9356b21ed447595634b799e936ebf', 'dt': Timestamp('2021-04-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'amount': -12751, 'filled': -12751, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'df1e692ab0bc4348a1015d3d62f7906e', 'dt': Timestamp('2021-04-20 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-19 20:00:00+0000', tz='UTC'), 'amount': -23559, 'filled': -23559, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -20215, 'dt': Timestamp('2021-04-20 20:00:00+0000', tz='UTC'), 'price': 52.24386500000001, 'order_id': '93850e418e3b4bc78033b2fdbfbd22f9', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 2004, 'dt': Timestamp('2021-04-20 20:00:00+0000', tz='UTC'), 'price': 412.376085, 'order_id': 'f303864b133543b893c4207a1cb5d39d', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 23882, 'dt': Timestamp('2021-04-20 20:00:00+0000', tz='UTC'), 'price': 97.14855000000001, 'order_id': '765fa5ff481b47449858b45f59bed9fe', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -12751, 'dt': Timestamp('2021-04-20 20:00:00+0000', tz='UTC'), 'price': 130.91450999999998, 'order_id': '3ed9356b21ed447595634b799e936ebf', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -23559, 'dt': Timestamp('2021-04-20 20:00:00+0000', tz='UTC'), 'price': 17.421285, 'order_id': 'df1e692ab0bc4348a1015d3d62f7906e', 'sid': Equity(0 [DBC]), 'commission': None}]",1.0618224731226895,"[{'sid': Equity(4 [VWO]), 'amount': -5886, 'cost_basis': 52.24386500000001, 'last_sale_price': 52.27}, {'sid': Equity(2 [SPY]), 'amount': 6752, 'cost_basis': 403.54702418310814, 'last_sale_price': 412.17}, {'sid': Equity(3 [VNQ]), 'amount': 34994, 'cost_basis': 95.782672431971, 'last_sale_price': 97.10000000000001}, {'sid': Equity(1 [LQD]), 'amount': 30508, 'cost_basis': 130.870921821109, 'last_sale_price': 130.98}, {'sid': Equity(0 [DBC]), 'amount': 25710, 'cost_basis': 16.978485, 'last_sale_price': 17.43}]",1.002059710171963,10311808.040000001,10317291.16,10311808.040000001,10317291.16,-10532.305240000831,-21206.949380001402,10296084.21062,4,1,10624952.38,-307661.22000000003,0.0,0.0,0.02960842106199979,,,0.9990738588600665,0.08956683164602947,1.4304737339919795,-0.03473556017264374,1.553587869829526,0.0,0.0,86,2021-04,"[-0.030096208676695824, 0.27217918634414673, 0.3271743059158325, 0.3871666193008423, 0.04357610270380974]",0.02960842106199979
2021-04-21 20:00:00+00:00,2021-04-21 13:31:00+00:00,2021-04-21 20:00:00+00:00,10685610.24,0.005656966163886112,0.0,-310074.48,58244.59999999963,[],[],1.0619408482297945,"[{'sid': Equity(4 [VWO]), 'amount': -5886, 'cost_basis': 52.24386500000001, 'last_sale_price': 52.68}, {'sid': Equity(2 [SPY]), 'amount': 6752, 'cost_basis': 403.54702418310814, 'last_sale_price': 416.07}, {'sid': Equity(3 [VNQ]), 'amount': 34994, 'cost_basis': 95.782672431971, 'last_sale_price': 97.74000000000001}, {'sid': Equity(1 [LQD]), 'amount': 30508, 'cost_basis': 130.870921821109, 'last_sale_price': 131.43}, {'sid': Equity(0 [DBC]), 'amount': 25710, 'cost_basis': 16.978485, 'last_sale_price': 17.36}]",1.0020481240037742,10317291.16,10375535.76,10317291.16,10375535.76,-21206.949380001402,-21206.949380001402,10354328.810619999,4,1,10685610.24,-310074.48,0.0,0.0,0.03543288106199971,,,1.1714002504732741,0.0895005996672062,1.6856862289245542,-0.03473556017264374,1.553587869829526,0.0,0.0,87,2021-04,"[-0.030096208676695824, 0.27217918634414673, 0.3271743059158325, 0.3871666193008423, 0.04357610270380974]",0.03543288106199971
2021-04-22 20:00:00+00:00,2021-04-22 13:31:00+00:00,2021-04-22 20:00:00+00:00,10648971.26,-0.003487356897818761,0.0,-309544.74000000005,-36109.24000000022,[],[],1.0620549335084102,"[{'sid': Equity(4 [VWO]), 'amount': -5886, 'cost_basis': 52.24386500000001, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 6752, 'cost_basis': 403.54702418310814, 'last_sale_price': 412.27}, {'sid': Equity(3 [VNQ]), 'amount': 34994, 'cost_basis': 95.782672431971, 'last_sale_price': 97.21000000000001}, {'sid': Equity(1 [LQD]), 'amount': 30508, 'cost_basis': 130.870921821109, 'last_sale_price': 131.56}, {'sid': Equity(0 [DBC]), 'amount': 25710, 'cost_basis': 16.978485, 'last_sale_price': 17.5}]",1.0020552915388994,10375535.76,10339426.52,10375535.76,10339426.52,-21206.949380001402,-21206.949380001402,10318219.570619998,4,1,10648971.26,-309544.74000000005,0.0,0.0,0.03182195706199975,,,1.0496871000149026,0.08922956903841602,1.5077428701984834,-0.03473556017264374,1.553587869829526,0.0,0.0,88,2021-04,"[-0.030096208676695824, 0.27217918634414673, 0.3271743059158325, 0.3871666193008423, 0.04357610270380974]",0.03182195706199975
2021-04-23 20:00:00+00:00,2021-04-23 13:31:00+00:00,2021-04-23 20:00:00+00:00,10706054.56,0.005121559939514464,0.0,-313782.66000000003,52845.38000000082,[],[],1.0625559932821766,"[{'sid': Equity(4 [VWO]), 'amount': -5886, 'cost_basis': 52.24386500000001, 'last_sale_price': 53.31}, {'sid': Equity(2 [SPY]), 'amount': 6752, 'cost_basis': 403.54702418310814, 'last_sale_price': 416.74}, {'sid': Equity(3 [VNQ]), 'amount': 34994, 'cost_basis': 95.782672431971, 'last_sale_price': 97.78}, {'sid': Equity(1 [LQD]), 'amount': 30508, 'cost_basis': 130.870921821109, 'last_sale_price': 131.67000000000002}, {'sid': Equity(0 [DBC]), 'amount': 25710, 'cost_basis': 16.978485, 'last_sale_price': 17.64}]",1.0020448188764581,10339426.52,10392271.9,10339426.52,10392271.9,-21206.949380001402,-21206.949380001402,10371064.95062,4,1,10706054.56,-313782.66000000003,0.0,0.0,0.03710649506199992,,,1.2024216762783364,0.08908042040495855,1.734009010822314,-0.03473556017264374,1.553587869829526,0.0,0.0,89,2021-04,"[-0.030096208676695824, 0.27217918634414673, 0.3271743059158325, 0.3871666193008423, 0.04357610270380974]",0.03710649506199992
2021-04-26 20:00:00+00:00,2021-04-26 13:31:00+00:00,2021-04-26 20:00:00+00:00,10723331.780000001,0.001626178225698327,0.0,-314194.68,16865.200000001118,"[{'id': '54735db6ac374fc3bb7fc46bb34ffdda', 'dt': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'amount': -16584, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cda7fd054d914846bb7cd233b58b0899', 'dt': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'amount': 6772, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8551882a7a7d401f8c07816414b8f426', 'dt': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'amount': -23380, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1eee4af1f54245c6867624b19d032fe1', 'dt': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'amount': -5991, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e3e7b695cb8b409fb35d817d49a6c4c3', 'dt': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-04-26 20:00:00+0000', tz='UTC'), 'amount': 62915, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.0625337579249345,"[{'sid': Equity(4 [VWO]), 'amount': -5886, 'cost_basis': 52.24386500000001, 'last_sale_price': 53.38}, {'sid': Equity(2 [SPY]), 'amount': 6752, 'cost_basis': 403.54702418310814, 'last_sale_price': 417.61}, {'sid': Equity(3 [VNQ]), 'amount': 34994, 'cost_basis': 95.782672431971, 'last_sale_price': 98.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 30508, 'cost_basis': 130.870921821109, 'last_sale_price': 131.61}, {'sid': Equity(0 [DBC]), 'amount': 25710, 'cost_basis': 16.978485, 'last_sale_price': 17.76}]",1.0020414990351794,10392271.9,10409137.100000001,10392271.9,10409137.100000001,-21206.949380001402,-21206.949380001402,10387930.15062,4,1,10723331.780000001,-314194.68,0.0,0.0,0.03879301506199995,,,1.2468815231831296,0.08860135428538937,1.7984737205853223,-0.03473556017264374,1.553587869829526,0.0,0.0,90,2021-04,"[-0.11546634137630463, 0.5436861515045166, 0.10964175313711166, 0.3106180429458618, 0.15152037143707275]",0.03879301506199995
