,period_open,period_close,net_leverage,returns,orders,starting_cash,longs_count,long_value,ending_exposure,short_value,gross_leverage,pnl,shorts_count,positions,transactions,long_exposure,capital_used,ending_value,starting_exposure,ending_cash,short_exposure,portfolio_value,starting_value,max_drawdown,sortino,algorithm_period_return,alpha,beta,excess_return,algo_volatility,benchmark_period_return,benchmark_volatility,trading_days,period_label,max_leverage,treasury_period_return,sharpe,weights
2020-12-30 21:00:00+00:00,2020-12-30 14:31:00+00:00,2020-12-30 21:00:00+00:00,0.9985234571235015,0.0005109559210117712,[],14872.800349998888,3,12096019.15,10057845.43,-2038173.7200000002,1.4032153532710183,2879.5299999993294,2,"[{'sid': Equity(4 [VWO]), 'amount': -30762, 'cost_basis': 49.09264811455692, 'last_sale_price': 50.24}, {'sid': Equity(2 [SPY]), 'amount': 14485, 'cost_basis': 369.77562930065585, 'last_sale_price': 371.99}, {'sid': Equity(3 [VNQ]), 'amount': -5857, 'cost_basis': 84.99025701895168, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 33056, 'cost_basis': 137.34560302395934, 'last_sale_price': 138.1}, {'sid': Equity(0 [DBC]), 'amount': 146360, 'cost_basis': 14.43045697276197, 'last_sale_price': 14.64}]",[],12096019.15,0.0,10057845.43,10054965.9,14872.800349998888,-2038173.7200000002,10072718.230349999,10054965.9,-0.0007332189225000718,47.399298123101374,0.007271823034999958,,,0.0,0.025815748218016597,0.0,0.0,11,2020-12,1.4032153532710183,0.0,6.443543820235808,"[-0.14975400269031525, 0.5353816151618958, -0.049075644463300705, 0.4525507390499115, 0.21089720726013184]"
2020-12-31 21:00:00+00:00,2020-12-31 14:31:00+00:00,2020-12-31 21:00:00+00:00,0.9985287744272255,0.0038392001759078556,[],14872.800349998888,3,12133169.08,10094250.25,-2038918.83,1.4019107136607,36404.8200000003,2,"[{'sid': Equity(4 [VWO]), 'amount': -30762, 'cost_basis': 49.09264811455692, 'last_sale_price': 50.11}, {'sid': Equity(2 [SPY]), 'amount': 14485, 'cost_basis': 369.77562930065585, 'last_sale_price': 373.88}, {'sid': Equity(3 [VNQ]), 'amount': -5857, 'cost_basis': 84.99025701895168, 'last_sale_price': 84.93}, {'sid': Equity(1 [LQD]), 'amount': 33056, 'cost_basis': 137.34560302395934, 'last_sale_price': 138.13}, {'sid': Equity(0 [DBC]), 'amount': 146360, 'cost_basis': 14.43045697276197, 'last_sale_price': 14.700000000000001}]",[],12133169.08,0.0,10094250.25,10057845.43,14872.800349998888,-2038918.83,10109123.05035,10057845.43,-0.0007332189225000718,67.9699141707457,0.01091230503500018,,,0.0,0.0280914087028131,0.0,0.0,12,2020-12,1.4032153532710183,0.0,8.12992454729568,"[-0.14975400269031525, 0.5353816151618958, -0.049075644463300705, 0.4525507390499115, 0.21089720726013184]"
2021-01-04 21:00:00+00:00,2021-01-04 14:31:00+00:00,2021-01-04 21:00:00+00:00,0.9985141517967298,-0.009616268080771349,"[{'id': '4ea5ef045a00444dbf5d705c17f3a473', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 993, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '52160545448a4d97aaf39e7b50e9735e', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 15010, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '388ba584b1ea4b788885ade7454614d9', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 8135, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c59152e9a67e4d7ebaad45c3a1921b96', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -30352, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f0b598aa5f6b4019907fcd4a4854054d', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -141459, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",14872.800349998888,3,12024592.43,9994763.66,-2029828.77,1.4040890751299642,-99486.58999999985,2,"[{'sid': Equity(4 [VWO]), 'amount': -30762, 'cost_basis': 49.09264811455692, 'last_sale_price': 50.34}, {'sid': Equity(2 [SPY]), 'amount': 14485, 'cost_basis': 369.77562930065585, 'last_sale_price': 368.79}, {'sid': Equity(3 [VNQ]), 'amount': -5857, 'cost_basis': 84.99025701895168, 'last_sale_price': 82.17}, {'sid': Equity(1 [LQD]), 'amount': 33056, 'cost_basis': 137.34560302395934, 'last_sale_price': 137.43}, {'sid': Equity(0 [DBC]), 'amount': 146360, 'cost_basis': 14.43045697276197, 'last_sale_price': 14.620000000000001}]",[],12024592.43,0.0,9994763.66,10094250.25,14872.800349998888,-2029828.77,10009636.46035,10094250.25,-0.009841268080771348,0.4613219361097036,0.0009636460350002096,,,0.0,0.05442864101020893,0.0,0.0,13,2021-01,1.4040890751299642,0.0,0.36826318613299164,"[-0.1497098058462143, 1.086727261543274, 0.018700312823057175, 0.037124987691640854, 0.007157401647418737]"
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,1.0002576372165657,0.00405047254205301,"[{'id': '4ea5ef045a00444dbf5d705c17f3a473', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 993, 'filled': 993, 'commission': 4.965, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '52160545448a4d97aaf39e7b50e9735e', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 15010, 'filled': 15010, 'commission': 75.05, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '388ba584b1ea4b788885ade7454614d9', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 8135, 'filled': 8135, 'commission': 40.675000000000004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c59152e9a67e4d7ebaad45c3a1921b96', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -30352, 'filled': -30352, 'commission': 151.76, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f0b598aa5f6b4019907fcd4a4854054d', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -141459, 'filled': -141459, 'commission': 707.295, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",14872.800349998888,4,11583917.959999999,10050516.77,-1533401.19,1.3054750277875122,38291.589435001835,1,"[{'sid': Equity(4 [VWO]), 'amount': -29769, 'cost_basis': 49.092481330318286, 'last_sale_price': 51.51}, {'sid': Equity(2 [SPY]), 'amount': 29495, 'cost_basis': 370.6636776426513, 'last_sale_price': 371.33}, {'sid': Equity(3 [VNQ]), 'amount': 2278, 'cost_basis': 82.34900057506584, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 2704, 'cost_basis': 137.40172728431438, 'last_sale_price': 136.99}, {'sid': Equity(0 [DBC]), 'amount': 4901, 'cost_basis': 14.574773438789311, 'last_sale_price': 15.030000000000001}]","[{'amount': 993, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 51.535754999999995, 'order_id': '4ea5ef045a00444dbf5d705c17f3a473', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 15010, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 371.51566499999996, 'order_id': '52160545448a4d97aaf39e7b50e9735e', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 8135, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 82.331145, 'order_id': '388ba584b1ea4b788885ade7454614d9', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -30352, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 136.921505, 'order_id': 'c59152e9a67e4d7ebaad45c3a1921b96', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -141459, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 15.022485000000001, 'order_id': 'f0b598aa5f6b4019907fcd4a4854054d', 'sid': Equity(0 [DBC]), 'commission': None}]",11583917.959999999,-17461.52056499943,10050516.77,9994763.66,-2588.720214999169,-1533401.19,10047928.049785001,9994763.66,-0.009841268080771348,2.08917108005534,0.004792804978500431,,,0.0,0.05465501182967209,0.0,0.0,14,2021-01,1.4040890751299642,0.0,1.600417759925931,"[-0.1497098058462143, 1.086727261543274, 0.018700312823057175, 0.037124987691640854, 0.007157401647418737]"
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,1.000255665736424,0.007936162900062351,[],-2588.720214999169,4,11646812.36,10127997.979999999,-1518814.3800000001,1.300256256533729,77481.20999999903,1,"[{'sid': Equity(4 [VWO]), 'amount': -29769, 'cost_basis': 49.092481330318286, 'last_sale_price': 51.02}, {'sid': Equity(2 [SPY]), 'amount': 29495, 'cost_basis': 370.6636776426513, 'last_sale_price': 373.55}, {'sid': Equity(3 [VNQ]), 'amount': 2278, 'cost_basis': 82.34900057506584, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 2704, 'cost_basis': 137.40172728431438, 'last_sale_price': 135.88}, {'sid': Equity(0 [DBC]), 'amount': 4901, 'cost_basis': 14.574773438789311, 'last_sale_price': 15.05}]",[],11646812.36,0.0,10127997.979999999,10050516.77,-2588.720214999169,-1518814.3800000001,10125409.259785,10050516.77,-0.009841268080771348,5.221069081370453,0.012540925978500317,,,0.0,0.060702995677763376,0.0,0.0,15,2021-01,1.4040890751299642,0.0,3.4790210245395463,"[-0.1497098058462143, 1.086727261543274, 0.018700312823057175, 0.037124987691640854, 0.007157401647418737]"
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,1.000251891517622,0.015208508923689825,[],-2588.720214999169,4,11810434.12,10279712.139999999,-1530721.98,1.2981410804424396,151714.16000000015,1,"[{'sid': Equity(4 [VWO]), 'amount': -29769, 'cost_basis': 49.092481330318286, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': 29495, 'cost_basis': 370.6636776426513, 'last_sale_price': 379.1}, {'sid': Equity(3 [VNQ]), 'amount': 2278, 'cost_basis': 82.34900057506584, 'last_sale_price': 82.27}, {'sid': Equity(1 [LQD]), 'amount': 2704, 'cost_basis': 137.40172728431438, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': 4901, 'cost_basis': 14.574773438789311, 'last_sale_price': 15.120000000000001}]",[],11810434.12,0.0,10279712.139999999,10127997.979999999,-2588.720214999169,-1530721.98,10277123.419785,10127997.979999999,-0.009841268080771348,11.080884154314871,0.027712341978500366,,,0.0,0.08118300458080499,0.0,0.0,16,2021-01,1.4040890751299642,0.0,5.345676457972955,"[-0.1497098058462143, 1.086727261543274, 0.018700312823057175, 0.037124987691640854, 0.007157401647418737]"
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,1.0002510392704191,0.0036198760343611716,[],-2588.720214999169,4,11876283.44,10314601.7,-1561681.74,1.3031369536038127,34889.56000000052,1,"[{'sid': Equity(4 [VWO]), 'amount': -29769, 'cost_basis': 49.092481330318286, 'last_sale_price': 52.46}, {'sid': Equity(2 [SPY]), 'amount': 29495, 'cost_basis': 370.6636776426513, 'last_sale_price': 381.26}, {'sid': Equity(3 [VNQ]), 'amount': 2278, 'cost_basis': 82.34900057506584, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 2704, 'cost_basis': 137.40172728431438, 'last_sale_price': 135.76}, {'sid': Equity(0 [DBC]), 'amount': 4901, 'cost_basis': 14.574773438789311, 'last_sale_price': 15.24}]",[],11876283.44,0.0,10314601.7,10279712.139999999,-2588.720214999169,-1561681.74,10312012.979785,10279712.139999999,-0.009841268080771348,12.074520404043648,0.031201297978500353,,,0.0,0.0788684973224295,0.0,0.0,17,2021-01,1.4040890751299642,0.0,5.8169486494017875,"[-0.1497098058462143, 1.086727261543274, 0.018700312823057175, 0.037124987691640854, 0.007157401647418737]"
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,1.0002525640650162,-0.005812258692559888,"[{'id': 'f8ccad15bbd0455aadf265132f07a797', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -33768, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '316a196c3fff439ba629687eef025114', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -3017, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd7b0fe2b54f74719969611cc1fdd4fb1', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -37973, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e33b73cb5a504135adeef6a7d61faa6d', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 14211, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e9106b32c5ad48b88821e7530b54bf65', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 269846, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-2588.720214999169,4,11795868.060000002,10252345.410000002,-1543522.6500000001,1.30143486462407,-62256.28999999724,1,"[{'sid': Equity(4 [VWO]), 'amount': -29769, 'cost_basis': 49.092481330318286, 'last_sale_price': 51.85}, {'sid': Equity(2 [SPY]), 'amount': 29495, 'cost_basis': 370.6636776426513, 'last_sale_price': 378.69}, {'sid': Equity(3 [VNQ]), 'amount': 2278, 'cost_basis': 82.34900057506584, 'last_sale_price': 81.97}, {'sid': Equity(1 [LQD]), 'amount': 2704, 'cost_basis': 137.40172728431438, 'last_sale_price': 135.18}, {'sid': Equity(0 [DBC]), 'amount': 4901, 'cost_basis': 14.574773438789311, 'last_sale_price': 15.13}]",[],11795868.060000002,0.0,10252345.410000002,10314601.7,-2588.720214999169,-1543522.6500000001,10249756.689785004,10314601.7,-0.009841268080771348,8.057146288712103,0.024975668978500565,,,0.0,0.08196811327673643,0.0,0.0,18,2021-01,1.4040890751299642,0.0,4.254885454285787,"[-0.3214142620563507, 0.9782264232635498, -0.28546571731567383, 0.2230893075466156, 0.40556424856185913]"
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,0.8458803815736917,-0.001577259176397092,"[{'id': 'f8ccad15bbd0455aadf265132f07a797', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -33768, 'filled': -33768, 'commission': 168.84, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '316a196c3fff439ba629687eef025114', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -3017, 'filled': -3017, 'commission': 15.085, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd7b0fe2b54f74719969611cc1fdd4fb1', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -37973, 'filled': -37973, 'commission': 189.865, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e33b73cb5a504135adeef6a7d61faa6d', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 14211, 'filled': 14211, 'commission': 71.055, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e9106b32c5ad48b88821e7530b54bf65', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 269846, 'filled': 163530, 'commission': 817.65, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-2588.720214999169,3,14917753.129999999,8654442.389999999,-6263310.74,2.070225391897529,-18472.71805000305,2,"[{'sid': Equity(4 [VWO]), 'amount': -63537, 'cost_basis': 50.84437001183948, 'last_sale_price': 52.42}, {'sid': Equity(2 [SPY]), 'amount': 26478, 'cost_basis': 370.66424736090795, 'last_sale_price': 378.77}, {'sid': Equity(3 [VNQ]), 'amount': -35695, 'cost_basis': 82.11360090769016, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 16915, 'cost_basis': 135.8399100006968, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': 168431, 'cost_basis': 15.407745788622675, 'last_sale_price': 15.42}]","[{'amount': -33768, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 52.39379, 'order_id': 'f8ccad15bbd0455aadf265132f07a797', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -3017, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 378.58061499999997, 'order_id': '316a196c3fff439ba629687eef025114', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -37973, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 82.11892, 'order_id': 'd7b0fe2b54f74719969611cc1fdd4fb1', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 14211, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 135.537735, 'order_id': 'e33b73cb5a504135adeef6a7d61faa6d', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 163530, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 15.42771, 'order_id': 'e9106b32c5ad48b88821e7530b54bf65', 'sid': Equity(0 [DBC]), 'commission': None}]",14917753.129999999,1579430.3019499984,8654442.389999999,10252345.410000002,1576841.5817350012,-6263310.74,10231283.971735,10252345.410000002,-0.009841268080771348,7.188193829575648,0.023128397173500348,,,0.0,0.08049941825250205,0.0,0.0,19,2021-01,2.070225391897529,0.0,3.807545972710225,"[-0.3214142620563507, 0.9782264232635498, -0.28546571731567383, 0.2230893075466156, 0.40556424856185913]"
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,1.00583552567579,-0.0007342510643934294,"[{'id': 'e9106b32c5ad48b88821e7530b54bf65', 'dt': Timestamp('2021-01-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 269846, 'filled': 269846, 'commission': 1349.23, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",1576841.5817350012,3,16590924.280000001,10281117.250000002,-6309807.029999999,2.240453887981277,-9814.370039997622,2,"[{'sid': Equity(4 [VWO]), 'amount': -63537, 'cost_basis': 50.84437001183948, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 26478, 'cost_basis': 370.66424736090795, 'last_sale_price': 379.79}, {'sid': Equity(3 [VNQ]), 'amount': -35695, 'cost_basis': 82.11360090769016, 'last_sale_price': 83.16}, {'sid': Equity(1 [LQD]), 'amount': 16915, 'cost_basis': 135.8399100006968, 'last_sale_price': 136.52}, {'sid': Equity(0 [DBC]), 'amount': 274747, 'cost_basis': 15.401919806088896, 'last_sale_price': 15.38}]","[{'amount': 106316, 'dt': Timestamp('2021-01-13 21:00:00+0000', tz='UTC'), 'price': 15.387690000000001, 'order_id': 'e9106b32c5ad48b88821e7530b54bf65', 'sid': Equity(0 [DBC]), 'commission': None}]",16590924.280000001,-1636489.2300400008,10281117.250000002,8654442.389999999,-59647.648304999035,-6309807.029999999,10221469.601695003,8654442.389999999,-0.009841268080771348,6.692940458259501,0.022146960169500574,,,0.0,0.07873202047046322,0.0,0.0,20,2021-01,2.240453887981277,0.0,3.544852639435755,"[-0.3214142620563507, 0.9782264232635498, -0.28546571731567383, 0.2230893075466156, 0.40556424856185913]"
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,1.0058684005286327,-0.005377012453327587,[],-59647.648304999035,3,16584193.269999998,10223856.449999997,-6360336.82,2.257384764289153,-57260.80000000447,2,"[{'sid': Equity(4 [VWO]), 'amount': -63537, 'cost_basis': 50.84437001183948, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 26478, 'cost_basis': 370.66424736090795, 'last_sale_price': 378.46}, {'sid': Equity(3 [VNQ]), 'amount': -35695, 'cost_basis': 82.11360090769016, 'last_sale_price': 83.65}, {'sid': Equity(1 [LQD]), 'amount': 16915, 'cost_basis': 135.8399100006968, 'last_sale_price': 135.93}, {'sid': Equity(0 [DBC]), 'amount': 274747, 'cost_basis': 15.401919806088896, 'last_sale_price': 15.52}]",[],16584193.269999998,0.0,10223856.449999997,10281117.250000002,-59647.648304999035,-6360336.82,10164208.801694999,10281117.250000002,-0.014333203263004992,4.404556929671407,0.01642088016950005,,,0.0,0.080181091054512,0.0,0.0,21,2021-01,2.257384764289153,0.0,2.4766325340929085,"[-0.3214142620563507, 0.9782264232635498, -0.28546571731567383, 0.2230893075466156, 0.40556424856185913]"
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,1.0059417537836919,-0.012120387865218771,[],-59647.648304999035,3,16454221.8,10098375.350000001,-6355846.45,2.2722070891661503,-125481.0999999959,2,"[{'sid': Equity(4 [VWO]), 'amount': -63537, 'cost_basis': 50.84437001183948, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 26478, 'cost_basis': 370.66424736090795, 'last_sale_price': 375.7}, {'sid': Equity(3 [VNQ]), 'amount': -35695, 'cost_basis': 82.11360090769016, 'last_sale_price': 84.61}, {'sid': Equity(1 [LQD]), 'amount': 16915, 'cost_basis': 135.8399100006968, 'last_sale_price': 136.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 274747, 'cost_basis': 15.401919806088896, 'last_sale_price': 15.3}]",[],16454221.8,0.0,10098375.350000001,10223856.449999997,-59647.648304999035,-6355846.45,10038727.701695003,10223856.449999997,-0.02650164217459089,0.7929476789876668,0.0038727701695004946,,,0.0,0.08999230617632445,0.0,0.0,22,2021-01,2.2722070891661503,0.0,0.5349565051138805,"[-0.3214142620563507, 0.9782264232635498, -0.28546571731567383, 0.2230893075466156, 0.40556424856185913]"
