,period_open,period_close,short_value,returns,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,ending_cash,portfolio_value,longs_count,shorts_count,long_value,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,treasury_period_return,trading_days,period_label,weights
2021-06-22 20:00:00+00:00,2021-06-22 13:31:00+00:00,2021-06-22 20:00:00+00:00,-1949311.1,0.001755635902078563,12679026.03,16759.125050000846,-1949311.1,-25773.55495000072,"[{'id': 'a0ec81cc680a4569b9aab01f47268981', 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': -39896, 'filled': -39896, 'commission': 39.896, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7ddc8c9a46f9443ea0de7f3eba3d85ad', 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': 7846, 'filled': 7846, 'commission': 7.846, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3962c9b9d2d7420ba7d92de54c5b9fd4', 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': -12140, 'filled': -12140, 'commission': 12.14, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ff2d9763057e494d9fb9eb2d9f49d12e', 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': -8524, 'filled': -8524, 'commission': 8.524000000000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '355059df7a8e4219a6a50a5844cc41af', 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-21 20:00:00+0000', tz='UTC'), 'amount': 65002, 'filled': 65002, 'commission': 65.002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -39896, 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'price': 53.383295000000004, 'order_id': 'a0ec81cc680a4569b9aab01f47268981', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 7846, 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'price': 423.321555, 'order_id': '7ddc8c9a46f9443ea0de7f3eba3d85ad', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -12140, 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'price': 103.298325, 'order_id': '3962c9b9d2d7420ba7d92de54c5b9fd4', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -8524, 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'price': 133.71311, 'order_id': 'ff2d9763057e494d9fb9eb2d9f49d12e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 65002, 'dt': Timestamp('2021-06-22 20:00:00+0000', tz='UTC'), 'price': 18.88944, 'order_id': '355059df7a8e4219a6a50a5844cc41af', 'sid': Equity(0 [DBC]), 'commission': None}]",1.3682142568914932,"[{'sid': Equity(4 [VWO]), 'amount': -26255, 'cost_basis': 53.38177544182061, 'last_sale_price': 53.410000000000004}, {'sid': Equity(2 [SPY]), 'amount': 16267, 'cost_basis': 419.9383643485756, 'last_sale_price': 423.11}, {'sid': Equity(3 [VNQ]), 'amount': -5293, 'cost_basis': 103.29603140468545, 'last_sale_price': 103.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 24383, 'cost_basis': 132.89153939963037, 'last_sale_price': 133.78}, {'sid': Equity(0 [DBC]), 'amount': 134234, 'cost_basis': 19.07437446724371, 'last_sale_price': 18.88}]",1.003569223838876,10687182.25,10729714.93,10687182.25,10729714.93,-12386.995815005375,-38160.55076500465,10691554.379234996,3,2,12679026.03,0.06915543792350087,0.10378763947510027,0.0,0.0,,,1.300740910469832,1.9301134208285107,-0.03309543677930903,2.6516207406249994,0.0,0.0,130,2021-06,"[-0.13193386793136597, 0.641353964805603, -0.05151877552270889, 0.30506137013435364, 0.23703718185424805]"
2021-06-23 20:00:00+00:00,2021-06-23 13:31:00+00:00,2021-06-23 20:00:00+00:00,-1956497.41,-4.733677651495621e-05,12681717.51,-4494.8300000000745,-1956497.41,0.0,[],[],1.369713984708529,"[{'sid': Equity(4 [VWO]), 'amount': -26255, 'cost_basis': 53.38177544182061, 'last_sale_price': 53.72}, {'sid': Equity(2 [SPY]), 'amount': 16267, 'cost_basis': 419.9383643485756, 'last_sale_price': 422.6}, {'sid': Equity(3 [VNQ]), 'amount': -5293, 'cost_basis': 103.29603140468545, 'last_sale_price': 103.17}, {'sid': Equity(1 [LQD]), 'amount': 24383, 'cost_basis': 132.89153939963037, 'last_sale_price': 133.57}, {'sid': Equity(0 [DBC]), 'amount': 134234, 'cost_basis': 19.07437446724371, 'last_sale_price': 19.0}]",1.0035707250052457,10729714.93,10725220.1,10729714.93,10725220.1,-38160.55076500465,-38160.55076500465,10687059.549234996,3,2,12681717.51,0.06870595492350073,0.1033961900202666,0.0,0.0,,,1.2878768693229612,1.9110587591937516,-0.03309543677930903,2.6516207406249994,0.0,0.0,131,2021-06,"[-0.13193386793136597, 0.641353964805603, -0.05151877552270889, 0.30506137013435364, 0.23703718185424805]"
2021-06-24 20:00:00+00:00,2021-06-24 13:31:00+00:00,2021-06-24 20:00:00+00:00,-1961971.06,0.004884531819310302,12738120.969999999,50929.80999999866,-1961971.06,0.0,[],[],1.3689799401186291,"[{'sid': Equity(4 [VWO]), 'amount': -26255, 'cost_basis': 53.38177544182061, 'last_sale_price': 54.120000000000005}, {'sid': Equity(2 [SPY]), 'amount': 16267, 'cost_basis': 419.9383643485756, 'last_sale_price': 425.1}, {'sid': Equity(3 [VNQ]), 'amount': -5293, 'cost_basis': 103.29603140468545, 'last_sale_price': 102.22}, {'sid': Equity(1 [LQD]), 'amount': 24383, 'cost_basis': 132.89153939963037, 'last_sale_price': 133.83}, {'sid': Equity(0 [DBC]), 'amount': 134234, 'cost_basis': 19.07437446724371, 'last_sale_price': 19.07}]",1.00355378921401,10725220.1,10776149.909999998,10725220.1,10776149.909999998,-38160.55076500465,-38160.55076500465,10737989.359234994,3,2,12738120.969999999,0.07379893592350073,0.10316703809005341,0.0,0.0,,,1.369145119119729,2.0348711934789416,-0.03309543677930903,2.6516207406249994,0.0,0.0,132,2021-06,"[-0.13193386793136597, 0.641353964805603, -0.05151877552270889, 0.30506137013435364, 0.23703718185424805]"
2021-06-25 20:00:00+00:00,2021-06-25 13:31:00+00:00,2021-06-25 20:00:00+00:00,-1977175.4300000002,-0.0006514964586642152,12743411.370000001,-9913.969999996945,-1977175.4300000002,0.0,[],[],1.372155420791623,"[{'sid': Equity(4 [VWO]), 'amount': -26255, 'cost_basis': 53.38177544182061, 'last_sale_price': 54.56}, {'sid': Equity(2 [SPY]), 'amount': 16267, 'cost_basis': 419.9383643485756, 'last_sale_price': 426.61}, {'sid': Equity(3 [VNQ]), 'amount': -5293, 'cost_basis': 103.29603140468545, 'last_sale_price': 102.91}, {'sid': Equity(1 [LQD]), 'amount': 24383, 'cost_basis': 132.89153939963037, 'last_sale_price': 133.48}, {'sid': Equity(0 [DBC]), 'amount': 134234, 'cost_basis': 19.07437446724371, 'last_sale_price': 18.990000000000002}]",1.0035570733221446,10776149.909999998,10766235.940000001,10776149.909999998,10766235.940000001,-38160.55076500465,-38160.55076500465,10728075.389234997,3,2,12743411.370000001,0.072807538923501,0.1027958029353793,0.0,0.0,,,1.34674053382791,2.0015724931481276,-0.03309543677930903,2.6516207406249994,0.0,0.0,133,2021-06,"[-0.13193386793136597, 0.641353964805603, -0.05151877552270889, 0.30506137013435364, 0.23703718185424805]"
2021-06-28 20:00:00+00:00,2021-06-28 13:31:00+00:00,2021-06-28 20:00:00+00:00,-1979000.68,0.0025464157483593565,12769956.96,24720.33999999985,-1979000.68,0.0,"[{'id': '64421899d83c4401b8f696eed4e4518d', 'dt': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'amount': 13313, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e0dc967344794dadaf099cd495b85dd4', 'dt': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'amount': -8207, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd4ae9083829547a3807676dacce56263', 'dt': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'amount': 11212, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f3216f02fa944a08bad498337cd93e05', 'dt': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'amount': 14996, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '328e9c6935da4508bd363bd949d0ce76', 'dt': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'amount': -22054, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.3716393402601454,"[{'sid': Equity(4 [VWO]), 'amount': -26255, 'cost_basis': 53.38177544182061, 'last_sale_price': 54.69}, {'sid': Equity(2 [SPY]), 'amount': 16267, 'cost_basis': 419.9383643485756, 'last_sale_price': 427.47}, {'sid': Equity(3 [VNQ]), 'amount': -5293, 'cost_basis': 103.29603140468545, 'last_sale_price': 102.61}, {'sid': Equity(1 [LQD]), 'amount': 24383, 'cost_basis': 132.89153939963037, 'last_sale_price': 134.05}, {'sid': Equity(0 [DBC]), 'amount': 134234, 'cost_basis': 19.07437446724371, 'last_sale_price': 18.98}]",1.0035488957221843,10766235.940000001,10790956.280000001,10766235.940000001,10790956.280000001,-38160.55076500465,-38160.55076500465,10752795.729234997,3,2,12769956.96,0.07527957292350096,0.10243689665692496,0.0,0.0,,,1.3836766448847815,2.056977832785488,-0.03309543677930903,2.6516207406249994,0.0,0.0,134,2021-06,"[-0.0658235102891922, 0.32040485739707947, 0.05648776516318321, 0.4909198582172394, 0.19801102578639984]"
2021-06-29 20:00:00+00:00,2021-06-29 13:31:00+00:00,2021-06-29 20:00:00+00:00,-707280.2999999999,0.0019806457996223285,11477281.459999999,18277.109874997288,-707280.2999999999,39232.229875002056,"[{'id': '64421899d83c4401b8f696eed4e4518d', 'dt': Timestamp('2021-06-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'amount': 13313, 'filled': 13313, 'commission': 13.313, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e0dc967344794dadaf099cd495b85dd4', 'dt': Timestamp('2021-06-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'amount': -8207, 'filled': -8207, 'commission': 8.207, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd4ae9083829547a3807676dacce56263', 'dt': Timestamp('2021-06-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'amount': 11212, 'filled': 11212, 'commission': 11.212, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f3216f02fa944a08bad498337cd93e05', 'dt': Timestamp('2021-06-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'amount': 14996, 'filled': 14996, 'commission': 14.996, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '328e9c6935da4508bd363bd949d0ce76', 'dt': Timestamp('2021-06-29 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-06-28 20:00:00+0000', tz='UTC'), 'amount': -22054, 'filled': -22054, 'commission': 22.054000000000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 13313, 'dt': Timestamp('2021-06-29 20:00:00+0000', tz='UTC'), 'price': 54.677324999999996, 'order_id': '64421899d83c4401b8f696eed4e4518d', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -8207, 'dt': Timestamp('2021-06-29 20:00:00+0000', tz='UTC'), 'price': 427.48615, 'order_id': 'e0dc967344794dadaf099cd495b85dd4', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 11212, 'dt': Timestamp('2021-06-29 20:00:00+0000', tz='UTC'), 'price': 102.381165, 'order_id': 'd4ae9083829547a3807676dacce56263', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 14996, 'dt': Timestamp('2021-06-29 20:00:00+0000', tz='UTC'), 'price': 134.277105, 'order_id': 'f3216f02fa944a08bad498337cd93e05', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -22054, 'dt': Timestamp('2021-06-29 20:00:00+0000', tz='UTC'), 'price': 19.060465, 'order_id': '328e9c6935da4508bd363bd949d0ce76', 'sid': Equity(0 [DBC]), 'commission': None}]",1.1312300958320138,"[{'sid': Equity(4 [VWO]), 'amount': -12942, 'cost_basis': 53.38074677546302, 'last_sale_price': 54.65}, {'sid': Equity(2 [SPY]), 'amount': 8060, 'cost_basis': 419.939382586789, 'last_sale_price': 427.7}, {'sid': Equity(3 [VNQ]), 'amount': 5919, 'cost_basis': 102.3830592388917, 'last_sale_price': 102.33}, {'sid': Equity(1 [LQD]), 'amount': 39379, 'cost_basis': 133.4195603687546, 'last_sale_price': 134.21}, {'sid': Equity(0 [DBC]), 'amount': 112180, 'cost_basis': 19.074571062002132, 'last_sale_price': 19.07}]",0.9999005039585189,10790956.280000001,10770001.159999998,10790956.280000001,10770001.159999998,-38160.55076500465,1071.679109995376,10771072.839109994,4,1,11477281.459999999,0.07710728391100075,0.10206578211703743,0.0,0.0,,,1.4095075793456096,2.0955626848434616,-0.03309543677930903,2.6516207406249994,0.0,0.0,135,2021-06,"[-0.0658235102891922, 0.32040485739707947, 0.05648776516318321, 0.4909198582172394, 0.19801102578639984]"
2021-06-30 20:00:00+00:00,2021-06-30 13:31:00+00:00,2021-06-30 20:00:00+00:00,-702880.02,0.0030776697491918747,11503086.05,30204.870000002906,-702880.02,0.0,[],[],1.1300483515672652,"[{'sid': Equity(4 [VWO]), 'amount': -12942, 'cost_basis': 53.38074677546302, 'last_sale_price': 54.31}, {'sid': Equity(2 [SPY]), 'amount': 8060, 'cost_basis': 419.939382586789, 'last_sale_price': 428.06}, {'sid': Equity(3 [VNQ]), 'amount': 5919, 'cost_basis': 102.3830592388917, 'last_sale_price': 101.79}, {'sid': Equity(1 [LQD]), 'amount': 39379, 'cost_basis': 133.4195603687546, 'last_sale_price': 134.36}, {'sid': Equity(0 [DBC]), 'amount': 112180, 'cost_basis': 19.074571062002132, 'last_sale_price': 19.25}]",0.9999007821908799,10770001.159999998,10800206.030000001,10770001.159999998,10800206.030000001,1071.679109995376,1071.679109995376,10801277.709109997,4,1,11503086.05,0.0801277709110011,0.10173249325039575,0.0,0.0,,,1.4548036906222022,2.16381299868784,-0.03309543677930903,2.6516207406249994,0.0,0.0,136,2021-06,"[-0.0658235102891922, 0.32040485739707947, 0.05648776516318321, 0.4909198582172394, 0.19801102578639984]"
2021-07-01 20:00:00+00:00,2021-07-01 13:31:00+00:00,2021-07-01 20:00:00+00:00,-699126.8400000001,0.0020136444068146455,11518074.98,18742.109999999404,-699126.8400000001,0.0,[],[],1.1291293384160297,"[{'sid': Equity(4 [VWO]), 'amount': -12942, 'cost_basis': 53.38074677546302, 'last_sale_price': 54.02}, {'sid': Equity(2 [SPY]), 'amount': 8060, 'cost_basis': 419.939382586789, 'last_sale_price': 430.43}, {'sid': Equity(3 [VNQ]), 'amount': 5919, 'cost_basis': 102.3830592388917, 'last_sale_price': 102.23}, {'sid': Equity(1 [LQD]), 'amount': 39379, 'cost_basis': 133.4195603687546, 'last_sale_price': 133.99}, {'sid': Equity(0 [DBC]), 'amount': 112180, 'cost_basis': 19.074571062002132, 'last_sale_price': 19.32}]",0.9999009540529581,10800206.030000001,10818948.14,10800206.030000001,10818948.14,1071.679109995376,1071.679109995376,10820019.819109997,4,1,11518074.98,0.08200198191100094,0.10136974175621609,0.0,0.0,,,1.4808385168909606,2.2027363287594124,-0.03309543677930903,2.6516207406249994,0.0,0.0,137,2021-07,"[-0.0658235102891922, 0.32040485739707947, 0.05648776516318321, 0.4909198582172394, 0.19801102578639984]"
2021-07-02 20:00:00+00:00,2021-07-02 13:31:00+00:00,2021-07-02 20:00:00+00:00,-698350.3200000001,0.0060409930849832745,11581583.690000001,64285.23000000045,-698350.3200000001,0.0,[],[],1.1282239844062552,"[{'sid': Equity(4 [VWO]), 'amount': -12942, 'cost_basis': 53.38074677546302, 'last_sale_price': 53.96}, {'sid': Equity(2 [SPY]), 'amount': 8060, 'cost_basis': 419.939382586789, 'last_sale_price': 433.72}, {'sid': Equity(3 [VNQ]), 'amount': 5919, 'cost_basis': 102.3830592388917, 'last_sale_price': 102.54}, {'sid': Equity(1 [LQD]), 'amount': 39379, 'cost_basis': 133.4195603687546, 'last_sale_price': 134.37}, {'sid': Equity(0 [DBC]), 'amount': 112180, 'cost_basis': 19.074571062002132, 'last_sale_price': 19.5}]",0.9999015390412929,10818948.14,10883233.370000001,10818948.14,10883233.370000001,1071.679109995376,1071.679109995376,10884305.049109997,4,1,11581583.690000001,0.08843050491100102,0.1012571011364354,0.0,0.0,,,1.578889959752444,2.3545238013510805,-0.03309543677930903,2.6516207406249994,0.0,0.0,138,2021-07,"[-0.0658235102891922, 0.32040485739707947, 0.05648776516318321, 0.4909198582172394, 0.19801102578639984]"
2021-07-06 20:00:00+00:00,2021-07-06 13:31:00+00:00,2021-07-06 20:00:00+00:00,-685796.5800000001,-0.0023587356252328866,11539495.85,-29534.10000000149,-685796.5800000001,0.0,"[{'id': 'b00e23a1fcfc4bfd848649ff8444c4f1', 'dt': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'amount': -3313, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7924065b876c40b796215e8c5652b2cf', 'dt': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'amount': 4995, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '3be4bc82e90f444090bdbf6373dec21c', 'dt': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'amount': -30750, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7dc1cabe3eb143a78c33973f0d8c9f51', 'dt': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'amount': 41097, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '447a48bcee4b4cdca9fc4bd2e80c595a', 'dt': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'amount': -229434, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.126259825040562,"[{'sid': Equity(4 [VWO]), 'amount': -12942, 'cost_basis': 53.38074677546302, 'last_sale_price': 52.99}, {'sid': Equity(2 [SPY]), 'amount': 8060, 'cost_basis': 419.939382586789, 'last_sale_price': 432.93}, {'sid': Equity(3 [VNQ]), 'amount': 5919, 'cost_basis': 102.3830592388917, 'last_sale_price': 103.29}, {'sid': Equity(1 [LQD]), 'amount': 39379, 'cost_basis': 133.4195603687546, 'last_sale_price': 134.86}, {'sid': Equity(0 [DBC]), 'amount': 112180, 'cost_basis': 19.074571062002132, 'last_sale_price': 18.97}]",0.9999012711447325,10883233.370000001,10853699.27,10883233.370000001,10853699.27,1071.679109995376,1071.679109995376,10854770.949109996,4,1,11539495.85,0.08547709491100086,0.10099021476976533,0.0,0.0,,,1.5229622729496977,2.2700201073911983,-0.03309543677930903,2.6516207406249994,0.0,0.0,139,2021-07,"[-0.07935338467359543, 0.5207211971282959, -0.23628996312618256, 0.9998375773429871, -0.2049156129360199]"
2021-07-07 20:00:00+00:00,2021-07-07 13:31:00+00:00,2021-07-07 20:00:00+00:00,-5633238.3100000005,0.0002979812856132966,16561887.620000001,-1878.0719599984586,-5633238.3100000005,-76828.1119599957,"[{'id': 'b00e23a1fcfc4bfd848649ff8444c4f1', 'dt': Timestamp('2021-07-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'amount': -3313, 'filled': -3313, 'commission': 3.313, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7924065b876c40b796215e8c5652b2cf', 'dt': Timestamp('2021-07-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'amount': 4995, 'filled': 4995, 'commission': 4.995, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3be4bc82e90f444090bdbf6373dec21c', 'dt': Timestamp('2021-07-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'amount': -30750, 'filled': -30750, 'commission': 30.75, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7dc1cabe3eb143a78c33973f0d8c9f51', 'dt': Timestamp('2021-07-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'amount': 41097, 'filled': 41097, 'commission': 41.097, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '447a48bcee4b4cdca9fc4bd2e80c595a', 'dt': Timestamp('2021-07-07 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-07-06 20:00:00+0000', tz='UTC'), 'amount': -229434, 'filled': -229434, 'commission': 229.434, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -3313, 'dt': Timestamp('2021-07-07 20:00:00+0000', tz='UTC'), 'price': 53.01348, 'order_id': 'b00e23a1fcfc4bfd848649ff8444c4f1', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4995, 'dt': Timestamp('2021-07-07 20:00:00+0000', tz='UTC'), 'price': 434.67723, 'order_id': '7924065b876c40b796215e8c5652b2cf', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -30750, 'dt': Timestamp('2021-07-07 20:00:00+0000', tz='UTC'), 'price': 103.59817500000001, 'order_id': '3be4bc82e90f444090bdbf6373dec21c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 41097, 'dt': Timestamp('2021-07-07 20:00:00+0000', tz='UTC'), 'price': 135.38765999999998, 'order_id': '7dc1cabe3eb143a78c33973f0d8c9f51', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -229434, 'dt': Timestamp('2021-07-07 20:00:00+0000', tz='UTC'), 'price': 18.73063, 'order_id': '447a48bcee4b4cdca9fc4bd2e80c595a', 'sid': Equity(0 [DBC]), 'commission': None}]",2.0450884553306774,"[{'sid': Equity(4 [VWO]), 'amount': -16255, 'cost_basis': 53.305688773180094, 'last_sale_price': 53.04}, {'sid': Equity(2 [SPY]), 'amount': 13055, 'cost_basis': 425.57864285710605, 'last_sale_price': 434.46000000000004}, {'sid': Equity(3 [VNQ]), 'amount': -24831, 'cost_basis': 103.59693662860941, 'last_sale_price': 103.65}, {'sid': Equity(1 [LQD]), 'amount': 80476, 'cost_basis': 134.42512833367942, 'last_sale_price': 135.32}, {'sid': Equity(0 [DBC]), 'amount': -117254, 'cost_basis': 18.728673273577023, 'last_sale_price': 18.740000000000002}]",1.0069802985902039,10853699.27,10928649.31,10853699.27,10928649.31,1071.679109995376,-75756.4328500026,10852892.877149997,2,3,16561887.620000001,0.0852892877150011,0.10063177313300653,0.0,0.0,,,1.5143751087523354,2.2572720368782537,-0.03309543677930903,2.6516207406249994,0.0,0.0,140,2021-07,"[-0.07935338467359543, 0.5207211971282959, -0.23628996312618256, 0.9998375773429871, -0.2049156129360199]"
