,period_open,period_close,portfolio_value,net_leverage,gross_leverage,capital_used,starting_cash,longs_count,ending_exposure,ending_value,orders,starting_exposure,transactions,ending_cash,starting_value,positions,short_exposure,short_value,pnl,long_exposure,shorts_count,long_value,returns,max_leverage,sharpe,treasury_period_return,period_label,algo_volatility,sortino,trading_days,benchmark_period_return,benchmark_volatility,alpha,beta,excess_return,max_drawdown,algorithm_period_return,weights
2022-04-12 20:00:00+00:00,2022-04-12 13:31:00+00:00,2022-04-12 20:00:00+00:00,9735327.650515255,0.9914249449518183,1.8632047149476245,115182.17036443762,-31701.199849186753,3,9651846.680000002,9651846.680000002,"[{'id': '50124adb0d974fbe84dda3a96ff4dfa3', 'dt': Timestamp('2022-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-11 20:00:00+0000', tz='UTC'), 'amount': -47293, 'filled': -47293, 'commission': 214.886481011, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '91d122c137554c968fb2ee4a50e87d0f', 'dt': Timestamp('2022-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-11 20:00:00+0000', tz='UTC'), 'amount': 12974, 'filled': 12974, 'commission': 568.921764723, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3f131650f90c44589f2b888d58a02046', 'dt': Timestamp('2022-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-11 20:00:00+0000', tz='UTC'), 'amount': -30576, 'filled': -30576, 'commission': 331.400360928, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4bd7caa7dd3044869ad2eef5c6071503', 'dt': Timestamp('2022-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-11 20:00:00+0000', tz='UTC'), 'amount': 23017, 'filled': 23017, 'commission': 267.453097719, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '99e7b4c513b64d9980c9d0b77deb977d', 'dt': Timestamp('2022-04-12 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-11 20:00:00+0000', tz='UTC'), 'amount': -110636, 'filled': -110636, 'commission': 301.77468117800004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9773861.92,"[{'amount': -47293, 'dt': Timestamp('2022-04-12 20:00:00+0000', tz='UTC'), 'price': 45.43727, 'order_id': '50124adb0d974fbe84dda3a96ff4dfa3', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 12974, 'dt': Timestamp('2022-04-12 20:00:00+0000', tz='UTC'), 'price': 438.50914500000005, 'order_id': '91d122c137554c968fb2ee4a50e87d0f', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -30576, 'dt': Timestamp('2022-04-12 20:00:00+0000', tz='UTC'), 'price': 108.38578, 'order_id': '3f131650f90c44589f2b888d58a02046', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 23017, 'dt': Timestamp('2022-04-12 20:00:00+0000', tz='UTC'), 'price': 116.19807, 'order_id': '4bd7caa7dd3044869ad2eef5c6071503', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -110636, 'dt': Timestamp('2022-04-12 20:00:00+0000', tz='UTC'), 'price': 27.276355, 'order_id': '99e7b4c513b64d9980c9d0b77deb977d', 'sid': Equity(0 [DBC]), 'commission': None}]",83480.97051525342,9773861.92,"[{'sid': Equity(4 [VWO]), 'amount': -44464, 'cost_basis': 45.432437180617775, 'last_sale_price': 45.46}, {'sid': Equity(2 [SPY]), 'amount': 22145, 'cost_basis': 441.97421462448307, 'last_sale_price': 438.29}, {'sid': Equity(3 [VNQ]), 'amount': 2106, 'cost_basis': 109.62383580285096, 'last_sale_price': 108.44}, {'sid': Equity(1 [LQD]), 'amount': 34106, 'cost_basis': 117.45182613587768, 'last_sale_price': 116.14}, {'sid': Equity(0 [DBC]), 'amount': -81429, 'cost_basis': 27.272649014648614, 'last_sale_price': 27.29}]",-4243530.85,-4243530.85,-6833.069635558873,13895377.530000001,2,13895377.530000001,-0.00045613761869441125,2.6519230700036527,-0.10211818740661537,0.0,2022-04,0.1236341495370852,-0.1454379752790378,334,0.0,0.0,,,0.0,-0.17346493814695926,-0.026467234948477025,"[-0.20830903947353363, 1.0000163316726685, 0.02347569353878498, 0.4063154458999634, -0.22149844467639923]"
2022-04-13 20:00:00+00:00,2022-04-13 13:31:00+00:00,2022-04-13 20:00:00+00:00,9797936.010515252,0.9914797391587717,1.872109211604801,0.0,83480.97051525342,3,9714455.04,9714455.04,[],9651846.680000002,[],83480.97051525342,9651846.680000002,"[{'sid': Equity(4 [VWO]), 'amount': -44464, 'cost_basis': 45.432437180617775, 'last_sale_price': 45.95}, {'sid': Equity(2 [SPY]), 'amount': 22145, 'cost_basis': 441.97421462448307, 'last_sale_price': 443.31}, {'sid': Equity(3 [VNQ]), 'amount': 2106, 'cost_basis': 109.62383580285096, 'last_sale_price': 109.21000000000001}, {'sid': Equity(1 [LQD]), 'amount': 34106, 'cost_basis': 117.45182613587768, 'last_sale_price': 116.74000000000001}, {'sid': Equity(0 [DBC]), 'amount': -81429, 'cost_basis': 27.272649014648614, 'last_sale_price': 27.89}]",-4314175.61,-4314175.61,62608.35999999754,14028630.649999999,2,14028630.649999999,0.006916310297931249,2.6519230700036527,-0.06271339895387561,0.0,2022-04,0.1235768435339365,-0.08940933900551613,335,0.0,0.0,,,0.0,-0.17346493814695926,-0.02020639894847731,"[-0.20830903947353363, 1.0000163316726685, 0.02347569353878498, 0.4063154458999634, -0.22149844467639923]"
2022-04-14 20:00:00+00:00,2022-04-14 13:31:00+00:00,2022-04-14 20:00:00+00:00,9633453.540515253,0.9913342634430987,1.8859342491860156,0.0,83480.97051525342,3,9549972.57,9549972.57,[],9714455.04,[],83480.97051525342,9714455.04,"[{'sid': Equity(4 [VWO]), 'amount': -44464, 'cost_basis': 45.432437180617775, 'last_sale_price': 45.45}, {'sid': Equity(2 [SPY]), 'amount': 22145, 'cost_basis': 441.97421462448307, 'last_sale_price': 437.79}, {'sid': Equity(3 [VNQ]), 'amount': 2106, 'cost_basis': 109.62383580285096, 'last_sale_price': 108.74000000000001}, {'sid': Equity(1 [LQD]), 'amount': 34106, 'cost_basis': 117.45182613587768, 'last_sale_price': 115.38}, {'sid': Equity(0 [DBC]), 'amount': -81429, 'cost_basis': 27.272649014648614, 'last_sale_price': 28.1}]",-4309043.7,-4309043.7,-164482.4699999988,13859016.27,2,13859016.27,-0.016542812117204944,2.6519230700036527,-0.16353040853992457,0.0,2022-04,0.12424266944928537,-0.23150468379493225,336,0.0,0.0,,,0.0,-0.17346493814695926,-0.03665464594847723,"[-0.20830903947353363, 1.0000163316726685, 0.02347569353878498, 0.4063154458999634, -0.22149844467639923]"
2022-04-18 20:00:00+00:00,2022-04-18 13:31:00+00:00,2022-04-18 20:00:00+00:00,9588890.600515254,0.9912939907239355,1.8937243135326056,0.0,83480.97051525342,3,9505409.63,9505409.63,"[{'id': 'ff2ae4750fd4459491afe8fcf0123921', 'dt': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'amount': 59812, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7e57cfcfc2fc4e4fbeec0cf51621dbbd', 'dt': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'amount': -13757, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'baf6471958d64a13817813f8fede3db9', 'dt': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'amount': -7836, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bed49cbf1ff742248cbdf8c93dabf198', 'dt': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'amount': 18223, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dca7d8e4422b4a2283c49b7502b84a76', 'dt': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'amount': 76140, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9549972.57,[],83480.97051525342,9549972.57,"[{'sid': Equity(4 [VWO]), 'amount': -44464, 'cost_basis': 45.432437180617775, 'last_sale_price': 45.26}, {'sid': Equity(2 [SPY]), 'amount': 22145, 'cost_basis': 441.97421462448307, 'last_sale_price': 437.97}, {'sid': Equity(3 [VNQ]), 'amount': 2106, 'cost_basis': 109.62383580285096, 'last_sale_price': 108.3}, {'sid': Equity(1 [LQD]), 'amount': 34106, 'cost_basis': 117.45182613587768, 'last_sale_price': 114.5}, {'sid': Equity(0 [DBC]), 'amount': -81429, 'cost_basis': 27.272649014648614, 'last_sale_price': 28.42}]",-4326652.82,-4326652.82,-44562.93999999948,13832062.450000001,2,13832062.450000001,-0.0045299909140571765,2.6519230700036527,-0.19107541418410404,0.0,2022-04,0.12411989391676238,-0.2703522661127696,337,0.0,0.0,,,0.0,-0.17346493814695926,-0.04111093994847714,"[0.07244618237018585, 0.3830970227718353, -0.06472554802894592, 0.6248562932014465, -0.015673965215682983]"
2022-04-19 20:00:00+00:00,2022-04-19 13:31:00+00:00,2022-04-19 20:00:00+00:00,9780742.657270528,0.9802561212335977,1.1398624491681721,109628.82675527781,83480.97051525342,3,9587632.86,9587632.86,"[{'id': 'ff2ae4750fd4459491afe8fcf0123921', 'dt': Timestamp('2022-04-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'amount': 59812, 'filled': 59812, 'commission': 269.468102718, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7e57cfcfc2fc4e4fbeec0cf51621dbbd', 'dt': Timestamp('2022-04-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'amount': -13757, 'filled': -13757, 'commission': 611.9354072360001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'baf6471958d64a13817813f8fede3db9', 'dt': Timestamp('2022-04-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'amount': -7836, 'filled': -7836, 'commission': 86.66981941200001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bed49cbf1ff742248cbdf8c93dabf198', 'dt': Timestamp('2022-04-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'amount': 18223, 'filled': 18223, 'commission': 207.09855452850002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dca7d8e4422b4a2283c49b7502b84a76', 'dt': Timestamp('2022-04-19 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-18 20:00:00+0000', tz='UTC'), 'amount': 76140, 'filled': 76140, 'commission': 210.93707583, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9505409.63,"[{'amount': 59812, 'dt': Timestamp('2022-04-19 20:00:00+0000', tz='UTC'), 'price': 45.052515, 'order_id': 'ff2ae4750fd4459491afe8fcf0123921', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -13757, 'dt': Timestamp('2022-04-19 20:00:00+0000', tz='UTC'), 'price': 444.81748000000005, 'order_id': '7e57cfcfc2fc4e4fbeec0cf51621dbbd', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -7836, 'dt': Timestamp('2022-04-19 20:00:00+0000', tz='UTC'), 'price': 110.60467, 'order_id': 'baf6471958d64a13817813f8fede3db9', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 18223, 'dt': Timestamp('2022-04-19 20:00:00+0000', tz='UTC'), 'price': 113.646795, 'order_id': 'bed49cbf1ff742248cbdf8c93dabf198', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 76140, 'dt': Timestamp('2022-04-19 20:00:00+0000', tz='UTC'), 'price': 27.703845, 'order_id': 'dca7d8e4422b4a2283c49b7502b84a76', 'sid': Equity(0 [DBC]), 'commission': None}]",193109.79727052915,9505409.63,"[{'sid': Equity(4 [VWO]), 'amount': 15348, 'cost_basis': 45.07007221284324, 'last_sale_price': 45.03}, {'sid': Equity(2 [SPY]), 'amount': 8388, 'cost_basis': 442.047168297258, 'last_sale_price': 445.04}, {'sid': Equity(3 [VNQ]), 'amount': -5730, 'cost_basis': 110.58954437706596, 'last_sale_price': 110.66}, {'sid': Equity(1 [LQD]), 'amount': 52329, 'cost_basis': 116.13072342352754, 'last_sale_price': 113.59}, {'sid': Equity(0 [DBC]), 'amount': -5289, 'cost_basis': 27.232766791954344, 'last_sale_price': 27.69}]",-780534.21,-780534.21,191852.05675527453,10368167.07,2,10368167.07,0.020241847557064926,2.6519230700036527,-0.06975164179396118,0.0,2022-04,0.12514513108381653,-0.09965419847593622,338,0.0,0.0,,,0.0,-0.17346493814695926,-0.021925734272949637,"[0.07244618237018585, 0.3830970227718353, -0.06472554802894592, 0.6248562932014465, -0.015673965215682983]"
2022-04-20 20:00:00+00:00,2022-04-20 13:31:00+00:00,2022-04-20 20:00:00+00:00,9824570.047270529,0.9803441986426491,1.1414171160717068,0.0,193109.79727052915,3,9631460.25,9631460.25,[],9587632.86,[],193109.79727052915,9587632.86,"[{'sid': Equity(4 [VWO]), 'amount': 15348, 'cost_basis': 45.07007221284324, 'last_sale_price': 44.74}, {'sid': Equity(2 [SPY]), 'amount': 8388, 'cost_basis': 442.047168297258, 'last_sale_price': 444.71000000000004}, {'sid': Equity(3 [VNQ]), 'amount': -5730, 'cost_basis': 110.58954437706596, 'last_sale_price': 112.5}, {'sid': Equity(1 [LQD]), 'amount': 52329, 'cost_basis': 116.13072342352754, 'last_sale_price': 114.77}, {'sid': Equity(0 [DBC]), 'amount': -5289, 'cost_basis': 27.232766791954344, 'last_sale_price': 27.72}]",-791236.08,-791236.08,43827.390000000596,10422696.33,2,10422696.33,0.004771807812590835,2.6519230700036527,-0.04297158300531645,0.0,2022-04,0.12502050409517032,-0.06142303982857244,339,0.0,0.0,,,0.0,-0.17346493814695926,-0.017542995272949558,"[0.07244618237018585, 0.3830970227718353, -0.06472554802894592, 0.6248562932014465, -0.015673965215682983]"
2022-04-21 20:00:00+00:00,2022-04-21 13:31:00+00:00,2022-04-21 20:00:00+00:00,9697197.54727053,0.980086020076503,1.1423092018082996,0.0,193109.79727052915,3,9504087.750000002,9504087.750000002,[],9631460.25,[],193109.79727052915,9631460.25,"[{'sid': Equity(4 [VWO]), 'amount': 15348, 'cost_basis': 45.07007221284324, 'last_sale_price': 43.93}, {'sid': Equity(2 [SPY]), 'amount': 8388, 'cost_basis': 442.047168297258, 'last_sale_price': 438.06}, {'sid': Equity(3 [VNQ]), 'amount': -5730, 'cost_basis': 110.58954437706596, 'last_sale_price': 111.72}, {'sid': Equity(1 [LQD]), 'amount': 52329, 'cost_basis': 116.13072342352754, 'last_sale_price': 113.55}, {'sid': Equity(0 [DBC]), 'amount': -5289, 'cost_basis': 27.232766791954344, 'last_sale_price': 27.68}]",-786555.12,-786555.12,-127372.49999999814,10290642.870000001,2,10290642.870000001,-0.012651139330174373,2.6519230700036527,-0.11940775613031353,0.0,2022-04,0.12533231745002343,-0.1699753478055761,340,0.0,0.0,,,0.0,-0.17346493814695926,-0.03028024527294937,"[0.07244618237018585, 0.3830970227718353, -0.06472554802894592, 0.6248562932014465, -0.015673965215682983]"
2022-04-22 20:00:00+00:00,2022-04-22 13:31:00+00:00,2022-04-22 20:00:00+00:00,9598233.187270528,0.9798806933002381,1.1408522252327071,0.0,193109.79727052915,3,9405123.389999999,9405123.389999999,[],9504087.750000002,[],193109.79727052915,9504087.750000002,"[{'sid': Equity(4 [VWO]), 'amount': 15348, 'cost_basis': 45.07007221284324, 'last_sale_price': 43.58}, {'sid': Equity(2 [SPY]), 'amount': 8388, 'cost_basis': 442.047168297258, 'last_sale_price': 426.04}, {'sid': Equity(3 [VNQ]), 'amount': -5730, 'cost_basis': 110.58954437706596, 'last_sale_price': 109.76}, {'sid': Equity(1 [LQD]), 'amount': 52329, 'cost_basis': 116.13072342352754, 'last_sale_price': 113.42}, {'sid': Equity(0 [DBC]), 'amount': -5289, 'cost_basis': 27.232766791954344, 'last_sale_price': 27.150000000000002}]",-772521.15,-772521.15,-98964.36000000313,10177644.54,2,10177644.54,-0.00998362617271529,2.6519230700036527,-0.17906233415850012,0.0,2022-04,0.1254514418335905,-0.2542472867185807,341,0.0,0.0,,,0.0,-0.17346493814695926,-0.0401766812729496,"[0.07244618237018585, 0.3830970227718353, -0.06472554802894592, 0.6248562932014465, -0.015673965215682983]"
2022-04-25 20:00:00+00:00,2022-04-25 13:31:00+00:00,2022-04-25 20:00:00+00:00,9680641.68727053,0.9800519631333472,1.1391031861555396,0.0,193109.79727052915,3,9487531.89,9487531.89,"[{'id': '5f69106be0714652b94bf214138d0480', 'dt': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': -26430, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f6c50f56f9d9449b83926833c04bd8ed', 'dt': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': -2922, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6b1941960eab418d877c8258c2271a96', 'dt': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': -3270, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '59fbecc8e4684e99a53c8e60ab567565', 'dt': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': -36227, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1501e5b08385409e8fd97d3fd62db627', 'dt': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': 263372, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9405123.389999999,[],193109.79727052915,9405123.389999999,"[{'sid': Equity(4 [VWO]), 'amount': 15348, 'cost_basis': 45.07007221284324, 'last_sale_price': 43.13}, {'sid': Equity(2 [SPY]), 'amount': 8388, 'cost_basis': 442.047168297258, 'last_sale_price': 428.51}, {'sid': Equity(3 [VNQ]), 'amount': -5730, 'cost_basis': 110.58954437706596, 'last_sale_price': 109.48}, {'sid': Equity(1 [LQD]), 'amount': 52329, 'cost_basis': 116.13072342352754, 'last_sale_price': 114.68}, {'sid': Equity(0 [DBC]), 'amount': -5289, 'cost_basis': 27.232766791954344, 'last_sale_price': 26.95}]",-769858.95,-769858.95,82408.50000000186,10257390.84,2,10257390.84,0.008937112976743097,2.6519230700036527,-0.1280720336945624,0.0,2022-04,0.1254884947985102,-0.1821673362483303,342,0.0,0.0,,,0.0,-0.17346493814695926,-0.03193583127294952,"[-0.04937674105167389, 0.24194954335689545, -0.10179203748703003, 0.1907394379377365, 0.7184798121452332]"
2022-04-26 20:00:00+00:00,2022-04-26 13:31:00+00:00,2022-04-26 20:00:00+00:00,9559991.628537793,1.0181385568314278,1.3188595984082934,-366514.2487327326,193109.79727052915,3,9733396.08,9733396.08,"[{'id': '5f69106be0714652b94bf214138d0480', 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': -26430, 'filled': -26430, 'commission': 111.63733341, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f6c50f56f9d9449b83926833c04bd8ed', 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': -2922, 'filled': -2922, 'commission': 121.52362779, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6b1941960eab418d877c8258c2271a96', 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': -3270, 'filled': -3270, 'commission': 35.19375432000001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '59fbecc8e4684e99a53c8e60ab567565', 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': -36227, 'filled': -36227, 'commission': 415.02625706300006, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1501e5b08385409e8fd97d3fd62db627', 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-04-25 20:00:00+0000', tz='UTC'), 'amount': 263372, 'filled': 263372, 'commission': 719.8920701520001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9487531.89,"[{'amount': -26430, 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'price': 42.23887, 'order_id': '5f69106be0714652b94bf214138d0480', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -2922, 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'price': 415.89195, 'order_id': 'f6c50f56f9d9449b83926833c04bd8ed', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -3270, 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'price': 107.62616000000001, 'order_id': '6b1941960eab418d877c8258c2271a96', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -36227, 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'price': 114.56269, 'order_id': '59fbecc8e4684e99a53c8e60ab567565', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 263372, 'dt': Timestamp('2022-04-26 20:00:00+0000', tz='UTC'), 'price': 27.333660000000002, 'order_id': '1501e5b08385409e8fd97d3fd62db627', 'sid': Equity(0 [DBC]), 'commission': None}]",-173404.45146220675,9487531.89,"[{'sid': Equity(4 [VWO]), 'amount': -11082, 'cost_basis': 42.22879624675961, 'last_sale_price': 42.26}, {'sid': Equity(2 [SPY]), 'amount': 5466, 'cost_basis': 442.06940094046877, 'last_sale_price': 416.1}, {'sid': Equity(3 [VNQ]), 'amount': -9000, 'cost_basis': 109.508937636252, 'last_sale_price': 107.68}, {'sid': Equity(1 [LQD]), 'amount': 16102, 'cost_basis': 116.15649825007475, 'last_sale_price': 114.62}, {'sid': Equity(0 [DBC]), 'amount': 258083, 'cost_basis': 27.336449381982355, 'last_sale_price': 27.32}]",-1437445.32,-1437445.32,-120650.05873273686,11170841.4,2,11170841.4,-0.0121098641045508,2.6519230700036527,-0.20024060361872653,0.0,2022-04,0.1257548019572878,-0.2837613629281982,343,0.0,0.0,,,0.0,-0.17346493814695926,-0.04400083714622316,"[-0.04937674105167389, 0.24194954335689545, -0.10179203748703003, 0.1907394379377365, 0.7184798121452332]"
