,period_open,period_close,long_value,short_value,longs_count,long_exposure,shorts_count,transactions,ending_exposure,starting_value,returns,starting_exposure,starting_cash,capital_used,ending_value,positions,portfolio_value,ending_cash,gross_leverage,net_leverage,orders,short_exposure,pnl,max_drawdown,algo_volatility,alpha,beta,benchmark_period_return,benchmark_volatility,excess_return,algorithm_period_return,sharpe,trading_days,period_label,max_leverage,treasury_period_return,sortino,weights
2020-12-30 21:00:00+00:00,2020-12-30 14:31:00+00:00,2020-12-30 21:00:00+00:00,11953822.719999999,-1904601.48,3,11953822.719999999,2,[],10049221.239999998,10053364.870000001,-0.00041142480224753974,10053364.870000001,18050.312960536212,0.0,10049221.239999998,"[{'sid': Equity(4 [VWO]), 'amount': -34851, 'cost_basis': 49.360616806834166, 'last_sale_price': 50.24}, {'sid': Equity(2 [SPY]), 'amount': 7158, 'cost_basis': 368.328700922295, 'last_sale_price': 371.99}, {'sid': Equity(3 [VNQ]), 'amount': -1827, 'cost_basis': 84.97379755552382, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 60043, 'cost_basis': 137.48447680008493, 'last_sale_price': 138.1}, {'sid': Equity(0 [DBC]), 'amount': 68250, 'cost_basis': 14.390272014962967, 'last_sale_price': 14.64}]",10067271.552960534,18050.312960536212,1.3765819395151393,0.9982070302896292,[],-1904601.48,-4143.630000002682,-0.0006902116487184173,0.023781100998898828,,,0.0,0.0,0.0,0.006727155296053278,6.471537657670552,11,2020-12,1.3765819395151393,0.0,40.01591340813835,"[-0.16966266930103302, 0.2645837366580963, -0.015309475362300873, 0.8220419883728027, 0.09834641963243484]"
2020-12-31 21:00:00+00:00,2020-12-31 14:31:00+00:00,2020-12-31 21:00:00+00:00,11973247.629999999,-1901550.72,3,11973247.629999999,2,[],10071696.909999998,10049221.239999998,0.0022325483008740488,10049221.239999998,18050.312960536212,0.0,10071696.909999998,"[{'sid': Equity(4 [VWO]), 'amount': -34851, 'cost_basis': 49.360616806834166, 'last_sale_price': 50.11}, {'sid': Equity(2 [SPY]), 'amount': 7158, 'cost_basis': 368.328700922295, 'last_sale_price': 373.88}, {'sid': Equity(3 [VNQ]), 'amount': -1827, 'cost_basis': 84.97379755552382, 'last_sale_price': 84.93}, {'sid': Equity(1 [LQD]), 'amount': 60043, 'cost_basis': 137.48447680008493, 'last_sale_price': 138.13}, {'sid': Equity(0 [DBC]), 'amount': 68250, 'cost_basis': 14.390272014962967, 'last_sale_price': 14.700000000000001}]",10089747.222960534,18050.312960536212,1.375138350188406,0.9982110242643681,[],-1901550.72,22475.669999999925,-0.0006902116487184173,0.02386137352267673,,,0.0,0.0,0.0,0.008974722296053228,7.877114893394478,12,2020-12,1.3765819395151393,0.0,51.04464575444886,"[-0.16966266930103302, 0.2645837366580963, -0.015309475362300873, 0.8220419883728027, 0.09834641963243484]"
2021-01-04 21:00:00+00:00,2021-01-04 14:31:00+00:00,2021-01-04 21:00:00+00:00,11889323.31,-1904523.9300000002,3,11889323.31,2,[],9984799.38,10071696.909999998,-0.008612458575993798,10071696.909999998,18050.312960536212,0.0,9984799.38,"[{'sid': Equity(4 [VWO]), 'amount': -34851, 'cost_basis': 49.360616806834166, 'last_sale_price': 50.34}, {'sid': Equity(2 [SPY]), 'amount': 7158, 'cost_basis': 368.328700922295, 'last_sale_price': 368.79}, {'sid': Equity(3 [VNQ]), 'amount': -1827, 'cost_basis': 84.97379755552382, 'last_sale_price': 82.17}, {'sid': Equity(1 [LQD]), 'amount': 60043, 'cost_basis': 137.48447680008493, 'last_sale_price': 137.43}, {'sid': Equity(0 [DBC]), 'amount': 68250, 'cost_basis': 14.390272014962967, 'last_sale_price': 14.620000000000001}]",10002849.692960536,18050.312960536212,1.378991753690687,0.998195482935904,"[{'id': 'c34822a7155c485bbc5974f1cc56ef6b', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -28355, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a789e24c9326404798b47cd77eda74c2', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 6052, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '94d935a8818748d294309fd8ebbdd08c', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 31358, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd8fc5607892d43619ffc074e0e591334', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -20743, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1d14f0947dd74c8d9cd46bc4fb101d80', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -35065, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1904523.9300000002,-86897.52999999747,-0.008612458575993933,0.04711251763033293,,,0.0,0.0,0.0,0.00028496929605359433,0.13905467846100897,13,2021-01,1.378991753690687,0.0,0.17202206891626512,"[-0.31809285283088684, 0.4870593249797821, 0.24259348213672638, 0.5399380922317505, 0.04850190877914429]"
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,13217852.84,-3255741.06,4,13217852.84,1,"[{'amount': -28355, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 51.484245, 'order_id': 'c34822a7155c485bbc5974f1cc56ef6b', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 6052, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 371.51566499999996, 'order_id': 'a789e24c9326404798b47cd77eda74c2', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 31358, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 82.331145, 'order_id': '94d935a8818748d294309fd8ebbdd08c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -20743, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 136.921505, 'order_id': 'd8fc5607892d43619ffc074e0e591334', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -35065, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 15.022485000000001, 'order_id': '1d14f0947dd74c8d9cd46bc4fb101d80', 'sid': Equity(0 [DBC]), 'commission': None}]",9962111.78,9984799.38,-0.0027036454698657897,9984799.38,18050.312960536212,-4356.559258121997,9962111.78,"[{'sid': Equity(4 [VWO]), 'amount': -63206, 'cost_basis': 50.31099325591368, 'last_sale_price': 51.51}, {'sid': Equity(2 [SPY]), 'amount': 13210, 'cost_basis': 369.8057900879822, 'last_sale_price': 371.33}, {'sid': Equity(3 [VNQ]), 'amount': 29531, 'cost_basis': 82.33988747416245, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 39300, 'cost_basis': 137.49170367738319, 'last_sale_price': 136.99}, {'sid': Equity(0 [DBC]), 'amount': 33185, 'cost_basis': 14.391859368997997, 'last_sale_price': 15.030000000000001}]",9975805.533702414,13693.753702415786,1.6513547546957845,0.9986273034637502,"[{'id': 'c34822a7155c485bbc5974f1cc56ef6b', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -28355, 'filled': -28355, 'commission': 145.9835766975, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a789e24c9326404798b47cd77eda74c2', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 6052, 'filled': 6052, 'commission': 224.84128045799997, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '94d935a8818748d294309fd8ebbdd08c', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 31358, 'filled': 31358, 'commission': 258.17400449100006, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd8fc5607892d43619ffc074e0e591334', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -20743, 'filled': -20743, 'commission': 284.0162778215, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1d14f0947dd74c8d9cd46bc4fb101d80', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -35065, 'filled': -35065, 'commission': 52.67634365250001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-3255741.06,-27044.159258121625,-0.011292819011246286,0.04672225091945199,,,0.0,0.0,0.0,-0.0024194466297585704,-0.911393300373035,14,2021-01,1.6513547546957845,0.0,-1.107497981503555,"[-0.31809285283088684, 0.4870593249797821, 0.24259348213672638, 0.5399380922317505, 0.04850190877914429]"
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,13208354.08,-3224770.12,4,13208354.08,1,[],9983583.96,9962111.78,0.0021524256790550478,9962111.78,13693.753702415786,0.0,9983583.96,"[{'sid': Equity(4 [VWO]), 'amount': -63206, 'cost_basis': 50.31099325591368, 'last_sale_price': 51.02}, {'sid': Equity(2 [SPY]), 'amount': 13210, 'cost_basis': 369.8057900879822, 'last_sale_price': 373.55}, {'sid': Equity(3 [VNQ]), 'amount': 29531, 'cost_basis': 82.33988747416245, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 39300, 'cost_basis': 137.49170367738319, 'last_sale_price': 135.88}, {'sid': Equity(0 [DBC]), 'amount': 33185, 'cost_basis': 14.391859368997997, 'last_sale_price': 15.05}]",9997277.713702416,13693.753702415786,1.6437598985048216,0.9986302517450679,[],-3224770.12,21472.180000001565,-0.011292819011246286,0.04601712867879907,,,0.0,0.0,0.0,-0.0002722286297585086,-0.07785735580035207,15,2021-01,1.6513547546957845,0.0,-0.09645264295769068,"[-0.31809285283088684, 0.4870593249797821, 0.24259348213672638, 0.5399380922317505, 0.04850190877914429]"
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,13278481.57,-3250052.52,4,13278481.57,1,[],10028429.05,9983583.96,0.00448573014417053,9983583.96,13693.753702415786,0.0,10028429.05,"[{'sid': Equity(4 [VWO]), 'amount': -63206, 'cost_basis': 50.31099325591368, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': 13210, 'cost_basis': 369.8057900879822, 'last_sale_price': 379.1}, {'sid': Equity(3 [VNQ]), 'amount': 29531, 'cost_basis': 82.33988747416245, 'last_sale_price': 82.27}, {'sid': Equity(1 [LQD]), 'amount': 39300, 'cost_basis': 137.49170367738319, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': 33185, 'cost_basis': 14.391859368997997, 'last_sale_price': 15.120000000000001}]",10042122.803702416,13693.753702415786,1.645920331098333,0.9986363686274214,[],-3250052.52,44845.08999999985,-0.011292819011246286,0.04790964878733469,,,0.0,0.0,0.0,0.00421228037024135,1.4045479931705853,16,2021-01,1.6513547546957845,0.0,1.8709789370910619,"[-0.31809285283088684, 0.4870593249797821, 0.24259348213672638, 0.5399380922317505, 0.04850190877914429]"
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,13330692.17,-3315786.7600000002,4,13330692.17,1,[],10014905.41,10028429.05,-0.001346691358426022,10028429.05,13693.753702415786,0.0,10014905.41,"[{'sid': Equity(4 [VWO]), 'amount': -63206, 'cost_basis': 50.31099325591368, 'last_sale_price': 52.46}, {'sid': Equity(2 [SPY]), 'amount': 13210, 'cost_basis': 369.8057900879822, 'last_sale_price': 381.26}, {'sid': Equity(3 [VNQ]), 'amount': 29531, 'cost_basis': 82.33988747416245, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 39300, 'cost_basis': 137.49170367738319, 'last_sale_price': 135.76}, {'sid': Equity(0 [DBC]), 'amount': 33185, 'cost_basis': 14.391859368997997, 'last_sale_price': 15.24}]",10028599.163702415,13693.753702415786,1.6599007157699937,0.9986345297604496,[],-3315786.7600000002,-13523.640000000596,-0.011292819011246286,0.046802541776003743,,,0.0,0.0,0.0,0.002859916370241411,0.9266668591601498,17,2021-01,1.6599007157699937,0.0,1.2294872543818183,"[-0.31809285283088684, 0.4870593249797821, 0.24259348213672638, 0.5399380922317505, 0.04850190877914429]"
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,13237814.020000001,-3277231.1,4,13237814.020000001,1,[],9960582.920000002,10014905.41,-0.00541675752647619,10014905.41,13693.753702415786,0.0,9960582.920000002,"[{'sid': Equity(4 [VWO]), 'amount': -63206, 'cost_basis': 50.31099325591368, 'last_sale_price': 51.85}, {'sid': Equity(2 [SPY]), 'amount': 13210, 'cost_basis': 369.8057900879822, 'last_sale_price': 378.69}, {'sid': Equity(3 [VNQ]), 'amount': 29531, 'cost_basis': 82.33988747416245, 'last_sale_price': 81.97}, {'sid': Equity(1 [LQD]), 'amount': 39300, 'cost_basis': 137.49170367738319, 'last_sale_price': 135.18}, {'sid': Equity(0 [DBC]), 'amount': 33185, 'cost_basis': 14.391859368997997, 'last_sale_price': 15.13}]",9974276.673702417,13693.753702415786,1.655763686959134,0.9986270930564299,"[{'id': '58c0a79b46904d4292d2d366c9e258a0', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 42053, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'aabcf894e39442eb87c0599aab1b3c5a', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -1246, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ce8a7071d6254230a1d40dd2507f5b91', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -34241, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2c92c6d04271485ba8e7d0a781d54d3e', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -11874, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0df7a23cbf814e43845699d0e44dd055', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 179600, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-3277231.1,-54322.48999999836,-0.011444345106619614,0.04998921479599929,,,0.0,0.0,0.0,-0.0025723326297584226,-0.6976245938836875,18,2021-01,1.6599007157699937,0.0,-0.8756863062315592,"[-0.10995854437351227, 0.45420190691947937, -0.038714449852705, 0.3716961741447449, 0.3227749168872833]"
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,11280349.799999999,-1495813.8599999999,3,11280349.799999999,2,"[{'amount': 42053, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 52.44621, 'order_id': '58c0a79b46904d4292d2d366c9e258a0', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1246, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 378.58061499999997, 'order_id': 'aabcf894e39442eb87c0599aab1b3c5a', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -34241, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 82.11892, 'order_id': 'ce8a7071d6254230a1d40dd2507f5b91', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -11874, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 135.402265, 'order_id': '2c92c6d04271485ba8e7d0a781d54d3e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 163530, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 15.42771, 'order_id': '0df7a23cbf814e43845699d0e44dd055', 'sid': Equity(0 [DBC]), 'commission': None}]",9784535.94,9960582.920000002,-0.0014147349074256077,9960582.920000002,13693.753702415786,161936.022613395,9784535.94,"[{'sid': Equity(4 [VWO]), 'amount': -21153, 'cost_basis': 50.30056674208997, 'last_sale_price': 52.42}, {'sid': Equity(2 [SPY]), 'amount': 11964, 'cost_basis': 369.8097328449722, 'last_sale_price': 378.77}, {'sid': Equity(3 [VNQ]), 'amount': -4710, 'cost_basis': 82.05922076561104, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 27426, 'cost_basis': 137.49756587564255, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': 196715, 'cost_basis': 15.254248831059291, 'last_sale_price': 15.42}]",9960165.71631581,175629.77631581074,1.2827260131898492,0.9823667817064419,"[{'id': '58c0a79b46904d4292d2d366c9e258a0', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 42053, 'filled': 42053, 'commission': 220.55204691300003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'aabcf894e39442eb87c0599aab1b3c5a', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -1246, 'filled': -1246, 'commission': 47.171144629, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ce8a7071d6254230a1d40dd2507f5b91', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -34241, 'filled': -34241, 'commission': 281.18339397200003, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2c92c6d04271485ba8e7d0a781d54d3e', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -11874, 'filled': -11874, 'commission': 160.776649461, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0df7a23cbf814e43845699d0e44dd055', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 179600, 'filled': 163530, 'commission': 252.28934163000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1495813.8599999999,-14110.957386607304,-0.012842889299530232,0.048802654915069674,,,0.0,0.0,0.0,-0.003983428368419251,-1.0614606935619522,19,2021-01,1.6599007157699937,0.0,-1.324754448460973,"[-0.10995854437351227, 0.45420190691947937, -0.038714449852705, 0.3716961741447449, 0.3227749168872833]"
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,11560638.38,-1504119.87,3,11560638.38,2,"[{'amount': 16070, 'dt': Timestamp('2021-01-13 21:00:00+0000', tz='UTC'), 'price': 15.387690000000001, 'order_id': '0df7a23cbf814e43845699d0e44dd055', 'sid': Equity(0 [DBC]), 'commission': None}]",10056518.510000002,9784535.94,0.0024776358531612974,9784535.94,175629.77631581074,-247304.9063178301,10056518.510000002,"[{'sid': Equity(4 [VWO]), 'amount': -21153, 'cost_basis': 50.30056674208997, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 11964, 'cost_basis': 369.8097328449722, 'last_sale_price': 379.79}, {'sid': Equity(3 [VNQ]), 'amount': -4710, 'cost_basis': 82.05922076561104, 'last_sale_price': 83.16}, {'sid': Equity(1 [LQD]), 'amount': 27426, 'cost_basis': 137.49756587564255, 'last_sale_price': 136.52}, {'sid': Equity(0 [DBC]), 'amount': 212785, 'cost_basis': 15.264442818430146, 'last_sale_price': 15.38}]",9984843.379997982,-71675.13000201929,1.308459006595118,1.0071783930177214,"[{'id': '0df7a23cbf814e43845699d0e44dd055', 'dt': Timestamp('2021-01-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 179600, 'filled': 179600, 'commission': 277.01735946, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-1504119.87,24677.663682172075,-0.012842889299530232,0.048446475701592606,,,0.0,0.0,0.0,-0.0015156620002020338,-0.3714157310043478,20,2021-01,1.6599007157699937,0.0,-0.47211598133716437,"[-0.10995854437351227, 0.45420190691947937, -0.038714449852705, 0.3716961741447449, 0.3227749168872833]"
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,11558334.819999998,-1517427.33,3,11558334.819999998,2,[],10040907.489999998,10056518.510000002,-0.0015634716946363314,10056518.510000002,-71675.13000201929,0.0,10040907.489999998,"[{'sid': Equity(4 [VWO]), 'amount': -21153, 'cost_basis': 50.30056674208997, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 11964, 'cost_basis': 369.8097328449722, 'last_sale_price': 378.46}, {'sid': Equity(3 [VNQ]), 'amount': -4710, 'cost_basis': 82.05922076561104, 'last_sale_price': 83.65}, {'sid': Equity(1 [LQD]), 'amount': 27426, 'cost_basis': 137.49756587564255, 'last_sale_price': 135.93}, {'sid': Equity(0 [DBC]), 'amount': 212785, 'cost_basis': 15.264442818430146, 'last_sale_price': 15.52}]",9969232.359997978,-71675.13000201929,1.311611734767776,1.007189633806673,[],-1517427.33,-15611.020000003278,-0.012842889299530232,0.047501822629244544,,,0.0,0.0,0.0,-0.0030767640002024033,-0.7557309323618231,21,2021-01,1.6599007157699937,0.0,-0.9550854739146408,"[-0.10995854437351227, 0.45420190691947937, -0.038714449852705, 0.3716961741447449, 0.3227749168872833]"
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,11484260.940000001,-1509045.6,3,11484260.940000001,2,[],9975215.340000002,10040907.489999998,-0.0065894893034682545,10040907.489999998,-71675.13000201929,0.0,9975215.340000002,"[{'sid': Equity(4 [VWO]), 'amount': -21153, 'cost_basis': 50.30056674208997, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 11964, 'cost_basis': 369.8097328449722, 'last_sale_price': 375.7}, {'sid': Equity(3 [VNQ]), 'amount': -4710, 'cost_basis': 82.05922076561104, 'last_sale_price': 84.61}, {'sid': Equity(1 [LQD]), 'amount': 27426, 'cost_basis': 137.49756587564255, 'last_sale_price': 136.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 212785, 'cost_basis': 15.264442818430146, 'last_sale_price': 15.3}]",9903540.209997982,-71675.13000201929,1.3119860438273163,1.0072373240762593,[],-1509045.6,-65692.14999999665,-0.018455072148766554,0.05123547671815675,,,0.0,0.0,0.0,-0.009645979000202032,-2.1420010915747554,22,2021-01,1.6599007157699937,0.0,-2.554369862132131,"[-0.10995854437351227, 0.45420190691947937, -0.038714449852705, 0.3716961741447449, 0.3227749168872833]"
