,period_open,period_close,returns,shorts_count,starting_exposure,starting_value,transactions,short_exposure,starting_cash,short_value,long_exposure,capital_used,gross_leverage,long_value,ending_cash,portfolio_value,longs_count,positions,pnl,ending_exposure,ending_value,net_leverage,orders,algorithm_period_return,max_drawdown,sharpe,max_leverage,sortino,alpha,beta,trading_days,benchmark_period_return,benchmark_volatility,period_label,treasury_period_return,excess_return,algo_volatility,weights
2022-08-08 20:00:00+00:00,2022-08-08 13:31:00+00:00,2022-08-08 20:00:00+00:00,0.004156919661298053,0,9030121.94,9030121.94,[],0.0,-16098.804344988312,0.0,9067592.51,0.0,1.0017785798530612,9067592.51,-16098.804344988312,9051493.705655012,5,"[{'sid': Equity(4 [VWO]), 'amount': 29252, 'cost_basis': 40.85522391221112, 'last_sale_price': 41.47}, {'sid': Equity(2 [SPY]), 'amount': 3765, 'cost_basis': 391.2156348952296, 'last_sale_price': 412.99}, {'sid': Equity(3 [VNQ]), 'amount': 11237, 'cost_basis': 94.20012533161237, 'last_sale_price': 98.2}, {'sid': Equity(1 [LQD]), 'amount': 38854, 'cost_basis': 111.61413558432776, 'last_sale_price': 113.47}, {'sid': Equity(0 [DBC]), 'amount': 31282, 'cost_basis': 25.462725, 'last_sale_price': 25.17}]",37470.5700000003,9067592.51,9067592.51,1.0017785798530612,"[{'id': 'e0c1fe9291f248c7a2ab1c2986470171', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -54197, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bd84e5c197c644a69f9806c661b67ac7', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 483, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fde8ee47b2374408a29a14ea24e16c4c', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -4557, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '98a8bfb343604d1bb86b8831a10d1fea', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 8523, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '416fb36df9b44f838fe0e02ed44e64af', 'dt': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 60071, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-0.09485062943450107,-0.18191314921708382,-0.4620388941745915,2.391215982294969,-0.6016504622313005,,,415,0.0,0.0,2022-08,0.0,0.0,0.11629621720023296,"[-0.11429118365049362, 0.19385531544685364, 0.07247155904769897, 0.5939330458641052, 0.2540311813354492]"
2022-08-09 20:00:00+00:00,2022-08-09 13:31:00+00:00,2022-08-09 20:00:00+00:00,-0.0020631905276951024,1,9067592.51,9067592.51,"[{'amount': -54197, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 41.35931, 'order_id': 'e0c1fe9291f248c7a2ab1c2986470171', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 483, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 411.555675, 'order_id': 'bd84e5c197c644a69f9806c661b67ac7', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -4557, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 98.69063000000001, 'order_id': 'fde8ee47b2374408a29a14ea24e16c4c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 8523, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 113.01648, 'order_id': '98a8bfb343604d1bb86b8831a10d1fea', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 60071, 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'price': 25.392689999999998, 'order_id': '416fb36df9b44f838fe0e02ed44e64af', 'sid': Equity(0 [DBC]), 'commission': None}]",-1032224.1000000001,-16098.804344988312,-1032224.1000000001,10077243.06,3898.593924999237,1.2299003741790504,10077243.06,-12200.210419988725,9032818.749580013,4,"[{'sid': Equity(4 [VWO]), 'amount': -24945, 'cost_basis': 41.35931, 'last_sale_price': 41.38}, {'sid': Equity(2 [SPY]), 'amount': 4248, 'cost_basis': 393.52830894669006, 'last_sale_price': 411.35}, {'sid': Equity(3 [VNQ]), 'amount': 6680, 'cost_basis': 94.20012533161237, 'last_sale_price': 98.74000000000001}, {'sid': Equity(1 [LQD]), 'amount': 47377, 'cost_basis': 111.86641372466535, 'last_sale_price': 112.96000000000001}, {'sid': Equity(0 [DBC]), 'amount': 91353, 'cost_basis': 25.41667207907786, 'last_sale_price': 25.38}]",-18674.956074999645,9045018.96,9045018.96,1.001350653739239,"[{'id': 'e0c1fe9291f248c7a2ab1c2986470171', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -54197, 'filled': -54197, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bd84e5c197c644a69f9806c661b67ac7', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 483, 'filled': 483, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fde8ee47b2374408a29a14ea24e16c4c', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': -4557, 'filled': -4557, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '98a8bfb343604d1bb86b8831a10d1fea', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 8523, 'filled': 8523, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '416fb36df9b44f838fe0e02ed44e64af', 'dt': Timestamp('2022-08-09 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-08 20:00:00+0000', tz='UTC'), 'amount': 60071, 'filled': 60071, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-0.09671812504200095,-0.18191314921708382,-0.47220810292074106,2.391215982294969,-0.6148382791661705,,,416,0.0,0.0,2022-08,0.0,0.0,0.11616494046425407,"[-0.11429118365049362, 0.19385531544685364, 0.07247155904769897, 0.5939330458641052, 0.2540311813354492]"
2022-08-10 20:00:00+00:00,2022-08-10 13:31:00+00:00,2022-08-10 20:00:00+00:00,0.01288836444386865,1,9045018.96,9045018.96,[],-1045195.5,-12200.210419988725,-1045195.5,10206632.719999999,0.0,1.2298105523136411,10206632.719999999,-12200.210419988725,9149237.00958001,4,"[{'sid': Equity(4 [VWO]), 'amount': -24945, 'cost_basis': 41.35931, 'last_sale_price': 41.9}, {'sid': Equity(2 [SPY]), 'amount': 4248, 'cost_basis': 393.52830894669006, 'last_sale_price': 419.99}, {'sid': Equity(3 [VNQ]), 'amount': 6680, 'cost_basis': 94.20012533161237, 'last_sale_price': 100.24000000000001}, {'sid': Equity(1 [LQD]), 'amount': 47377, 'cost_basis': 111.86641372466535, 'last_sale_price': 114.03}, {'sid': Equity(0 [DBC]), 'amount': 91353, 'cost_basis': 25.41667207907786, 'last_sale_price': 25.73}]",116418.25999999791,9161437.219999999,9161437.219999999,1.001333467523818,[],-0.08507629904200131,-0.18191314921708382,-0.4029633691924662,2.391215982294969,-0.5266956671882116,,,417,0.0,0.0,2022-08,0.0,0.0,0.11647170296197486,"[-0.11429118365049362, 0.19385531544685364, 0.07247155904769897, 0.5939330458641052, 0.2540311813354492]"
2022-08-11 20:00:00+00:00,2022-08-11 13:31:00+00:00,2022-08-11 20:00:00+00:00,-0.0014242061918774418,1,9161437.219999999,9161437.219999999,[],-1050184.5,-12200.210419988725,-1050184.5,10198591.32,0.0,1.2312304549028912,10198591.32,-12200.210419988725,9136206.609580012,4,"[{'sid': Equity(4 [VWO]), 'amount': -24945, 'cost_basis': 41.35931, 'last_sale_price': 42.1}, {'sid': Equity(2 [SPY]), 'amount': 4248, 'cost_basis': 393.52830894669006, 'last_sale_price': 419.99}, {'sid': Equity(3 [VNQ]), 'amount': 6680, 'cost_basis': 94.20012533161237, 'last_sale_price': 100.0}, {'sid': Equity(1 [LQD]), 'amount': 47377, 'cost_basis': 111.86641372466535, 'last_sale_price': 112.93}, {'sid': Equity(0 [DBC]), 'amount': 91353, 'cost_basis': 25.41667207907786, 'last_sale_price': 26.23}]",-13030.39999999851,9148406.82,9148406.82,1.0013353693651361,[],-0.08637933904200112,-0.18191314921708382,-0.4098489426863209,2.391215982294969,-0.535670898969949,,,418,0.0,0.0,2022-08,0.0,0.0,0.11633593583137278,"[-0.11429118365049362, 0.19385531544685364, 0.07247155904769897, 0.5939330458641052, 0.2540311813354492]"
2022-08-12 20:00:00+00:00,2022-08-12 13:31:00+00:00,2022-08-12 20:00:00+00:00,0.008755442320680595,1,9148406.82,9148406.82,[],-1061160.3,-12200.210419988725,-1061160.3,10289558.65,0.0,1.231605351587771,10289558.65,-12200.210419988725,9216198.139580011,4,"[{'sid': Equity(4 [VWO]), 'amount': -24945, 'cost_basis': 41.35931, 'last_sale_price': 42.54}, {'sid': Equity(2 [SPY]), 'amount': 4248, 'cost_basis': 393.52830894669006, 'last_sale_price': 427.1}, {'sid': Equity(3 [VNQ]), 'amount': 6680, 'cost_basis': 94.20012533161237, 'last_sale_price': 101.72}, {'sid': Equity(1 [LQD]), 'amount': 47377, 'cost_basis': 111.86641372466535, 'last_sale_price': 114.24000000000001}, {'sid': Equity(0 [DBC]), 'amount': 91353, 'cost_basis': 25.41667207907786, 'last_sale_price': 26.09}]",79991.52999999933,9228398.35,9228398.35,1.0013237790936367,[],-0.07838018604200125,-0.18191314921708382,-0.36339575440906047,2.391215982294969,-0.47580100615673226,,,419,0.0,0.0,2022-08,0.0,0.0,0.11640356727635004,"[-0.11429118365049362, 0.19385531544685364, 0.07247155904769897, 0.5939330458641052, 0.2540311813354492]"
2022-08-15 20:00:00+00:00,2022-08-15 13:31:00+00:00,2022-08-15 20:00:00+00:00,-0.0020416922157074913,1,9228398.35,9228398.35,[],-1057169.1,-12200.210419988725,-1057169.1,10266750.81,0.0,1.2312112866599143,10266750.81,-12200.210419988725,9197381.499580013,4,"[{'sid': Equity(4 [VWO]), 'amount': -24945, 'cost_basis': 41.35931, 'last_sale_price': 42.38}, {'sid': Equity(2 [SPY]), 'amount': 4248, 'cost_basis': 393.52830894669006, 'last_sale_price': 428.86}, {'sid': Equity(3 [VNQ]), 'amount': 6680, 'cost_basis': 94.20012533161237, 'last_sale_price': 102.13}, {'sid': Equity(1 [LQD]), 'amount': 47377, 'cost_basis': 111.86641372466535, 'last_sale_price': 114.16}, {'sid': Equity(0 [DBC]), 'amount': 91353, 'cost_basis': 25.41667207907786, 'last_sale_price': 25.77}]",-18816.639999998733,9209581.71,9209581.71,1.0013264873725793,"[{'id': 'a198a8205f884465ae070898ff293db5', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -47136, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cd3d4cd5916f4ec29e53f81999bffa38', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 6683, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ccad04a2cf604fda899c106dcfc87c8c', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 7341, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '38540562954b4787984ebb7d8673d7e4', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 1956, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dd508df73ba1453fa6dbfadd33853c80', 'dt': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -71941, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-0.08026185004200104,-0.18191314921708382,-0.3734712589481694,2.391215982294969,-0.48895222802221305,,,420,0.0,0.0,2022-08,0.0,0.0,0.11627363769266172,"[-0.332138329744339, 0.5097121596336365, 0.1557033360004425, 0.6123346090316772, 0.05438818410038948]"
2022-08-16 20:00:00+00:00,2022-08-16 13:31:00+00:00,2022-08-16 20:00:00+00:00,-0.005426455277763642,1,9209581.71,9209581.71,"[{'amount': -47136, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 42.3788, 'order_id': 'a198a8205f884465ae070898ff293db5', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 6683, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 429.91485, 'order_id': 'cd3d4cd5916f4ec29e53f81999bffa38', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 7341, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 101.91093, 'order_id': 'ccad04a2cf604fda899c106dcfc87c8c', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 1956, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 113.77686, 'order_id': '38540562954b4787984ebb7d8673d7e4', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -71941, 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'price': 25.46726, 'order_id': 'dd508df73ba1453fa6dbfadd33853c80', 'sid': Equity(0 [DBC]), 'commission': None}]",-3056234.4,-12200.210419988725,-3056234.4,12229996.28,-14089.349380001426,1.6710879404624166,12229996.28,-26289.55979998852,9147472.320200011,4,"[{'sid': Equity(4 [VWO]), 'amount': -72081, 'cost_basis': 42.02598610937695, 'last_sale_price': 42.4}, {'sid': Equity(2 [SPY]), 'amount': 10931, 'cost_basis': 415.7743297919257, 'last_sale_price': 429.7}, {'sid': Equity(3 [VNQ]), 'amount': 14021, 'cost_basis': 98.23728509700952, 'last_sale_price': 101.86}, {'sid': Equity(1 [LQD]), 'amount': 49333, 'cost_basis': 111.94216084960311, 'last_sale_price': 113.72}, {'sid': Equity(0 [DBC]), 'amount': 19412, 'cost_basis': 25.41667207907786, 'last_sale_price': 25.48}]",-49909.1793800015,9173761.879999999,9173761.879999999,1.002873969866182,"[{'id': 'a198a8205f884465ae070898ff293db5', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -47136, 'filled': -47136, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cd3d4cd5916f4ec29e53f81999bffa38', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 6683, 'filled': 6683, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ccad04a2cf604fda899c106dcfc87c8c', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 7341, 'filled': 7341, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '38540562954b4787984ebb7d8673d7e4', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': 1956, 'filled': 1956, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'dd508df73ba1453fa6dbfadd33853c80', 'dt': Timestamp('2022-08-16 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-15 20:00:00+0000', tz='UTC'), 'amount': -71941, 'filled': -71941, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-0.08525276798000114,-0.18191314921708382,-0.40075170281851585,2.391215982294969,-0.5244008782548504,,,421,0.0,0.0,2022-08,0.0,0.0,0.11620625460839397,"[-0.332138329744339, 0.5097121596336365, 0.1557033360004425, 0.6123346090316772, 0.05438818410038948]"
2022-08-17 20:00:00+00:00,2022-08-17 13:31:00+00:00,2022-08-17 20:00:00+00:00,-0.009350055075993624,1,9173761.879999999,9173761.879999999,[],-3049026.3000000003,-26289.55979998852,-3049026.3000000003,12137258.810000002,0.0,1.6758310213887204,12137258.810000002,-26289.55979998852,9061942.950200014,4,"[{'sid': Equity(4 [VWO]), 'amount': -72081, 'cost_basis': 42.02598610937695, 'last_sale_price': 42.300000000000004}, {'sid': Equity(2 [SPY]), 'amount': 10931, 'cost_basis': 415.7743297919257, 'last_sale_price': 426.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 14021, 'cost_basis': 98.23728509700952, 'last_sale_price': 101.25}, {'sid': Equity(1 [LQD]), 'amount': 49333, 'cost_basis': 111.94216084960311, 'last_sale_price': 112.65}, {'sid': Equity(0 [DBC]), 'amount': 19412, 'cost_basis': 25.41667207907786, 'last_sale_price': 25.580000000000002}]",-85529.36999999732,9088232.510000002,9088232.510000002,1.0029010952667063,[],-0.09380570498000085,-0.18191314921708382,-0.44755015709485074,2.391215982294969,-0.5847893830320275,,,422,0.0,0.0,2022-08,0.0,0.0,0.11628404927016991,"[-0.332138329744339, 0.5097121596336365, 0.1557033360004425, 0.6123346090316772, 0.05438818410038948]"
2022-08-18 20:00:00+00:00,2022-08-18 13:31:00+00:00,2022-08-18 20:00:00+00:00,0.005020942004384743,1,9088232.510000002,9088232.510000002,[],-3029564.43,-26289.55979998852,-3029564.43,12163296.43,0.0,1.668180826808096,12163296.43,-26289.55979998852,9107442.440200012,4,"[{'sid': Equity(4 [VWO]), 'amount': -72081, 'cost_basis': 42.02598610937695, 'last_sale_price': 42.03}, {'sid': Equity(2 [SPY]), 'amount': 10931, 'cost_basis': 415.7743297919257, 'last_sale_price': 427.89}, {'sid': Equity(3 [VNQ]), 'amount': 14021, 'cost_basis': 98.23728509700952, 'last_sale_price': 100.58}, {'sid': Equity(1 [LQD]), 'amount': 49333, 'cost_basis': 111.94216084960311, 'last_sale_price': 112.94}, {'sid': Equity(0 [DBC]), 'amount': 19412, 'cost_basis': 25.41667207907786, 'last_sale_price': 25.97}]",45499.48999999836,9133732.0,9133732.0,1.0028866018064464,[],-0.08925575598000113,-0.18191314921708382,-0.42101437246327633,2.391215982294969,-0.5504468125690329,,,423,0.0,0.0,2022-08,0.0,0.0,0.1162162511804016,"[-0.332138329744339, 0.5097121596336365, 0.1557033360004425, 0.6123346090316772, 0.05438818410038948]"
2022-08-19 20:00:00+00:00,2022-08-19 13:31:00+00:00,2022-08-19 20:00:00+00:00,-0.012093162347516673,1,9133732.0,9133732.0,[],-2995686.3600000003,-26289.55979998852,-2995686.3600000003,12019280.58,0.0,1.6688294447135257,12019280.58,-26289.55979998852,8997304.660200011,4,"[{'sid': Equity(4 [VWO]), 'amount': -72081, 'cost_basis': 42.02598610937695, 'last_sale_price': 41.56}, {'sid': Equity(2 [SPY]), 'amount': 10931, 'cost_basis': 415.7743297919257, 'last_sale_price': 422.14}, {'sid': Equity(3 [VNQ]), 'amount': 14021, 'cost_basis': 98.23728509700952, 'last_sale_price': 99.52}, {'sid': Equity(1 [LQD]), 'amount': 49333, 'cost_basis': 111.94216084960311, 'last_sale_price': 111.60000000000001}, {'sid': Equity(0 [DBC]), 'amount': 19412, 'cost_basis': 25.41667207907786, 'last_sale_price': 25.96}]",-110137.78000000119,9023594.219999999,9023594.219999999,1.0029219372682,[],-0.10026953398000127,-0.18191314921708382,-0.48093799989860453,2.391215982294969,-0.6273023888342688,,,424,0.0,0.0,2022-08,0.0,0.0,0.11644070485783978,"[-0.332138329744339, 0.5097121596336365, 0.1557033360004425, 0.6123346090316772, 0.05438818410038948]"
2022-08-22 20:00:00+00:00,2022-08-22 13:31:00+00:00,2022-08-22 20:00:00+00:00,-0.015353549225810892,1,9023594.219999999,9023594.219999999,[],-2974782.87,-26289.55979998852,-2974782.87,11860236.530000001,0.0,1.6745394071281594,11860236.530000001,-26289.55979998852,8859164.100200012,4,"[{'sid': Equity(4 [VWO]), 'amount': -72081, 'cost_basis': 42.02598610937695, 'last_sale_price': 41.27}, {'sid': Equity(2 [SPY]), 'amount': 10931, 'cost_basis': 415.7743297919257, 'last_sale_price': 413.35}, {'sid': Equity(3 [VNQ]), 'amount': 14021, 'cost_basis': 98.23728509700952, 'last_sale_price': 97.35000000000001}, {'sid': Equity(1 [LQD]), 'amount': 49333, 'cost_basis': 111.94216084960311, 'last_sale_price': 110.85000000000001}, {'sid': Equity(0 [DBC]), 'amount': 19412, 'cost_basis': 25.41667207907786, 'last_sale_price': 26.19}]",-138140.55999999866,8885453.66,8885453.66,1.0029674989087733,"[{'id': 'e01a9532d1894db096e68b21e2ec9c8a', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': 77201, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6700620b5d7e4d77ba49db7bcb9bf6e4', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': -11637, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '769ebe36dd6246a29c13ba257f740296', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': 14077, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '272e776566074423aa5c9ae697b53f66', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': 6841, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '08ded5a34d694ea9b88cd8d29b0b3412', 'dt': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2022-08-22 20:00:00+0000', tz='UTC'), 'amount': -20263, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-0.11408358998000112,-0.18191314921708382,-0.5558666303566626,2.391215982294969,-0.7223397206147723,,,425,0.0,0.0,2022-08,0.0,0.0,0.11688549231127891,"[0.023853560909628868, -0.032975923269987106, 0.3087587058544159, 0.7028798460960388, -0.0025163963437080383]"
