,period_open,period_close,ending_cash,returns,portfolio_value,longs_count,shorts_count,long_value,short_value,long_exposure,pnl,short_exposure,capital_used,orders,transactions,gross_leverage,positions,net_leverage,starting_exposure,ending_exposure,starting_value,ending_value,starting_cash,treasury_period_return,trading_days,period_label,algorithm_period_return,algo_volatility,benchmark_period_return,benchmark_volatility,alpha,beta,sharpe,sortino,max_drawdown,max_leverage,excess_return,weights
2020-12-30 21:00:00+00:00,2020-12-30 14:31:00+00:00,2020-12-30 21:00:00+00:00,18532.027114998316,-0.0004114277657315535,10068923.997114997,3,2,11955278.53,-1904886.56,11955278.53,-4144.340000001714,-1904886.56,0.0,[],[],1.3765289214588659,"[{'sid': Equity(4 [VWO]), 'amount': -34855, 'cost_basis': 49.3655716862717, 'last_sale_price': 50.24}, {'sid': Equity(2 [SPY]), 'amount': 7159, 'cost_basis': 368.2923402165107, 'last_sale_price': 371.99}, {'sid': Equity(3 [VNQ]), 'amount': -1828, 'cost_basis': 84.99748000000001, 'last_sale_price': 84.12}, {'sid': Equity(1 [LQD]), 'amount': 60050, 'cost_basis': 137.4707901369692, 'last_sale_price': 138.1}, {'sid': Equity(0 [DBC]), 'amount': 68258, 'cost_basis': 14.38719, 'last_sale_price': 14.64}]",0.9981594828682481,10054536.31,10050391.969999999,10054536.31,10050391.969999999,18532.027114998316,0.0,11,2020-12,0.006892399711499797,0.023603751508482197,0.0,0.0,,,6.679395345391014,46.58073433823694,-0.0005751347475001011,1.3765289214588659,0.0,"[-0.16966266930103302, 0.2645837366580963, -0.015309475362300873, 0.8220419883728027, 0.09834641963243484]"
2020-12-31 21:00:00+00:00,2020-12-31 14:31:00+00:00,2020-12-31 21:00:00+00:00,18532.027114998316,0.0022324093424919145,10091401.957114998,3,2,11974706.02,-1901836.09,11974706.02,22477.960000000894,-1901836.09,0.0,[],[],1.3750856589570557,"[{'sid': Equity(4 [VWO]), 'amount': -34855, 'cost_basis': 49.3655716862717, 'last_sale_price': 50.11}, {'sid': Equity(2 [SPY]), 'amount': 7159, 'cost_basis': 368.2923402165107, 'last_sale_price': 373.88}, {'sid': Equity(3 [VNQ]), 'amount': -1828, 'cost_basis': 84.99748000000001, 'last_sale_price': 84.93}, {'sid': Equity(1 [LQD]), 'amount': 60050, 'cost_basis': 137.4707901369692, 'last_sale_price': 138.13}, {'sid': Equity(0 [DBC]), 'amount': 68258, 'cost_basis': 14.38719, 'last_sale_price': 14.700000000000001}]",0.9981635825038232,10050391.969999999,10072869.93,10050391.969999999,10072869.93,18532.027114998316,0.0,12,2020-12,0.009140195711499821,0.023679205831643294,0.0,0.0,,,8.083089998150044,59.06456023234119,-0.0005751347475001011,1.3765289214588659,0.0,"[-0.16966266930103302, 0.2645837366580963, -0.015309475362300873, 0.8220419883728027, 0.09834641963243484]"
2021-01-04 21:00:00+00:00,2021-01-04 14:31:00+00:00,2021-01-04 21:00:00+00:00,18532.027114998316,-0.008611917389607648,10004495.637114998,3,2,11890771.07,-1904807.4600000002,11890771.07,-86906.3200000003,-1904807.4600000002,0.0,"[{'id': '7bafece3bcdb4040bd738e6042cf52e8', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -28362, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6d62243d64514083929921b3c23441f4', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 6053, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'abd742338b1146fda9d71b77f84503ad', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 31364, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'b5d5b1585a884b27acff896a84a5dfdd', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -20744, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd0019006538f4a53b0d2322b8d78586b', 'dt': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -35068, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.3789379325451172,"[{'sid': Equity(4 [VWO]), 'amount': -34855, 'cost_basis': 49.3655716862717, 'last_sale_price': 50.34}, {'sid': Equity(2 [SPY]), 'amount': 7159, 'cost_basis': 368.2923402165107, 'last_sale_price': 368.79}, {'sid': Equity(3 [VNQ]), 'amount': -1828, 'cost_basis': 84.99748000000001, 'last_sale_price': 82.17}, {'sid': Equity(1 [LQD]), 'amount': 60050, 'cost_basis': 137.4707901369692, 'last_sale_price': 137.43}, {'sid': Equity(0 [DBC]), 'amount': 68258, 'cost_basis': 14.38719, 'last_sale_price': 14.620000000000001}]",0.9981476300468114,10072869.93,9985963.61,10072869.93,9985963.61,18532.027114998316,0.0,13,2021-01,0.0004495637114998452,0.04707880383152972,0.0,0.0,,,0.20687186552907647,0.2559995582879612,-0.00861191738960771,1.3789379325451172,0.0,"[-0.31809285283088684, 0.4870593249797821, 0.24259348213672638, 0.5399380922317505, 0.04850190877914429]"
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,14818.035479998682,-0.002606951172855143,9978414.405479997,4,1,13219904.04,-3256307.67,13219904.04,-26081.231635000557,-3256307.67,-3713.991635002196,"[{'id': '7bafece3bcdb4040bd738e6042cf52e8', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -28362, 'filled': -28362, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6d62243d64514083929921b3c23441f4', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 6053, 'filled': 6053, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'abd742338b1146fda9d71b77f84503ad', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 31364, 'filled': 31364, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'b5d5b1585a884b27acff896a84a5dfdd', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -20744, 'filled': -20744, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd0019006538f4a53b0d2322b8d78586b', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -35068, 'filled': -35068, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': -28362, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 51.484245, 'order_id': '7bafece3bcdb4040bd738e6042cf52e8', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 6053, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 371.51566499999996, 'order_id': '6d62243d64514083929921b3c23441f4', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 31364, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 82.331145, 'order_id': 'abd742338b1146fda9d71b77f84503ad', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -20744, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 136.921505, 'order_id': 'b5d5b1585a884b27acff896a84a5dfdd', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -35068, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 15.022485000000001, 'order_id': 'd0019006538f4a53b0d2322b8d78586b', 'sid': Equity(0 [DBC]), 'commission': None}]",1.6511853527501832,"[{'sid': Equity(4 [VWO]), 'amount': -63217, 'cost_basis': 50.31610417791101, 'last_sale_price': 51.51}, {'sid': Equity(2 [SPY]), 'amount': 13212, 'cost_basis': 369.7690874852406, 'last_sale_price': 371.33}, {'sid': Equity(3 [VNQ]), 'amount': 29536, 'cost_basis': 82.331145, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 39306, 'cost_basis': 137.4707901369692, 'last_sale_price': 136.99}, {'sid': Equity(0 [DBC]), 'amount': 33190, 'cost_basis': 14.38719, 'last_sale_price': 15.030000000000001}]",0.9985149909717259,9985963.61,9963596.37,9985963.61,9963596.37,18532.027114998316,0.0,14,2021-01,-0.002158559452000275,0.04660371129978469,0.0,0.0,,,-0.8128430748272808,-0.9892706177576858,-0.011196417714323498,1.6511853527501832,0.0,"[-0.31809285283088684, 0.4870593249797821, 0.24259348213672638, 0.5399380922317505, 0.04850190877914429]"
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,14818.035479998682,0.00215226078285613,9999890.555479998,4,1,13210403.86,-3225331.3400000003,13210403.86,21476.150000000373,-3225331.3400000003,0.0,[],[],1.6435915082083694,"[{'sid': Equity(4 [VWO]), 'amount': -63217, 'cost_basis': 50.31610417791101, 'last_sale_price': 51.02}, {'sid': Equity(2 [SPY]), 'amount': 13212, 'cost_basis': 369.7690874852406, 'last_sale_price': 373.55}, {'sid': Equity(3 [VNQ]), 'amount': 29536, 'cost_basis': 82.331145, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 39306, 'cost_basis': 137.4707901369692, 'last_sale_price': 135.88}, {'sid': Equity(0 [DBC]), 'amount': 33190, 'cost_basis': 14.38719, 'last_sale_price': 15.05}]",0.9985181802342948,9963596.37,9985072.52,9963596.37,9985072.52,14818.035479998682,0.0,15,2021-01,-1.0944452000116733e-05,0.045889449667160985,0.0,0.0,,,0.01747483933536095,0.021676818919374858,-0.011196417714323498,1.6511853527501832,0.0,"[-0.31809285283088684, 0.4870593249797821, 0.24259348213672638, 0.5399380922317505, 0.04850190877914429]"
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,14818.035479998682,0.004485171087739825,10044741.775479998,4,1,13280541.88,-3250618.14,13280541.88,44851.22000000067,-3250618.14,0.0,[],[],1.6457526126110935,"[{'sid': Equity(4 [VWO]), 'amount': -63217, 'cost_basis': 50.31610417791101, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': 13212, 'cost_basis': 369.7690874852406, 'last_sale_price': 379.1}, {'sid': Equity(3 [VNQ]), 'amount': 29536, 'cost_basis': 82.331145, 'last_sale_price': 82.27}, {'sid': Equity(1 [LQD]), 'amount': 39306, 'cost_basis': 137.4707901369692, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': 33190, 'cost_basis': 14.38719, 'last_sale_price': 15.120000000000001}]",0.9985247967731564,9985072.52,10029923.74,9985072.52,10029923.74,14818.035479998682,0.0,16,2021-01,0.004474177547999947,0.047768626603139804,0.0,0.0,,,1.4945632949142353,1.9931543775075533,-0.011196417714323498,1.6511853527501832,0.0,"[-0.31809285283088684, 0.4870593249797821, 0.24259348213672638, 0.5399380922317505, 0.04850190877914429]"
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,14818.035479998682,-0.0013466508450243886,10031215.015479997,4,1,13332760.799999999,-3316363.82,13332760.799999999,-13526.76000000164,-3316363.82,0.0,[],[],1.6597316072188024,"[{'sid': Equity(4 [VWO]), 'amount': -63217, 'cost_basis': 50.31610417791101, 'last_sale_price': 52.46}, {'sid': Equity(2 [SPY]), 'amount': 13212, 'cost_basis': 369.7690874852406, 'last_sale_price': 381.26}, {'sid': Equity(3 [VNQ]), 'amount': 29536, 'cost_basis': 82.331145, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 39306, 'cost_basis': 137.4707901369692, 'last_sale_price': 135.76}, {'sid': Equity(0 [DBC]), 'amount': 33190, 'cost_basis': 14.38719, 'last_sale_price': 15.24}]",0.9985228075106424,10029923.74,10016396.979999999,10029923.74,10016396.979999999,14818.035479998682,0.0,17,2021-01,0.0031215015479997277,0.046675573437515265,0.0,0.0,,,1.0119107697368661,1.3443092143658002,-0.011196417714323498,1.6597316072188024,0.0,"[-0.31809285283088684, 0.4870593249797821, 0.24259348213672638, 0.5399380922317505, 0.04850190877914429]"
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,14818.035479998682,-0.005416138515240254,9976884.56548,4,1,13239867.98,-3277801.45,13239867.98,-54330.44999999739,-3277801.45,0.0,"[{'id': 'a054e979e6cd4b219ed96794452d0ac5', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 42058, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0a77e129f32645669abbd09c0d73b8cb', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -1245, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '8d2b400e6b88499e9204e23b4936db30', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -34248, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1012ebd811dc472cb3fcce473df5168c', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -11873, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '457cb36d5b1b47fe94cae83aa1e6d125', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 179651, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",[],1.6555939202856074,"[{'sid': Equity(4 [VWO]), 'amount': -63217, 'cost_basis': 50.31610417791101, 'last_sale_price': 51.85}, {'sid': Equity(2 [SPY]), 'amount': 13212, 'cost_basis': 369.7690874852406, 'last_sale_price': 378.69}, {'sid': Equity(3 [VNQ]), 'amount': 29536, 'cost_basis': 82.331145, 'last_sale_price': 81.97}, {'sid': Equity(1 [LQD]), 'amount': 39306, 'cost_basis': 137.4707901369692, 'last_sale_price': 135.18}, {'sid': Equity(0 [DBC]), 'amount': 33190, 'cost_basis': 14.38719, 'last_sale_price': 15.13}]",0.9985147632627455,10016396.979999999,9962066.530000001,10016396.979999999,9962066.530000001,14818.035479998682,0.0,18,2021-01,-0.00231154345200002,0.04990044961327424,0.0,0.0,,,-0.6256135383652888,-0.7862474863691563,-0.011348016075631236,1.6597316072188024,0.0,"[-0.10995854437351227, 0.45420190691947937, -0.038714449852705, 0.3716961741447449, 0.3227749168872833]"
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,177514.64917999879,-0.001318158610905673,9963733.44918,3,2,11282511.5,-1496292.7,11282511.5,-13151.116299999878,-1496292.7,162696.61370000243,"[{'id': 'a054e979e6cd4b219ed96794452d0ac5', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 42058, 'filled': 42058, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0a77e129f32645669abbd09c0d73b8cb', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -1245, 'filled': -1245, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '8d2b400e6b88499e9204e23b4936db30', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -34248, 'filled': -34248, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1012ebd811dc472cb3fcce473df5168c', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -11873, 'filled': -11873, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '457cb36d5b1b47fe94cae83aa1e6d125', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 179651, 'filled': 163530, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'amount': 42058, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 52.44621, 'order_id': 'a054e979e6cd4b219ed96794452d0ac5', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -1245, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 378.58061499999997, 'order_id': '0a77e129f32645669abbd09c0d73b8cb', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -34248, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 82.11892, 'order_id': '8d2b400e6b88499e9204e23b4936db30', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -11873, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 135.402265, 'order_id': '1012ebd811dc472cb3fcce473df5168c', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 163530, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 15.42771, 'order_id': '457cb36d5b1b47fe94cae83aa1e6d125', 'sid': Equity(0 [DBC]), 'commission': None}]",1.28253172018082,"[{'sid': Equity(4 [VWO]), 'amount': -21159, 'cost_basis': 50.31610417791101, 'last_sale_price': 52.42}, {'sid': Equity(2 [SPY]), 'amount': 11967, 'cost_basis': 369.7690874852406, 'last_sale_price': 378.77}, {'sid': Equity(3 [VNQ]), 'amount': -4712, 'cost_basis': 82.11892, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 27433, 'cost_basis': 137.4707901369692, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': 196720, 'cost_basis': 15.252156630744203, 'last_sale_price': 15.42}]",0.9821839223133164,9962066.530000001,9786218.8,9962066.530000001,9786218.8,14818.035479998682,0.0,19,2021-01,-0.0036266550819999965,0.04868917405820778,0.0,0.0,,,-0.9665037460016043,-1.2083707785332856,-0.012651216201430173,1.6597316072188024,0.0,"[-0.10995854437351227, 0.45420190691947937, -0.038714449852705, 0.3716961741447449, 0.3227749168872833]"
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,-70550.30131000123,0.00247991273913839,9988442.63869,3,2,11563594.670000002,-1504601.73,11563594.670000002,24709.18951000087,-1504601.73,-248064.95048999973,"[{'id': '457cb36d5b1b47fe94cae83aa1e6d125', 'dt': Timestamp('2021-01-13 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 179651, 'filled': 179651, 'commission': 0.0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'amount': 16121, 'dt': Timestamp('2021-01-13 21:00:00+0000', tz='UTC'), 'price': 15.387690000000001, 'order_id': '457cb36d5b1b47fe94cae83aa1e6d125', 'sid': Equity(0 [DBC]), 'commission': None}]",1.308331726247358,"[{'sid': Equity(4 [VWO]), 'amount': -21159, 'cost_basis': 50.31610417791101, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 11967, 'cost_basis': 369.7690874852406, 'last_sale_price': 379.79}, {'sid': Equity(3 [VNQ]), 'amount': -4712, 'cost_basis': 82.11892, 'last_sale_price': 83.16}, {'sid': Equity(1 [LQD]), 'amount': 27433, 'cost_basis': 137.4707901369692, 'last_sale_price': 136.52}, {'sid': Equity(0 [DBC]), 'amount': 212841, 'cost_basis': 15.26242219727402, 'last_sale_price': 15.38}]",1.0070631933187189,9786218.8,10058992.940000001,9786218.8,10058992.940000001,177514.64917999879,0.0,20,2021-01,-0.0011557361309999514,0.04832664254696383,0.0,0.0,,,-0.27848934746315573,-0.3545664786311911,-0.012651216201430173,1.6597316072188024,0.0,"[-0.10995854437351227, 0.45420190691947937, -0.038714449852705, 0.3716961741447449, 0.3227749168872833]"
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,-70550.30131000123,-0.0015633468164012454,9972827.238689998,3,2,11561290.83,-1517913.29,11561290.83,-15615.400000002235,-1517913.29,0.0,[],[],1.311484076376926,"[{'sid': Equity(4 [VWO]), 'amount': -21159, 'cost_basis': 50.31610417791101, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 11967, 'cost_basis': 369.7690874852406, 'last_sale_price': 378.46}, {'sid': Equity(3 [VNQ]), 'amount': -4712, 'cost_basis': 82.11892, 'last_sale_price': 83.65}, {'sid': Equity(1 [LQD]), 'amount': 27433, 'cost_basis': 137.4707901369692, 'last_sale_price': 135.93}, {'sid': Equity(0 [DBC]), 'amount': 212841, 'cost_basis': 15.26242219727402, 'last_sale_price': 15.52}]",1.007074252829358,10058992.940000001,10043377.54,10058992.940000001,10043377.54,-70550.30131000123,0.0,21,2021-01,-0.002717276131000146,0.04739251201943291,0.0,0.0,,,-0.6663022655411255,-0.8435012459834674,-0.012651216201430173,1.6597316072188024,0.0,"[-0.10995854437351227, 0.45420190691947937, -0.038714449852705, 0.3716961741447449, 0.3227749168872833]"
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,-70550.30131000123,-0.006588857745883359,9907117.698689999,3,2,11487197.82,-1509529.82,11487197.82,-65709.5399999991,-1509529.82,0.0,[],[],1.3118575992812254,"[{'sid': Equity(4 [VWO]), 'amount': -21159, 'cost_basis': 50.31610417791101, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 11967, 'cost_basis': 369.7690874852406, 'last_sale_price': 375.7}, {'sid': Equity(3 [VNQ]), 'amount': -4712, 'cost_basis': 82.11892, 'last_sale_price': 84.61}, {'sid': Equity(1 [LQD]), 'amount': 27433, 'cost_basis': 137.4707901369692, 'last_sale_price': 136.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 212841, 'cost_basis': 15.26242219727402, 'last_sale_price': 15.3}]",1.0071211732267327,10043377.54,9977668.0,10043377.54,9977668.0,-70550.30131000123,0.0,22,2021-01,-0.009288230131000108,0.05116285119631039,0.0,0.0,,,-2.064285990115088,-2.4654656080110877,-0.01826151204838974,1.6597316072188024,0.0,"[-0.10995854437351227, 0.45420190691947937, -0.038714449852705, 0.3716961741447449, 0.3227749168872833]"
