,period_open,period_close,pnl,long_value,positions,shorts_count,transactions,returns,ending_cash,starting_exposure,starting_value,orders,longs_count,long_exposure,portfolio_value,short_value,starting_cash,short_exposure,ending_exposure,ending_value,capital_used,gross_leverage,net_leverage,period_label,max_leverage,benchmark_period_return,benchmark_volatility,treasury_period_return,algorithm_period_return,trading_days,algo_volatility,sharpe,max_drawdown,alpha,beta,excess_return,sortino,weights
2020-12-30 21:00:00+00:00,2020-12-30 14:31:00+00:00,2020-12-30 21:00:00+00:00,14424.480000000447,10124079.84,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 371.99}]",0,[],0.0014267933643787867,63.65055999870674,10109655.36,10109655.36,[],1,10124079.84,10124143.490559999,0.0,63.65055999870674,0.0,10124079.84,10124079.84,0.0,0.9999937129930982,0.9999937129930982,2020-12,0.9999937129930982,0.0,0.0,0.0,0.012414349055999807,11,0.04531980083537099,6.260810931446685,-0.0019060652163412953,,,0.0,30.08663235443917,"[0, 1, 0, 0, 0]"
2020-12-31 21:00:00+00:00,2020-12-31 14:31:00+00:00,2020-12-31 21:00:00+00:00,51438.24000000022,10175518.08,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 373.88}]",0,[],0.005080749798534789,63.65055999870674,10124079.84,10124079.84,[],1,10175518.08,10175581.73056,0.0,63.65055999870674,0.0,10175518.08,10175518.08,0.0,0.9999937447743348,0.9999937447743348,2020-12,0.9999937447743348,0.0,0.0,0.0,0.017558173055999715,12,0.04685741475675733,7.827780514871944,-0.0019060652163412953,,,0.0,40.62246206661003,"[0, 1, 0, 0, 0]"
2021-01-04 21:00:00+00:00,2021-01-04 14:31:00+00:00,2021-01-04 21:00:00+00:00,-138529.43999999948,10036988.64,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 368.79}]",0,[],-0.013613908636197047,63.65055999870674,10175518.08,10175518.08,[],1,10036988.64,10037052.29056,0.0,63.65055999870674,0.0,10036988.64,10036988.64,0.0,0.999993658440929,0.999993658440929,2021-01,0.9999937447743348,0.0,0.0,0.0,0.0037052290559997925,13,0.0800915294941183,0.9323656881960588,-0.013613908636197006,,,0.0,1.232990982541452,"[0, 1, 0, 0, 0]"
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,69128.63999999873,10106117.28,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 371.33}]",0,[],0.006887344809891616,63.65055999870674,10036988.64,10036988.64,[],1,10106117.28,10106180.930559998,0.0,63.65055999870674,0.0,10106117.28,10106117.28,0.0,0.9999937018186755,0.9999937018186755,2021-01,0.9999937447743348,0.0,0.0,0.0,0.010618093055999811,14,0.08187286087627761,2.3611352889341464,-0.013613908636197006,,,0.0,3.312380430853519,"[0, 1, 0, 0, 0]"
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,60419.520000001416,10166536.8,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 373.55}]",0,[],0.00597847202767765,63.65055999870674,10106117.28,10106117.28,[],1,10166536.8,10166600.45056,0.0,63.65055999870674,0.0,10166536.8,10166536.8,0.0,0.9999937392484037,0.9999937392484037,2021-01,0.9999937447743348,0.0,0.0,0.0,0.01666004505599994,15,0.08173509861043518,3.4362680063540005,-0.013613908636197006,,,0.0,4.981459492654957,"[0, 1, 0, 0, 0]"
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,151048.80000000075,10317585.600000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 379.1}]",0,[],0.014857355783238324,63.65055999870674,10166536.8,10166536.8,[],1,10317585.600000001,10317649.25056,0.0,63.65055999870674,0.0,10317585.600000001,10317585.600000001,0.0,0.9999938309048454,0.9999938309048454,2021-01,0.9999938309048454,0.0,0.0,0.0,0.031764925055999926,16,0.09596809586799561,5.182066726626891,-0.013613908636197006,,,0.0,9.109724104544844,"[0, 1, 0, 0, 0]"
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,58786.55999999866,10376372.16,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 381.26}]",0,[],0.005697669941320038,63.65055999870674,10317585.600000001,10317585.600000001,[],1,10376372.16,10376435.81056,0.0,63.65055999870674,0.0,10376372.16,10376372.16,0.0,0.9999938658551779,0.9999938658551779,2021-01,0.9999938658551779,0.0,0.0,0.0,0.03764358105599985,17,0.09402050945408517,5.87657892091531,-0.013613908636197006,,,0.0,10.43246623746173,"[0, 1, 0, 0, 0]"
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,-69945.12000000104,10306427.04,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 378.69}]",0,[],-0.006740765449425146,63.65055999870674,10376372.16,10376372.16,[],1,10306427.04,10306490.690559998,0.0,63.65055999870674,0.0,10306427.04,10306427.04,0.0,0.9999938242257321,0.9999938242257321,2021-01,0.9999938658551779,0.0,0.0,0.0,0.030649069055999734,18,0.09714483402062635,4.400159155354183,-0.013613908636197006,,,0.0,7.457714958922371,"[0, 1, 0, 0, 0]"
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,2177.280000001192,10308604.32,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 378.77}]",0,[],0.0002112532835250036,63.65055999870674,10306427.04,10306427.04,[],1,10308604.32,10308667.97056,0.0,63.65055999870674,0.0,10308604.32,10308604.32,0.0,0.9999938255301092,0.9999938255301092,2021-01,0.9999938658551779,0.0,0.0,0.0,0.030866797055999706,19,0.09456258331770567,4.312034316453459,-0.013613908636197006,,,0.0,7.30903040671544,"[0, 1, 0, 0, 0]"
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,27760.320000000298,10336364.64,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 379.79}]",0,[],0.0026929104787620783,63.65055999870674,10308604.32,10308604.32,[],1,10336364.64,10336428.29056,0.0,63.65055999870674,0.0,10336364.64,10336364.64,0.0,0.9999938421127482,0.9999938421127482,2021-01,0.9999938658551779,0.0,0.0,0.0,0.0336428290559998,20,0.09211950087738295,4.5734064679279385,-0.013613908636197006,,,0.0,7.747967803508314,"[0, 1, 0, 0, 0]"
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,-36197.28000000119,10300167.36,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 378.46}]",0,[],-0.003501913715500682,63.65055999870674,10336364.64,10336364.64,[],1,10300167.36,10300231.010559998,0.0,63.65055999870674,0.0,10300167.36,10300167.36,0.0,0.9999938204725765,0.9999938204725765,2021-01,0.9999938658551779,0.0,0.0,0.0,0.0300231010559997,21,0.0915582502987713,3.9233499370105864,-0.013613908636197006,,,0.0,6.599088575552885,"[0, 1, 0, 0, 0]"
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,-75116.16000000015,10225051.2,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 375.7}]",0,[],-0.007292667506485162,63.65055999870674,10300167.36,10300167.36,[],1,10225051.2,10225114.850559998,0.0,63.65055999870674,0.0,10225051.2,10225051.2,0.0,0.9999937750762774,0.9999937750762774,2021-01,0.9999938658551779,0.0,0.0,0.0,0.022511485055999536,22,0.09409748910688408,2.7562149585081324,-0.014583134590974349,,,0.0,4.4234948732837935,"[0, 1, 0, 0, 0]"
2021-01-19 21:00:00+00:00,2021-01-19 14:31:00+00:00,2021-01-19 21:00:00+00:00,80287.20000000112,10305338.4,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 378.65000000000003}]",0,[],0.007851960703952887,63.65055999870674,10225051.2,10225051.2,[],1,10305338.4,10305402.05056,0.0,63.65055999870674,0.0,10305338.4,10305338.4,0.0,0.9999938235733369,0.9999938235733369,2021-01,0.9999938658551779,0.0,0.0,0.0,0.030540205055999747,23,0.09466729960649294,3.5292743452235165,-0.014583134590974349,,,0.0,5.826562290897546,"[0, 1, 0, 0, 0]"
2021-01-20 21:00:00+00:00,2021-01-20 14:31:00+00:00,2021-01-20 21:00:00+00:00,142611.83999999985,10447950.24,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 383.89}]",0,[],0.013838551790635867,63.65055999870674,10305338.4,10305338.4,[],1,10447950.24,10448013.89056,0.0,63.65055999870674,0.0,10447950.24,10447950.24,0.0,0.9999939078794625,0.9999939078794625,2021-01,0.9999939078794625,0.0,0.0,0.0,0.04480138905599973,24,0.10107531077241942,4.605383277256074,-0.014583134590974349,,,0.0,8.292386833661666,"[0, 1, 0, 0, 0]"
2021-01-21 21:00:00+00:00,2021-01-21 14:31:00+00:00,2021-01-21 21:00:00+00:00,9525.599999999627,10457475.84,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 384.24}]",0,[],0.0009117139486773951,63.65055999870674,10447950.24,10447950.24,[],1,10457475.84,10457539.490559999,0.0,63.65055999870674,0.0,10457475.84,10457475.84,0.0,0.9999939134286745,0.9999939134286745,2021-01,0.9999939134286745,0.0,0.0,0.0,0.0457539490559995,25,0.09899173573036824,4.607061360967029,-0.014583134590974349,,,0.0,8.291937268001158,"[0, 1, 0, 0, 0]"
2021-01-22 21:00:00+00:00,2021-01-22 14:31:00+00:00,2021-01-22 21:00:00+00:00,-37013.75999999978,10420462.08,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 382.88}]",0,[],-0.0035394329644571343,63.65055999870674,10457475.84,10457475.84,[],1,10420462.08,10420525.73056,0.0,63.65055999870674,0.0,10420462.08,10420462.08,0.0,0.9999938918091423,0.9999938918091423,2021-01,0.9999939134286745,0.0,0.0,0.0,0.04205257305599952,26,0.09841099628560737,4.107416192564558,-0.014583134590974349,,,0.0,7.343136091444425,"[0, 1, 0, 0, 0]"
2021-01-25 21:00:00+00:00,2021-01-25 14:31:00+00:00,2021-01-25 21:00:00+00:00,41096.16000000015,10461558.24,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 384.39}]",0,[],0.003943770310885331,63.65055999870674,10420462.08,10420462.08,[],1,10461558.24,10461621.89056,0.0,63.65055999870674,0.0,10461558.24,10461558.24,0.0,0.9999939158038147,0.9999939158038147,2021-01,0.9999939158038147,0.0,0.0,0.0,0.046162189055999336,27,0.09676429696118703,4.402992973655008,-0.014583134590974349,,,0.0,7.8872859060995655,"[0, 1, 0, 0, 0]"
2021-01-26 21:00:00+00:00,2021-01-26 14:31:00+00:00,2021-01-26 21:00:00+00:00,-16329.599999999627,10445228.64,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 383.79}]",0,[],-0.0015609051991006817,63.65055999870674,10461558.24,10461558.24,[],1,10445228.64,10445292.29056,0.0,63.65055999870674,0.0,10445228.64,10445228.64,0.0,0.9999939062921144,0.9999939062921144,2021-01,0.9999939158038147,0.0,0.0,0.0,0.04452922905599932,28,0.0954551974664523,4.156800488033044,-0.014583134590974349,,,0.0,7.451344061410719,"[0, 1, 0, 0, 0]"
2021-01-27 21:00:00+00:00,2021-01-27 14:31:00+00:00,2021-01-27 21:00:00+00:00,-255286.08000000007,10189942.56,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 374.41}]",0,[],-0.02444030027103361,63.65055999870674,10445228.64,10445228.64,[],1,10189942.56,10190006.21056,0.0,63.65055999870674,0.0,10189942.56,10189942.56,0.0,0.9999937536289297,0.9999937536289297,2021-01,0.9999939158038147,0.0,0.0,0.0,0.019000621055999423,29,0.12110821207841566,1.40971511923604,-0.02596305647837366,,,0.0,1.9173953538915371,"[0, 1, 0, 0, 0]"
2021-01-28 21:00:00+00:00,2021-01-28 14:31:00+00:00,2021-01-28 21:00:00+00:00,87635.51999999955,10277578.08,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 377.63}]",0,[],0.008600143924267778,63.65055999870674,10189942.56,10189942.56,[],1,10277578.08,10277641.73056,0.0,63.65055999870674,0.0,10277578.08,10277578.08,0.0,0.9999938068905623,0.9999938068905623,2021-01,0.9999939158038147,0.0,0.0,0.0,0.02776417305599921,30,0.12119689836376328,1.9577922692480476,-0.02596305647837366,,,0.0,2.7103567823915276,"[0, 1, 0, 0, 0]"
2021-01-29 21:00:00+00:00,2021-01-29 14:31:00+00:00,2021-01-29 21:00:00+00:00,-205752.9600000009,10071825.12,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 370.07}]",0,[],-0.020019471917201215,63.65055999870674,10277578.08,10277578.08,[],1,10071825.12,10071888.770559998,0.0,63.65055999870674,0.0,10071825.12,10071825.12,0.0,0.9999936803750072,0.9999936803750072,2021-01,0.9999939158038147,0.0,0.0,0.0,0.007188877055999132,31,0.1333067268355776,0.5017397014575655,-0.037253604085201814,,,0.0,0.6473654833161977,"[0, 1, 0, 0, 0]"
2021-02-01 21:00:00+00:00,2021-02-01 14:31:00+00:00,2021-02-01 21:00:00+00:00,167650.56000000052,10239475.68,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 376.23}]",0,[],0.016645394306779915,63.65055999870674,10071825.12,10071825.12,[],1,10239475.68,10239539.330559999,0.0,63.65055999870674,0.0,10239475.68,10239475.68,0.0,0.9999937838453524,0.9999937838453524,2021-02,0.9999939158038147,0.0,0.0,0.0,0.02395393305599902,32,0.13896160140465919,1.409580708586259,-0.037253604085201814,,,0.0,1.9261846052270204,"[0, 1, 0, 0, 0]"
2021-02-02 21:00:00+00:00,2021-02-02 14:31:00+00:00,2021-02-02 21:00:00+00:00,144789.12000000104,10384264.8,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 381.55}]",0,[],0.014140198628650902,63.65055999870674,10239475.68,10239475.68,[],1,10384264.8,10384328.45056,0.0,63.65055999870674,0.0,10384264.8,10384264.8,0.0,0.9999938705174531,0.9999938705174531,2021-02,0.9999939158038147,0.0,0.0,0.0,0.0384328450559992,33,0.14167033417137134,2.1029216053743935,-0.037253604085201814,,,0.0,2.975069611028956,"[0, 1, 0, 0, 0]"
2021-02-03 21:00:00+00:00,2021-02-03 14:31:00+00:00,2021-02-03 21:00:00+00:00,8164.800000000745,10392429.600000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 381.85}]",0,[],0.0007862617249514425,63.65055999870674,10384264.8,10384264.8,[],1,10392429.600000001,10392493.25056,0.0,63.65055999870674,0.0,10392429.600000001,10392429.600000001,0.0,0.9999938753330443,0.9999938753330443,2021-02,0.9999939158038147,0.0,0.0,0.0,0.039249325055999096,34,0.13951146619836985,2.114426873412015,-0.037253604085201814,,,0.0,2.990061988300166,"[0, 1, 0, 0, 0]"
2021-02-04 21:00:00+00:00,2021-02-04 14:31:00+00:00,2021-02-04 21:00:00+00:00,118117.43999999762,10510547.04,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 386.19}]",0,[],0.011365649912125964,63.65055999870674,10392429.600000001,10392429.600000001,[],1,10510547.04,10510610.690559998,0.0,63.65055999870674,0.0,10510547.04,10510547.04,0.0,0.9999939441615837,0.9999939441615837,2021-02,0.9999939441615837,0.0,0.0,0.0,0.05106106905599872,35,0.14014049552974114,2.628728242753977,-0.037253604085201814,,,0.0,3.788624145739578,"[0, 1, 0, 0, 0]"
2021-02-05 21:00:00+00:00,2021-02-05 14:31:00+00:00,2021-02-05 21:00:00+00:00,41368.32000000216,10551915.360000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 387.71000000000004}]",0,[],0.003935862645655375,63.65055999870674,10510547.04,10510547.04,[],1,10551915.360000001,10551979.01056,0.0,63.65055999870674,0.0,10551915.360000001,10551915.360000001,0.0,0.9999939679030886,0.9999939679030886,2021-02,0.9999939679030886,0.0,0.0,0.0,0.055197901055998866,36,0.13827898767017602,2.789355291790588,-0.037253604085201814,,,0.0,4.022994493714757,"[0, 1, 0, 0, 0]"
2021-02-08 21:00:00+00:00,2021-02-08 14:31:00+00:00,2021-02-08 21:00:00+00:00,76204.79999999888,10628120.16,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 390.51}]",0,[],0.007221849088567822,63.65055999870674,10551915.360000001,10551915.360000001,[],1,10628120.16,10628183.81056,0.0,63.65055999870674,0.0,10628120.16,10628120.16,0.0,0.9999940111536333,0.9999940111536333,2021-02,0.9999940111536333,0.0,0.0,0.0,0.0628183810559988,37,0.1371515303833311,3.094907501109387,-0.037253604085201814,,,0.0,4.48835659914896,"[0, 1, 0, 0, 0]"
2021-02-09 21:00:00+00:00,2021-02-09 14:31:00+00:00,2021-02-09 21:00:00+00:00,-7076.160000000149,10621044.0,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 390.25}]",0,[],-0.0006657920229953262,63.65055999870674,10628120.16,10628120.16,[],1,10621044.0,10621107.650559999,0.0,63.65055999870674,0.0,10621044.0,10621044.0,0.0,0.9999940071636506,0.9999940071636506,2021-02,0.9999940111536333,0.0,0.0,0.0,0.062110765055998884,38,0.13542074597716725,3.0193730472063334,-0.037253604085201814,,,0.0,4.380852654190932,"[0, 1, 0, 0, 0]"
2021-02-10 21:00:00+00:00,2021-02-10 14:31:00+00:00,2021-02-10 21:00:00+00:00,-4626.720000000671,10616417.28,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 390.08}]",0,[],-0.00043561558287719127,63.65055999870674,10621044.0,10621044.0,[],1,10616417.28,10616480.930559998,0.0,63.65055999870674,0.0,10616417.28,10616417.28,0.0,0.99999400455194,0.99999400455194,2021-02,0.9999940111536333,0.0,0.0,0.0,0.06164809305599883,39,0.13372939359851746,2.958113717088095,-0.037253604085201814,,,0.0,4.293461276951015,"[0, 1, 0, 0, 0]"
2021-02-11 21:00:00+00:00,2021-02-11 14:31:00+00:00,2021-02-11 21:00:00+00:00,17146.080000001937,10633563.360000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 390.71000000000004}]",0,[],0.001615043639427327,63.65055999870674,10616417.28,10616417.28,[],1,10633563.360000001,10633627.01056,0.0,63.65055999870674,0.0,10633563.360000001,10633563.360000001,0.0,0.9999940142192372,0.9999940142192372,2021-02,0.9999940142192372,0.0,0.0,0.0,0.06336270105599917,40,0.13200382961232543,2.998942233972394,-0.037253604085201814,,,0.0,4.351291046967178,"[0, 1, 0, 0, 0]"
2021-02-12 21:00:00+00:00,2021-02-12 14:31:00+00:00,2021-02-12 21:00:00+00:00,52526.87999999896,10686090.24,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 392.64}]",0,[],0.004939695547703238,63.65055999870674,10633563.360000001,10633563.360000001,[],1,10686090.24,10686153.89056,0.0,63.65055999870674,0.0,10686090.24,10686090.24,0.0,0.9999940436418331,0.9999940436418331,2021-02,0.9999940436418331,0.0,0.0,0.0,0.06861538905599929,41,0.1306106367157032,3.1894607858567405,-0.037253604085201814,,,0.0,4.635763247705734,"[0, 1, 0, 0, 0]"
2021-02-16 21:00:00+00:00,2021-02-16 14:31:00+00:00,2021-02-16 21:00:00+00:00,-9253.439999999478,10676836.8,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 392.3}]",0,[],-0.0008659280125259405,63.65055999870674,10686090.24,10686090.24,[],1,10676836.8,10676900.45056,0.0,63.65055999870674,0.0,10676836.8,10676836.8,0.0,0.9999940384795856,0.9999940384795856,2021-02,0.9999940436418331,0.0,0.0,0.0,0.0676900450559994,42,0.12915546618627588,3.108373464936101,-0.037253604085201814,,,0.0,4.520435099657812,"[0, 1, 0, 0, 0]"
2021-02-17 21:00:00+00:00,2021-02-17 14:31:00+00:00,2021-02-17 21:00:00+00:00,2449.4399999994785,10679286.24,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 392.39}]",0,[],0.0002294148953942976,63.65055999870674,10676836.8,10676836.8,[],1,10679286.24,10679349.89056,0.0,63.65055999870674,0.0,10679286.24,10679286.24,0.0,0.9999940398469335,0.9999940398469335,2021-02,0.9999940436418331,0.0,0.0,0.0,0.06793498905599948,43,0.12765133394227385,3.0823927262524897,-0.037253604085201814,,,0.0,4.482880535027051,"[0, 1, 0, 0, 0]"
2021-02-18 21:00:00+00:00,2021-02-18 14:31:00+00:00,2021-02-18 21:00:00+00:00,-45450.71999999881,10633835.520000001,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 390.72}]",0,[],-0.004255944459706895,63.65055999870674,10679286.24,10679286.24,[],1,10633835.520000001,10633899.17056,0.0,63.65055999870674,0.0,10633835.520000001,10633835.520000001,0.0,0.999994014372435,0.999994014372435,2021-02,0.9999940436418331,0.0,0.0,0.0,0.0633899170559995,44,0.12692411867561473,2.8375541015498245,-0.037253604085201814,,,0.0,4.1224239256302635,"[0, 1, 0, 0, 0]"
2021-02-19 21:00:00+00:00,2021-02-19 14:31:00+00:00,2021-02-19 21:00:00+00:00,-18779.04000000097,10615056.48,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 390.03000000000003}]",0,[],-0.001765959945528861,63.65055999870674,10633835.520000001,10633835.520000001,[],1,10615056.48,10615120.13056,0.0,63.65055999870674,0.0,10615056.48,10615056.48,0.0,0.9999940037833566,0.9999940037833566,2021-02,0.9999940436418331,0.0,0.0,0.0,0.061512013055999404,45,0.12570112043055803,2.7228178496296382,-0.037253604085201814,,,0.0,3.9572586965730787,"[0, 1, 0, 0, 0]"
2021-02-22 21:00:00+00:00,2021-02-22 14:31:00+00:00,2021-02-22 21:00:00+00:00,-81648.0,10533408.48,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 387.03000000000003}]",0,[],-0.007691669900648956,63.65055999870674,10615056.48,10615056.48,[],1,10533408.48,10533472.13056,0.0,63.65055999870674,0.0,10533408.48,10533408.48,0.0,0.9999939573049409,0.9999939573049409,2021-02,0.9999940436418331,0.0,0.0,0.0,0.05334721305599932,46,0.12608850762111926,2.3212568984887514,-0.037253604085201814,,,0.0,3.3480935065325728,"[0, 1, 0, 0, 0]"
2021-02-23 21:00:00+00:00,2021-02-23 14:31:00+00:00,2021-02-23 21:00:00+00:00,12791.519999999553,10546200.0,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 387.5}]",0,[],0.0012143688084471638,63.65055999870674,10533408.48,10533408.48,[],1,10546200.0,10546263.650559999,0.0,63.65055999870674,0.0,10546200.0,10546200.0,0.0,0.999993964634101,0.999993964634101,2021-02,0.9999940436418331,0.0,0.0,0.0,0.05462636505599927,47,0.12471050998083484,2.349181209548651,-0.037253604085201814,,,0.0,3.387571367207574,"[0, 1, 0, 0, 0]"
2021-02-24 21:00:00+00:00,2021-02-24 14:31:00+00:00,2021-02-24 21:00:00+00:00,116212.3200000003,10662412.32,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 391.77}]",0,[],0.011019288332871247,63.65055999870674,10546200.0,10546200.0,[],1,10662412.32,10662475.97056,0.0,63.65055999870674,0.0,10662412.32,10662412.32,0.0,0.9999940304146828,0.9999940304146828,2021-02,0.9999940436418331,0.0,0.0,0.0,0.06624759705599925,48,0.12542673469425225,2.748340374792573,-0.037253604085201814,,,0.0,4.0281089046253005,"[0, 1, 0, 0, 0]"
2021-02-25 21:00:00+00:00,2021-02-25 14:31:00+00:00,2021-02-25 21:00:00+00:00,-256919.04000000097,10405493.28,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 382.33}]",0,[],-0.024095626635818546,63.65055999870674,10662412.32,10662412.32,[],1,10405493.28,10405556.930559998,0.0,63.65055999870674,0.0,10405493.28,10405493.28,0.0,0.9999938830222713,0.9999938830222713,2021-02,0.9999940436418331,0.0,0.0,0.0,0.040555693055999154,49,0.13688939537843,1.5615525626708675,-0.037253604085201814,,,0.0,2.120703393192616,"[0, 1, 0, 0, 0]"
2021-02-26 21:00:00+00:00,2021-02-26 14:31:00+00:00,2021-02-26 21:00:00+00:00,-53615.51999999955,10351877.76,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 380.36}]",0,[],-0.005152585330876258,63.65055999870674,10405493.28,10405493.28,[],1,10351877.76,10351941.410559999,0.0,63.65055999870674,0.0,10351877.76,10351877.76,0.0,0.99999385134078,0.99999385134078,2021-02,0.9999940436418331,0.0,0.0,0.0,0.03519414105599905,50,0.13615349699919296,1.3478592941759797,-0.037253604085201814,,,0.0,1.826901219939693,"[0, 1, 0, 0, 0]"
2021-03-01 21:00:00+00:00,2021-03-01 14:31:00+00:00,2021-03-01 21:00:00+00:00,250931.51999999955,10602809.28,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 389.58}]",0,[],0.024240044456204535,63.65055999870674,10351877.76,10351877.76,[],1,10602809.28,10602872.930559998,0.0,63.65055999870674,0.0,10602809.28,10602809.28,0.0,0.9999939968572277,0.9999939968572277,2021-03,0.9999940436418331,0.0,0.0,0.0,0.060287293055999,51,0.14456322742382152,2.07308421964943,-0.037253604085201814,,,0.0,3.0131210181137567,"[0, 1, 0, 0, 0]"
2021-03-02 21:00:00+00:00,2021-03-02 14:31:00+00:00,2021-03-02 21:00:00+00:00,-82736.63999999873,10520072.64,"[{'sid': Equity(2 [SPY]), 'amount': 27216, 'cost_basis': 367.42858426807766, 'last_sale_price': 386.54}]",0,[],-0.0078032284779657735,63.65055999870674,10602809.28,10602809.28,[],1,10520072.64,10520136.29056,0.0,63.65055999870674,0.0,10520072.64,10520072.64,0.0,0.9999939496449246,0.9999939496449246,2021-03,0.9999940436418331,0.0,0.0,0.0,0.052013629055999155,52,0.1445013307025194,1.7723905777858362,-0.037253604085201814,,,0.0,2.561438557452658,"[0, 1, 0, 0, 0]"
