,period_open,period_close,returns,starting_cash,pnl,starting_value,gross_leverage,shorts_count,starting_exposure,capital_used,short_exposure,transactions,net_leverage,ending_cash,ending_value,long_exposure,longs_count,short_value,orders,positions,portfolio_value,ending_exposure,long_value,algorithm_period_return,trading_days,max_leverage,algo_volatility,max_drawdown,excess_return,alpha,beta,sharpe,benchmark_period_return,benchmark_volatility,treasury_period_return,period_label,sortino,weights
2018-01-02 21:00:00+00:00,2018-01-02 14:31:00+00:00,2018-01-02 21:00:00+00:00,0.004253210944191288,-46.425950840963765,42211.23000000045,9924602.379999999,2.6229333651776265,2,9924602.379999999,0.0,-8087676.29,[],1.0000046580751796,-46.425950840963765,9966813.61,18054489.9,3,-8087676.29,"[{'id': 'b997918b65e345408c4aa4cd748e3603', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -261978, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2e4db7d1b3464f87ab438fd28e866c36', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 8206, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9a771c81d3fa4ddcb8d71370674d5c03', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -1480, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '37524548390c47b0be15dc979c3cf89e', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 16241, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'e30e33dbb7224012ae3e83e05e98d254', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 490709, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': 49002, 'cost_basis': 45.60146748282111, 'last_sale_price': 46.7}, {'sid': Equity(2 [SPY]), 'amount': 28875, 'cost_basis': 267.6487173055451, 'last_sale_price': 268.77}, {'sid': Equity(3 [VNQ]), 'amount': -57791, 'cost_basis': 83.64768607813517, 'last_sale_price': 82.67}, {'sid': Equity(1 [LQD]), 'amount': 66297, 'cost_basis': 121.02068107401308, 'last_sale_price': 120.75}, {'sid': Equity(0 [DBC]), 'amount': -198328, 'cost_basis': 16.1463080480416, 'last_sale_price': 16.69}]",9966767.18404916,9966813.61,18054489.9,-0.0033232815950842154,11,3.0015668066395262,0.07394421361862423,-0.013335021408347457,0.0,,,-0.9976137659145757,0.0,0.0,0.0,2018-01,-1.5556314038387125,"[-0.9979172945022583, 0.9999646544456482, -0.4916350841522217, 0.9999759793281555, 0.4896116852760315]"
2018-01-03 21:00:00+00:00,2018-01-03 14:31:00+00:00,2018-01-03 21:00:00+00:00,0.004255611079195143,-46.425950840963765,42414.684852197766,9966813.61,3.981396718728434,2,9966813.61,13758.30485219881,-14927526.93,"[{'amount': -261978, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 47.126425, 'order_id': 'b997918b65e345408c4aa4cd748e3603', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 8206, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 270.60523500000005, 'order_id': '2e4db7d1b3464f87ab438fd28e866c36', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -1480, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 82.38878500000001, 'order_id': '9a771c81d3fa4ddcb8d71370674d5c03', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 16241, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 121.030485, 'order_id': '37524548390c47b0be15dc979c3cf89e', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 490709, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 16.798395, 'order_id': 'e30e33dbb7224012ae3e83e05e98d254', 'sid': Equity(0 [DBC]), 'commission': None}]",0.9986300699616657,13711.878901358754,9995469.989999998,24922996.919999998,3,-14927526.93,"[{'id': 'b997918b65e345408c4aa4cd748e3603', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -261978, 'filled': -261978, 'commission': 12346.08656865, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '2e4db7d1b3464f87ab438fd28e866c36', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 8206, 'filled': 8206, 'commission': 2220.5865584100006, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9a771c81d3fa4ddcb8d71370674d5c03', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -1480, 'filled': -1480, 'commission': 121.93540180000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '37524548390c47b0be15dc979c3cf89e', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 16241, 'filled': 16241, 'commission': 1965.656106885, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'e30e33dbb7224012ae3e83e05e98d254', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 490709, 'filled': 490709, 'commission': 8243.123612055, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'sid': Equity(4 [VWO]), 'amount': -212976, 'cost_basis': 47.06845562049878, 'last_sale_price': 47.15}, {'sid': Equity(2 [SPY]), 'amount': 37081, 'cost_basis': 268.36287740799946, 'last_sale_price': 270.47}, {'sid': Equity(3 [VNQ]), 'amount': -59271, 'cost_basis': 83.61419399942147, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 82538, 'cost_basis': 121.04642535748056, 'last_sale_price': 120.97}, {'sid': Equity(0 [DBC]), 'amount': 292381, 'cost_basis': 16.826588089195447, 'last_sale_price': 16.79}]",10009181.868901357,9995469.989999998,24922996.919999998,0.0009181868901355639,12,3.981396718728434,0.07351948200214069,-0.013335021408347457,0.0,,,0.29580432886396274,0.0,0.0,0.0,2018-01,0.4790064021313891,"[-0.9979172945022583, 0.9999646544456482, -0.4916350841522217, 0.9999759793281555, 0.4896116852760315]"
2018-01-04 21:00:00+00:00,2018-01-04 14:31:00+00:00,2018-01-04 21:00:00+00:00,0.0055474044459637994,13711.878901358754,55524.98000000417,9995469.989999998,3.9604973963400782,2,9995469.989999998,0.0,-14905125.149999999,[],0.9986376275924166,13711.878901358754,10050994.970000003,24956120.12,3,-14905125.149999999,[],"[{'sid': Equity(4 [VWO]), 'amount': -212976, 'cost_basis': 47.06845562049878, 'last_sale_price': 47.44}, {'sid': Equity(2 [SPY]), 'amount': 37081, 'cost_basis': 268.36287740799946, 'last_sale_price': 271.61}, {'sid': Equity(3 [VNQ]), 'amount': -59271, 'cost_basis': 83.61419399942147, 'last_sale_price': 81.01}, {'sid': Equity(1 [LQD]), 'amount': 82538, 'cost_basis': 121.04642535748056, 'last_sale_price': 120.93}, {'sid': Equity(0 [DBC]), 'amount': 292381, 'cost_basis': 16.826588089195447, 'last_sale_price': 16.77}]",10064706.848901361,10050994.970000003,24956120.12,0.006470684890135914,13,3.981396718728434,0.07438285047270707,-0.013335021408347457,0.0,,,1.715567584799679,0.0,0.0,0.0,2018-01,2.9254727448629905,"[-0.9979172945022583, 0.9999646544456482, -0.4916350841522217, 0.9999759793281555, 0.4896116852760315]"
2018-01-05 21:00:00+00:00,2018-01-05 14:31:00+00:00,2018-01-05 21:00:00+00:00,-0.00452556946603655,13711.878901358754,-45548.52999999747,10050994.970000003,3.9922852785488345,2,10050994.970000003,0.0,-14996945.91,[],0.9986314340521508,13711.878901358754,10005446.440000005,25002392.350000005,3,-14996945.91,[],"[{'sid': Equity(4 [VWO]), 'amount': -212976, 'cost_basis': 47.06845562049878, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 37081, 'cost_basis': 268.36287740799946, 'last_sale_price': 273.42}, {'sid': Equity(3 [VNQ]), 'amount': -59271, 'cost_basis': 83.61419399942147, 'last_sale_price': 81.05}, {'sid': Equity(1 [LQD]), 'amount': 82538, 'cost_basis': 121.04642535748056, 'last_sale_price': 120.89}, {'sid': Equity(0 [DBC]), 'amount': 292381, 'cost_basis': 16.826588089195447, 'last_sale_price': 16.71}]",10019158.318901364,10005446.440000005,25002392.350000005,0.0019158318901362215,14,3.9922852785488345,0.07458537273034001,-0.013335021408347457,0.0,,,0.496526873785109,0.0,0.0,0.0,2018-01,0.8014058454719799,"[-0.9979172945022583, 0.9999646544456482, -0.4916350841522217, 0.9999759793281555, 0.4896116852760315]"
2018-01-08 21:00:00+00:00,2018-01-08 14:31:00+00:00,2018-01-08 21:00:00+00:00,-0.0012208879838667697,13711.878901358754,-12232.270000007004,10005446.440000005,4.001343964603001,2,10005446.440000005,0.0,-15023969.490000002,[],0.9986297611439965,13711.878901358754,9993214.169999998,25017183.66,3,-15023969.490000002,"[{'id': 'd62b3095157d41ffb4f755270e71b6dd', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 167308, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ea17d863a03f41538733b5a30a06458a', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -548, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '01e97de50ef54edb90c793c4977b1e49', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 29773, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5811bca6fe8b4d5e8613018c4ae65d88', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 244, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd022d19fd29641c6afd8cbf7c1db1478', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -616780, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': -212976, 'cost_basis': 47.06845562049878, 'last_sale_price': 47.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 37081, 'cost_basis': 268.36287740799946, 'last_sale_price': 273.92}, {'sid': Equity(3 [VNQ]), 'amount': -59271, 'cost_basis': 83.61419399942147, 'last_sale_price': 81.47}, {'sid': Equity(1 [LQD]), 'amount': 82538, 'cost_basis': 121.04642535748056, 'last_sale_price': 120.88}, {'sid': Equity(0 [DBC]), 'amount': 292381, 'cost_basis': 16.826588089195447, 'last_sale_price': 16.7}]",10006926.048901357,9993214.169999998,25017183.66,0.000692604890135673,15,4.001343964603001,0.07209060376955377,-0.013335021408347457,0.0,,,0.19494654815759752,0.0,0.0,0.0,2018-01,0.312838801422235,"[-0.21845830976963043, 0.9999959468841553, -0.24014900624752045, 0.9999831318855286, -0.5413717031478882]"
2018-01-09 21:00:00+00:00,2018-01-09 14:31:00+00:00,2018-01-09 21:00:00+00:00,0.005430829914794266,13711.878901358754,54345.913341507316,9993214.169999998,2.812447276665411,3,9993214.169999998,-1655710.78665849,-8296763.03,"[{'amount': 167308, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 47.88393, 'order_id': 'd62b3095157d41ffb4f755270e71b6dd', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -548, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 274.40273, 'order_id': 'ea17d863a03f41538733b5a30a06458a', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 29773, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 80.46021, 'order_id': '01e97de50ef54edb90c793c4977b1e49', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 244, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 120.50022, 'order_id': '5811bca6fe8b4d5e8613018c4ae65d88', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -514800, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 16.801595, 'order_id': 'd022d19fd29641c6afd8cbf7c1db1478', 'sid': Equity(0 [DBC]), 'commission': None}]",1.1631999327638787,-1641998.9077571342,11703270.869999997,20000033.9,2,-8296763.03,"[{'id': 'd62b3095157d41ffb4f755270e71b6dd', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 167308, 'filled': 167308, 'commission': 8011.36456044, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ea17d863a03f41538733b5a30a06458a', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -548, 'filled': -548, 'commission': 150.37269604000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '01e97de50ef54edb90c793c4977b1e49', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 29773, 'filled': 29773, 'commission': 2395.54183233, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5811bca6fe8b4d5e8613018c4ae65d88', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 244, 'filled': 244, 'commission': 29.40205368, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd022d19fd29641c6afd8cbf7c1db1478', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -616780, 'filled': -514800, 'commission': 8649.461105999999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': -45668, 'cost_basis': 46.89302940169261, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 36533, 'cost_basis': 268.36699348650495, 'last_sale_price': 274.54}, {'sid': Equity(3 [VNQ]), 'amount': -29498, 'cost_basis': 83.5329836857619, 'last_sale_price': 80.42}, {'sid': Equity(1 [LQD]), 'amount': 82782, 'cost_basis': 121.04517059130502, 'last_sale_price': 120.44}, {'sid': Equity(0 [DBC]), 'amount': -222419, 'cost_basis': 16.76270686047055, 'last_sale_price': 16.81}]",10061271.962242864,11703270.869999997,20000033.9,0.006127196224286369,16,4.001343964603001,0.07283970378945553,-0.013335021408347457,0.0,,,1.3551815422717848,0.0,0.0,0.0,2018-01,2.269375758889177,"[-0.21845830976963043, 0.9999959468841553, -0.24014900624752045, 0.9999831318855286, -0.5413717031478882]"
2018-01-10 21:00:00+00:00,2018-01-10 14:31:00+00:00,2018-01-10 21:00:00+00:00,0.0011422309569240063,-1641998.9077571342,11492.296301305294,11703270.869999997,2.976907244162376,3,11703270.869999997,1717822.8563013002,-9994372.29,"[{'amount': -101980, 'dt': Timestamp('2018-01-10 21:00:00+0000', tz='UTC'), 'price': 16.861565000000002, 'order_id': 'd022d19fd29641c6afd8cbf7c1db1478', 'sid': Equity(0 [DBC]), 'commission': None}]",0.9924723793193264,75823.94854416608,9996940.310000002,19991312.6,2,-9994372.29,"[{'id': 'd022d19fd29641c6afd8cbf7c1db1478', 'dt': Timestamp('2018-01-10 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -616780, 'filled': -616780, 'commission': 10369.003504699998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]","[{'sid': Equity(4 [VWO]), 'amount': -45668, 'cost_basis': 46.89302940169261, 'last_sale_price': 47.65}, {'sid': Equity(2 [SPY]), 'amount': 36533, 'cost_basis': 268.36699348650495, 'last_sale_price': 274.12}, {'sid': Equity(3 [VNQ]), 'amount': -29498, 'cost_basis': 83.5329836857619, 'last_sale_price': 79.52}, {'sid': Equity(1 [LQD]), 'amount': 82782, 'cost_basis': 121.04517059130502, 'last_sale_price': 120.52}, {'sid': Equity(0 [DBC]), 'amount': -324399, 'cost_basis': 16.78848379156625, 'last_sale_price': 16.87}]",10072764.25854417,9996940.310000002,19991312.6,0.007276425854416901,17,4.001343964603001,0.07058591119379204,-0.013335021408347457,0.0,,,1.5560666956683484,0.0,0.0,0.0,2018-01,2.602863929479039,"[-0.21845830976963043, 0.9999959468841553, -0.24014900624752045, 0.9999831318855286, -0.5413717031478882]"
2018-01-11 21:00:00+00:00,2018-01-11 14:31:00+00:00,2018-01-11 21:00:00+00:00,0.009344421013343984,75823.94854416608,94124.15000000037,9996940.310000002,2.959185258167703,3,9996940.310000002,0.0,-9997320.92,[],0.9925420693630861,75823.94854416608,10091064.460000003,20088385.380000003,2,-9997320.92,[],"[{'sid': Equity(4 [VWO]), 'amount': -45668, 'cost_basis': 46.89302940169261, 'last_sale_price': 47.96}, {'sid': Equity(2 [SPY]), 'amount': 36533, 'cost_basis': 268.36699348650495, 'last_sale_price': 276.12}, {'sid': Equity(3 [VNQ]), 'amount': -29498, 'cost_basis': 83.5329836857619, 'last_sale_price': 79.25}, {'sid': Equity(1 [LQD]), 'amount': 82782, 'cost_basis': 121.04517059130502, 'last_sale_price': 120.81}, {'sid': Equity(0 [DBC]), 'amount': -324399, 'cost_basis': 16.78848379156625, 'last_sale_price': 16.86}]",10166888.40854417,10091064.460000003,20088385.380000003,0.01668884085441702,18,4.001343964603001,0.0761601272445025,-0.013335021408347457,0.0,,,3.079777658512631,0.0,0.0,0.0,2018-01,5.719578815835285,"[-0.21845830976963043, 0.9999959468841553, -0.24014900624752045, 0.9999831318855286, -0.5413717031478882]"
2018-01-12 21:00:00+00:00,2018-01-12 14:31:00+00:00,2018-01-12 21:00:00+00:00,0.002687074835703074,75823.94854416608,27319.18999999948,10091064.460000003,2.9618012874597417,3,10091064.460000003,0.0,-10037416.77,[],0.9925620556761081,75823.94854416608,10118383.650000002,20155800.42,2,-10037416.77,[],"[{'sid': Equity(4 [VWO]), 'amount': -45668, 'cost_basis': 46.89302940169261, 'last_sale_price': 48.47}, {'sid': Equity(2 [SPY]), 'amount': 36533, 'cost_basis': 268.36699348650495, 'last_sale_price': 277.92}, {'sid': Equity(3 [VNQ]), 'amount': -29498, 'cost_basis': 83.5329836857619, 'last_sale_price': 78.61}, {'sid': Equity(1 [LQD]), 'amount': 82782, 'cost_basis': 121.04517059130502, 'last_sale_price': 120.83}, {'sid': Equity(0 [DBC]), 'amount': -324399, 'cost_basis': 16.78848379156625, 'last_sale_price': 16.97}]",10194207.59854417,10118383.650000002,20155800.42,0.019420759854417158,19,4.001343964603001,0.07429019920672102,-0.013335021408347457,0.0,,,3.470852046461511,0.0,0.0,0.0,2018-01,6.459891085892853,"[-0.21845830976963043, 0.9999959468841553, -0.24014900624752045, 0.9999831318855286, -0.5413717031478882]"
2018-01-16 21:00:00+00:00,2018-01-16 14:31:00+00:00,2018-01-16 21:00:00+00:00,0.0006756003282673007,75823.94854416608,6887.210000000894,10118383.650000002,2.9541073664720385,3,10118383.650000002,0.0,-10004929.23,[],0.992567077361083,75823.94854416608,10125270.860000003,20130200.090000004,2,-10004929.23,"[{'id': '99f016c3c6604ee29baf868568dea5df', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -58002, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '2a95281d36c0470d99ae4fa132055908', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -16604, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'afdf85fa0fcc4cc9ab3241f4931d0565', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 49810, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '432b1fdc27654831844b6c70da402207', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 1561, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '68e81498702a47ef947c0b4b4afde3c8', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 198948, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]","[{'sid': Equity(4 [VWO]), 'amount': -45668, 'cost_basis': 46.89302940169261, 'last_sale_price': 48.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 36533, 'cost_basis': 268.36699348650495, 'last_sale_price': 276.97}, {'sid': Equity(3 [VNQ]), 'amount': -29498, 'cost_basis': 83.5329836857619, 'last_sale_price': 78.76}, {'sid': Equity(1 [LQD]), 'amount': 82782, 'cost_basis': 121.04517059130502, 'last_sale_price': 120.94}, {'sid': Equity(0 [DBC]), 'amount': -324399, 'cost_basis': 16.78848379156625, 'last_sale_price': 16.89}]",10201094.80854417,10125270.860000003,20130200.090000004,0.020109480854417328,20,4.001343964603001,0.07231929740597368,-0.013335021408347457,0.0,,,3.5048783475387837,0.0,0.0,0.0,2018-01,6.5151274483546535,"[-0.4901454448699951, 0.54108065366745, 0.1568298041820526, 0.999943196773529, -0.20770816504955292]"
