,period_open,period_close,pnl,short_value,orders,starting_value,shorts_count,long_value,longs_count,short_exposure,net_leverage,ending_value,returns,positions,transactions,capital_used,ending_exposure,starting_cash,gross_leverage,starting_exposure,portfolio_value,long_exposure,ending_cash,alpha,beta,sortino,excess_return,benchmark_period_return,benchmark_volatility,trading_days,treasury_period_return,algo_volatility,sharpe,algorithm_period_return,max_leverage,period_label,max_drawdown,weights
2018-01-03 21:00:00+00:00,2018-01-03 14:31:00+00:00,2018-01-03 21:00:00+00:00,34030.3756311927,-238154.65,"[{'id': '6f216d99217449dbb4925cd1d3b8e3e0', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -41027, 'filled': -41027, 'commission': 1933.455838475, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '3061e66a50564c07921687ee95f1f4bb', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 3000, 'filled': 3000, 'commission': 811.8157050000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5d26def3d8dc47cc8bfcc9aa7b0d0e24', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 27084, 'filled': 27084, 'commission': 2233.65038706, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1601968b6eb04525abb1eb5be2ab6f8b', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 3067, 'filled': 3067, 'commission': 371.20049749500004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '61dd2888bf1a4694a1e8c3a8242e4fbc', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -89555, 'filled': -89555, 'commission': 1502.8766357749998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10056132.22,1,10315504.36,4,-238154.65,0.9982002494896922,10077349.709999999,0.003382240588498009,"[{'sid': Equity(4 [VWO]), 'amount': -5051, 'cost_basis': 46.74363825708275, 'last_sale_price': 47.15}, {'sid': Equity(2 [SPY]), 'amount': 10290, 'cost_basis': 268.54796473607144, 'last_sale_price': 270.47}, {'sid': Equity(3 [VNQ]), 'amount': 36344, 'cost_basis': 82.94327817626004, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 34666, 'cost_basis': 121.060939636301, 'last_sale_price': 120.97}, {'sid': Equity(0 [DBC]), 'amount': 20428, 'cost_basis': 16.13392777663482, 'last_sale_price': 16.79}]","[{'amount': -41027, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 47.126425, 'order_id': '6f216d99217449dbb4925cd1d3b8e3e0', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 3000, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 270.60523500000005, 'order_id': '3061e66a50564c07921687ee95f1f4bb', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 27084, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 82.471215, 'order_id': '5d26def3d8dc47cc8bfcc9aa7b0d0e24', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 3067, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 121.030485, 'order_id': '1601968b6eb04525abb1eb5be2ab6f8b', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -89555, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 16.781605, 'order_id': '61dd2888bf1a4694a1e8c3a8242e4fbc', 'sid': Equity(0 [DBC]), 'commission': None}]",12812.8856311962,10077349.709999999,5356.530067103575,1.045380517692795,10056132.22,10095519.125698296,10315504.36,18169.41569829823,,,8.04211720297668,0.0,0.0,0.0,12,0.0,0.043672815684858333,4.593047905985017,0.009551912569830234,1.4038635738928715,2018-01,-0.009068364496646808,"[-0.02344750054180622, 0.27489325404167175, 0.29862627387046814, 0.4160434901714325, 0.033884450793266296]"
2018-01-04 21:00:00+00:00,2018-01-04 14:31:00+00:00,2018-01-04 21:00:00+00:00,-43137.86999999732,-239619.44,[],10077349.709999999,1,10273831.280000001,4,-239619.44,0.9981925262048733,10034211.840000002,-0.0042729719455625315,"[{'sid': Equity(4 [VWO]), 'amount': -5051, 'cost_basis': 46.74363825708275, 'last_sale_price': 47.44}, {'sid': Equity(2 [SPY]), 'amount': 10290, 'cost_basis': 268.54796473607144, 'last_sale_price': 271.61}, {'sid': Equity(3 [VNQ]), 'amount': 36344, 'cost_basis': 82.94327817626004, 'last_sale_price': 81.01}, {'sid': Equity(1 [LQD]), 'amount': 34666, 'cost_basis': 121.060939636301, 'last_sale_price': 120.93}, {'sid': Equity(0 [DBC]), 'amount': 20428, 'cost_basis': 16.13392777663482, 'last_sale_price': 16.77}]",[],0.0,10034211.840000002,18169.41569829823,1.0458666909435352,10077349.709999999,10052381.255698299,10273831.280000001,18169.41569829823,,,3.3588155019583414,0.0,0.0,0.0,13,0.0,0.04739671881660749,2.1590379420133865,0.0052381255698303875,1.4038635738928715,2018-01,-0.009068364496646808,"[-0.02344750054180622, 0.27489325404167175, 0.29862627387046814, 0.4160434901714325, 0.033884450793266296]"
2018-01-05 21:00:00+00:00,2018-01-05 14:31:00+00:00,2018-01-05 21:00:00+00:00,15344.919999999925,-241740.86,[],10034211.840000002,1,10291297.620000001,4,-241740.86,0.9981952811010936,10049556.760000002,0.0015264960221541557,"[{'sid': Equity(4 [VWO]), 'amount': -5051, 'cost_basis': 46.74363825708275, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 10290, 'cost_basis': 268.54796473607144, 'last_sale_price': 273.42}, {'sid': Equity(3 [VNQ]), 'amount': 36344, 'cost_basis': 82.94327817626004, 'last_sale_price': 81.05}, {'sid': Equity(1 [LQD]), 'amount': 34666, 'cost_basis': 121.060939636301, 'last_sale_price': 120.89}, {'sid': Equity(0 [DBC]), 'amount': 20428, 'cost_basis': 16.13392777663482, 'last_sale_price': 16.71}]",[],0.0,10049556.760000002,18169.41569829823,1.0462182121544865,10034211.840000002,10067726.175698299,10291297.620000001,18169.41569829823,,,4.172554295793669,0.0,0.0,0.0,14,0.0,0.04578472781771594,2.675539833916895,0.006772617569830386,1.4038635738928715,2018-01,-0.009068364496646808,"[-0.02344750054180622, 0.27489325404167175, 0.29862627387046814, 0.4160434901714325, 0.033884450793266296]"
2018-01-08 21:00:00+00:00,2018-01-08 14:31:00+00:00,2018-01-08 21:00:00+00:00,19808.02999999933,-241791.37000000002,"[{'id': 'a61a65da02144ef5b2a42f0231f3f9db', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 20140, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a4ef3a1466c84249a005d5d381d76738', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -12728, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '982296a3599345018cc2b5f108e1b13b', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 27475, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9f6a02149df1459ca94ce62cea302e0f', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -21066, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '4a3c0c17841f4c27b7e72383d75a74a9', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 170581, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",10049556.760000002,1,10311156.16,4,-241791.37000000002,0.9981988248735718,10069364.790000001,0.0019674780237679546,"[{'sid': Equity(4 [VWO]), 'amount': -5051, 'cost_basis': 46.74363825708275, 'last_sale_price': 47.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 10290, 'cost_basis': 268.54796473607144, 'last_sale_price': 273.92}, {'sid': Equity(3 [VNQ]), 'amount': 36344, 'cost_basis': 82.94327817626004, 'last_sale_price': 81.47}, {'sid': Equity(1 [LQD]), 'amount': 34666, 'cost_basis': 121.060939636301, 'last_sale_price': 120.88}, {'sid': Equity(0 [DBC]), 'amount': 20428, 'cost_basis': 16.13392777663482, 'last_sale_price': 16.7}]",[],0.0,10069364.790000001,18169.41569829823,1.0461374717360359,10049556.760000002,10087534.205698298,10311156.16,18169.41569829823,,,5.196458903754865,0.0,0.0,0.0,15,0.0,0.04453511793634202,3.309431069668641,0.008753420569830306,1.4038635738928715,2018-01,-0.009068364496646808,"[0.07160834968090057, -0.06621606647968292, 0.5154239535331726, 0.16296525299549103, 0.3162185251712799]"
2018-01-09 21:00:00+00:00,2018-01-09 14:31:00+00:00,2018-01-09 21:00:00+00:00,-62845.515691174194,-669328.52,"[{'id': 'a61a65da02144ef5b2a42f0231f3f9db', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 20140, 'filled': 20140, 'commission': 964.3823502, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a4ef3a1466c84249a005d5d381d76738', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -12728, 'filled': -12728, 'commission': 3492.5979474400006, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '982296a3599345018cc2b5f108e1b13b', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 27475, 'filled': 27475, 'commission': 2210.64426975, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '9f6a02149df1459ca94ce62cea302e0f', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -21066, 'filled': -21066, 'commission': 2535.92044548, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '4a3c0c17841f4c27b7e72383d75a74a9', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 170581, 'filled': 170581, 'commission': 2868.9003433049998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",10069364.790000001,1,10703328.81,4,-669328.52,1.0009288667489653,10034000.290000001,-0.006230017604864635,"[{'sid': Equity(4 [VWO]), 'amount': 15089, 'cost_basis': 47.94784293990324, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': -2438, 'cost_basis': 272.9701631634783, 'last_sale_price': 274.54}, {'sid': Equity(3 [VNQ]), 'amount': 63819, 'cost_basis': 81.9089207925186, 'last_sale_price': 80.42}, {'sid': Equity(1 [LQD]), 'amount': 13600, 'cost_basis': 121.24740437493924, 'last_sale_price': 120.44}, {'sid': Equity(0 [DBC]), 'amount': 191009, 'cost_basis': 16.760221352236808, 'last_sale_price': 16.81}]","[{'amount': 20140, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 47.88393, 'order_id': 'a61a65da02144ef5b2a42f0231f3f9db', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -12728, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 274.40273, 'order_id': 'a4ef3a1466c84249a005d5d381d76738', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 27475, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 80.46021, 'order_id': '982296a3599345018cc2b5f108e1b13b', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -21066, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 120.37978, 'order_id': '9f6a02149df1459ca94ce62cea302e0f', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 170581, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 16.818405, 'order_id': '4a3c0c17841f4c27b7e72383d75a74a9', 'sid': Equity(0 [DBC]), 'commission': None}]",-27481.01569117233,10034000.290000001,18169.41569829823,1.1344648878060988,10069364.790000001,10024688.690007124,10703328.81,-9311.59999287657,,,1.0838695637138687,0.0,0.0,0.0,16,0.0,0.05081951289765549,0.7881127640294487,0.002468869000712859,1.4038635738928715,2018-01,-0.009068364496646808,"[0.07160834968090057, -0.06621606647968292, 0.5154239535331726, 0.16296525299549103, 0.3162185251712799]"
2018-01-10 21:00:00+00:00,2018-01-10 14:31:00+00:00,2018-01-10 21:00:00+00:00,-47033.29000000283,-668304.56,[],10034000.290000001,1,10655271.559999999,4,-668304.56,1.0009332452985769,9986966.999999998,-0.00469174569449593,"[{'sid': Equity(4 [VWO]), 'amount': 15089, 'cost_basis': 47.94784293990324, 'last_sale_price': 47.65}, {'sid': Equity(2 [SPY]), 'amount': -2438, 'cost_basis': 272.9701631634783, 'last_sale_price': 274.12}, {'sid': Equity(3 [VNQ]), 'amount': 63819, 'cost_basis': 81.9089207925186, 'last_sale_price': 79.52}, {'sid': Equity(1 [LQD]), 'amount': 13600, 'cost_basis': 121.24740437493924, 'last_sale_price': 120.52}, {'sid': Equity(0 [DBC]), 'amount': 191009, 'cost_basis': 16.760221352236808, 'last_sale_price': 16.87}]",[],0.0,9986966.999999998,-9311.59999287657,1.1348934860981386,10034000.290000001,9977655.400007121,10655271.559999999,-9311.59999287657,,,-0.7934819308411374,0.0,0.0,0.0,17,0.0,0.052630725333797715,-0.6052110113115191,-0.002234459999287397,1.4038635738928715,2018-01,-0.011674855371345199,"[0.07160834968090057, -0.06621606647968292, 0.5154239535331726, 0.16296525299549103, 0.3162185251712799]"
2018-01-11 21:00:00+00:00,2018-01-11 14:31:00+00:00,2018-01-11 21:00:00+00:00,-15395.629999998957,-673180.56,[],9986966.999999998,1,10644751.93,4,-673180.56,1.0009346875315288,9971571.37,-0.0015430107959018002,"[{'sid': Equity(4 [VWO]), 'amount': 15089, 'cost_basis': 47.94784293990324, 'last_sale_price': 47.96}, {'sid': Equity(2 [SPY]), 'amount': -2438, 'cost_basis': 272.9701631634783, 'last_sale_price': 276.12}, {'sid': Equity(3 [VNQ]), 'amount': 63819, 'cost_basis': 81.9089207925186, 'last_sale_price': 79.25}, {'sid': Equity(1 [LQD]), 'amount': 13600, 'cost_basis': 121.24740437493924, 'last_sale_price': 120.81}, {'sid': Equity(0 [DBC]), 'amount': 191009, 'cost_basis': 16.760221352236808, 'last_sale_price': 16.86}]",[],0.0,9971571.37,-9311.59999287657,1.136080844235194,9986966.999999998,9962259.770007122,10644751.93,-9311.59999287657,,,-1.3105838147115145,0.0,0.0,0.0,18,0.0,0.051333687695928436,-1.0068485984276239,-0.0037740229992873076,1.4038635738928715,2018-01,-0.013199851739368435,"[0.07160834968090057, -0.06621606647968292, 0.5154239535331726, 0.16296525299549103, 0.3162185251712799]"
2018-01-12 21:00:00+00:00,2018-01-12 14:31:00+00:00,2018-01-12 21:00:00+00:00,-16254.179999999702,-677568.9600000001,[],9971571.37,1,10632886.15,4,-677568.9600000001,1.0009362150371435,9955317.19,-0.001631575603853963,"[{'sid': Equity(4 [VWO]), 'amount': 15089, 'cost_basis': 47.94784293990324, 'last_sale_price': 48.47}, {'sid': Equity(2 [SPY]), 'amount': -2438, 'cost_basis': 272.9701631634783, 'last_sale_price': 277.92}, {'sid': Equity(3 [VNQ]), 'amount': 63819, 'cost_basis': 81.9089207925186, 'last_sale_price': 78.61}, {'sid': Equity(1 [LQD]), 'amount': 13600, 'cost_basis': 121.24740437493924, 'last_sale_price': 120.83}, {'sid': Equity(0 [DBC]), 'amount': 191009, 'cost_basis': 16.760221352236808, 'last_sale_price': 16.97}]",[],0.0,9955317.19,-9311.59999287657,1.1371856779734528,9971571.37,9946005.590007123,10632886.15,-9311.59999287657,,,-1.8177366359387759,0.0,0.0,0.0,19,0.0,0.05015714015490866,-1.4076723622324505,-0.005399440999287242,1.4038635738928715,2018-01,-0.014809890787149867,"[0.07160834968090057, -0.06621606647968292, 0.5154239535331726, 0.16296525299549103, 0.3162185251712799]"
2018-01-16 21:00:00+00:00,2018-01-16 14:31:00+00:00,2018-01-16 21:00:00+00:00,-5517.129999998957,-675252.8600000001,"[{'id': 'e4c0321673cf46ceb2eafb86f39c402f', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 71121, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '290978b22d9d46239eba245aa12dec8c', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 9471, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'd8f6724bcb7640a6bc2d7c30c431e817', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -62440, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '6626f97508bc429ebdb541d4a17fd26d', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 19899, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'fcf9c5e0bfd947ddbe6df10c40e84711', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -210282, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",9955317.19,1,10625052.92,4,-675252.8600000001,1.000936734651455,9949800.06,-0.0005547081137318166,"[{'sid': Equity(4 [VWO]), 'amount': 15089, 'cost_basis': 47.94784293990324, 'last_sale_price': 48.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': -2438, 'cost_basis': 272.9701631634783, 'last_sale_price': 276.97}, {'sid': Equity(3 [VNQ]), 'amount': 63819, 'cost_basis': 81.9089207925186, 'last_sale_price': 78.76}, {'sid': Equity(1 [LQD]), 'amount': 13600, 'cost_basis': 121.24740437493924, 'last_sale_price': 120.94}, {'sid': Equity(0 [DBC]), 'amount': 191009, 'cost_basis': 16.760221352236808, 'last_sale_price': 16.89}]",[],0.0,9949800.06,-9311.59999287657,1.1367958250204437,9955317.19,9940488.460007124,10625052.92,-9311.59999287657,,,-1.9536861556853415,0.0,0.0,0.0,20,0.0,0.048829100242890076,-1.5167984015895393,-0.00595115399928714,1.4038635738928715,2018-01,-0.015356383734298653,"[0.41828393936157227, 0.19597527384757996, 0.01092114020138979, 0.4075675308704376, -0.032747868448495865]"
2018-01-17 21:00:00+00:00,2018-01-17 14:31:00+00:00,2018-01-17 21:00:00+00:00,12704.743881104514,-325906.43,"[{'id': 'e4c0321673cf46ceb2eafb86f39c402f', 'dt': Timestamp('2018-01-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 71121, 'filled': 71121, 'commission': 3480.267374055001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '290978b22d9d46239eba245aa12dec8c', 'dt': Timestamp('2018-01-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 9471, 'filled': 9471, 'commission': 2649.510403155, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'd8f6724bcb7640a6bc2d7c30c431e817', 'dt': Timestamp('2018-01-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -62440, 'filled': -62440, 'commission': 4949.6403418, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '6626f97508bc429ebdb541d4a17fd26d', 'dt': Timestamp('2018-01-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 19899, 'filled': 19899, 'commission': 2401.218399195, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'fcf9c5e0bfd947ddbe6df10c40e84711', 'dt': Timestamp('2018-01-17 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -210282, 'filled': -210282, 'commission': 3554.09068569, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9949800.06,1,10332711.110000001,4,-325906.43,1.0053863594339583,10006804.680000002,0.0012780804416421265,"[{'sid': Equity(4 [VWO]), 'amount': 86210, 'cost_basis': 48.802141788067, 'last_sale_price': 48.910000000000004}, {'sid': Equity(2 [SPY]), 'amount': 7033, 'cost_basis': 280.12653049454786, 'last_sale_price': 279.61}, {'sid': Equity(3 [VNQ]), 'amount': 1379, 'cost_basis': 85.49821763211251, 'last_sale_price': 79.31}, {'sid': Equity(1 [LQD]), 'amount': 33499, 'cost_basis': 120.97627741405321, 'last_sale_price': 120.61}, {'sid': Equity(0 [DBC]), 'amount': -19273, 'cost_basis': 16.717137243776783, 'last_sale_price': 16.91}]","[{'amount': 71121, 'dt': Timestamp('2018-01-17 21:00:00+0000', tz='UTC'), 'price': 48.93445500000001, 'order_id': 'e4c0321673cf46ceb2eafb86f39c402f', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 9471, 'dt': Timestamp('2018-01-17 21:00:00+0000', tz='UTC'), 'price': 279.74980500000004, 'order_id': '290978b22d9d46239eba245aa12dec8c', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -62440, 'dt': Timestamp('2018-01-17 21:00:00+0000', tz='UTC'), 'price': 79.270345, 'order_id': 'd8f6724bcb7640a6bc2d7c30c431e817', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 19899, 'dt': Timestamp('2018-01-17 21:00:00+0000', tz='UTC'), 'price': 120.670305, 'order_id': '6626f97508bc429ebdb541d4a17fd26d', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -210282, 'dt': Timestamp('2018-01-17 21:00:00+0000', tz='UTC'), 'price': 16.901545, 'order_id': 'fcf9c5e0bfd947ddbe6df10c40e84711', 'sid': Equity(0 [DBC]), 'commission': None}]",-44299.87611889653,10006804.680000002,-9311.59999287657,1.0708741729072633,9949800.06,9953193.203888228,10332711.110000001,-53611.4761117726,,,-1.4920473264836749,0.0,0.0,0.0,21,0.0,0.047903242207329055,-1.1523245800938715,-0.004680679611176686,1.4038635738928715,2018-01,-0.015356383734298653,"[0.41828393936157227, 0.19597527384757996, 0.01092114020138979, 0.4075675308704376, -0.032747868448495865]"
