,period_open,period_close,starting_cash,shorts_count,long_exposure,ending_cash,longs_count,ending_value,capital_used,positions,orders,pnl,transactions,long_value,short_exposure,starting_value,short_value,ending_exposure,starting_exposure,returns,portfolio_value,net_leverage,gross_leverage,period_label,sortino,treasury_period_return,max_leverage,max_drawdown,algo_volatility,alpha,beta,sharpe,excess_return,trading_days,algorithm_period_return,benchmark_period_return,benchmark_volatility,weights
2018-01-02 21:00:00+00:00,2018-01-02 14:31:00+00:00,2018-01-02 21:00:00+00:00,-36871.82159088248,2,16782917.37,-36871.82159088248,3,9864967.89,0.0,"[{'sid': Equity(4 [VWO]), 'amount': 58107, 'cost_basis': 45.65714363199029, 'last_sale_price': 46.7}, {'sid': Equity(2 [SPY]), 'amount': 20586, 'cost_basis': 267.74025196548484, 'last_sale_price': 268.77}, {'sid': Equity(3 [VNQ]), 'amount': -3238, 'cost_basis': 81.7767767069472, 'last_sale_price': 82.67}, {'sid': Equity(1 [LQD]), 'amount': 70695, 'cost_basis': 121.35504866292786, 'last_sale_price': 120.75}, {'sid': Equity(0 [DBC]), 'amount': -398458, 'cost_basis': 16.45056681609866, 'last_sale_price': 16.69}]","[{'id': '474adef53ee54890a0b531ca810152d6', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -79907, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0ea1cd4b5b95404ab62a47b85b5e1eab', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 12429, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'c65c2d43b9a941f0969b7af639191182', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -25857, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ba1cf094f6234599a0f19da3196e19ca', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -28651, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'bdfa49545be04eb7822a37aefff69a35', 'dt': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 356591, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-2912.019999999553,[],16782917.37,-6917949.48,9867879.91,-6917949.48,9864967.89,9867879.91,-0.000296207670038684,9828096.068409119,1.0037516749260724,2.4115420408010397,2018-01,-9.899367580235747,0.0,2.4115420408010397,-0.01719039315908816,0.0350442718961472,,,-11.310508155470654,0.0,11,-0.017190393159088102,0.0,0.0,"[-0.10359050333499908, 0.902879536151886, -0.24474236369132996, 0.5165508985519409, -0.07109756022691727]"
2018-01-03 21:00:00+00:00,2018-01-03 14:31:00+00:00,2018-01-03 21:00:00+00:00,-36871.82159088248,3,14015629.73,-48857.933873627255,2,9886511.95,-11986.112282743677,"[{'sid': Equity(4 [VWO]), 'amount': -21800, 'cost_basis': 46.95368503474885, 'last_sale_price': 47.15}, {'sid': Equity(2 [SPY]), 'amount': 33015, 'cost_basis': 268.9206919655395, 'last_sale_price': 270.47}, {'sid': Equity(3 [VNQ]), 'amount': -29095, 'cost_basis': 82.24745454230454, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 42044, 'cost_basis': 121.43744278609087, 'last_sale_price': 120.97}, {'sid': Equity(0 [DBC]), 'amount': -41867, 'cost_basis': 16.307490969454644, 'last_sale_price': 16.79}]","[{'id': '474adef53ee54890a0b531ca810152d6', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -79907, 'filled': -79907, 'commission': 3765.731242475, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0ea1cd4b5b95404ab62a47b85b5e1eab', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 12429, 'filled': 12429, 'commission': 3363.352465815001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'c65c2d43b9a941f0969b7af639191182', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -25857, 'filled': -25857, 'commission': 2130.3268137450004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ba1cf094f6234599a0f19da3196e19ca', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': -28651, 'filled': -28651, 'commission': 3464.1785142649996, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bdfa49545be04eb7822a37aefff69a35', 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-02 21:00:00+0000', tz='UTC'), 'amount': 356591, 'filled': 356591, 'commission': 5990.1564714450005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",9557.947717253119,"[{'amount': -79907, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 47.126425, 'order_id': '474adef53ee54890a0b531ca810152d6', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 12429, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 270.60523500000005, 'order_id': '0ea1cd4b5b95404ab62a47b85b5e1eab', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -25857, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 82.38878500000001, 'order_id': 'c65c2d43b9a941f0969b7af639191182', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -28651, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 120.909515, 'order_id': 'ba1cf094f6234599a0f19da3196e19ca', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 356591, 'dt': Timestamp('2018-01-03 21:00:00+0000', tz='UTC'), 'price': 16.798395, 'order_id': 'bdfa49545be04eb7822a37aefff69a35', 'sid': Equity(0 [DBC]), 'commission': None}]",14015629.73,-4129117.7800000003,9864967.89,-4129117.7800000003,9886511.95,9864967.89,0.0009725126464703582,9837654.016126372,1.0049664212416434,1.8444181387408247,2018-01,-8.945180640160586,0.0,2.4115420408010397,-0.01719039315908816,0.03539090445789148,,,-9.68935528785479,0.0,12,-0.016234598387362742,0.0,0.0,"[-0.10359050333499908, 0.902879536151886, -0.24474236369132996, 0.5165508985519409, -0.07109756022691727]"
2018-01-04 21:00:00+00:00,2018-01-04 14:31:00+00:00,2018-01-04 21:00:00+00:00,-48857.933873627255,3,14051585.07,-48857.933873627255,2,9958297.530000001,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -21800, 'cost_basis': 46.95368503474885, 'last_sale_price': 47.44}, {'sid': Equity(2 [SPY]), 'amount': 33015, 'cost_basis': 268.9206919655395, 'last_sale_price': 271.61}, {'sid': Equity(3 [VNQ]), 'amount': -29095, 'cost_basis': 82.24745454230454, 'last_sale_price': 81.01}, {'sid': Equity(1 [LQD]), 'amount': 42044, 'cost_basis': 121.43744278609087, 'last_sale_price': 120.93}, {'sid': Equity(0 [DBC]), 'amount': -41867, 'cost_basis': 16.307490969454644, 'last_sale_price': 16.77}]",[],71785.58000000194,[],14051585.07,-4093287.54,9886511.95,-4093287.54,9958297.530000001,9886511.95,0.00729702222525086,9909439.596126374,1.0049304436844972,1.8310695003472122,2018-01,-4.75376294188753,0.0,2.4115420408010397,-0.01719039315908816,0.051001576751232944,,,-3.4329722443248123,0.0,13,-0.009056040387362518,0.0,0.0,"[-0.10359050333499908, 0.902879536151886, -0.24474236369132996, 0.5165508985519409, -0.07109756022691727]"
2018-01-05 21:00:00+00:00,2018-01-05 14:31:00+00:00,2018-01-05 21:00:00+00:00,-48857.933873627255,3,14109660.46,-48857.933873627255,2,10008565.14,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -21800, 'cost_basis': 46.95368503474885, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 33015, 'cost_basis': 268.9206919655395, 'last_sale_price': 273.42}, {'sid': Equity(3 [VNQ]), 'amount': -29095, 'cost_basis': 82.24745454230454, 'last_sale_price': 81.05}, {'sid': Equity(1 [LQD]), 'amount': 42044, 'cost_basis': 121.43744278609087, 'last_sale_price': 120.89}, {'sid': Equity(0 [DBC]), 'amount': -41867, 'cost_basis': 16.307490969454644, 'last_sale_price': 16.71}]",[],50267.609999999404,[],14109660.46,-4101095.3200000003,9958297.530000001,-4101095.3200000003,10008565.14,9958297.530000001,0.005072699572198802,9959707.206126373,1.004905559256157,1.828442885228421,2018-01,-2.008149665610292,0.0,2.4115420408010397,-0.01719039315908816,0.054770633698500576,,,-1.3012847613973606,0.0,14,-0.004029279387362528,0.0,0.0,"[-0.10359050333499908, 0.902879536151886, -0.24474236369132996, 0.5165508985519409, -0.07109756022691727]"
2018-01-08 21:00:00+00:00,2018-01-08 14:31:00+00:00,2018-01-08 21:00:00+00:00,-48857.933873627255,3,14125747.52,-48857.933873627255,2,10012632.969999999,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -21800, 'cost_basis': 46.95368503474885, 'last_sale_price': 47.870000000000005}, {'sid': Equity(2 [SPY]), 'amount': 33015, 'cost_basis': 268.9206919655395, 'last_sale_price': 273.92}, {'sid': Equity(3 [VNQ]), 'amount': -29095, 'cost_basis': 82.24745454230454, 'last_sale_price': 81.47}, {'sid': Equity(1 [LQD]), 'amount': 42044, 'cost_basis': 121.43744278609087, 'last_sale_price': 120.88}, {'sid': Equity(0 [DBC]), 'amount': -41867, 'cost_basis': 16.307490969454644, 'last_sale_price': 16.7}]","[{'id': 'bc01140d38f1478697d9d2c51660fa24', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 248, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '97ca835f27654673b98bb4fb3392d965', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -12108, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'cefd905b988a49ab8301a4d863808136', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 3127, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1404db09e435478098ff0cd313186b00', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 31001, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5a2c67b67bd544b5b4766cac57fdcccc', 'dt': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -44675, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",4067.829999998212,[],14125747.52,-4113114.55,10008565.14,-4113114.55,10012632.969999999,10008565.14,0.0004084286732339848,9963775.036126371,1.0049035565030804,1.8305172491219497,2018-01,-1.739940305470793,0.0,2.4115420408010397,-0.01719039315908816,0.0528542987047278,,,-1.1287465987701348,0.0,15,-0.0036224963873627836,0.0,0.0,"[-0.1035437360405922, 0.5747407078742981, -0.21232512593269348, 0.8861790895462036, -0.14505095779895782]"
2018-01-09 21:00:00+00:00,2018-01-09 14:31:00+00:00,2018-01-09 21:00:00+00:00,-48857.933873627255,3,14537347.580000002,17047.784938377772,2,9962751.280000001,65905.71881200373,"[{'sid': Equity(4 [VWO]), 'amount': -21552, 'cost_basis': 46.95313403184239, 'last_sale_price': 47.86}, {'sid': Equity(2 [SPY]), 'amount': 20907, 'cost_basis': 269.0796085128605, 'last_sale_price': 274.54}, {'sid': Equity(3 [VNQ]), 'amount': -25968, 'cost_basis': 82.2377657300483, 'last_sale_price': 80.42}, {'sid': Equity(1 [LQD]), 'amount': 73045, 'cost_basis': 121.0908178799182, 'last_sale_price': 120.44}, {'sid': Equity(0 [DBC]), 'amount': -86542, 'cost_basis': 16.55388562532103, 'last_sale_price': 16.81}]","[{'id': 'bc01140d38f1478697d9d2c51660fa24', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 248, 'filled': 248, 'commission': 11.87521464, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '97ca835f27654673b98bb4fb3392d965', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -12108, 'filled': -12108, 'commission': 3322.4682548400006, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'cefd905b988a49ab8301a4d863808136', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 3127, 'filled': 3127, 'commission': 251.59907667000002, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1404db09e435478098ff0cd313186b00', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': 31001, 'filled': 31001, 'commission': 3735.62732022, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5a2c67b67bd544b5b4766cac57fdcccc', 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-08 21:00:00+0000', tz='UTC'), 'amount': -44675, 'filled': -44675, 'commission': 750.611256625, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",16024.028812007979,"[{'amount': 248, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 47.88393, 'order_id': 'bc01140d38f1478697d9d2c51660fa24', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': -12108, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 274.40273, 'order_id': '97ca835f27654673b98bb4fb3392d965', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': 3127, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 80.46021, 'order_id': 'cefd905b988a49ab8301a4d863808136', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': 31001, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 120.50022, 'order_id': '1404db09e435478098ff0cd313186b00', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -44675, 'dt': Timestamp('2018-01-09 21:00:00+0000', tz='UTC'), 'price': 16.801595, 'order_id': '5a2c67b67bd544b5b4766cac57fdcccc', 'sid': Equity(0 [DBC]), 'commission': None}]",14537347.580000002,-4574596.3,10012632.969999999,-4574596.3,9962751.280000001,10012632.969999999,0.001608228683797952,9979799.06493838,0.9982917707232932,1.9150629943187147,2018-01,-0.9217325334324393,0.0,2.4115420408010397,-0.01719039315908816,0.051584398330731196,,,-0.5932183905489172,0.0,16,-0.0020200935061619463,0.0,0.0,"[-0.1035437360405922, 0.5747407078742981, -0.21232512593269348, 0.8861790895462036, -0.14505095779895782]"
2018-01-10 21:00:00+00:00,2018-01-10 14:31:00+00:00,2018-01-10 21:00:00+00:00,17047.784938377772,3,14534410.24,17047.784938377772,2,9982518.540000001,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -21552, 'cost_basis': 46.95313403184239, 'last_sale_price': 47.65}, {'sid': Equity(2 [SPY]), 'amount': 20907, 'cost_basis': 269.0796085128605, 'last_sale_price': 274.12}, {'sid': Equity(3 [VNQ]), 'amount': -25968, 'cost_basis': 82.2377657300483, 'last_sale_price': 79.52}, {'sid': Equity(1 [LQD]), 'amount': 73045, 'cost_basis': 121.0908178799182, 'last_sale_price': 120.52}, {'sid': Equity(0 [DBC]), 'amount': -86542, 'cost_basis': 16.55388562532103, 'last_sale_price': 16.87}]",[],19767.259999999776,[],14534410.24,-4551891.699999999,9962751.280000001,-4551891.699999999,9982518.540000001,9962751.280000001,0.001980727254263792,9999566.32493838,0.9982951475709639,1.908712970121493,2018-01,0.01740570788914645,0.0,2.4115420408010397,-0.01719039315908816,0.05059789541789109,,,0.01107956800169254,0.0,17,-4.3367506161962055e-05,0.0,0.0,"[-0.1035437360405922, 0.5747407078742981, -0.21232512593269348, 0.8861790895462036, -0.14505095779895782]"
2018-01-11 21:00:00+00:00,2018-01-11 14:31:00+00:00,2018-01-11 21:00:00+00:00,17047.784938377772,3,14597407.29,17047.784938377772,2,10046711.25,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -21552, 'cost_basis': 46.95313403184239, 'last_sale_price': 47.96}, {'sid': Equity(2 [SPY]), 'amount': 20907, 'cost_basis': 269.0796085128605, 'last_sale_price': 276.12}, {'sid': Equity(3 [VNQ]), 'amount': -25968, 'cost_basis': 82.2377657300483, 'last_sale_price': 79.25}, {'sid': Equity(1 [LQD]), 'amount': 73045, 'cost_basis': 121.0908178799182, 'last_sale_price': 120.81}, {'sid': Equity(0 [DBC]), 'amount': -86542, 'cost_basis': 16.55388562532103, 'last_sale_price': 16.86}]",[],64192.70999999903,[],14597407.29,-4550696.04,9982518.540000001,-4550696.04,10046711.25,9982518.540000001,0.006419549399848012,10063759.034938378,0.9983060221454833,1.9026790350925016,2018-01,2.888229932688046,0.0,2.4115420408010397,-0.01719039315908816,0.05464520967824318,,,1.6543655034342708,0.0,18,0.006375903493837987,0.0,0.0,"[-0.1035437360405922, 0.5747407078742981, -0.21232512593269348, 0.8861790895462036, -0.14505095779895782]"
2018-01-12 21:00:00+00:00,2018-01-12 14:31:00+00:00,2018-01-12 21:00:00+00:00,17047.784938377772,3,14636500.79,17047.784938377772,2,10081913.129999999,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -21552, 'cost_basis': 46.95313403184239, 'last_sale_price': 48.47}, {'sid': Equity(2 [SPY]), 'amount': 20907, 'cost_basis': 269.0796085128605, 'last_sale_price': 277.92}, {'sid': Equity(3 [VNQ]), 'amount': -25968, 'cost_basis': 82.2377657300483, 'last_sale_price': 78.61}, {'sid': Equity(1 [LQD]), 'amount': 73045, 'cost_basis': 121.0908178799182, 'last_sale_price': 120.83}, {'sid': Equity(0 [DBC]), 'amount': -86542, 'cost_basis': 16.55388562532103, 'last_sale_price': 16.97}]",[],35201.87999999896,[],14636500.79,-4554587.66,10046711.25,-4554587.66,10081913.129999999,10046711.25,0.0034978858175944705,10098960.914938377,0.9983119268326743,1.9003032699742952,2018-01,4.333991151806442,0.0,2.4115420408010397,-0.01719039315908816,0.05432221118477539,,,2.430646660353875,0.0,19,0.009896091493837966,0.0,0.0,"[-0.1035437360405922, 0.5747407078742981, -0.21232512593269348, 0.8861790895462036, -0.14505095779895782]"
2018-01-16 21:00:00+00:00,2018-01-16 14:31:00+00:00,2018-01-16 21:00:00+00:00,17047.784938377772,3,14624674.090000002,17047.784938377772,2,10078287.07,0.0,"[{'sid': Equity(4 [VWO]), 'amount': -21552, 'cost_basis': 46.95313403184239, 'last_sale_price': 48.230000000000004}, {'sid': Equity(2 [SPY]), 'amount': 20907, 'cost_basis': 269.0796085128605, 'last_sale_price': 276.97}, {'sid': Equity(3 [VNQ]), 'amount': -25968, 'cost_basis': 82.2377657300483, 'last_sale_price': 78.76}, {'sid': Equity(1 [LQD]), 'amount': 73045, 'cost_basis': 121.0908178799182, 'last_sale_price': 120.94}, {'sid': Equity(0 [DBC]), 'amount': -86542, 'cost_basis': 16.55388562532103, 'last_sale_price': 16.89}]","[{'id': 'cdd73cd4cef04fdd8e80f5f91704586f', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 15426, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'dee59f9d0ebd4f9ebf18c064c25fca2d', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 9671, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '9f27c6531cc44bb8834441871c0b39e7', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -55288, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f2fe4efe1b344348bd7b6565855eddfd', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': -27235, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '418365c35b9d4f37b979b188b07a8615', 'dt': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2018-01-16 21:00:00+0000', tz='UTC'), 'amount': 251186, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-3626.059999998659,[],14624674.090000002,-4546387.0200000005,10081913.129999999,-4546387.0200000005,10078287.07,10081913.129999999,-0.00035905278082970504,10095334.854938379,0.9983113205076066,1.8990020029520875,2018-01,4.0681518819669735,0.0,2.4115420408010397,-0.01719039315908816,0.052966181145781006,,,2.282817610884592,0.0,20,0.009533485493838034,0.0,0.0,"[-0.029265573248267174, 0.8389461040496826, -0.6339322328567505, 0.5487939715385437, 0.2754576802253723]"
