,period_open,period_close,long_value,pnl,ending_cash,gross_leverage,returns,positions,net_leverage,short_exposure,transactions,capital_used,starting_value,ending_exposure,longs_count,starting_cash,orders,short_value,shorts_count,starting_exposure,portfolio_value,long_exposure,ending_value,max_drawdown,alpha,beta,algorithm_period_return,max_leverage,benchmark_period_return,benchmark_volatility,sortino,trading_days,excess_return,treasury_period_return,sharpe,algo_volatility,period_label,weights
2021-01-05 21:00:00+00:00,2021-01-05 14:31:00+00:00,2021-01-05 21:00:00+00:00,11337894.84,-16964.07184014097,-9169.13517882724,1.2860761988709852,-0.0017080147434680448,"[{'sid': Equity(4 [VWO]), 'amount': -2660, 'cost_basis': 48.512626563195056, 'last_sale_price': 51.51}, {'sid': Equity(2 [SPY]), 'amount': -3438, 'cost_basis': 366.6420795746667, 'last_sale_price': 371.33}, {'sid': Equity(3 [VNQ]), 'amount': 13446, 'cost_basis': 85.20067335691435, 'last_sale_price': 82.29}, {'sid': Equity(1 [LQD]), 'amount': 66162, 'cost_basis': 137.48000179747677, 'last_sale_price': 136.99}, {'sid': Equity(0 [DBC]), 'amount': 77704, 'cost_basis': 14.469087573912349, 'last_sale_price': 15.030000000000001}]",1.0009247669565517,-1413649.1400000001,"[{'amount': 4076, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 51.535754999999995, 'order_id': '15cf296f48504807a369b8c2505e0dc7', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 226, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 371.51566499999996, 'order_id': 'bc43851ef2974424b4d6b2aa38d8c424', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -4408, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 82.248855, 'order_id': '773915b2b1bb471d9d053758cf8357e2', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -347, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 136.921505, 'order_id': '88c9300eeb684784bedb0d7493b55db1', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 7993, 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'price': 15.037515, 'order_id': '290103d335b94b7fafd9a19f8c06ddc0', 'sid': Equity(0 [DBC]), 'commission': None}]",-4976.7018401399255,9936233.07,9924245.7,3,-4192.4333386872795,"[{'id': '15cf296f48504807a369b8c2505e0dc7', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 4076, 'filled': 4076, 'commission': 210.05973737999997, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'bc43851ef2974424b4d6b2aa38d8c424', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 226, 'filled': 226, 'commission': 83.96254028999999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '773915b2b1bb471d9d053758cf8357e2', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -4408, 'filled': -4408, 'commission': 362.55295284000005, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '88c9300eeb684784bedb0d7493b55db1', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': -347, 'filled': -347, 'commission': 47.511762235, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '290103d335b94b7fafd9a19f8c06ddc0', 'dt': Timestamp('2021-01-05 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-04 21:00:00+0000', tz='UTC'), 'amount': 7993, 'filled': 7993, 'commission': 120.19485739500001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-1413649.1400000001,2,9936233.07,9915076.564821173,11337894.84,9924245.7,-0.010110849564140195,,,-0.008492343517882528,1.4082574731431492,0.0,0.0,-4.031803956639652,14,0.0,0.0,-3.7612109061055783,0.04059859139975849,2021-01,[-0.01347836 -0.12762067  0.11123913  0.91547837  0.11438152]
2021-01-06 21:00:00+00:00,2021-01-06 14:31:00+00:00,2021-01-06 21:00:00+00:00,11267891.54,-76332.25999999978,-9169.13517882724,1.2895822116022164,-0.007698605199966679,"[{'sid': Equity(4 [VWO]), 'amount': -2660, 'cost_basis': 48.512626563195056, 'last_sale_price': 51.02}, {'sid': Equity(2 [SPY]), 'amount': -3438, 'cost_basis': 366.6420795746667, 'last_sale_price': 373.55}, {'sid': Equity(3 [VNQ]), 'amount': 13446, 'cost_basis': 85.20067335691435, 'last_sale_price': 82.43}, {'sid': Equity(1 [LQD]), 'amount': 66162, 'cost_basis': 137.48000179747677, 'last_sale_price': 135.88}, {'sid': Equity(0 [DBC]), 'amount': 77704, 'cost_basis': 14.469087573912349, 'last_sale_price': 15.05}]",1.000931941607054,-1419978.1,[],0.0,9924245.7,9847913.44,3,-9169.13517882724,[],-1419978.1,2,9924245.7,9838744.304821173,11267891.54,9847913.44,-0.017731615325076392,,,-0.016125569517882576,1.4082574731431492,0.0,0.0,-5.626544707673448,15,0.0,0.0,-5.577613169783543,0.04874064099577319,2021-01,[-0.01347836 -0.12762067  0.11123913  0.91547837  0.11438152]
2021-01-07 21:00:00+00:00,2021-01-07 14:31:00+00:00,2021-01-07 21:00:00+00:00,11269856.22,-18180.219999998808,-9169.13517882724,1.294220893038594,-0.0018478191359327933,"[{'sid': Equity(4 [VWO]), 'amount': -2660, 'cost_basis': 48.512626563195056, 'last_sale_price': 51.42}, {'sid': Equity(2 [SPY]), 'amount': -3438, 'cost_basis': 366.6420795746667, 'last_sale_price': 379.1}, {'sid': Equity(3 [VNQ]), 'amount': 13446, 'cost_basis': 85.20067335691435, 'last_sale_price': 82.27}, {'sid': Equity(1 [LQD]), 'amount': 66162, 'cost_basis': 137.48000179747677, 'last_sale_price': 135.86}, {'sid': Equity(0 [DBC]), 'amount': 77704, 'cost_basis': 14.469087573912349, 'last_sale_price': 15.120000000000001}]",1.0009336668545343,-1440123.0,[],0.0,9847913.44,9829733.22,3,-9169.13517882724,[],-1440123.0,2,9847913.44,9820564.084821174,11269856.22,9829733.22,-0.01954666964290046,,,-0.017943591517882385,1.4082574731431492,0.0,0.0,-5.996745664742103,16,0.0,0.0,-6.017974485741562,0.04718673460902162,2021-01,[-0.01347836 -0.12762067  0.11123913  0.91547837  0.11438152]
2021-01-08 21:00:00+00:00,2021-01-08 14:31:00+00:00,2021-01-08 21:00:00+00:00,11283321.3,3272.5999999996275,-9169.13517882724,1.2961979304557012,0.0003332395137116695,"[{'sid': Equity(4 [VWO]), 'amount': -2660, 'cost_basis': 48.512626563195056, 'last_sale_price': 52.46}, {'sid': Equity(2 [SPY]), 'amount': -3438, 'cost_basis': 366.6420795746667, 'last_sale_price': 381.26}, {'sid': Equity(3 [VNQ]), 'amount': 13446, 'cost_basis': 85.20067335691435, 'last_sale_price': 83.07000000000001}, {'sid': Equity(1 [LQD]), 'amount': 66162, 'cost_basis': 137.48000179747677, 'last_sale_price': 135.76}, {'sid': Equity(0 [DBC]), 'amount': 77704, 'cost_basis': 14.469087573912349, 'last_sale_price': 15.24}]",1.0009333558234934,-1450315.48,[],0.0,9829733.22,9833005.82,3,-9169.13517882724,[],-1450315.48,2,9829733.22,9823836.684821174,11283321.3,9833005.82,-0.01954666964290046,,,-0.017616331517882333,1.4082574731431492,0.0,0.0,-5.710170729236769,17,0.0,0.0,-5.698635551866733,0.046032904471674366,2021-01,[-0.01347836 -0.12762067  0.11123913  0.91547837  0.11438152]
2021-01-11 21:00:00+00:00,2021-01-11 14:31:00+00:00,2021-01-11 21:00:00+00:00,11221609.299999999,-51253.740000002086,-9169.13517882724,1.2956110571268926,-0.005217283393889716,"[{'sid': Equity(4 [VWO]), 'amount': -2660, 'cost_basis': 48.512626563195056, 'last_sale_price': 51.85}, {'sid': Equity(2 [SPY]), 'amount': -3438, 'cost_basis': 366.6420795746667, 'last_sale_price': 378.69}, {'sid': Equity(3 [VNQ]), 'amount': 13446, 'cost_basis': 85.20067335691435, 'last_sale_price': 81.97}, {'sid': Equity(1 [LQD]), 'amount': 66162, 'cost_basis': 137.48000179747677, 'last_sale_price': 135.18}, {'sid': Equity(0 [DBC]), 'amount': 77704, 'cost_basis': 14.469087573912349, 'last_sale_price': 15.13}]",1.000938250944566,-1439857.22,[],0.0,9833005.82,9781752.079999998,3,-9169.13517882724,"[{'id': '9db3656f859a463b83e67a750dd8db57', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -11164, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '0dcf9613ee0f45398c992f65744d6d1d', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 4590, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'ee94766de4364b1984583a493d633cca', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -8739, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '5f4e679c73d848368a744b2b065d6082', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -6584, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a29415503d914fd49d315c60ab6a8f0e', 'dt': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 28944, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-1439857.22,2,9833005.82,9772582.944821171,11221609.299999999,9781752.079999998,-0.024336951351875073,,,-0.02274170551788257,1.4082574731431492,0.0,0.0,-6.583495599400489,18,0.0,0.0,-6.780168740181374,0.04731344141813604,2021-01,[-0.07334575  0.04465021  0.03947489  0.82410585  0.1651148 ]
2021-01-12 21:00:00+00:00,2021-01-12 14:31:00+00:00,2021-01-12 21:00:00+00:00,10538613.98,35914.61756841093,-5462.3376104172785,1.1483173634246182,0.003675038397851882,"[{'sid': Equity(4 [VWO]), 'amount': -13824, 'cost_basis': 51.60466825423458, 'last_sale_price': 52.42}, {'sid': Equity(2 [SPY]), 'amount': 1152, 'cost_basis': 380.46930129960936, 'last_sale_price': 378.77}, {'sid': Equity(3 [VNQ]), 'amount': 4707, 'cost_basis': 85.3531350611591, 'last_sale_price': 82.16}, {'sid': Equity(1 [LQD]), 'amount': 59578, 'cost_basis': 137.49496518182602, 'last_sale_price': 135.47}, {'sid': Equity(0 [DBC]), 'amount': 106648, 'cost_basis': 14.73344234042387, 'last_sale_price': 15.42}]",1.0005568985031268,-724654.0800000001,"[{'amount': -11164, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 52.39379, 'order_id': '9db3656f859a463b83e67a750dd8db57', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 4590, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 378.959385, 'order_id': '0dcf9613ee0f45398c992f65744d6d1d', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -8739, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 82.11892, 'order_id': 'ee94766de4364b1984583a493d633cca', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -6584, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 135.402265, 'order_id': '5f4e679c73d848368a744b2b065d6082', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': 28944, 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'price': 15.42771, 'order_id': 'a29415503d914fd49d315c60ab6a8f0e', 'sid': Equity(0 [DBC]), 'commission': None}]",3706.797568410635,9781752.079999998,9813959.9,4,-9169.13517882724,"[{'id': '9db3656f859a463b83e67a750dd8db57', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -11164, 'filled': -11164, 'commission': 584.9242715600001, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '0dcf9613ee0f45398c992f65744d6d1d', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 4590, 'filled': 4590, 'commission': 1739.42357715, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'ee94766de4364b1984583a493d633cca', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -8739, 'filled': -8739, 'commission': 717.63724188, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '5f4e679c73d848368a744b2b065d6082', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': -6584, 'filled': -6584, 'commission': 891.4885127599999, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a29415503d914fd49d315c60ab6a8f0e', 'dt': Timestamp('2021-01-12 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-11 21:00:00+0000', tz='UTC'), 'amount': 28944, 'filled': 28944, 'commission': 446.53963824, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-724654.0800000001,1,9781752.079999998,9808497.562389582,10538613.98,9813959.9,-0.024336951351875073,,,-0.019150243761041574,1.4082574731431492,0.0,0.0,-5.380169709824047,19,0.0,0.0,-5.166842890825944,0.04938540983513842,2021-01,[-0.07334575  0.04465021  0.03947489  0.82410585  0.1651148 ]
2021-01-13 21:00:00+00:00,2021-01-13 14:31:00+00:00,2021-01-13 21:00:00+00:00,10602787.0,61822.93999999948,-5462.3376104172785,1.1478645660246882,0.006302997947112532,"[{'sid': Equity(4 [VWO]), 'amount': -13824, 'cost_basis': 51.60466825423458, 'last_sale_price': 52.59}, {'sid': Equity(2 [SPY]), 'amount': 1152, 'cost_basis': 380.46930129960936, 'last_sale_price': 379.79}, {'sid': Equity(3 [VNQ]), 'amount': 4707, 'cost_basis': 85.3531350611591, 'last_sale_price': 83.16}, {'sid': Equity(1 [LQD]), 'amount': 59578, 'cost_basis': 137.49496518182602, 'last_sale_price': 136.52}, {'sid': Equity(0 [DBC]), 'amount': 106648, 'cost_basis': 14.73344234042387, 'last_sale_price': 15.38}]",1.0005534103587717,-727004.16,[],0.0,9813959.9,9875782.84,4,-5462.3376104172785,[],-727004.16,1,9813959.9,9870320.502389582,10602787.0,9875782.84,-0.024336951351875073,,,-0.012967949761041542,1.4082574731431492,0.0,0.0,-3.5259217604202235,20,0.0,0.0,-2.983316699558203,0.054634007486321946,2021-01,[-0.07334575  0.04465021  0.03947489  0.82410585  0.1651148 ]
2021-01-14 21:00:00+00:00,2021-01-14 14:31:00+00:00,2021-01-14 21:00:00+00:00,10583340.969999999,-26634.51000000164,-5462.3376104172785,1.1497251759909743,-0.0026984442899856687,"[{'sid': Equity(4 [VWO]), 'amount': -13824, 'cost_basis': 51.60466825423458, 'last_sale_price': 53.11}, {'sid': Equity(2 [SPY]), 'amount': 1152, 'cost_basis': 380.46930129960936, 'last_sale_price': 378.46}, {'sid': Equity(3 [VNQ]), 'amount': 4707, 'cost_basis': 85.3531350611591, 'last_sale_price': 83.65}, {'sid': Equity(1 [LQD]), 'amount': 59578, 'cost_basis': 137.49496518182602, 'last_sale_price': 135.93}, {'sid': Equity(0 [DBC]), 'amount': 106648, 'cost_basis': 14.73344234042387, 'last_sale_price': 15.52}]",1.0005549077464113,-734192.64,[],0.0,9875782.84,9849148.329999998,4,-5462.3376104172785,[],-734192.64,1,9875782.84,9843685.99238958,10583340.969999999,9849148.329999998,-0.024336951351875073,,,-0.015631400761041747,1.4082574731431492,0.0,0.0,-4.072237634406354,21,0.0,0.0,-3.4921916903366275,0.05372283093237011,2021-01,[-0.07334575  0.04465021  0.03947489  0.82410585  0.1651148 ]
2021-01-15 21:00:00+00:00,2021-01-15 14:31:00+00:00,2021-01-15 21:00:00+00:00,10573728.99,-1179.3399999979883,-5462.3376104172785,1.1480296015097626,-0.0001198067472804043,"[{'sid': Equity(4 [VWO]), 'amount': -13824, 'cost_basis': 51.60466825423458, 'last_sale_price': 52.5}, {'sid': Equity(2 [SPY]), 'amount': 1152, 'cost_basis': 380.46930129960936, 'last_sale_price': 375.7}, {'sid': Equity(3 [VNQ]), 'amount': 4707, 'cost_basis': 85.3531350611591, 'last_sale_price': 84.61}, {'sid': Equity(1 [LQD]), 'amount': 59578, 'cost_basis': 137.49496518182602, 'last_sale_price': 136.14000000000001}, {'sid': Equity(0 [DBC]), 'amount': 106648, 'cost_basis': 14.73344234042387, 'last_sale_price': 15.3}]",1.0005549742360693,-725760.0,[],0.0,9849148.329999998,9847968.99,4,-5462.3376104172785,[],-725760.0,1,9849148.329999998,9842506.652389582,10573728.99,9847968.99,-0.024336951351875073,,,-0.015749334761041567,1.4082574731431492,0.0,0.0,-4.008936363327273,22,0.0,0.0,-3.4391559699158334,0.05247072556165116,2021-01,[-0.07334575  0.04465021  0.03947489  0.82410585  0.1651148 ]
2021-01-19 21:00:00+00:00,2021-01-19 14:31:00+00:00,2021-01-19 21:00:00+00:00,10595628.83,8767.039999999106,-5462.3376104172785,1.1505640776944686,0.0008907324434341835,"[{'sid': Equity(4 [VWO]), 'amount': -13824, 'cost_basis': 51.60466825423458, 'last_sale_price': 53.45}, {'sid': Equity(2 [SPY]), 'amount': 1152, 'cost_basis': 380.46930129960936, 'last_sale_price': 378.65000000000003}, {'sid': Equity(3 [VNQ]), 'amount': 4707, 'cost_basis': 85.3531350611591, 'last_sale_price': 84.37}, {'sid': Equity(1 [LQD]), 'amount': 59578, 'cost_basis': 137.49496518182602, 'last_sale_price': 136.38}, {'sid': Equity(0 [DBC]), 'amount': 106648, 'cost_basis': 14.73344234042387, 'last_sale_price': 15.35}]",1.000554480342439,-738892.8,[],0.0,9847968.99,9856736.03,4,-5462.3376104172785,"[{'id': '25170f06d8a04fb09130926f36238cdd', 'dt': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': 6061, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '1906c53a403e48d2a047cf286e3b88ba', 'dt': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': 2209, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'a95a715fbf3b431f911057014333d464', 'dt': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': -6177, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': '7209c7c961b84f7491e4f5567274bf85', 'dt': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': -3625, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.OPEN: 0>}, {'id': 'f7d9134110ee440ab268e809e28c1124', 'dt': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': -9794, 'filled': 0, 'commission': 0, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.OPEN: 0>}]",-738892.8,1,9847968.99,9851273.692389581,10595628.83,9856736.03,-0.024336951351875073,,,-0.014872630761041505,1.4082574731431492,0.0,0.0,-3.6991339150547993,23,0.0,0.0,-3.159708153723906,0.051539509916389906,2021-01,[-0.04211475  0.12919858 -0.01259154  0.77459369  0.15091402]
2021-01-20 21:00:00+00:00,2021-01-20 14:31:00+00:00,2021-01-20 21:00:00+00:00,10406563.75,-4088.276406692341,-10835.794017112243,1.1125114260790552,-0.00041499977915049335,"[{'sid': Equity(4 [VWO]), 'amount': -7763, 'cost_basis': 51.56218957607021, 'last_sale_price': 54.38}, {'sid': Equity(2 [SPY]), 'amount': 3361, 'cost_basis': 383.0961287172434, 'last_sale_price': 383.89}, {'sid': Equity(3 [VNQ]), 'amount': -1470, 'cost_basis': 85.57589917634694, 'last_sale_price': 85.98}, {'sid': Equity(1 [LQD]), 'amount': 55953, 'cost_basis': 137.50379375909176, 'last_sale_price': 136.34}, {'sid': Equity(0 [DBC]), 'amount': 96854, 'cost_basis': 14.734994786601417, 'last_sale_price': 15.36}]",1.001100395042783,-548542.54,"[{'amount': 6061, 'dt': Timestamp('2021-01-20 21:00:00+0000', tz='UTC'), 'price': 54.40719, 'order_id': '25170f06d8a04fb09130926f36238cdd', 'sid': Equity(4 [VWO]), 'commission': None}, {'amount': 2209, 'dt': Timestamp('2021-01-20 21:00:00+0000', tz='UTC'), 'price': 384.08194499999996, 'order_id': '1906c53a403e48d2a047cf286e3b88ba', 'sid': Equity(2 [SPY]), 'commission': None}, {'amount': -6177, 'dt': Timestamp('2021-01-20 21:00:00+0000', tz='UTC'), 'price': 85.93701, 'order_id': 'a95a715fbf3b431f911057014333d464', 'sid': Equity(3 [VNQ]), 'commission': None}, {'amount': -3625, 'dt': Timestamp('2021-01-20 21:00:00+0000', tz='UTC'), 'price': 136.27183, 'order_id': '7209c7c961b84f7491e4f5567274bf85', 'sid': Equity(1 [LQD]), 'commission': None}, {'amount': -9794, 'dt': Timestamp('2021-01-20 21:00:00+0000', tz='UTC'), 'price': 15.352319999999999, 'order_id': 'f7d9134110ee440ab268e809e28c1124', 'sid': Equity(0 [DBC]), 'commission': None}]",-5373.456406697631,9856736.03,9858021.21,3,-5462.3376104172785,"[{'id': '25170f06d8a04fb09130926f36238cdd', 'dt': Timestamp('2021-01-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': 6061, 'filled': 6061, 'commission': 329.76197859, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(4 [VWO]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '1906c53a403e48d2a047cf286e3b88ba', 'dt': Timestamp('2021-01-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': 2209, 'filled': 2209, 'commission': 848.437016505, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(2 [SPY]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'a95a715fbf3b431f911057014333d464', 'dt': Timestamp('2021-01-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': -6177, 'filled': -6177, 'commission': 530.83291077, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(3 [VNQ]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': '7209c7c961b84f7491e4f5567274bf85', 'dt': Timestamp('2021-01-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': -3625, 'filled': -3625, 'commission': 493.98538375000004, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(1 [LQD]), 'status': <ORDER_STATUS.FILLED: 1>}, {'id': 'f7d9134110ee440ab268e809e28c1124', 'dt': Timestamp('2021-01-20 21:00:00+0000', tz='UTC'), 'reason': None, 'created': Timestamp('2021-01-19 21:00:00+0000', tz='UTC'), 'amount': -9794, 'filled': -9794, 'commission': 150.36062207999998, 'stop': None, 'limit': None, 'stop_reached': False, 'limit_reached': False, 'sid': Equity(0 [DBC]), 'status': <ORDER_STATUS.FILLED: 1>}]",-548542.54,2,9856736.03,9847185.415982889,10406563.75,9858021.21,-0.024336951351875073,,,-0.015281458401710801,1.4082574731431492,0.0,0.0,-3.7205473417629973,24,0.0,0.0,-3.1822036605998583,0.050412203546452136,2021-01,[-0.04211475  0.12919858 -0.01259154  0.77459369  0.15091402]
